GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사613484,내국인,관외,18.7232,15.4247,94.3126,51.3217,6.9152,39.0683,0.0,225.76569999999998,24.5608,22.6238,72.8295,33.518,3.877,58.1372,0.0,215.54630000000003,14.2258,20.1258,130.4579,64.7157,5.0774,38.6269,0.0,273.22950000000003
다사613484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,16.8226,16.8226,0.0,0.0,0.0,0.0,0.0,0.0,87.912,87.912,0.0,0.0,0.0,0.0,0.0,0.0,45.6993,45.6993
다사613485,내국인,관내,48.8242,4.6991,79.9246,60.3133,96.1936,96.3873,0.0,386.34209999999996,55.6227,2.918,119.3179,87.579,53.7486,104.8454,0.0,424.03159999999997,33.3281,6.8437,69.5493,69.1887,106.1521,72.1824,0.0,357.24430000000007
다사613485,내국인,관외,5.0053,66.0133,62.5285,56.1553,63.2572,90.4781,0.0,343.4377,2.8987,62.2791,58.7049,41.9662,60.183,78.2501,0.0,304.28200000000004,7.0903,70.6973,68.2545,40.2761,91.7065,73.0165,0.0,351.0412
다사613485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,0.6729,0.6729,0.0,0.0,0.0,0.0,0.0,0.0,47.347,47.347,0.0,0.0,0.0,0.0,0.0,0.0,58.1302,58.1302
다사613485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,74.1358,74.1358,0.0,0.0,0.0,0.0,0.0,0.0,105.9886,105.9886,0.0,0.0,0.0,0.0,0.0,0.0,155.6397,155.6397
다사613486,내국인,관내,91.4778,98.6203,59.5778,42.3928,16.3905,50.3529,0.0,358.81209999999993,56.8632,134.7045,59.6652,45.254,10.8095,44.8228,0.0,352.1192,84.5006,125.7255,43.8978,51.5338,22.8727,59.1268,0.0,387.6572
다사613486,내국인,관외,91.1451,92.6511,45.0086,11.82,82.5757,59.6303,0.0,382.83079999999995,112.8779,53.3034,55.2218,7.2367,77.7251,43.4311,0.0,349.79600000000005,124.4948,62.1583,54.4366,8.7674,42.1208,40.4275,0.0,332.4054
다사613486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,25.8094,25.8094,0.0,0.0,0.0,0.0,0.0,0.0,48.621,48.621,0.0,0.0,0.0,0.0,0.0,0.0,48.0186,48.0186
다사613487,내국인,관내,23.1509,95.1524,41.3559,42.2766,76.1318,98.8407,0.0,376.90829999999994,13.4886,75.8128,60.865,33.3752,98.5081,83.6062,0.0,365.65590000000003,29.91,76.4616,40.7365,32.9947,112.3958,90.869,0.0,383.36760000000004
다사613487,내국인,관외,84.4483,17.1987,0.6506,96.8396,76.9013,53.8174,0.0,329.8559,81.9598,25.5934,0.9215,130.2698,99.2778,72.0203,0.0,410.04260000000005,117.1144,15.6617,0.8079,65.9404,98.9036,43.8396,0.0,342.2676
다사613487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,7.1555,7.1555,0.0,0.0,0.0,0.0,0.0,0.0,38.1698,38.1698,0.0,0.0,0.0,0.0,0.0,0.0,13.366,13.366
다사613488,내국인,관내,52.7007,12.1952,32.678,52.551,82.8781,59.3218,0.0,292.3248,33.5311,7.0502,41.7791,27.0907,83.753,71.8088,0.0,265.0129,60.4171,10.1951,31.965,37.8865,121.22,72.6431,0.0,334.32680000000005
다사613488,내국인,관외,73.3668,63.2812,72.8924,54.1897,69.7441,67.7146,0.0,401.1888,102.5776,67.4371,44.3395,58.0183,39.589,63.2462,0.0,375.2077,83.4391,79.256,50.5616,30.0591,88.6121,73.5776,0.0,405.50550000000004
다사613488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,98.5285,98.5285,0.0,0.0,0.0,0.0,0.0,0.0,31.7829,31.7829,0.0,0.0,0.0,0.0,0.0,0.0,67.7354,67.7354
다사613489,내국인,관내,30.6017,24.107,8.4746,19.3898,28.9658,99.793,0.0,211.33190000000002,35.0667,27.4507,8.2067,22.8507,22.31,118.9274,0.0,234.81220000000002,44.0336,26.0323,7.7762,21.7957,19.8748,111.4632,0.0,230.9758
다사613489,내국인,관외,49.0615,56.5754,47.4402,71.4759,67.0199,24.9599,0.0,316.5328,51.0067,75.4247,52.6506,72.5885,48.0923,26.4402,0.0,326.20300000000003,36.7902,58.5163,31.4571,44.5806,76.4502,37.1743,0.0,284.9687
다사613489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,46.8611,46.8611,0.0,0.0,0.0,0.0,0.0,0.0,96.3977,96.3977,0.0,0.0,0.0,0.0,0.0,0.0,52.5076,52.5076
다사613489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,94.0466,94.0466,0.0,0.0,0.0,0.0,0.0,0.0,194.5904,194.5904,0.0,0.0,0.0,0.0,0.0,0.0,70.4798,70.4798
다사614480,내국인,관내,17.9199,50.1622,49.2391,1.1442,72.4631,9.6552,0.0,200.5837,21.0501,68.8222,57.0338,0.9049,95.9746,7.6128,0.0,251.39839999999998,20.5519,39.4622,61.8035,0.9864,67.4469,5.0436,0.0,195.2945
다사614480,내국인,관외,55.9548,76.0535,20.0685,39.5491,25.7742,22.9066,0.0,240.3067,35.7177,102.9234,25.6871,21.0415,27.3139,33.4446,0.0,246.12819999999996,81.6686,41.6174,11.1708,27.9968,24.2822,28.413,0.0,215.1488
다사614480,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,39.7302,39.7302,0.0,0.0,0.0,0.0,0.0,0.0,61.1474,61.1474,0.0,0.0,0.0,0.0,0.0,0.0,29.3268,29.3268
다사614482,내국인,관내,3.0854,42.0984,79.6103,96.5056,29.6617,54.2512,0.0,305.21259999999995,2.9215,26.424,50.3007,135.0271,25.3205,43.3218,0.0,283.3156,2.2662,29.3303,52.0259,48.9357,24.7873,64.0426,0.0,221.38799999999998
다사614482,내국인,관외,38.5211,76.3309,72.7638,90.8629,35.7374,58.2528,0.0,372.46889999999996,22.9041,55.8055,89.1966,100.0881,43.3282,50.8248,0.0,362.1473,54.037,106.0386,78.0985,97.3615,42.0714,61.612,0.0,439.21900000000005
다사614483,내국인,관내,70.3234,88.3661,14.8717,94.0092,24.4075,40.0021,0.0,331.97999999999996,81.5773,90.1292,22.2456,55.268,30.154,42.5706,0.0,321.9447,38.8801,123.7059,14.6404,127.0364,28.7745,40.7144,0.0,373.7517
다사614483,내국인,관외,32.012,20.1863,23.2438,71.2865,46.1513,45.5765,0.0,238.45640000000003,38.7868,15.7175,15.1759,50.6272,25.0684,41.1003,0.0,186.4761,42.2412,11.2218,21.1419,81.0475,34.1647,68.1272,0.0,257.9443
다사614483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.8836,13.8836,0.0,0.0,0.0,0.0,0.0,0.0,14.6958,14.6958,0.0,0.0,0.0,0.0,0.0,0.0,3.4878,3.4878
다사614484,내국인,관내,33.6034,0.0058,71.0603,35.987,80.4427,85.0492,0.0,306.1484,48.2056,0.0034,49.9573,43.2005,92.1114,103.1575,0.0,336.6357,30.359,0.0051,95.9161,42.0584,79.9984,90.4722,0.0,338.80920000000003
다사614484,내국인,관외,67.7142,24.2928,59.942,12.5108,81.495,26.3474,0.0,272.3022,43.868,32.444,67.7074,15.6104,72.134,22.0673,0.0,253.8311,86.8701,12.4786,35.7576,13.6734,50.0147,18.0583,0.0,216.8527
다사614485,내국인,관내,3.4428,93.9254,43.1586,93.1669,3.7148,75.2146,0.0,312.6231,3.4178,52.707,22.7444,70.3529,4.0887,73.9122,0.0,227.223,3.7136,134.9826,54.4762,64.1972,4.4914,83.6308,0.0,345.4918
다사614485,내국인,관외,13.72,63.5172,8.0388,59.2367,5.5973,70.5752,0.0,220.68519999999998,18.6639,68.9686,10.8314,79.1321,4.6605,52.7508,0.0,235.00730000000001,18.3005,81.1261,10.275,83.478,3.6664,52.637,0.0,249.483
다사614486,내국인,관내,37.3901,36.5459,52.8947,19.1311,1.2806,75.855,0.0,223.0974,45.8683,47.1864,27.9522,13.0832,1.7919,82.588,0.0,218.47,32.6005,18.6725,60.2929,10.2997,1.5314,42.7103,0.0,166.1073
다사614486,내국인,관외,47.6487,34.2651,46.8155,71.5598,79.1995,43.357,0.0,322.8456,26.5279,46.6137,64.6569,105.6306,107.8813,25.259,0.0,376.56940000000003,31.195,38.6849,52.3788,99.1522,55.0124,44.4469,0.0,320.87019999999995
다사614486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,143.7974,143.7974,0.0,0.0,0.0,0.0,0.0,0.0,68.2908,68.2908,0.0,0.0,0.0,0.0,0.0,0.0,108.8378,108.8378
다사614486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,71.8632,71.8632,0.0,0.0,0.0,0.0,0.0,0.0,30.7923,30.7923,0.0,0.0,0.0,0.0,0.0,0.0,75.5713,75.5713
다사614487,내국인,관내,65.2686,77.8165,92.2966,40.9708,42.3493,63.4269,0.0,382.12870000000004,74.7165,53.0269,52.007,59.9804,51.765,93.8783,0.0,385.3741,59.1037,105.7515,71.9443,28.9893,24.6142,48.2437,0.0,338.64669999999995
다사614487,내국인,관외,9.5844,58.9886,64.9385,60.7124,97.9684,42.8583,0.0,335.05060000000003,10.0992,71.8631,63.2505,57.1391,90.848,27.3424,0.0,320.5423,5.2083,82.7379,59.3702,81.8383,109.0547,23.2229,0.0,361.43229999999994
다사614487,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,57.613,57.613,0.0,0.0,0.0,0.0,0.0,0.0,76.3772,76.3772,0.0,0.0,0.0,0.0,0.0,0.0,1.3856,1.3856
다사614487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,73.7964,73.7964,0.0,0.0,0.0,0.0,0.0,0.0,79.5139,79.5139,0.0,0.0,0.0,0.0,0.0,0.0,65.4857,65.4857
다사614488,내국인,관내,40.9978,13.8529,4.9332,93.0926,21.7861,0.0331,0.0,174.6957,59.8602,17.7076,3.4171,67.7007,13.4229,0.0426,0.0,162.1511,54.1964,12.976,5.0068,138.6354,29.5502,0.0285,0.0,240.39329999999998
다사614488,내국인,관외,75.0845,16.545,91.1199,66.7326,18.6089,55.2671,0.0,323.35800000000006,107.4204,8.7583,126.7875,46.3466,13.8839,30.9977,0.0,334.19440000000003,110.0944,22.2816,76.0134,59.1848,19.1386,72.8635,0.0,359.5763
다사614488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,53.1937,53.1937,0.0,0.0,0.0,0.0,0.0,0.0,2.1691,2.1691,0.0,0.0,0.0,0.0,0.0,0.0,12.3719,12.3719
다사614489,내국인,관내,99.4824,61.7734,85.0889,21.7895,26.2254,57.0484,0.0,351.40799999999996,122.47,90.0683,75.1926,13.0913,22.1734,65.6188,0.0,388.61440000000005,56.2668,41.2604,64.7448,28.1547,28.0843,59.5893,0.0,278.10029999999995
다사614489,내국인,관외,44.5741,25.1751,94.7632,14.56,81.4703,8.5712,0.0,269.1139,46.3377,15.5842,57.2056,17.0632,44.4397,5.4215,0.0,186.05190000000002,63.0324,18.3693,134.5165,9.9208,112.9474,10.0544,0.0,348.8408
다사614489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,103.1008,103.1008,0.0,0.0,0.0,0.0,0.0,0.0,49.047,49.047,0.0,0.0,0.0,0.0,0.0,0.0,89.4136,89.4136
다사614489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,8.8129,8.8129,0.0,0.0,0.0,0.0,0.0,0.0,12.5629,12.5629,0.0,0.0,0.0,0.0,0.0,0.0,59.7837,59.7837
다사614490,내국인,관내,42.765,42.1559,57.0877,88.2772,26.8519,16.7069,0.0,273.8446,36.5343,31.619,28.9516,53.4825,29.5225,11.0349,0.0,191.1448,48.0419,56.3512,84.3017,81.9106,16.68,22.94,0.0,310.2254
다사614490,내국인,관외,3.5659,38.7372,35.6119,78.2465,89.1981,33.081,0.0,278.4406,3.2513,48.6036,28.8836,102.6146,80.5654,18.9232,0.0,282.8417,5.0872,54.8572,43.9494,94.7076,95.06,24.2756,0.0,317.937
다사614490,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,71.9314,71.9314,0.0,0.0,0.0,0.0,0.0,0.0,54.742,54.742,0.0,0.0,0.0,0.0,0.0,0.0,55.4695,55.4695
다사614491,내국인,관내,79.3238,19.4055,85.8756,98.5583,79.6572,9.9785,0.0,372.7989,56.7747,23.8225,104.2932,141.173,96.5084,11.5462,0.0,434.118,60.9009,24.1738,117.4751,97.489,66.3015,7.6106,0.0,373.95090000000005
다사614491,내국인,관외,17.8742,7.8564,34.6528,92.0955,43.9661,81.542,0.0,277.98699999999997,25.5155,5.2176,20.1693,103.2038,46.2679,93.5314,0.0,293.9055,14.205,6.4209,50.1885,73.1029,38.9199,94.5968,0.0,277.43399999999997
다사614491,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,54.2893,54.2893,0.0,0.0,0.0,0.0,0.0,0.0,29.6918,29.6918,0.0,0.0,0.0,0.0,0.0,0.0,28.2435,28.2435
다사615480,내국인,관내,75.9646,86.5409,72.678,55.9432,39.8038,80.5809,0.0,411.5114,55.8923,74.8729,103.4709,56.6557,34.9163,68.2348,0.0,394.0429,85.9316,46.0128,69.3377,59.65,38.4437,62.7148,0.0,362.0906
다사615480,내국인,관외,28.9182,26.4584,39.5052,72.632,61.5137,79.7342,0.0,308.7617,28.8195,32.2733,52.9543,76.1781,86.1286,85.0009,0.0,361.3547,24.2959,19.5563,45.3813,92.7946,90.1757,56.6219,0.0,328.8257
다사615480,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,145.4457,145.4457,0.0,0.0,0.0,0.0,0.0,0.0,127.3721,127.3721,0.0,0.0,0.0,0.0,0.0,0.0,37.9967,37.9967
다사615482,내국인,관내,58.3712,32.7681,23.9257,12.5721,27.9277,35.1419,0.0,190.70669999999998,38.6139,23.8411,18.0442,9.9071,19.3936,47.6463,0.0,157.4462,71.3429,29.9592,22.9107,15.0549,39.5587,31.6641,0.0,210.49049999999997
다사615482,내국인,관외,95.0946,42.1887,39.2199,62.2012,85.8849,73.9148,0.0,398.5041,125.1723,30.0779,41.9301,53.3882,125.5878,46.5932,0.0,422.74950000000007,68.1281,48.6345,52.0526,40.7282,63.6997,103.5714,0.0,376.8145
다사615482,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,4.9769,4.9769,0.0,0.0,0.0,0.0,0.0,0.0,80.6027,80.6027,0.0,0.0,0.0,0.0,0.0,0.0,56.6193,56.6193
다사615482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,66.5441,66.5441,0.0,0.0,0.0,0.0,0.0,0.0,62.4141,62.4141,0.0,0.0,0.0,0.0,0.0,0.0,12.9032,12.9032
다사615483,내국인,관내,72.5304,70.3374,86.7868,8.2666,73.941,41.0617,0.0,352.9239,53.5928,75.907,110.3526,8.2329,75.7794,23.246,0.0,347.11069999999995,73.0678,60.9445,104.5317,12.3915,87.1474,26.133,0.0,364.2159
다사615483,내국인,관외,34.1668,71.0538,69.7572,62.951,78.1981,75.1517,0.0,391.2786,30.2457,44.2976,46.7168,79.0224,39.2564,107.3471,0.0,346.886,38.0882,51.3128,51.8291,75.4011,108.3465,93.3844,0.0,418.36209999999994
다사615483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,95.5733,95.5733,0.0,0.0,0.0,0.0,0.0,0.0,42.9206,42.9206,0.0,0.0,0.0,0.0,0.0,0.0,77.2194,77.2194
다사615483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,55.7946,55.7946,0.0,0.0,0.0,0.0,0.0,0.0,31.2735,31.2735,0.0,0.0,0.0,0.0,0.0,0.0,4.6252,4.6252
다사615484,내국인,관내,48.7986,36.8758,78.1239,39.6463,69.8342,61.1131,0.0,334.39189999999996,39.99,48.1149,108.2385,21.2186,62.2927,63.0879,0.0,342.9426,26.2643,50.6113,96.2555,33.0401,80.1282,38.0436,0.0,324.34299999999996
다사615484,내국인,관외,78.9552,11.3686,61.6908,31.5276,82.3506,53.2008,0.0,319.09360000000004,94.8956,14.4814,76.7714,33.5204,67.5178,75.7991,0.0,362.9857,90.6747,15.9328,68.2845,17.3488,51.3137,60.0713,0.0,303.6258
다사615484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,56.313,56.313,0.0,0.0,0.0,0.0,0.0,0.0,77.3915,77.3915,0.0,0.0,0.0,0.0,0.0,0.0,39.315,39.315
다사615485,내국인,관내,20.6896,86.5056,55.9515,84.8587,81.5017,16.6533,0.0,346.16040000000004,16.3175,99.152,61.1526,85.5155,49.5759,17.4884,0.0,329.2019,15.7176,127.1445,41.2178,72.085,99.4602,24.8157,0.0,380.44079999999997
다사615485,내국인,관외,86.6435,24.5313,76.9859,48.5553,63.5041,45.4577,0.0,345.6778,72.1176,30.3506,114.6001,50.2198,85.3054,31.0707,0.0,383.6642,49.7678,35.3054,75.7242,38.2219,74.6627,50.3672,0.0,324.04920000000004
다사615485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,77.2259,77.2259,0.0,0.0,0.0,0.0,0.0,0.0,103.7224,103.7224,0.0,0.0,0.0,0.0,0.0,0.0,90.5966,90.5966
다사615486,내국인,관내,95.8712,55.5868,13.3106,72.1221,1.0993,31.5133,0.0,269.50329999999997,96.2988,65.5749,12.5242,71.0828,0.8872,42.2271,0.0,288.595,62.1247,37.0275,10.8968,102.2491,1.3288,36.1484,0.0,249.7753
다사615486,내국인,관외,98.6718,82.6187,49.6283,39.3931,5.0993,71.0133,0.0,346.4245,72.6337,80.89,59.6644,43.2927,4.0723,72.1081,0.0,332.6612,54.0046,96.7106,58.2702,52.0951,6.7923,78.3162,0.0,346.189
다사615486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,88.1774,88.1774,0.0,0.0,0.0,0.0,0.0,0.0,67.3225,67.3225,0.0,0.0,0.0,0.0,0.0,0.0,58.6115,58.6115
다사615486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,135.6058,135.6058,0.0,0.0,0.0,0.0,0.0,0.0,139.6073,139.6073,0.0,0.0,0.0,0.0,0.0,0.0,86.2189,86.2189
다사615487,내국인,관내,95.6224,55.6951,85.2228,85.1423,70.9038,88.4864,0.0,481.0728,101.1895,48.071,122.5172,64.0826,84.8106,127.312,0.0,547.9829,67.7627,51.6591,116.4443,98.5632,73.1496,112.591,0.0,520.1699
다사615487,내국인,관외,88.5703,20.3323,25.6853,53.9598,42.2125,83.331,0.0,314.0912,53.9055,14.0245,27.3716,70.8998,30.2927,112.4198,0.0,308.9139,129.7234,19.6377,30.2927,65.2795,46.7373,72.3559,0.0,364.0265
다사615487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,134.3677,134.3677,0.0,0.0,0.0,0.0,0.0,0.0,66.4053,66.4053,0.0,0.0,0.0,0.0,0.0,0.0,89.3855,89.3855
다사615488,내국인,관내,54.4947,89.0605,79.6526,83.5817,83.3265,17.2163,0.0,407.33230000000003,78.8726,51.9624,98.7165,94.0537,69.1641,18.6761,0.0,411.44540000000006,36.0901,83.0772,116.2509,60.3209,51.4772,9.908,0.0,357.1243
다사615488,내국인,관외,86.9744,66.166,94.0134,5.5828,1.6682,94.0415,0.0,348.4463,128.9678,67.1505,135.2663,5.244,0.9814,75.4654,0.0,413.0754,129.9724,93.3039,106.6447,3.1414,2.2638,94.2832,0.0,429.60939999999994
다사615488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,40.8199,40.8199,0.0,0.0,0.0,0.0,0.0,0.0,42.1418,42.1418,0.0,0.0,0.0,0.0,0.0,0.0,130.153,130.153
다사615488,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,12.4631,12.4631,0.0,0.0,0.0,0.0,0.0,0.0,24.3879,24.3879,0.0,0.0,0.0,0.0,0.0,0.0,75.9129,75.9129
다사615489,내국인,관내,6.7664,44.1309,54.1241,22.5859,43.4619,43.4184,0.0,214.4876,5.8829,60.4431,55.3321,20.9789,43.5049,47.6415,0.0,233.7834,5.1139,31.2184,75.4551,32.3339,59.0957,23.0429,0.0,226.2599
다사615489,내국인,관외,60.2246,24.3844,81.3235,14.5201,32.332,80.4473,0.0,293.2319,82.8567,30.6872,44.5367,14.0099,46.2124,99.4205,0.0,317.72339999999997,39.5701,20.2355,50.5059,11.501,19.8373,73.5211,0.0,215.17090000000002
다사615489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,26.7323,26.7323,0.0,0.0,0.0,0.0,0.0,0.0,40.5299,40.5299,0.0,0.0,0.0,0.0,0.0,0.0,11.548,11.548
다사615489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,144.2019,144.2019,0.0,0.0,0.0,0.0,0.0,0.0,32.2635,32.2635,0.0,0.0,0.0,0.0,0.0,0.0,35.1014,35.1014
다사615490,내국인,관내,47.7665,0.9206,70.9673,24.4043,26.2987,91.3379,0.0,261.6953,56.1206,0.7913,37.9672,18.956,18.4022,118.4981,0.0,250.7354,29.4365,1.1387,71.493,15.1808,19.191,75.5124,0.0,211.9524
다사615490,내국인,관외,81.2709,3.7605,79.0379,77.2891,20.8303,66.8577,0.0,329.04640000000006,110.172,4.3094,116.9522,50.4647,23.3155,63.7069,0.0,368.9207,83.522,5.2626,97.9015,108.2974,13.6479,76.1212,0.0,384.7526
