GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사612486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,22.9353,22.9353,0.0,0.0,0.0,0.0,0.0,0.0,15.797,15.797
다사612486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,120.1948,120.1948,0.0,0.0,0.0,0.0,0.0,0.0,182.5841,182.5841,0.0,0.0,0.0,0.0,0.0,0.0,114.201,114.201
다사613482,내국인,관내,93.9819,53.1098,1.8583,90.4995,33.3806,2.9878,0.0,275.8179,58.4629,68.2007,2.5166,68.3872,45.0359,3.0303,0.0,245.63360000000003,100.1612,51.1781,1.2742,97.097,38.5205,3.8266,0.0,292.0576
다사613482,내국인,관외,59.1991,59.7975,8.5185,11.3361,88.9099,57.0148,0.0,284.7759,73.7541,74.457,8.9918,7.4834,97.1551,67.6113,0.0,329.45270000000005,34.6786,46.1599,10.7668,9.1256,115.3978,43.0368,0.0,259.16550000000007
다사613482,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,62.3397,62.3397,0.0,0.0,0.0,0.0,0.0,0.0,81.6826,81.6826,0.0,0.0,0.0,0.0,0.0,0.0,82.9941,82.9941
다사613482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,18.9952,18.9952,0.0,0.0,0.0,0.0,0.0,0.0,1.1111,1.1111,0.0,0.0,0.0,0.0,0.0,0.0,21.9966,21.9966
다사613483,내국인,관내,72.9688,29.7195,31.1612,31.638,15.4699,72.0749,0.0,253.03230000000002,82.676,34.6536,38.5067,33.1873,18.5933,86.4147,0.0,294.03159999999997,82.0536,27.3186,22.8854,23.3515,16.4865,51.3024,0.0,223.39800000000002
다사613483,내국인,관외,53.9789,48.0339,79.077,4.611,5.0187,98.8783,0.0,289.5978,69.7079,42.2591,73.9336,4.4938,4.5918,103.6628,0.0,298.649,57.2117,44.0617,80.8241,4.8808,2.9643,87.2315,0.0,277.1741
다사613483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,44.1808,44.1808,0.0,0.0,0.0,0.0,0.0,0.0,17.5307,17.5307,0.0,0.0,0.0,0.0,0.0,0.0,59.9154,59.9154
다사613484,내국인,관내,99.9257,27.2071,23.9061,28.8672,8.9607,97.0798,0.0,285.9466,111.7039,15.4967,12.4303,21.6862,11.0179,56.4328,0.0,228.76779999999997,112.7838,20.487,19.3291,27.5517,6.3603,100.2397,0.0,286.75160000000005
다사613484,내국인,관외,26.3844,95.4232,51.7306,7.5233,59.8554,19.6351,0.0,260.552,23.7313,54.9161,29.9023,7.6496,83.4576,21.3736,0.0,221.03050000000002,17.3449,82.2278,66.4415,9.8064,54.8413,18.6614,0.0,249.32330000000002
다사613484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,78.3196,78.3196,0.0,0.0,0.0,0.0,0.0,0.0,64.6556,64.6556,0.0,0.0,0.0,0.0,0.0,0.0,57.1754,57.1754
다사613485,내국인,관내,68.7443,77.2917,32.4339,36.1034,75.3726,65.4145,0.0,355.3604,79.2846,105.7164,17.1604,26.8285,82.358,37.464,0.0,348.8119,59.1532,53.5233,29.6752,21.7927,88.9426,66.7942,0.0,319.8812
다사613485,내국인,관외,57.274,48.4382,30.9922,6.1652,97.9008,97.4728,0.0,338.2432,71.0179,57.7734,18.7709,8.3547,116.4456,60.5562,0.0,332.9187,39.391,40.5562,32.3079,3.3496,93.4621,65.7478,0.0,274.8146
다사613486,내국인,관내,60.0792,6.4018,50.9009,34.8657,52.3369,51.0842,0.0,255.6687,33.9145,6.0281,64.712,41.6911,76.0585,57.39,0.0,279.7942,45.2282,5.5586,40.6116,25.0656,62.2535,76.1803,0.0,254.89780000000002
다사613486,내국인,관외,96.8396,8.3433,16.6416,21.7365,79.2223,12.4017,0.0,235.185,52.6172,11.6765,18.3925,24.7395,80.0232,9.8616,0.0,197.31050000000002,53.1685,5.5661,14.4443,20.2157,100.708,8.7674,0.0,202.87
다사613486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,60.3943,60.3943,0.0,0.0,0.0,0.0,0.0,0.0,9.711,9.711,0.0,0.0,0.0,0.0,0.0,0.0,44.9416,44.9416
다사613486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,90.2943,90.2943,0.0,0.0,0.0,0.0,0.0,0.0,4.5187,4.5187,0.0,0.0,0.0,0.0,0.0,0.0,48.0777,48.0777
다사613488,내국인,관내,11.9463,62.7034,45.5152,53.8446,97.6634,9.7421,0.0,281.415,11.5781,88.9689,51.0191,56.3037,69.617,12.7683,0.0,290.2551,10.1402,57.9146,30.9231,70.0525,140.1065,9.9288,0.0,319.0657
다사613488,내국인,관외,80.7987,12.4617,98.9909,20.508,80.9275,80.1693,0.0,373.8561,119.3357,16.4251,131.3675,24.4604,108.326,96.5474,0.0,496.4621,71.0366,16.5405,92.3139,17.2853,114.2733,76.1506,0.0,387.60020000000003
다사613488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,20.3258,20.3258,0.0,0.0,0.0,0.0,0.0,0.0,18.4554,18.4554,0.0,0.0,0.0,0.0,0.0,0.0,18.0926,18.0926
다사613489,내국인,관내,66.1926,24.5252,14.8771,22.9335,89.2151,49.1729,0.0,266.9164,89.2941,33.5333,21.5786,20.2989,58.2424,39.5981,0.0,262.54540000000003,95.1242,30.8973,13.0141,30.5563,66.0095,72.4768,0.0,308.0782
다사613489,내국인,관외,30.4544,32.2862,63.4673,59.1161,26.8328,7.721,0.0,219.8778,39.4236,36.1122,35.8633,32.9881,22.0081,9.1789,0.0,175.57420000000002,30.7334,29.1833,88.255,85.2536,18.4184,5.3752,0.0,257.21889999999996
다사613489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,36.5022,36.5022,0.0,0.0,0.0,0.0,0.0,0.0,114.0394,114.0394,0.0,0.0,0.0,0.0,0.0,0.0,105.1227,105.1227
다사613489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,176.8442,176.8442,0.0,0.0,0.0,0.0,0.0,0.0,142.0547,142.0547,0.0,0.0,0.0,0.0,0.0,0.0,131.1236,131.1236
다사614480,내국인,관내,57.7517,86.8165,84.223,98.4018,50.1116,27.2875,0.0,404.5921,82.9965,75.5741,66.887,114.9872,57.3936,31.0261,0.0,428.86449999999996,81.2621,72.8911,97.7488,141.1196,59.0069,40.2176,0.0,492.2461
다사614480,내국인,관외,57.7367,72.066,50.5477,57.3686,55.8711,40.0075,0.0,333.5976,80.4701,90.3859,71.8143,53.6191,47.5601,38.2999,0.0,382.14939999999996,51.9022,79.5947,71.2404,58.9076,83.7001,20.2482,0.0,365.5932
다사614480,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,61.5873,61.5873,0.0,0.0,0.0,0.0,0.0,0.0,138.4774,138.4774,0.0,0.0,0.0,0.0,0.0,0.0,34.5289,34.5289
다사614480,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.6339,13.6339,0.0,0.0,0.0,0.0,0.0,0.0,21.4637,21.4637,0.0,0.0,0.0,0.0,0.0,0.0,70.1064,70.1064
다사614482,내국인,관내,49.2032,47.4482,67.207,34.9728,87.0909,60.654,0.0,346.5761,25.814,49.9854,48.2625,28.5139,84.9654,61.0275,0.0,298.56870000000004,26.1882,50.4702,57.1978,51.4419,68.0414,70.4988,0.0,323.8383
다사614482,내국인,관외,35.7218,94.4479,42.5538,56.723,50.0885,87.546,0.0,367.081,43.7963,58.6542,37.4276,47.5162,74.8749,47.9371,0.0,310.2063,22.0034,50.0142,42.6387,78.7772,65.039,91.624,0.0,350.0965
다사614482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,117.6875,117.6875,0.0,0.0,0.0,0.0,0.0,0.0,114.6358,114.6358,0.0,0.0,0.0,0.0,0.0,0.0,93.8213,93.8213
다사614484,내국인,관내,37.3476,92.5233,90.6069,93.7823,53.5348,22.1553,0.0,389.95020000000005,46.9334,106.1189,124.2448,84.5595,31.2423,15.3457,0.0,408.44460000000004,50.3111,64.9843,94.505,120.6625,63.0297,26.2097,0.0,419.7023
다사614484,내국인,관외,70.4294,22.36,37.6885,17.7698,25.8123,63.1608,0.0,237.2208,99.365,16.2787,31.9582,11.8927,13.447,35.4326,0.0,208.3742,43.1595,30.8448,34.6435,16.5974,23.4289,55.9218,0.0,204.5959
다사614484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,97.3913,97.3913,0.0,0.0,0.0,0.0,0.0,0.0,49.2482,49.2482,0.0,0.0,0.0,0.0,0.0,0.0,125.9392,125.9392
다사614485,내국인,관내,22.2551,45.2382,5.3828,28.0426,49.7427,26.6642,0.0,177.3256,29.0537,32.4658,5.4331,37.8053,71.7994,33.0661,0.0,209.6234,21.3153,24.3607,4.1198,25.2134,49.5067,39.5284,0.0,164.0443
다사614485,내국인,관외,60.4529,66.1207,55.2442,56.2187,0.2049,89.4971,0.0,327.7385,58.0889,39.4223,72.781,54.6083,0.2276,61.1834,0.0,286.3115,39.1036,83.2321,60.7325,56.4011,0.2819,68.8338,0.0,308.585
다사614485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,15.5946,15.5946,0.0,0.0,0.0,0.0,0.0,0.0,42.5817,42.5817,0.0,0.0,0.0,0.0,0.0,0.0,103.1423,103.1423
다사614485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,98.0352,98.0352,0.0,0.0,0.0,0.0,0.0,0.0,51.1956,51.1956,0.0,0.0,0.0,0.0,0.0,0.0,32.1805,32.1805
다사614486,내국인,관내,16.6359,14.229,97.626,0.6178,91.8653,17.9367,0.0,238.9107,15.9504,8.2903,83.4708,0.8143,132.3135,18.6582,0.0,259.4975,15.1157,20.4368,130.7614,0.7393,102.3017,19.9221,0.0,289.277
다사614486,내국인,관외,60.0324,65.9802,52.8961,47.826,25.2935,46.0237,0.0,298.0519,31.9332,53.0342,42.2864,56.9042,29.1814,36.7025,0.0,250.0419,33.7395,66.6776,64.3102,38.3788,37.8209,51.1501,0.0,292.07710000000003
다사614486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,46.3145,46.3145,0.0,0.0,0.0,0.0,0.0,0.0,140.3347,140.3347,0.0,0.0,0.0,0.0,0.0,0.0,70.2553,70.2553
다사614486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,176.0688,176.0688,0.0,0.0,0.0,0.0,0.0,0.0,57.1234,57.1234,0.0,0.0,0.0,0.0,0.0,0.0,70.4485,70.4485
다사614487,내국인,관내,35.5797,82.6984,53.6286,13.1436,21.0079,84.5314,0.0,290.5896,48.2773,102.5272,78.6005,13.6658,19.1508,110.503,0.0,372.72459999999995,40.6505,77.9092,27.2645,19.405,19.3585,69.8368,0.0,254.42449999999997
다사614487,내국인,관외,23.4183,4.9625,26.5156,13.0697,15.9087,15.3231,0.0,99.19789999999999,20.7841,5.6867,22.3397,9.3441,8.5656,22.3203,0.0,89.0405,17.0207,5.9928,30.9191,10.358,18.9381,11.2466,0.0,94.4753
다사614487,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,81.238,81.238,0.0,0.0,0.0,0.0,0.0,0.0,7.8539,7.8539,0.0,0.0,0.0,0.0,0.0,0.0,75.1383,75.1383
다사614487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,12.8346,12.8346,0.0,0.0,0.0,0.0,0.0,0.0,17.6394,17.6394,0.0,0.0,0.0,0.0,0.0,0.0,34.7829,34.7829
다사614488,내국인,관내,64.2666,11.1815,71.6943,80.3366,46.7859,87.2422,0.0,361.50710000000004,85.8824,15.8694,47.3823,80.6988,27.8528,50.5556,0.0,308.2413,70.1859,13.2046,99.5658,83.2527,25.6613,74.1973,0.0,366.06759999999997
다사614488,내국인,관외,31.8749,13.4393,89.9848,42.6224,5.0509,64.892,0.0,247.86430000000001,27.646,9.9495,74.1487,40.1554,3.9345,81.4798,0.0,237.31390000000005,40.2053,16.6464,55.791,30.6526,6.6517,42.0442,0.0,191.9912
다사614488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,39.1142,39.1142,0.0,0.0,0.0,0.0,0.0,0.0,63.1907,63.1907,0.0,0.0,0.0,0.0,0.0,0.0,19.5053,19.5053
다사614488,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,56.2263,56.2263,0.0,0.0,0.0,0.0,0.0,0.0,91.2053,91.2053,0.0,0.0,0.0,0.0,0.0,0.0,59.3164,59.3164
다사614489,내국인,관내,35.9517,44.2954,71.4432,8.5112,17.4722,77.1783,0.0,254.85199999999998,23.3831,46.7742,39.8194,9.7937,22.8514,83.892,0.0,226.5138,48.4938,39.1317,38.8224,11.9699,22.7296,81.4763,0.0,242.62369999999999
다사614489,내국인,관외,4.6806,68.6314,87.4621,95.4249,94.1472,78.5003,0.0,428.8465,5.2671,91.7771,55.0415,52.3698,71.4585,50.2193,0.0,326.13329999999996,4.3101,53.4872,44.2426,71.7139,100.5761,54.5566,0.0,328.8865
다사614489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,36.1821,36.1821,0.0,0.0,0.0,0.0,0.0,0.0,172.0151,172.0151,0.0,0.0,0.0,0.0,0.0,0.0,176.8049,176.8049
다사614489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,132.5457,132.5457,0.0,0.0,0.0,0.0,0.0,0.0,28.0479,28.0479,0.0,0.0,0.0,0.0,0.0,0.0,21.1733,21.1733
다사614490,내국인,관내,63.4112,33.4302,65.6438,45.249,19.1832,11.1594,0.0,238.0768,80.4779,32.7956,35.7682,61.0958,19.2311,12.2615,0.0,241.63010000000003,92.7819,39.354,68.0692,62.376,17.7135,14.2711,0.0,294.5657
다사614490,내국인,관외,73.1392,77.2017,77.3098,95.5236,52.2184,30.8976,0.0,406.2903,43.4501,90.4291,72.1704,92.746,38.4425,34.985,0.0,372.2231,39.7836,38.8695,88.4713,58.7193,39.4888,15.796,0.0,281.1285
다사614490,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,75.7225,75.7225,0.0,0.0,0.0,0.0,0.0,0.0,72.831,72.831,0.0,0.0,0.0,0.0,0.0,0.0,30.1794,30.1794
다사614490,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,88.4702,88.4702,0.0,0.0,0.0,0.0,0.0,0.0,184.027,184.027,0.0,0.0,0.0,0.0,0.0,0.0,64.0405,64.0405
다사614491,내국인,관내,24.7844,86.7027,42.0528,29.9711,68.2092,5.2058,0.0,256.926,29.0801,67.0526,53.1272,41.5952,57.446,5.4645,0.0,253.7656,18.4205,116.6501,26.678,40.045,52.1863,7.6728,0.0,261.6527
다사614491,내국인,관외,28.6004,34.0731,31.6891,91.4119,79.1296,82.7549,0.0,347.659,26.0885,23.8885,39.6925,121.8994,115.951,43.5478,0.0,371.0677,15.9664,17.7884,28.7137,101.4058,107.958,41.7112,0.0,313.54350000000005
다사614491,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.3742,13.3742,0.0,0.0,0.0,0.0,0.0,0.0,15.2772,15.2772,0.0,0.0,0.0,0.0,0.0,0.0,69.0123,69.0123
다사615480,내국인,관내,24.776,33.8211,20.6333,12.2066,76.9063,2.1538,0.0,170.4971,17.3825,31.65,23.049,17.5677,96.1692,3.1036,0.0,188.922,32.875,19.1344,11.1783,15.2461,63.4601,2.8515,0.0,144.7454
다사615480,내국인,관외,74.2739,41.1192,25.2196,7.9301,37.4987,18.6001,0.0,204.64160000000004,94.4271,31.2446,29.3056,5.8908,46.9247,11.845,0.0,219.6378,108.7771,32.7689,12.7504,11.5669,20.0377,26.1289,0.0,212.0299
다사615480,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,62.578,62.578,0.0,0.0,0.0,0.0,0.0,0.0,76.19,76.19,0.0,0.0,0.0,0.0,0.0,0.0,52.2568,52.2568
다사615482,내국인,관내,26.6783,78.569,55.0303,15.9376,46.3911,30.4037,0.0,253.01,24.8031,43.6085,72.6943,10.1387,51.0782,26.0565,0.0,228.3793,25.8087,112.2364,30.472,16.0478,23.454,41.5306,0.0,249.5495
다사615482,내국인,관외,13.0918,7.3228,89.3246,84.0783,27.5135,35.8478,0.0,257.17879999999997,13.5222,10.3779,54.2794,124.4877,32.1261,46.6693,0.0,281.4626,13.8379,10.1867,49.9861,61.4958,38.7269,46.802,0.0,221.0354
다사615482,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,32.3474,32.3474,0.0,0.0,0.0,0.0,0.0,0.0,72.1224,72.1224,0.0,0.0,0.0,0.0,0.0,0.0,21.0495,21.0495
다사615482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,79.6018,79.6018,0.0,0.0,0.0,0.0,0.0,0.0,39.0232,39.0232,0.0,0.0,0.0,0.0,0.0,0.0,107.7539,107.7539
다사615483,내국인,관내,76.6187,63.7967,32.4051,9.0862,84.5353,13.5854,0.0,280.0274,85.9766,78.7174,20.1226,11.6145,93.0852,7.4023,0.0,296.9186,70.5956,54.5678,39.4762,7.9635,122.3071,19.9135,0.0,314.82370000000003
다사615483,내국인,관외,12.2401,20.1985,51.8102,15.9399,13.6064,87.6416,0.0,201.43669999999997,14.6689,27.3019,53.5645,11.2477,12.8489,121.8046,0.0,241.4365,14.1508,18.6186,51.949,18.7988,13.4947,47.8747,0.0,164.8866
다사615483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,53.8888,53.8888,0.0,0.0,0.0,0.0,0.0,0.0,108.9341,108.9341,0.0,0.0,0.0,0.0,0.0,0.0,78.4583,78.4583
다사615483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,31.9036,31.9036,0.0,0.0,0.0,0.0,0.0,0.0,15.253,15.253,0.0,0.0,0.0,0.0,0.0,0.0,7.8532,7.8532
다사615484,내국인,관내,10.7718,79.5201,32.108,54.7031,0.8173,77.2488,0.0,255.16910000000001,13.4613,115.2171,28.1215,61.4363,0.9117,78.4469,0.0,297.59479999999996,9.8502,66.9556,39.5903,33.7472,0.4274,51.412,0.0,201.98270000000002
다사615484,내국인,관외,31.8029,43.4995,18.0957,76.7521,68.3864,94.0022,0.0,332.5388,39.7667,52.5572,19.7924,62.3008,92.3092,90.1908,0.0,356.9171,22.0926,54.6491,19.9554,87.5333,90.7777,116.7189,0.0,391.727
다사615484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,12.3181,12.3181,0.0,0.0,0.0,0.0,0.0,0.0,135.9311,135.9311,0.0,0.0,0.0,0.0,0.0,0.0,140.3382,140.3382
다사615485,내국인,관내,62.5662,76.9059,25.0433,81.4555,67.8627,77.7531,0.0,391.5867,74.817,101.741,24.2593,119.4235,72.4968,79.5004,0.0,472.238,75.8705,105.5009,15.0923,84.8806,58.7695,86.3325,0.0,426.44629999999995
다사615485,내국인,관외,77.1426,98.7536,1.9593,60.7046,60.8342,79.2679,0.0,378.66220000000004,98.2888,54.0884,2.4359,45.5385,72.5415,104.8964,0.0,377.7895,70.6263,84.7454,2.1217,78.012,38.6972,71.1049,0.0,345.3075
다사615485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,109.276,109.276,0.0,0.0,0.0,0.0,0.0,0.0,57.0584,57.0584,0.0,0.0,0.0,0.0,0.0,0.0,28.0474,28.0474
다사615486,내국인,관내,69.6024,87.9526,64.0724,44.8565,57.0077,5.6359,0.0,329.1275,69.8617,66.1548,95.2148,38.712,84.7077,8.01,0.0,362.661,37.3494,121.4899,87.1825,36.1234,51.6882,8.3016,0.0,342.135
다사615486,내국인,관외,37.7351,92.774,32.9354,4.4374,13.0909,14.5913,0.0,195.5641,28.078,107.4721,22.215,3.2686,19.1182,11.9311,0.0,192.08299999999997,23.0041,119.7803,21.0558,2.6149,9.3599,12.8265,0.0,188.64150000000004
다사615486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,130.9985,130.9985,0.0,0.0,0.0,0.0,0.0,0.0,38.5633,38.5633,0.0,0.0,0.0,0.0,0.0,0.0,29.6663,29.6663
다사615486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,57.2751,57.2751,0.0,0.0,0.0,0.0,0.0,0.0,83.4489,83.4489,0.0,0.0,0.0,0.0,0.0,0.0,101.957,101.957
다사615487,내국인,관내,48.8147,0.6762,66.2415,32.8818,33.6703,14.3148,0.0,196.5993,49.0557,0.5426,85.3104,32.1406,43.8338,14.4325,0.0,225.31560000000002,41.1938,0.3714,98.7274,23.5514,49.4092,12.8297,0.0,226.0829
다사615487,내국인,관외,66.0813,44.2519,49.6731,46.9059,10.3664,25.4648,0.0,242.7434,45.7662,37.2122,29.6573,25.2836,6.7048,29.2907,0.0,173.9148,83.0327,44.8222,71.4018,38.6205,10.6709,21.0711,0.0,269.6192
다사615487,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,140.9047,140.9047,0.0,0.0,0.0,0.0,0.0,0.0,78.042,78.042,0.0,0.0,0.0,0.0,0.0,0.0,75.1085,75.1085
다사615488,내국인,관내,14.7945,96.4857,13.9411,0.4183,81.8806,51.7887,0.0,259.3089,13.6988,56.3561,20.157,0.5227,78.3305,58.8034,0.0,227.8685,14.6707,93.6649,9.094,0.3704,55.6553,29.9778,0.0,203.4331
다사615488,내국인,관외,39.6988,32.309,52.1207,49.2427,59.7811,30.8056,0.0,263.9579,33.7156,29.4343,70.9691,36.6125,59.54,32.7387,0.0,263.0102,38.3929,24.4994,72.0637,55.8263,63.9725,35.2454,0.0,290.0002
다사615488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,1.2191,1.2191,0.0,0.0,0.0,0.0,0.0,0.0,63.7027,63.7027,0.0,0.0,0.0,0.0,0.0,0.0,64.3634,64.3634
다사615489,내국인,관내,91.9053,0.1052,42.7986,94.7265,72.8008,13.6011,0.0,315.93749999999994,89.6972,0.1183,56.0351,119.3533,38.9482,17.0875,0.0,321.23959999999994,63.8557,0.1396,45.2817,131.3296,105.542,8.315,0.0,354.4636
다사615489,내국인,관외,25.3866,37.8282,43.503,84.5227,82.3832,16.2024,0.0,289.8261,23.227,53.4685,40.2788,46.6961,80.5437,16.0842,0.0,260.2983,28.9209,51.7415,51.2322,53.4919,51.0087,12.0128,0.0,248.40800000000002
다사615489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,28.3305,28.3305,0.0,0.0,0.0,0.0,0.0,0.0,23.0402,23.0402,0.0,0.0,0.0,0.0,0.0,0.0,69.0001,69.0001
다사615490,내국인,관내,93.4833,59.3819,84.8106,61.0304,84.2744,43.8376,0.0,426.81820000000005,75.7753,88.5811,90.2014,73.0762,49.0317,61.8993,0.0,438.565,56.0906,60.0873,94.6377,39.3069,64.9455,35.2766,0.0,350.3446
다사615490,내국인,관외,73.0768,47.808,95.7307,30.6802,22.2015,31.3663,0.0,300.86350000000004,106.2695,42.1248,111.5415,25.2244,30.846,41.6211,0.0,357.6273,37.7395,34.6557,119.4745,35.5576,30.4264,22.7996,0.0,280.6533
