GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사613487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,68.4758,68.4758,0.0,0.0,0.0,0.0,0.0,0.0,160.87,160.87,0.0,0.0,0.0,0.0,0.0,0.0,110.2769,110.2769
다사613488,내국인,관내,41.7061,0.2036,69.4642,42.3508,69.7659,3.1223,0.0,226.61290000000002,51.6853,0.2771,94.8403,53.8004,67.9084,3.8362,0.0,272.3477,56.4867,0.2993,74.5717,48.1482,65.1802,2.9798,0.0,247.66590000000002
다사613488,내국인,관외,81.1502,10.7302,20.0963,29.8189,52.2235,2.6456,0.0,196.66469999999998,44.1254,13.5384,16.546,25.8876,69.2987,3.2736,0.0,172.66969999999998,88.8943,5.7246,11.1175,31.8781,40.7382,1.9143,0.0,180.267
다사613488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,9.0156,9.0156,0.0,0.0,0.0,0.0,0.0,0.0,20.8876,20.8876,0.0,0.0,0.0,0.0,0.0,0.0,29.266,29.266
다사613488,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,65.7041,65.7041,0.0,0.0,0.0,0.0,0.0,0.0,22.6243,22.6243,0.0,0.0,0.0,0.0,0.0,0.0,137.2089,137.2089
다사613489,내국인,관내,91.6599,88.2469,54.0848,53.3654,97.2968,62.7988,0.0,447.45259999999996,91.2307,61.7121,27.446,29.7708,122.978,47.7343,0.0,380.87190000000004,88.6219,104.0209,78.8117,54.5571,75.5469,68.375,0.0,469.9335
다사613489,내국인,관외,46.0947,60.6142,76.0722,5.9972,59.1592,89.5114,0.0,337.4489,46.4215,46.7821,43.883,7.4267,60.5498,66.7387,0.0,271.8018,56.4946,62.2666,98.8867,8.0427,54.5506,118.9351,0.0,399.17629999999997
다사613489,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,14.815,14.815,0.0,0.0,0.0,0.0,0.0,0.0,14.1449,14.1449,0.0,0.0,0.0,0.0,0.0,0.0,1.5525,1.5525
다사613489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,52.5544,52.5544,0.0,0.0,0.0,0.0,0.0,0.0,86.1569,86.1569,0.0,0.0,0.0,0.0,0.0,0.0,76.8699,76.8699
다사614480,내국인,관내,62.0737,11.1699,38.5203,38.212,78.7435,59.8618,0.0,288.5812,90.2152,11.42,47.1568,19.8574,86.5799,83.6298,0.0,338.8591,64.7974,12.6618,41.6378,46.8646,48.16,75.2516,0.0,289.3732
다사614480,내국인,관외,33.886,30.2093,2.5192,68.5343,28.9392,74.4437,0.0,238.5317,30.4676,43.1217,2.244,75.0444,29.645,71.3115,0.0,251.8342,26.3013,38.2397,3.4231,70.6446,15.639,88.4817,0.0,242.7294
다사614480,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,48.226,48.226,0.0,0.0,0.0,0.0,0.0,0.0,51.7983,51.7983,0.0,0.0,0.0,0.0,0.0,0.0,8.0223,8.0223
다사614480,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,28.0038,28.0038,0.0,0.0,0.0,0.0,0.0,0.0,19.3541,19.3541,0.0,0.0,0.0,0.0,0.0,0.0,32.3969,32.3969
다사614482,내국인,관내,89.9009,84.1282,65.9992,84.1255,56.7156,22.8441,0.0,403.7135,107.537,89.7881,79.3003,83.0016,37.0722,28.0835,0.0,424.78270000000003,130.3498,105.6158,36.2906,114.8151,81.2275,29.458,0.0,497.7568
다사614482,내국인,관외,6.8895,12.6843,11.3641,93.8273,13.9705,61.172,0.0,199.90769999999998,6.954,10.7509,16.7246,103.5843,13.0035,50.8708,0.0,201.8881,6.4201,7.1929,12.1784,114.7897,14.6021,72.7419,0.0,227.9251
다사614482,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,28.9511,28.9511,0.0,0.0,0.0,0.0,0.0,0.0,59.9451,59.9451,0.0,0.0,0.0,0.0,0.0,0.0,52.8623,52.8623
다사614482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,157.1419,157.1419,0.0,0.0,0.0,0.0,0.0,0.0,37.3547,37.3547,0.0,0.0,0.0,0.0,0.0,0.0,106.7624,106.7624
다사614483,내국인,관내,25.809,71.3635,49.9419,75.9446,77.0433,36.3966,0.0,336.49889999999994,19.5301,97.3811,61.4351,40.5822,104.0555,53.2096,0.0,376.19360000000006,18.5358,61.673,74.3579,40.8757,80.0615,37.982,0.0,313.4859
다사614483,내국인,관외,67.6696,88.4811,27.9265,25.1916,68.4537,99.1186,0.0,376.8411,86.1898,47.208,18.0254,35.9205,100.1158,116.8897,0.0,404.3492,85.4325,123.9232,26.5583,14.684,63.7759,112.1578,0.0,426.5317
다사614483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,7.9184,7.9184,0.0,0.0,0.0,0.0,0.0,0.0,34.6114,34.6114,0.0,0.0,0.0,0.0,0.0,0.0,26.2293,26.2293
다사614483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,51.3771,51.3771,0.0,0.0,0.0,0.0,0.0,0.0,65.7712,65.7712,0.0,0.0,0.0,0.0,0.0,0.0,2.2759,2.2759
다사614484,내국인,관내,35.4298,35.8124,81.7518,73.3591,84.5494,15.6362,0.0,326.53869999999995,51.2842,21.5081,69.2626,47.4549,71.3636,14.7317,0.0,275.6051,37.0037,36.6568,52.094,108.8131,102.3281,9.9375,0.0,346.83320000000003
다사614484,내국인,관외,5.5749,84.8359,43.1415,79.5148,11.9925,65.1416,0.0,290.2012,2.8954,92.5236,24.9182,65.0368,16.6338,96.3682,0.0,298.376,6.2197,46.1717,24.9808,109.4308,10.5311,43.7423,0.0,241.0764
다사614484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,100.1728,100.1728,0.0,0.0,0.0,0.0,0.0,0.0,93.2083,93.2083,0.0,0.0,0.0,0.0,0.0,0.0,133.5394,133.5394
다사614484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,69.561,69.561,0.0,0.0,0.0,0.0,0.0,0.0,59.6455,59.6455,0.0,0.0,0.0,0.0,0.0,0.0,63.0635,63.0635
다사614485,내국인,관내,68.265,69.0641,63.7215,26.9945,53.7477,53.3974,0.0,335.19019999999995,42.9165,98.7737,63.9715,33.9081,74.5232,51.1245,0.0,365.2175,71.5456,73.7215,38.4013,28.7208,69.5252,61.0795,0.0,342.9939
다사614485,내국인,관외,44.3201,40.543,16.0957,23.6117,50.0252,43.5937,0.0,218.18939999999998,31.1462,36.235,21.1033,23.7401,60.1137,59.269,0.0,231.6073,39.8332,42.0667,9.6537,25.7296,28.5279,40.7805,0.0,186.59160000000003
다사614485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,25.5897,25.5897,0.0,0.0,0.0,0.0,0.0,0.0,67.3773,67.3773,0.0,0.0,0.0,0.0,0.0,0.0,52.9764,52.9764
다사614486,내국인,관내,67.2096,1.3382,55.5068,36.4711,69.1307,9.9664,0.0,239.6228,47.4487,1.1033,54.594,48.8948,98.2405,11.7502,0.0,262.0315,51.2706,1.5676,66.4408,20.9795,81.1804,5.0888,0.0,226.52769999999998
다사614486,내국인,관외,30.7683,87.4429,79.4105,53.1463,19.8354,30.6211,0.0,301.2245,24.2027,109.2361,50.7395,51.812,10.5219,27.4493,0.0,273.9615,15.7623,71.3156,107.6655,73.5737,29.3562,24.0115,0.0,321.6848
다사614487,내국인,관내,6.8476,63.4961,41.4337,24.3564,23.8289,82.1244,0.0,242.08710000000002,7.2186,70.5174,25.5872,23.1213,25.5252,98.2224,0.0,250.19209999999998,9.0892,55.1405,51.0706,22.2798,26.469,100.8011,0.0,264.85020000000003
다사614487,내국인,관외,57.1233,89.7951,79.3021,80.2479,76.1389,14.2834,0.0,396.89070000000004,68.3633,122.8125,43.4438,87.5744,46.5599,20.4743,0.0,389.2281999999999,34.4288,85.2413,108.7332,78.1361,74.4972,14.9908,0.0,396.0274
다사614487,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,1.3592,1.3592,0.0,0.0,0.0,0.0,0.0,0.0,124.6133,124.6133,0.0,0.0,0.0,0.0,0.0,0.0,112.5707,112.5707
다사614487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,65.5683,65.5683,0.0,0.0,0.0,0.0,0.0,0.0,52.0015,52.0015,0.0,0.0,0.0,0.0,0.0,0.0,7.4643,7.4643
다사614488,내국인,관내,51.6214,92.9711,16.5811,70.7255,41.2625,8.5746,0.0,281.73619999999994,36.6351,68.5321,20.327,45.4523,61.0726,9.0044,0.0,241.0235,67.7499,102.6227,8.8264,45.0433,61.3167,5.4158,0.0,290.97479999999996
다사614488,내국인,관외,79.2175,84.941,24.3507,50.9899,41.3806,75.5107,0.0,356.3904,98.23,90.3719,17.2378,28.4991,28.5538,106.6994,0.0,369.592,62.856,88.263,20.9795,58.533,27.2527,96.8406,0.0,354.7248
다사614488,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,43.8193,43.8193,0.0,0.0,0.0,0.0,0.0,0.0,23.0051,23.0051,0.0,0.0,0.0,0.0,0.0,0.0,88.2783,88.2783
다사614489,내국인,관내,96.4696,92.8461,20.4206,76.6698,69.6146,46.7578,0.0,402.7785,135.6473,75.2279,26.0015,84.7068,97.1004,34.1852,0.0,452.8691,95.926,87.5028,28.1084,41.6374,74.0121,59.5167,0.0,386.7034
다사614489,내국인,관외,92.4543,62.1425,22.3088,2.1531,67.8609,89.6059,0.0,336.5255,97.0788,75.9812,14.792,2.3941,48.6209,113.2572,0.0,352.12420000000003,113.2111,77.8447,33.3213,1.2936,95.0194,101.7048,0.0,422.3949
다사614489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,16.3525,16.3525,0.0,0.0,0.0,0.0,0.0,0.0,78.1869,78.1869,0.0,0.0,0.0,0.0,0.0,0.0,102.2284,102.2284
다사614490,내국인,관내,69.1697,77.4051,21.6529,96.2421,54.3954,88.1665,0.0,407.03169999999994,53.8377,66.6503,22.8419,108.6127,76.0111,78.5516,0.0,406.50530000000003,55.1242,75.3347,15.2728,124.343,76.4726,114.6322,0.0,461.1795
다사614490,내국인,관외,35.1836,40.0037,99.914,90.7404,8.5811,10.0761,0.0,284.49889999999994,28.942,39.5455,120.5218,111.3078,9.0296,5.6039,0.0,314.9506,26.4343,39.2933,128.3722,68.8698,4.7087,11.0646,0.0,278.7429
다사614491,내국인,관내,86.4288,92.075,99.0352,5.1472,56.7886,40.8296,0.0,380.3044,124.9629,129.3738,128.8699,2.6633,58.6864,33.4315,0.0,477.9878,55.4404,67.3103,121.5434,5.1979,55.6601,38.5367,0.0,343.6888
다사614491,내국인,관외,88.2694,17.3347,95.6058,7.4488,78.3917,31.7901,0.0,318.8405,58.7617,19.113,94.1003,9.3127,62.7358,39.9094,0.0,283.9329,75.6767,9.6889,66.8682,6.3055,82.2503,37.1924,0.0,277.982
다사614491,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,118.5655,118.5655,0.0,0.0,0.0,0.0,0.0,0.0,17.1406,17.1406,0.0,0.0,0.0,0.0,0.0,0.0,86.351,86.351
다사614491,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,28.9218,28.9218,0.0,0.0,0.0,0.0,0.0,0.0,124.0536,124.0536,0.0,0.0,0.0,0.0,0.0,0.0,16.5832,16.5832
다사615480,내국인,관내,80.1747,16.3492,18.7002,81.4162,67.409,55.8811,0.0,319.9304,53.55,12.7227,27.3805,87.6533,35.2248,45.5658,0.0,262.0971,56.4247,18.4114,10.9861,75.6367,35.2847,41.2705,0.0,238.0141
다사615480,내국인,관외,37.4742,34.3307,52.1206,93.2893,68.035,88.7009,0.0,373.9507,27.5577,39.1259,67.6094,110.6791,40.4487,55.5704,0.0,340.9912,43.2968,51.2373,66.0409,48.7598,75.5108,106.9824,0.0,391.828
다사615480,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,105.5336,105.5336,0.0,0.0,0.0,0.0,0.0,0.0,81.0087,81.0087,0.0,0.0,0.0,0.0,0.0,0.0,24.0337,24.0337
다사615480,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,6.4755,6.4755,0.0,0.0,0.0,0.0,0.0,0.0,78.9191,78.9191,0.0,0.0,0.0,0.0,0.0,0.0,157.0607,157.0607
다사615482,내국인,관내,60.0452,52.7959,13.0568,90.1862,45.1382,35.7085,0.0,296.93080000000003,42.4509,30.0084,8.4835,68.9632,37.3599,43.1173,0.0,230.38320000000002,46.1032,77.0932,8.6289,118.6796,42.4722,38.3979,0.0,331.375
다사615482,내국인,관외,34.412,66.6976,68.5092,96.2971,56.9314,89.1603,0.0,412.0076,45.7189,87.1437,92.2162,74.8222,74.3205,79.6612,0.0,453.8827,28.8424,38.363,70.8806,94.0734,79.3979,63.6478,0.0,375.2051
다사615482,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,63.385,63.385,0.0,0.0,0.0,0.0,0.0,0.0,56.6813,56.6813,0.0,0.0,0.0,0.0,0.0,0.0,52.1148,52.1148
다사615482,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,5.3704,5.3704,0.0,0.0,0.0,0.0,0.0,0.0,39.2156,39.2156,0.0,0.0,0.0,0.0,0.0,0.0,53.3716,53.3716
다사615483,내국인,관내,38.2606,56.2459,67.7748,32.0471,3.2179,0.4864,0.0,198.03269999999998,36.1805,53.4981,86.501,41.5519,2.3887,0.6743,0.0,220.79449999999997,41.8491,70.8903,84.6783,24.9865,2.6677,0.2913,0.0,225.36319999999998
다사615483,내국인,관외,41.0155,33.081,42.3649,80.8919,95.6212,20.5153,0.0,313.4898,26.092,17.3632,44.6699,51.5373,142.7613,30.0355,0.0,312.4592,53.5132,40.6371,54.2658,106.9594,98.6812,11.1287,0.0,365.18539999999996
다사615484,내국인,관내,66.2616,16.0575,5.0661,9.1241,4.7926,29.4904,0.0,130.7923,96.5567,18.294,4.8706,7.4497,6.2942,20.6947,0.0,154.1599,88.7018,18.8636,3.326,7.3454,2.5574,22.1524,0.0,142.9466
다사615484,내국인,관외,14.7527,33.9534,64.4373,33.5037,57.5248,81.4198,0.0,285.5917,18.4961,48.8199,93.1088,33.7101,72.1483,92.9511,0.0,359.2343,11.5627,19.5963,71.3471,20.0767,66.7716,73.9875,0.0,263.3419
다사615484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,74.2464,74.2464,0.0,0.0,0.0,0.0,0.0,0.0,106.9401,106.9401,0.0,0.0,0.0,0.0,0.0,0.0,7.2214,7.2214
다사615485,내국인,관내,71.8832,83.4893,85.1165,65.8422,70.3176,19.5325,0.0,396.1813000000001,78.9718,117.6346,56.1758,41.5748,54.9887,16.6116,0.0,365.95730000000003,76.9041,77.2808,81.0081,96.5705,63.511,25.4554,0.0,420.7299
다사615485,내국인,관외,91.7587,95.7252,47.6132,84.4096,68.2131,77.4736,0.0,465.1934,105.09,97.3375,29.743,96.8343,68.8795,89.0107,0.0,486.895,63.2734,58.9685,25.3082,53.6575,46.8048,50.0329,0.0,298.0453
다사615485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,9.7123,9.7123,0.0,0.0,0.0,0.0,0.0,0.0,60.9054,60.9054,0.0,0.0,0.0,0.0,0.0,0.0,14.677,14.677
다사615485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,23.0301,23.0301,0.0,0.0,0.0,0.0,0.0,0.0,47.7576,47.7576,0.0,0.0,0.0,0.0,0.0,0.0,47.057,47.057
다사615486,내국인,관내,23.3465,13.0533,45.1481,23.4929,65.2483,56.5636,0.0,226.8527,14.7356,6.7886,45.6468,20.6981,42.8903,43.5818,0.0,174.34120000000001,23.7614,13.2812,58.2288,14.0624,83.7232,47.8868,0.0,240.9438
다사615486,내국인,관외,43.5809,5.3086,68.4543,67.0107,42.4103,57.4325,0.0,284.1973,36.0506,5.7727,57.068,78.3889,62.347,76.054,0.0,315.6812,61.6574,2.9574,70.8052,64.8223,29.2868,75.8938,0.0,305.4229
다사615486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,105.3704,105.3704,0.0,0.0,0.0,0.0,0.0,0.0,33.7062,33.7062,0.0,0.0,0.0,0.0,0.0,0.0,91.4222,91.4222
다사615487,내국인,관내,73.6429,14.5753,19.8391,59.4442,8.2013,41.5482,0.0,217.251,54.5656,10.0348,21.8632,79.4629,8.8635,23.7085,0.0,198.49850000000004,63.2611,18.9303,28.7598,79.9491,10.906,34.9422,0.0,236.74850000000004
다사615487,내국인,관외,92.7242,21.708,99.4671,51.557,78.5334,18.2589,0.0,362.24859999999995,132.5226,18.6229,73.8118,28.5575,96.0355,22.7549,0.0,372.30520000000007,117.7321,17.4042,64.5359,65.1643,45.1542,25.129,0.0,335.1197
다사615487,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,108.9681,108.9681,0.0,0.0,0.0,0.0,0.0,0.0,49.366,49.366,0.0,0.0,0.0,0.0,0.0,0.0,124.1669,124.1669
다사615488,내국인,관내,63.2101,3.5002,19.7662,18.6295,93.1383,83.5587,0.0,281.803,67.1403,3.5883,29.3273,20.4477,74.5761,49.0901,0.0,244.1698,70.6772,4.34,17.7723,23.6384,74.7633,107.654,0.0,298.8452
다사615488,내국인,관외,34.2182,51.3289,49.0326,90.3444,14.027,44.2115,0.0,283.1626,33.7841,27.6804,35.9531,54.8307,10.6462,54.4417,0.0,217.3362,43.4944,35.1764,39.1492,77.2326,19.8455,46.277,0.0,261.1751
다사615488,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.9968,13.9968,0.0,0.0,0.0,0.0,0.0,0.0,50.7992,50.7992,0.0,0.0,0.0,0.0,0.0,0.0,29.4365,29.4365
다사615489,내국인,관내,68.6257,78.3268,91.9235,22.3727,81.58,29.2455,0.0,372.07419999999996,80.4244,63.7731,93.1112,26.1024,51.0627,29.3186,0.0,343.7924,53.332,79.2146,61.4822,26.1249,79.7127,24.7355,0.0,324.6019
다사615489,내국인,관외,63.9367,79.8791,7.5532,12.1795,66.9136,67.2704,0.0,297.73249999999996,67.4724,65.5104,8.2869,18.2,49.7161,76.6398,0.0,285.82559999999995,33.2178,98.221,8.539,16.9083,89.2011,40.2396,0.0,286.3268
다사615489,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,87.3048,87.3048,0.0,0.0,0.0,0.0,0.0,0.0,43.1021,43.1021,0.0,0.0,0.0,0.0,0.0,0.0,26.0846,26.0846
