GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,26.0524,52.9514,260.8464,15.2598,289.7513,123.1947,300.0982,1068.1542,32.9118,34.9865,206.5816,17.0994,383.7456,118.8891,161.0295,955.2435,37.9674,44.0339,312.8081,12.9735,153.6038,74.906,269.3288,905.6215
다사611485,378.9315,264.915,181.1454,144.4401,110.287,494.5958,371.1098,1945.4246,385.0952,356.8352,222.1028,96.7506,102.1701,309.9412,341.6906,1814.5857,431.1354,316.3836,218.4412,122.1738,107.2264,339.145,386.3128,1920.8182
다사612480,384.1257,396.8942,15.4961,396.6901,457.0002,473.3894,207.6805,2331.2762,217.5875,576.3744,21.8734,267.6458,409.9275,580.1997,207.0963,2280.7046,405.9979,256.8522,10.8611,334.2724,527.0033,484.3759,187.2227,2206.5854999999997
다사612481,386.8615,87.7975,49.1523,0.3649,103.8419,293.5751,499.7564,1421.3496,328.7829,114.491,72.2223,0.5089,124.1204,411.2938,284.7422,1336.1615000000002,517.1403,78.9565,37.431,0.3236,73.0755,391.2345,519.7178,1617.8792000000003
다사612482,42.1449,91.1916,252.8175,256.6063,57.0795,322.4247,476.4825,1498.747,32.5798,118.858,316.0818,138.3769,55.305,468.6972,700.4671,1830.3658,26.7323,61.3012,192.8886,299.1908,78.3796,473.3316,483.894,1615.7181
다사612483,151.3542,394.6076,184.4553,288.5167,122.4009,67.4501,416.807,1625.5918000000001,136.4408,214.7599,167.767,296.1057,168.3156,93.7895,317.7975,1394.976,143.732,522.4023,174.0481,375.6199,159.9686,44.6869,315.7578,1736.2155999999995
다사612484,498.0376,347.332,42.8849,411.5558,491.4395,293.6751,160.2536,2245.1785,729.4882,287.2074,56.0153,338.1424,313.2575,354.1112,222.7618,2300.9838,521.5763,366.7492,33.5041,242.6847,580.1667,203.148,95.4106,2043.2395999999997
다사612485,345.1548,390.1326,271.3914,66.8497,127.0907,337.5471,374.7095,1912.8758,470.5086,212.0058,149.0669,52.8679,147.3823,214.8077,393.2831,1639.9223000000002,175.5619,307.3583,324.3597,83.1439,171.575,435.404,425.3475,1922.7503000000002
다사612486,163.8054,417.268,104.8137,170.7565,296.5419,370.7189,44.6896,1568.594,147.7355,383.7455,133.6384,186.4103,346.4592,483.8065,65.5487,1747.3441,235.62,277.4899,125.1359,255.0832,157.8318,303.085,64.3694,1418.6152
다사612487,203.1933,484.6934,184.7181,469.0061,214.5711,75.3463,433.0982,2064.6265000000003,169.4126,593.5605,133.3203,577.5399,293.5772,104.0228,632.466,2503.8993,294.0733,514.7384,172.5899,450.3105,210.6595,47.8495,245.9353,1936.1564
다사613480,22.0093,159.6019,302.5937,243.5256,177.1227,387.5896,18.1127,1310.5555,11.0188,166.0823,383.434,200.4138,117.9434,217.59,12.4258,1108.9081,28.7458,107.6541,156.8992,331.1454,148.6334,474.3464,17.8778,1265.3021
다사613481,19.7923,149.7384,175.2002,74.2997,453.3891,107.5138,174.5872,1154.5207,21.9348,143.024,181.3229,61.8941,382.1627,130.4656,174.3765,1095.1806,27.1072,192.4366,122.9533,37.5872,246.145,152.8156,115.8774,894.9223
다사613482,361.8854,424.6351,63.6416,290.8104,377.07,432.0731,335.8515,2285.9671,306.7017,372.6844,51.4814,428.3183,236.5868,480.2507,370.6924,2246.7157,331.2802,373.6124,69.9031,422.4685,316.2406,435.7674,215.2216,2164.4937999999997
다사613483,325.8821,120.5543,486.6153,408.0969,307.6642,71.3021,392.5373,2112.6522,352.2447,155.4841,579.8435,291.9204,261.2325,39.2924,204.6838,1884.7014000000001,174.1019,162.2692,659.3024,238.2226,232.1256,77.5638,322.9416,1866.5271000000002
다사613484,228.2869,87.3421,26.0377,374.1416,440.6288,440.7172,352.4537,1949.608,307.5635,96.3543,22.5182,406.8607,571.3465,561.8686,339.2171,2305.7289,265.0833,48.8252,29.1073,485.9866,536.4949,307.5037,438.3023,2111.3033
다사613485,4.7449,310.0287,158.863,94.1708,173.991,389.2089,317.9296,1448.9369,5.8994,332.0678,153.3119,111.8205,95.7356,243.7455,198.7313,1141.312,7.0984,358.6522,84.9631,118.7267,224.5694,320.2949,363.7239,1478.0285999999999
다사613486,404.6526,293.8825,78.5297,292.7795,256.5569,358.8776,333.4059,2018.6847000000002,561.2742,201.0863,41.4623,273.1276,376.1698,181.3669,168.9555,1803.4425999999999,459.5815,210.1924,57.4223,173.8644,258.5372,457.3894,337.2581,1954.2453
다사613487,27.7618,320.7843,80.3753,391.1654,336.869,152.3407,28.9134,1338.2098999999998,38.2149,326.4859,63.5831,405.0703,280.4543,97.0141,32.1666,1242.9892000000002,37.5835,352.6011,60.7498,415.8995,386.1369,200.3563,23.3123,1476.6394
다사613488,79.7078,335.6009,14.4259,434.7991,189.9829,161.5887,474.7219,1690.8272000000002,97.9149,371.1683,20.0167,514.5752,266.1431,116.2653,383.4471,1769.5306,53.7221,207.3249,15.3053,543.3561,281.207,239.209,399.7267,1739.8510999999999
다사613489,456.8285,159.8903,133.801,165.0645,63.0235,441.0606,11.2177,1430.8861,669.4844,93.6309,74.0207,122.7786,49.7422,414.0003,13.0516,1436.7087000000001,553.712,141.8457,187.463,183.2395,81.387,312.4926,8.1669,1468.3066999999999
다사614474,108.0029,424.3036,357.5689,56.1134,463.452,188.4125,451.4367,2049.29,109.9524,572.3886,525.8296,50.0531,496.7842,113.486,285.1984,2153.6923,77.1524,575.3175,353.362,73.6865,564.6402,133.026,478.1133,2255.2979000000005
다사614475,433.2938,65.7244,271.5483,351.0043,62.567,473.3487,126.5677,1784.0542,602.8661,86.5225,306.4338,420.3552,62.5171,512.103,160.5183,2151.3160000000003,281.3643,76.4202,215.7364,477.0817,40.7166,466.3667,185.5732,1743.2591
다사614479,164.3233,286.9454,185.2715,442.5216,336.9364,27.7822,451.4624,1895.2428,94.8351,248.7267,159.7941,261.3389,335.2429,38.1025,237.9933,1376.0335,162.7403,221.5438,236.9142,363.8881,377.723,40.2245,330.6223,1733.6562000000001
다사614480,407.9059,472.0075,6.6491,174.3529,105.5506,26.7331,291.2204,1484.4194999999997,260.2679,677.3466,3.6201,102.0086,57.1577,20.8116,337.7851,1458.9976,279.8526,487.6801,5.8177,217.2021,123.2166,21.0271,356.7333,1491.5295
다사614481,124.4738,423.0979,304.9464,397.6084,85.5788,482.5361,176.7836,1995.025,125.222,259.1721,308.2207,410.1356,84.3458,422.2163,210.7975,1820.1100000000001,182.3192,561.7973,268.0157,455.9652,121.1741,417.1386,226.6513,2233.0614
다사614482,177.9161,32.0754,227.1914,148.9773,312.2835,312.6386,44.9689,1256.0512,139.6621,29.7753,269.4167,78.9868,383.0362,448.2993,34.6772,1383.8536000000001,154.3031,41.1975,271.7227,105.1176,448.0137,256.3707,42.9316,1319.6569
다사614483,53.5788,228.8046,72.8729,283.607,147.3672,366.6867,206.6624,1359.5795999999998,28.4154,208.9737,81.0847,338.4405,162.9725,372.8824,194.0518,1386.821,65.7139,231.8232,107.2976,305.4746,139.8836,331.0123,115.3813,1296.5865
다사614484,115.8538,244.8989,480.4714,5.718,14.164,61.0818,200.0651,1122.253,72.3276,324.529,267.5942,7.5348,8.6096,90.0921,114.7048,885.3921,112.9231,333.0382,668.3811,5.9759,21.0467,58.0745,131.2209,1330.6604
다사614485,377.269,281.9225,217.2862,146.5546,91.2494,420.8269,278.5084,1813.617,428.0807,181.6111,199.8854,116.941,101.6316,217.2403,319.7205,1565.1106,325.9091,249.2626,112.7824,138.6971,119.6876,517.1669,255.8926,1719.3982999999998
다사614486,103.9657,284.0651,427.1766,243.6959,56.8636,397.3802,409.6667,1922.8138,113.3588,346.5418,556.5034,330.7584,29.8221,259.7685,463.9882,2100.7412000000004,146.568,212.4615,378.2945,347.3811,34.7924,497.7665,546.0044,2163.2684
다사614487,270.7075,260.7914,315.6883,314.4266,281.6932,342.1741,17.5455,1803.0266,135.9746,330.2358,437.3086,231.0904,355.721,189.752,21.7201,1701.8025,325.8656,300.7846,248.1797,312.3282,310.5146,491.9455,9.2223,1998.8405
다사614488,208.4896,110.1872,253.4488,247.9579,368.5048,45.3035,360.6314,1594.5232,116.6325,85.047,316.8925,352.7529,311.7932,57.2435,408.4985,1648.8601,259.2661,75.186,292.2597,142.388,312.1784,36.9882,343.9169,1462.1833000000001
다사614489,16.4926,85.5543,306.9859,142.82,136.4347,343.9409,329.8352,1362.0636,11.0869,67.2933,289.8525,124.6967,141.0183,475.1382,312.7937,1421.8796,24.1689,88.6519,366.2455,144.7814,193.762,189.4745,422.992,1430.0762
다사614490,191.2012,200.5361,473.5038,325.4073,63.3221,467.4389,305.5679,2026.9773,189.1131,165.5694,598.5145,229.0569,73.8598,523.4172,360.6205,2140.1513999999997,178.7593,232.6249,538.4967,391.7907,49.5745,315.9429,444.1366,2151.3256
다사614491,60.0512,81.0262,268.2196,212.5694,171.5314,296.6374,139.1533,1229.1885,36.6309,101.7902,158.7121,225.172,93.6106,332.5333,79.374,1027.8231,72.2843,50.7084,352.7238,261.3008,192.4065,251.7347,154.8859,1336.0444
다사615474,343.4405,22.1611,239.8091,143.558,314.1497,390.5819,474.0651,1927.7654,335.1369,18.5787,140.6267,203.1411,315.1526,352.3553,363.3916,1728.3829,183.2557,28.9284,341.4141,184.1498,439.8285,266.2427,425.9513,1869.7705
다사615475,126.0516,253.2881,453.1424,26.3916,203.9295,168.2464,236.6337,1467.6833000000001,151.5088,347.2471,363.9735,23.6966,236.5069,153.0775,151.7379,1427.7483000000002,126.5213,226.9857,301.0522,14.071,293.2041,248.4072,344.3639,1554.6054000000001
다사615476,164.2315,77.8377,318.0797,462.949,331.0946,462.1328,18.2493,1834.5746,240.4779,86.2169,443.359,302.2647,473.4723,253.6786,11.86,1811.3293999999996,210.1692,99.9097,315.9072,663.2514,215.2712,667.6762,10.5642,2182.7490999999995
다사615477,412.2502,395.9474,103.0088,220.8923,108.2074,437.6823,218.8778,1896.8662,417.3713,396.5828,139.3353,113.3467,156.8295,655.1644,173.8095,2052.4395,580.0442,453.0342,87.9363,249.059,159.1858,555.7045,294.918,2379.882
다사615479,317.1844,81.947,87.335,35.816,242.7105,34.786,14.4269,814.2058000000001,262.1689,82.485,55.9034,31.1396,284.0122,35.6003,7.828,759.1374,426.8123,82.7774,43.9816,33.175,247.4823,30.8729,14.0961,879.1975999999999
다사615480,103.0617,277.8054,72.7862,41.6676,269.1873,203.875,221.2346,1189.6178,114.465,385.8991,51.4057,51.7948,221.5876,138.6821,187.0017,1150.836,140.1664,299.944,106.0614,62.1325,389.2357,215.6806,126.3902,1339.6108000000002
다사615481,305.6897,288.0619,247.5127,469.2814,73.7098,79.2115,82.8993,1546.3663000000001,324.0184,318.9621,130.0376,691.6277,76.7567,89.8793,121.0841,1752.3659,175.5509,426.0857,363.9929,631.1875,102.8788,82.0846,91.3671,1873.1474999999998
다사615482,144.3347,372.1326,3.551,232.1484,437.0659,486.5016,440.0318,2115.766,124.463,190.2656,4.6809,137.8617,609.9182,399.8508,341.0206,1808.0608,195.644,400.6488,4.9664,129.7361,495.4442,498.7346,598.6925,2323.8666
다사615483,337.7577,50.4259,282.1326,398.5084,174.0405,412.9427,92.5748,1748.3826000000001,421.6898,73.988,404.9849,383.4731,133.9576,560.483,77.8381,2056.4145,306.6753,38.32,339.8469,303.5361,89.5456,275.0342,116.0425,1469.0006
다사615484,153.0665,178.4928,39.3113,183.3287,447.8806,371.5574,290.939,1664.5763,157.1295,264.508,46.3399,225.7895,598.9123,234.4411,330.6504,1857.7707,215.5145,125.2663,25.0962,244.2259,297.9253,447.7925,239.683,1595.5037
다사615485,306.5999,35.3858,147.1054,158.1274,493.3895,403.1492,446.3862,1990.1434,156.513,43.9899,186.4045,106.8861,612.4212,342.4262,269.9391,1718.58,401.3429,22.3143,196.4325,180.5911,592.6111,394.6083,516.4223,2304.3225
다사615486,365.135,68.6712,235.3752,420.458,336.3257,102.0629,120.3737,1648.4017,349.0138,38.7297,141.1178,401.9771,326.5706,76.4844,137.6902,1471.5836000000002,421.6507,100.1417,249.6164,314.3307,234.7364,90.5053,96.4389,1507.4201
다사615487,248.1809,125.6659,222.5097,424.9372,173.3925,198.7981,473.3875,1866.8718000000001,139.5866,123.7118,254.9598,515.2432,173.0155,191.7693,439.8843,1838.1705,191.0051,90.3916,324.3767,228.5449,104.1957,189.7412,286.3378,1414.593
다사615488,380.7292,442.273,243.7757,283.8397,226.1006,466.5852,232.9641,2276.2675,464.8672,241.9986,349.7797,172.6285,332.3058,627.1519,339.8045,2528.5362,451.0596,309.0066,332.4567,416.3176,128.1215,692.5589,340.8032,2670.3241
다사615489,301.3078,264.4475,304.8648,191.3514,301.5931,471.8904,205.7634,2041.2184000000002,294.8834,138.2248,344.7599,125.7768,248.0095,594.594,204.4385,1950.6869,344.9049,233.2657,438.8711,269.4912,312.5471,442.3343,221.6393,2263.0535999999997
다사615490,145.605,331.7757,14.5389,380.381,338.4383,128.37,459.6824,1798.7912999999996,87.1159,483.1002,9.9693,345.2859,407.7557,72.1484,330.6866,1736.062,138.2766,303.1082,13.7847,413.4059,199.294,177.8715,259.0095,1504.7504
다사615491,386.8264,405.8585,89.6618,397.4154,381.7845,470.8496,361.1293,2493.5255,264.5128,278.6323,61.636,219.7443,494.0695,369.3308,485.1408,2173.0665,470.5642,300.9744,75.2981,576.7795,368.6564,492.0941,212.0788,2496.4455
다사615492,163.5793,478.4463,173.301,286.0078,459.223,215.4827,106.1983,1882.2383999999997,223.417,431.7963,124.9825,417.9619,333.2618,259.081,76.0197,1866.5202000000002,136.3547,498.4046,254.6455,406.8394,629.789,237.5543,91.3969,2254.9844000000003
다사615493,69.3441,84.7549,48.7195,6.9948,1.9335,231.0229,412.1541,854.9238,44.9754,54.1924,61.7777,6.6034,2.5152,198.8724,357.1881,726.1246000000001,63.1664,97.7506,50.9193,10.2456,1.9334,255.5508,518.6435,998.2096
다사615494,366.3226,188.0703,272.602,63.0781,182.6151,401.5358,248.4138,1722.6377,257.5671,145.7692,264.7522,44.9222,230.73,316.6556,309.049,1569.4453,450.835,235.2273,173.023,35.6975,253.0429,517.1436,203.7571,1868.7264000000002
다사616477,446.5771,368.7592,411.8412,82.7764,292.5646,42.8518,213.8177,1859.1879999999999,365.3705,453.9458,520.217,122.222,350.2111,54.1764,183.6403,2049.7831,403.9422,197.6686,491.9395,79.5846,253.309,60.2314,267.1532,1753.8284999999998
다사616478,369.9679,376.5595,493.4319,490.016,121.2932,459.2416,90.6475,2401.1576,352.749,511.9345,599.4417,526.9876,64.7512,660.3728,85.4434,2801.6802000000002,552.1555,295.9229,357.4659,518.7125,174.6765,359.3532,130.2236,2388.5101
다사616479,370.4488,472.1405,68.3317,388.5202,159.1209,24.6625,449.2049,1932.4295,397.5076,625.5623,62.2646,513.3074,178.6984,13.5725,521.5403,2312.4531,270.2665,498.2941,88.7827,457.5273,210.8161,26.6334,366.0152,1918.3353
다사616480,89.9298,86.9693,229.9713,272.1512,295.0671,87.1251,424.8216,1486.0354,96.1702,97.572,315.9148,241.6418,153.8268,103.3151,610.1354,1618.5761000000002,85.9909,49.9207,295.7352,362.8594,211.2504,108.5771,540.2715,1654.6052
다사616481,225.1152,402.2705,87.6084,248.9271,65.8488,309.0631,305.6945,1644.5276000000001,145.3744,551.8359,86.5669,185.5534,93.9713,250.0761,311.585,1624.9630000000002,135.3251,445.7439,109.2789,142.8526,74.2628,275.9716,305.5322,1488.9670999999998
다사616482,408.5753,15.3326,297.0208,9.219,85.7086,90.5867,371.407,1277.8500000000001,594.1913,20.9113,367.3389,12.3081,82.1935,86.6146,472.7402,1636.2978999999998,317.2845,11.9292,347.3628,13.6728,94.3769,134.2034,539.6223,1458.4519
다사616483,273.8226,489.7651,125.4776,323.318,22.1271,240.8479,50.8729,1526.2312,194.6532,641.0347,170.4384,362.6627,19.7325,134.5798,75.8843,1598.9856,328.7198,625.2725,144.7349,450.2682,29.9801,285.1865,72.1505,1936.3125
다사616484,350.5097,443.7309,486.5364,130.2798,253.3852,465.9167,1.432,2131.7906999999996,442.8296,246.952,536.471,148.6192,287.4031,518.229,0.8583,2181.3622,187.6216,603.1345,716.4421,78.5695,206.3433,432.7819,1.886,2226.7789000000002
다사616485,304.1995,240.0275,344.7424,164.3784,336.5756,270.7484,352.284,2012.9558000000002,184.2977,195.0091,420.9033,89.6963,388.9185,248.6819,211.8454,1739.3522,231.0161,281.8419,466.4678,149.7391,286.7046,283.2337,421.2837,2120.2869
다사616486,19.7192,449.4647,176.2222,89.1925,66.3443,374.5995,175.5234,1351.0657999999999,26.8998,447.1205,144.7127,59.7256,57.6925,342.2025,117.6008,1195.9543999999999,27.15,511.4943,161.0951,97.0985,84.1253,340.1132,210.8297,1431.9061
다사616487,368.3739,10.988,443.9511,201.1198,232.3947,471.4574,389.2338,2117.5187,441.3149,12.5202,340.0112,200.2856,296.4344,255.271,392.1426,1937.9798999999998,345.2134,8.0281,504.7585,197.0848,127.2717,367.9814,522.2373,2072.5752
다사616488,83.1731,73.9241,280.9765,445.8819,450.4902,107.9256,460.4385,1902.8099,81.0634,60.5205,207.0823,505.2359,250.5527,98.7585,537.6918,1740.9051,92.267,39.4151,401.1594,664.5151,632.0874,59.7844,283.914,2173.1423999999997
다사616489,40.4129,149.1559,223.2439,390.5516,337.729,137.9557,120.6534,1399.7024,60.0072,162.5601,317.4557,256.9857,473.0951,103.5238,124.0683,1497.6958999999997,56.3394,85.9511,195.9395,249.5425,417.669,75.4138,82.5183,1163.3736
다사616490,454.6861,192.1076,221.3636,482.478,460.6542,60.3973,50.3923,1922.0791,417.4393,171.7651,176.7602,593.5787,368.3018,69.8859,47.2101,1844.9411,235.1947,161.9746,124.2568,497.8563,248.3376,78.878,64.0398,1410.5378
다사616491,474.4582,335.6401,472.9785,53.9284,459.0262,292.7378,191.6558,2280.425,595.112,224.3899,423.3389,76.0983,565.2138,299.8155,187.2246,2371.193,270.5348,332.5966,494.052,31.7104,267.0349,199.5868,271.398,1866.9135
다사616492,348.3496,245.7473,392.9136,270.0704,227.5608,327.655,218.3068,2030.6035,356.2905,295.3985,368.5757,240.5423,229.9468,335.1043,178.9884,2004.8464999999999,515.8841,339.5354,402.2876,144.4277,178.9447,353.6612,270.567,2205.3077000000003
다사616493,376.9188,162.0599,240.6638,59.0553,493.1277,11.6129,363.1423,1706.5807,462.5797,148.7338,241.7541,41.0342,556.8453,13.684,429.872,1894.5031,422.9959,158.9504,269.6518,50.4345,661.2597,10.479,316.8906,1890.6619
다사616494,119.7942,88.8564,262.4737,293.8778,284.5291,178.7481,453.9951,1682.2743999999998,80.3761,52.1546,288.5575,209.6091,237.151,228.9768,262.7347,1359.5598,95.3247,80.3904,135.2361,382.4616,399.9091,260.0212,470.4188,1823.7619
다사616495,432.5649,436.663,250.3387,192.5775,256.2128,165.6021,378.3647,2112.3237,533.5982,373.2906,135.4458,118.1798,261.1858,109.9724,353.8561,1885.5286999999998,414.9981,646.2423,280.1023,109.6262,318.4303,120.6799,359.8494,2249.9285
다사616496,50.0899,356.6818,482.3562,445.5653,223.5125,91.059,347.0489,1996.3136,29.7383,189.6284,482.3258,269.9423,164.4495,63.9833,366.9961,1567.0637000000002,56.3628,531.8928,368.7346,296.5332,117.3088,131.7834,425.4626,1928.0782000000002
다사617478,235.3465,448.8633,248.445,343.8491,292.4784,84.345,216.009,1869.3363000000002,273.2213,485.1565,162.9008,393.6381,155.7682,69.8666,244.2835,1784.835,297.0631,499.1472,284.3688,276.2115,377.4815,72.1905,222.6184,2029.0809999999997
다사617479,84.4216,485.98,294.9297,270.318,264.1851,107.0921,420.9769,1927.9034000000001,94.1946,538.4967,235.5707,272.1122,211.3831,76.9149,450.2623,1878.9344999999998,78.8797,396.9986,409.1373,145.7316,375.9543,130.7309,598.6049,2136.0373
다사617480,84.6575,319.5471,132.8058,109.9077,7.1298,111.7373,466.5251,1232.3103,100.9011,267.8098,197.4409,134.0788,10.0584,138.0598,603.3093,1451.6581,63.8498,187.0574,96.5267,136.1242,8.3143,120.7353,340.1865,952.7942
다사617481,179.0437,234.1869,243.4824,244.2264,121.1761,225.353,438.0552,1685.5237,148.6022,161.5897,166.0567,137.3347,114.2608,166.4215,569.6434,1463.909,100.8521,291.3336,165.8036,167.7656,103.5085,251.3646,256.7447,1337.3727
다사617482,97.5094,360.9078,160.5109,333.9987,168.1083,14.2534,289.1375,1424.4260000000002,94.923,507.1173,197.7653,233.3627,240.5461,20.4662,309.4544,1603.6350000000002,103.3921,210.1419,88.7073,277.7569,133.0769,15.9721,160.5278,989.575
다사617483,439.408,127.7486,382.1414,26.5269,460.0022,253.9011,411.0413,2100.7695,371.1399,144.8236,284.887,31.4002,242.4923,302.4873,309.7814,1687.0117,419.578,72.932,454.9831,26.1027,507.6473,209.0124,545.9618,2236.2173000000003
다사617484,149.9628,270.3632,244.6779,379.4722,298.6952,347.2627,182.6565,1873.0905,136.827,234.495,244.3773,478.9026,340.9735,177.5246,238.758,1851.8580000000002,84.0509,172.2065,332.9651,421.5365,278.4285,313.6707,271.0956,1873.9538000000002
다사617485,198.6146,475.1168,347.3106,196.3534,90.2542,5.3423,325.3475,1638.3394000000003,137.6885,296.9008,516.6869,145.0653,72.1886,6.2903,412.896,1587.7163999999998,285.3217,378.5824,379.5784,169.1274,103.506,7.9863,396.0276,1720.1298000000002
다사617486,134.7847,159.8653,261.3622,419.9555,44.1643,225.3291,262.7807,1508.2418,117.9705,206.1808,308.4017,498.9568,48.6171,195.3152,214.151,1589.5931,86.126,195.0425,318.9737,252.8229,63.1885,196.5826,313.7068,1426.443
다사617487,126.487,144.7845,384.1947,4.4076,295.6515,334.0447,206.975,1496.5449999999998,153.1207,138.3874,532.814,2.6189,223.7037,297.2833,261.465,1609.393,181.4601,94.2873,456.2917,2.9016,401.4002,298.0298,260.1987,1694.5693999999999
다사617488,160.5169,406.7695,88.7108,209.2015,30.8614,58.1693,55.417,1009.6464000000001,145.6523,337.6354,87.1396,201.4476,28.4324,32.6604,58.8645,891.8322,176.4162,438.8311,127.1087,291.1777,40.6833,36.9568,40.9215,1152.0952999999997
다사617489,187.3162,204.793,93.931,70.5282,379.2417,407.3439,497.0207,1840.1747,247.1017,226.0937,49.1078,73.6376,507.8972,594.4808,362.9065,2061.2253,253.0024,253.8045,68.5111,37.351,315.6431,531.7101,679.5974,2139.6196
다사617490,229.2686,401.3015,72.1098,122.2058,310.3744,123.2756,351.7834,1610.3190999999997,212.8193,493.3898,55.7862,117.2186,420.6074,146.8155,192.1759,1638.8127,121.8674,281.8178,53.9449,170.2608,316.1774,166.3217,199.5685,1309.9585
다사617491,226.361,51.2064,415.374,496.0698,227.3833,123.4871,191.9914,1731.873,250.5108,76.3274,474.9733,701.2287,121.1352,119.9766,256.2735,2000.4254999999998,265.4291,43.6513,425.1497,430.8347,297.3848,139.6888,233.0636,1835.202
다사617492,263.3874,447.4536,403.8093,96.2195,303.1307,151.2854,179.4358,1844.7216999999998,193.3527,594.1917,365.7839,142.1727,389.9632,155.68,167.0933,2008.2375000000002,181.6698,294.4488,526.3588,132.1905,334.9071,163.2207,213.8346,1846.6302999999998
다사617493,280.0985,32.1706,456.2401,193.6395,95.6503,255.9853,81.463,1395.2473,261.7362,42.0725,458.7164,255.073,124.0065,354.1112,76.1426,1571.8584,270.8783,19.7991,513.0497,117.5943,71.7369,242.3429,62.9791,1298.3803
다사617494,230.8945,440.7246,64.9593,223.8748,21.7827,399.0405,231.9656,1613.242,306.465,539.2509,93.9136,292.8653,21.6426,499.8115,318.7487,2072.6976,180.488,480.4467,39.5684,222.3998,17.1499,400.4265,228.8562,1569.3355
다사617495,134.5171,81.8912,61.8329,318.7101,433.537,336.2837,27.3255,1394.0974999999999,164.5416,71.1863,50.3848,217.911,464.3913,340.095,18.6319,1327.1419,69.8617,52.909,53.91,369.874,446.9836,375.9615,27.8208,1397.3206
다사617496,266.4529,188.8728,115.8625,16.6084,151.6815,459.7884,127.5595,1326.826,192.3251,232.6276,133.9311,23.8332,168.2017,552.725,168.9905,1472.6342,279.0798,142.9804,148.1795,18.9987,75.907,557.1871,93.4774,1315.8099
다사617497,493.3768,79.9715,102.2831,291.8157,498.4742,288.2324,221.6897,1975.8433999999997,292.9563,95.4018,95.1896,305.9,746.512,313.7594,203.7444,2053.4635,640.8421,67.4856,106.1997,324.0801,670.6712,218.8056,242.6953,2270.7796
다사617498,201.3689,366.9789,159.6601,279.7806,302.9818,368.35,13.6243,1692.7446,124.3004,325.6997,183.6031,330.177,427.3694,476.4069,10.3255,1877.8819999999998,252.0552,448.9546,143.7776,207.7366,173.9008,381.5883,13.9137,1621.9268000000002
