GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사614481,269.1704,161.776,148.1958,299.3642,134.1363,426.1323,257.1555,1695.9305000000002,278.5019,240.921,78.7951,232.7947,136.7838,431.7972,365.9038,1765.4975000000002,240.0362,130.1808,116.5504,340.432,166.0437,307.5562,383.9739,1684.7731999999999
다사614482,429.5412,399.3142,466.738,344.3718,447.6193,221.2378,217.5246,2526.3469,345.7076,424.9458,655.6581,324.5666,308.6249,270.8014,269.7557,2600.0600999999997,434.9915,563.7678,575.9053,374.2513,296.6532,300.7247,218.4585,2764.7523000000006
다사614483,354.4585,472.752,449.6902,233.4903,376.0401,421.8947,37.9957,2346.3215,232.3128,392.6634,614.2724,263.9481,363.947,594.2527,22.8604,2484.2568,296.8103,621.5224,273.1928,349.5837,529.3699,614.7994,50.2078,2735.4863
다사614484,25.3652,208.1185,401.3649,407.2033,179.3633,362.964,385.1207,1969.4998999999998,14.7249,213.8771,206.2497,557.9897,128.0601,264.1887,439.9017,1824.9919,25.192,115.0471,543.9383,462.838,103.8234,446.7702,459.1909,2156.7999
다사614485,206.9802,245.4802,169.1349,418.6807,299.261,262.1613,395.5004,1997.1987,200.7837,138.2032,173.1193,489.4551,261.9633,352.6322,313.222,1929.3788,245.5748,319.7097,87.7244,414.8668,208.638,249.4362,290.3948,1816.3447
다사614486,34.1356,234.8087,359.8442,236.0126,178.0906,261.7782,211.2185,1515.8884,51.0953,279.3056,335.6273,316.6664,248.7778,234.7213,164.6823,1630.876,34.3853,223.7777,395.0642,241.9791,200.2463,268.4045,118.3901,1482.2472000000002
다사614487,426.3011,452.192,333.9708,26.6109,401.3797,329.2824,327.0472,2296.7841,614.2826,339.9078,289.3957,15.1176,276.5719,442.7952,233.9857,2212.0565,309.0247,476.6423,292.5986,17.1333,388.8199,413.8965,434.0004,2332.1157
다사614488,83.9099,244.673,486.4847,77.0755,322.1864,209.378,170.3463,1594.0538,81.4749,291.3059,653.7775,82.9372,181.6364,112.1735,183.8473,1587.1527000000003,118.8991,166.248,661.2908,84.3876,343.8802,241.505,167.8475,1784.0582000000002
다사614489,170.1192,149.9987,65.843,3.2177,228.1648,224.1199,277.9416,1119.4049,144.7613,205.9846,38.6797,4.3768,251.1434,257.7261,379.2565,1281.9284,251.6012,223.8621,79.5817,2.6535,296.4521,238.2773,298.1723,1390.6001999999999
다사614490,418.7166,142.6308,42.85,349.5306,394.4033,327.5743,233.5491,1909.2547,460.1169,112.6462,46.8733,236.2774,437.8421,405.48,194.2017,1893.4376000000002,447.333,103.9085,26.2275,207.2733,253.6111,293.7593,303.6928,1635.8055000000002
다사614491,425.9954,139.4572,322.6274,313.0313,146.6875,93.889,13.5049,1455.1926999999998,288.7697,143.39,306.0259,284.1968,92.7386,125.7585,7.1835,1248.0629999999999,451.7364,141.3764,204.6328,428.4547,105.5819,123.4079,16.2947,1471.4847999999997
다사615474,367.4374,349.3179,403.069,412.5995,468.0134,87.7046,145.6458,2233.7875999999997,243.0575,455.6633,272.0682,557.6589,446.5332,91.3495,125.2938,2191.6244,343.7371,399.5386,300.2684,390.9335,577.1236,73.467,181.1427,2266.2108999999996
다사615475,171.1063,490.8142,65.6769,216.5094,162.1913,124.4652,21.3896,1252.1529000000003,224.5366,309.3653,66.812,200.1022,175.6907,176.3161,12.3759,1165.1988000000001,113.7957,524.8692,55.069,257.2808,150.4743,62.2619,23.2284,1186.9793
다사615476,430.199,236.7372,269.2538,433.0164,125.5046,477.8294,372.8834,2345.4238,501.5528,313.8696,370.9891,354.6415,89.246,241.5447,220.5785,2092.4222,252.3817,123.8913,403.6134,356.5368,101.9974,241.8072,317.8869,1798.1147
다사615477,217.7675,467.474,448.5528,413.3451,313.6307,2.5195,463.4953,2326.7849,165.601,471.3699,420.3604,432.638,430.7978,3.2323,401.8916,2325.891,187.7731,649.1091,452.3529,528.3632,195.7329,1.7213,520.3618,2535.4143
다사615479,160.0561,473.7385,439.7111,58.7253,281.6147,441.5989,433.7245,2289.1691,143.1139,485.6025,649.7161,61.8598,204.5584,523.2496,344.5029,2412.6032,194.4638,598.7997,359.6002,37.0958,318.3548,462.4365,598.4092,2569.16
다사615480,370.8149,479.3999,306.9674,42.1564,491.0703,259.2505,374.8131,2324.4725,387.4768,389.6902,265.5973,44.0952,335.8734,381.374,382.664,2186.7709,393.8401,595.1927,337.4008,39.609,696.2917,234.4558,351.4101,2648.2001999999998
다사615481,391.7597,429.8546,9.4491,30.4062,358.01,425.6769,23.3365,1668.493,207.7262,480.8741,4.8426,25.2511,506.0818,248.009,13.7526,1486.5374,502.7812,264.0194,10.9293,22.9839,286.5912,584.8398,34.7156,1706.8604
다사615482,320.9125,87.8772,258.8784,287.4843,326.766,130.8551,415.4459,1828.2194000000002,289.2668,91.3359,305.9898,405.9741,390.9815,122.4917,355.5282,1961.568,264.5807,107.589,239.0926,164.8132,167.8753,155.027,247.043,1346.0207999999998
다사615483,319.5461,482.9946,4.6028,141.1078,453.7999,442.2624,255.3007,2099.6143,317.6576,255.4228,3.6883,90.4158,498.2685,398.7039,187.6151,1751.772,346.2572,633.1654,3.7423,101.393,623.5569,658.0806,159.53,2525.7254000000003
다사615484,172.0167,352.9058,273.4106,281.7863,223.2656,213.964,90.5321,1607.8810999999998,206.9719,211.5206,195.6283,247.8119,322.3373,225.8544,135.6594,1545.7838,207.6615,285.5106,326.5829,201.0166,214.2321,202.8376,61.646,1499.4873
다사615485,484.0463,360.6052,376.9716,348.6797,40.9624,153.4299,328.8357,2093.5308,650.0996,291.2689,356.3512,490.755,58.4727,118.1207,493.1557,2458.2238,599.2899,262.6795,380.0475,175.1901,44.9554,96.0344,286.1967,1844.3935000000001
다사615486,348.7702,452.7328,317.3559,40.7942,268.9286,224.063,270.683,1923.3276999999998,232.8824,504.3308,250.0615,29.8582,140.3103,252.2406,246.1225,1655.8063000000002,397.6855,336.0981,173.1125,53.2535,286.0568,186.6603,236.0561,1668.9228
다사615487,136.2949,179.7224,109.4664,125.6122,3.2335,125.5184,254.0542,933.9020000000002,83.1434,219.0065,102.2165,129.1999,2.9306,89.5529,214.2366,840.2864,202.9409,268.9717,54.9946,135.66,3.1613,111.8407,216.792,994.3611999999999
다사615488,22.9032,171.1785,109.617,145.5462,408.7856,367.2385,498.5414,1723.8104,14.4488,245.7561,111.4116,182.7864,474.0281,309.9653,276.4755,1614.8718000000001,17.2749,96.9324,136.6149,128.3709,576.0137,392.215,633.885,1981.3067999999998
다사615489,445.55,32.549,327.9147,381.2107,118.0793,155.9834,64.0999,1525.3870000000002,666.6723,35.6529,471.343,407.9577,82.7254,98.2154,50.4054,1812.9721000000002,549.9131,28.6671,257.2726,223.9569,71.9675,151.7856,46.8378,1330.4006
다사615490,359.3199,122.9418,335.8815,230.75,371.634,83.159,98.9172,1602.6034000000002,520.5653,96.5044,260.7229,153.5982,517.9967,61.3941,136.7916,1747.5731999999998,455.2685,100.6562,447.3598,291.7743,387.9023,110.4062,138.8608,1932.2280999999998
다사615491,366.3835,473.7016,283.0231,460.2208,11.2652,250.5926,493.2498,2338.4366,316.8379,538.3774,302.5042,589.1127,6.8002,342.3342,641.3332,2737.2998,229.3429,545.0176,342.6568,288.6587,13.3242,145.577,453.8498,2018.427
다사615492,161.6785,353.5524,299.2587,236.5789,247.9937,197.4533,127.2224,1623.7379,111.718,197.5762,256.4723,152.5009,298.3626,248.52,78.7221,1343.8720999999998,121.8103,386.1266,314.5337,185.9485,252.8731,260.7959,173.4792,1695.5673
다사615493,265.2516,427.6839,51.2737,344.7617,335.5295,183.4817,306.1215,1914.1036,179.3319,460.4931,53.893,271.9085,263.1753,201.5724,217.2026,1647.5768000000003,261.7691,455.1953,57.4341,215.045,184.7469,219.2305,235.9104,1629.3313
다사615494,63.6707,415.1743,14.2667,441.7942,393.7409,436.3199,466.295,2231.2617,89.9489,521.5854,18.8145,655.1626,296.2304,605.8971,249.0439,2436.6828,51.6656,573.4363,12.6051,288.8598,300.1099,369.8523,450.6735,2047.2024999999999
다사616477,358.816,109.904,133.6967,77.2155,276.1,488.0915,384.5072,1828.3309,271.2664,83.1824,89.9228,100.9649,174.3648,728.6935,476.2388,1924.6336000000001,334.2483,92.8634,110.9197,57.5164,196.5354,449.5383,254.7809,1496.4024
다사616478,95.9941,50.3509,23.6922,211.0172,218.4984,429.9924,259.7738,1289.319,58.4967,51.4508,27.9259,257.8503,289.0235,638.1808,377.2717,1700.1997,61.3247,46.9184,17.7386,262.5446,323.5386,466.1644,300.5889,1478.8182
다사616479,350.8316,123.9352,308.6074,235.3576,253.6419,157.3608,122.6886,1552.4231,518.9018,80.2251,296.0121,331.4698,134.632,177.5955,119.51,1658.3463,324.9843,142.544,339.882,131.0458,364.1623,228.6441,78.8731,1610.1356
다사616480,140.656,343.0924,455.1862,363.3483,417.5415,33.3793,75.6764,1828.8801000000003,188.7497,198.2068,283.2635,290.8675,278.5869,20.8718,111.0095,1371.5557,100.1792,227.6063,280.7314,285.7158,344.17,49.4733,51.5618,1339.4378000000002
다사616481,275.0859,389.1325,229.4592,55.033,144.3534,52.2842,185.6288,1330.977,277.0565,481.5982,299.2685,61.4104,137.1939,28.5384,246.4445,1531.5104000000001,186.3743,436.4592,217.2034,70.2778,138.178,27.872,185.6766,1262.0412999999999
다사616482,74.5393,392.9533,308.1168,399.6506,113.7692,32.2264,124.7387,1445.9942999999998,38.9298,540.578,421.2494,452.3856,164.3811,18.7437,102.2623,1738.5299000000002,83.3573,279.2427,184.0079,262.8111,162.6912,32.9211,128.3815,1133.4128
다사616483,139.1811,492.1938,159.1714,300.4252,113.8366,399.0996,46.5436,1650.4513000000002,189.4316,424.923,146.3199,214.8729,123.0253,409.3774,28.5411,1536.4912,124.4257,325.0391,135.5417,440.4412,112.2874,511.2158,24.3564,1673.3072999999997
다사616484,345.7405,59.2615,74.7327,154.1993,154.1084,463.807,249.8713,1501.7207,291.2616,48.995,83.3616,179.8869,213.7654,667.9549,368.7512,1853.9765999999997,261.1921,88.502,72.1546,221.7953,81.0896,658.6941,235.5975,1619.0252000000003
다사616485,244.5615,317.0335,392.0474,433.7708,25.4008,101.3164,403.222,1917.3523999999998,206.7877,459.3553,350.5011,283.6197,33.0139,55.9983,211.0886,1600.3645999999999,231.5588,223.8501,275.179,274.1465,33.471,128.3322,460.5282,1627.0658
다사616486,415.8877,6.2945,18.8116,95.0835,249.6891,46.4701,48.6947,880.9312,561.5471,4.0634,20.4465,76.817,308.677,46.9026,45.1688,1063.6224,276.1671,5.4373,13.8601,97.1438,262.3659,26.1873,70.7658,751.9273000000001
다사616487,431.2992,488.4164,223.3923,31.4123,236.7942,182.3051,24.8415,1618.461,233.8046,557.8597,252.2538,41.5926,341.8883,166.0473,15.248,1608.6942999999999,613.1836,303.2211,246.2934,38.9491,241.3479,197.7321,17.9955,1658.7226999999998
다사616488,367.8999,282.2477,125.903,374.3939,383.4572,393.2158,371.2046,2298.3221000000003,338.1496,342.9277,73.0388,473.5652,523.5905,243.3044,511.3514,2505.9276,427.7771,202.9365,118.0629,454.4053,246.8484,572.4509,279.6929,2302.174
다사616489,160.4258,344.1949,35.2132,499.0573,408.8091,264.3078,108.6753,1820.6834,124.7527,255.5204,27.8657,382.4296,559.2571,259.0488,146.2331,1755.1073999999999,187.9456,472.3296,34.7036,441.4756,363.1735,234.8028,130.7677,1865.1983999999998
다사616490,331.0429,157.9164,449.3358,457.8782,112.3157,406.6127,51.226,1966.3277000000003,376.5198,167.1272,599.7709,567.7697,135.1222,350.8243,54.5291,2251.6632,430.6577,231.9511,387.081,392.9919,142.912,268.0312,60.5987,1914.2236000000003
다사616491,26.8891,29.7811,432.395,308.0549,87.8458,476.2221,443.0436,1804.2315999999998,38.8035,43.2785,603.2226,204.4577,119.604,359.9121,607.0137,1976.2921000000001,14.2863,29.5981,579.4219,252.0242,87.6742,644.3932,577.8561,2185.254
다사616492,428.0371,3.5276,382.5682,293.2331,349.8569,285.3438,286.5872,2029.1538999999998,425.065,2.9894,546.7735,297.9303,363.5324,277.7508,303.7931,2217.8345,265.2661,3.5372,413.4847,146.8375,345.3875,372.8618,262.074,1809.4488000000001
다사616493,387.4585,149.8187,189.8986,167.2771,45.9987,30.098,414.2519,1384.8015,202.1727,192.3862,203.9825,114.0671,56.2116,26.1376,385.1949,1180.1526,450.1167,213.7209,165.1288,144.8807,61.7379,16.4005,293.2508,1345.2363
다사616494,120.3401,93.4704,6.3041,234.6686,455.9656,390.5217,262.2714,1563.5419000000002,84.8489,99.624,4.1405,213.8245,522.2799,350.4347,171.3831,1446.5356000000002,88.7178,97.6127,4.1504,302.0672,382.1188,389.2241,188.0951,1451.9861
다사616495,412.735,185.1365,329.2487,369.4178,52.1354,49.8267,282.9425,1681.4425999999999,417.9481,123.1212,253.137,371.3469,34.9419,31.9094,331.2867,1563.6912000000002,466.2145,125.9066,343.2922,253.4248,68.928,44.9298,324.1614,1626.8572999999997
다사616496,360.0689,291.5356,87.8688,163.674,317.6269,152.9829,49.0762,1422.8332999999998,460.2092,256.8817,95.4379,189.3678,209.9522,82.217,28.4449,1322.5107,371.3084,403.981,128.5331,218.222,251.7775,125.2029,55.8866,1554.9115
다사617478,262.7347,142.6868,443.3667,391.4882,246.0234,4.5214,269.7337,1760.5549,386.99,143.84,483.3684,457.8053,179.0379,5.8355,231.7033,1888.5803999999998,175.8826,86.6187,238.7471,372.8992,242.6431,3.9969,201.6243,1322.4119
다사617479,249.6327,461.4033,10.3385,153.4169,286.9034,423.9907,162.4184,1748.1039,259.483,449.4192,5.5596,149.4211,417.4403,606.966,113.3779,2001.6671000000001,196.4959,334.8273,6.1631,152.9558,380.1925,218.6811,227.9586,1517.2742999999998
다사617480,309.162,264.8205,409.8901,121.402,473.4859,38.8132,119.2405,1736.8141999999998,380.3873,313.0701,205.9971,174.6057,424.6961,57.8022,78.2186,1634.7771,156.2121,314.4066,255.5503,124.2664,413.942,40.3273,152.6186,1457.3232999999998
다사617481,407.1844,253.724,372.674,62.7414,119.7518,441.1356,206.0951,1863.3063000000002,389.1164,330.3955,483.2012,66.6305,60.8929,598.8668,196.0998,2125.2031,538.0181,324.3399,368.4642,50.4592,132.7864,564.1731,254.3331,2232.574
다사617482,341.1174,259.9622,123.1068,139.5505,147.6731,268.5487,48.3839,1328.3426000000002,504.3464,186.1068,148.5181,132.2212,199.5508,364.0115,30.8279,1565.5827000000002,384.9499,262.6101,78.888,102.8214,147.5491,231.4025,64.933,1273.154
다사617483,339.9787,473.3568,171.4035,58.0413,156.306,124.7891,305.7451,1629.6205,439.3913,432.3447,121.1443,36.6366,189.175,131.4684,308.7595,1658.9198000000001,339.2986,591.6536,218.0414,48.3364,82.6545,78.712,310.4103,1669.1068
다사617484,327.6274,233.8536,88.7082,264.46,289.0976,24.6992,442.2263,1670.6723000000002,467.5953,215.5719,106.8156,287.0565,390.9862,32.6245,647.5693,2148.2192999999997,379.2723,145.7881,104.2966,302.0261,283.9128,25.7235,358.5632,1599.5826000000002
다사617485,477.2214,202.7395,46.1931,231.5775,196.9743,199.8467,342.7888,1697.3413,696.4034,179.8955,63.9628,184.6828,240.3895,117.1532,221.0248,1703.512,443.9417,228.3782,52.8284,248.0665,289.7522,121.8526,254.5725,1639.3921
다사617486,93.3559,236.5121,113.0845,26.2887,418.5166,127.7121,92.8264,1108.2963,135.3823,260.4328,147.35,16.9967,264.1954,140.8809,96.98,1062.2180999999998,71.7668,146.5497,124.9928,36.5535,265.105,102.4998,60.8294,808.2969999999999
다사617487,21.4169,264.9665,103.1223,346.9735,478.1509,416.3006,121.1861,1752.1167999999998,31.9009,189.344,125.1254,477.4455,516.8342,555.1023,108.0675,2003.8198000000002,26.9984,382.7687,101.2912,439.813,503.1928,456.9736,106.2833,2017.3210000000001
다사617488,320.9294,265.7174,374.615,73.6887,32.6044,273.5723,435.0573,1776.1844999999998,473.6832,186.7899,453.1769,53.6608,48.826,160.1484,366.4886,1742.7738,357.2488,355.0789,244.6457,105.0901,27.0682,405.4478,502.7167,1997.2962
다사617489,66.0656,295.6851,341.8742,267.4747,6.7241,257.2086,27.6182,1262.6505000000002,57.1607,384.9703,428.891,350.5134,3.3812,189.2605,22.5995,1436.7766000000001,96.7118,390.9992,464.2816,329.0373,4.7255,354.0198,21.7926,1661.5678
다사617490,442.4547,208.71,83.1279,187.5336,67.1253,17.1393,70.6155,1076.7063,258.8146,155.6389,52.9688,218.9934,83.0667,12.8671,54.5236,836.8731,460.3364,183.019,97.0563,276.2082,83.191,24.4098,35.9983,1160.2189999999998
다사617491,423.3793,399.794,37.5594,352.1231,344.8272,485.6308,391.9921,2435.3059,250.9085,222.3199,23.957,324.0156,478.9069,601.4182,445.0091,2346.5352000000003,526.9407,418.4561,39.5482,250.4498,412.3615,493.2483,408.2875,2549.2921
다사617492,79.2283,338.3423,72.9889,395.1229,136.1695,314.4365,207.4325,1543.7208999999998,64.6833,265.6082,64.1012,557.9338,171.4419,378.3153,150.1032,1652.1869000000002,77.0665,202.5763,54.2429,312.9532,138.8908,261.5576,189.5083,1236.7956
다사617493,330.8842,410.0065,400.429,195.8871,323.5431,335.1767,26.9804,2022.9069999999997,205.0107,338.2023,206.8234,183.2194,371.3268,273.1661,26.9592,1604.7078999999999,183.6386,275.0333,449.6901,172.3899,272.5102,399.5004,15.4735,1768.2359999999999
다사617494,495.3572,116.6012,467.8323,232.307,137.5173,291.4943,168.2813,1909.3906000000002,580.5619,148.1724,620.9939,290.2361,135.021,344.8667,102.6426,2222.4946,311.8943,159.5248,574.722,121.4858,187.039,208.8507,97.8447,1661.3612999999998
다사617495,77.2127,33.2959,141.5688,63.2403,477.3296,22.7456,211.9812,1027.3741,99.3739,40.2131,86.3882,68.6526,403.7635,17.4937,262.193,978.078,51.2214,37.0736,185.6533,73.8442,472.2855,25.9043,108.6042,954.5865
다사617496,378.8789,375.3831,140.8677,346.0123,492.2071,54.0833,7.766,1795.1984,277.9788,407.9796,191.1798,187.7561,666.3392,62.0406,7.0608,1800.3348999999998,468.824,214.5209,168.47,174.8005,435.2565,71.2284,4.2773,1537.3776
다사617497,25.751,96.8451,196.0441,241.6238,270.8541,382.4384,433.8859,1647.4424000000001,15.6684,56.9372,145.0056,206.1251,219.0569,307.4182,520.0193,1470.2307,18.5002,56.8727,111.7735,227.1202,350.4679,449.5345,332.7541,1547.0230999999999
