GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,394.1808,69.2783,402.6447,226.1047,61.9329,382.3481,58.8296,1595.3191,315.5237,36.7705,498.7425,219.3488,60.911,564.7992,48.1642,1744.2599000000002,545.5369,80.1846,405.5517,168.2167,72.0907,228.7532,57.2958,1557.6296
다사611485,375.7957,232.635,283.8453,318.2417,282.8915,323.527,7.9447,1824.8809,190.3576,278.7992,312.0043,435.5938,342.5136,436.5775,8.3897,2004.2357,549.7172,169.0345,290.12,421.7284,300.365,329.0355,7.5458,2067.5464
다사612480,86.0256,14.4588,331.0094,96.6735,110.4273,77.2405,322.7233,1038.5584000000001,63.6899,9.3038,489.1312,134.2772,120.3064,66.1312,178.3167,1061.1564,89.1616,7.2861,492.7513,94.9433,95.5047,67.1421,382.953,1229.7421
다사612481,46.4187,436.9744,67.4371,65.4723,111.8382,0.948,364.5944,1093.6831,45.8238,471.4245,46.0699,64.1089,166.1613,0.6341,266.8915,1061.1139999999998,23.8351,382.1621,87.8713,38.818,104.8697,0.5718,332.1666,970.2946000000001
다사612482,46.3799,95.1869,306.5401,24.1694,250.5763,3.4218,127.1937,853.4680999999999,60.5669,95.5698,266.1356,20.7913,239.3565,2.3608,108.5578,793.3387,36.4682,78.7445,374.9171,19.5803,196.5025,3.6004,64.8037,774.6167000000002
다사612483,387.1467,358.2348,216.3349,479.2695,14.4226,276.6976,182.9375,1915.0436000000002,259.1604,428.0256,293.4698,307.9323,12.087,258.5773,167.8465,1727.0989,302.1794,213.098,123.6673,261.01,14.7374,373.8566,267.6834,1556.2320999999997
다사612484,110.157,384.6051,390.9351,382.2003,248.7334,241.8115,226.8661,1985.3085,92.9686,344.381,308.8191,476.7841,197.4073,243.1834,285.149,1948.6925,117.1361,493.7553,563.5021,504.2766,356.1342,361.4191,321.549,2717.7724
다사612485,278.0361,464.641,469.2716,35.2715,342.2505,493.8229,393.8998,2477.1934,321.2848,255.5453,379.9471,34.1169,181.9274,496.3421,571.9979,2241.1615,245.9313,567.8525,274.0463,27.8291,254.8378,253.0607,492.8217,2116.3794
다사612486,67.8188,168.3221,60.8408,465.4762,103.9023,351.3856,17.1822,1234.9279999999999,83.4287,128.9585,65.0093,271.3964,70.8394,272.7637,9.0879,901.4839,42.3691,124.2109,61.8652,286.3767,80.4984,413.9889,14.1539,1023.4631000000002
다사612487,482.1589,123.2301,390.5522,79.6358,294.8779,8.8678,420.7674,1800.0901,431.0099,135.5677,458.2292,63.0072,191.7264,9.413,450.386,1739.3394,486.188,125.2995,572.9604,57.283,363.058,13.2025,524.7529,2142.7443000000003
다사613480,93.5221,176.6363,365.717,252.4892,125.3686,227.6689,469.7896,1711.1917,72.1794,241.0236,368.8569,302.0123,162.1608,216.4034,243.2772,1605.9135999999999,115.4615,160.6277,517.7624,322.583,150.0581,218.0658,533.1609,2017.7194
다사613481,98.9388,31.6682,173.6969,243.0752,374.3802,312.1704,429.4325,1663.3622,120.6881,30.847,255.6461,174.0733,188.0404,348.9124,394.1676,1512.3749,144.0872,17.7877,190.0493,346.9925,232.4093,425.2643,579.3258,1935.9161
다사613482,166.8969,482.6032,226.1634,155.963,454.4079,4.3124,482.1615,1972.5083,211.5048,316.2631,290.8811,190.0254,426.5452,6.1678,672.4808,2113.8682,126.3207,448.6904,245.6177,221.9527,377.0446,6.3877,680.8772,2106.891
다사613483,370.6962,386.7328,306.4155,181.2877,214.7459,237.5441,236.5215,1933.9437,307.3848,371.1485,220.8282,93.4025,250.1455,230.8103,236.8817,1710.6015000000002,202.8283,412.1663,192.4932,186.8325,137.6111,165.9042,258.6273,1556.4629
다사613484,76.9959,257.8995,490.4859,302.9098,446.2165,487.9132,344.8318,2407.2526,60.3993,333.05,442.4607,327.3064,545.5942,440.5508,239.8364,2389.1978,92.0477,179.5896,350.3063,273.0598,524.623,354.6347,405.516,2179.7771000000002
다사613485,434.1473,342.3959,432.0689,207.7015,223.9607,15.9,458.71,2114.8843,366.6927,476.9214,243.3874,187.5741,168.2942,21.1798,675.5289,2139.5785000000005,462.7581,329.4336,377.9589,250.415,203.8254,10.5167,455.4328,2090.3405
다사613486,291.1736,208.5787,316.1904,140.0593,61.113,127.441,239.6783,1384.2343,162.8552,146.7328,430.1587,201.8064,33.1985,67.1481,334.1017,1376.0013999999999,216.297,117.5623,176.0603,144.1536,66.2813,88.6904,269.8729,1078.9178
다사613487,150.4331,371.0279,271.0665,209.2329,203.8166,76.561,3.7647,1285.9026999999999,121.8702,246.5759,329.8572,260.8816,277.2326,44.2846,5.395,1286.0971,213.4633,390.3182,175.7428,232.3591,266.4583,44.9778,2.2018,1325.5213
다사613488,294.172,19.7993,130.8742,180.9649,180.661,459.0749,47.3287,1312.8750000000002,163.9662,18.6298,94.5774,116.6559,100.1794,469.7859,50.2396,1014.0341999999999,404.738,16.3739,160.7583,176.3501,122.5114,461.0449,30.608,1372.3845999999999
다사613489,55.9359,386.9198,120.8947,45.3776,464.4321,419.7613,243.3506,1736.6720000000003,28.6118,402.9481,101.8486,66.8706,421.5487,586.8748,166.0668,1774.7694000000001,32.3696,289.7382,164.5489,33.6048,667.5137,245.3407,254.8803,1687.9962
다사614474,108.3086,468.0963,228.2925,152.1171,14.4565,447.9781,384.4177,1803.6668,66.0302,289.3726,231.3949,170.5433,14.9232,546.6889,469.9769,1788.9299999999998,155.4821,320.0773,255.4284,81.5919,18.073,309.842,332.4051,1472.8998
다사614475,310.2422,442.1094,234.2598,488.6656,281.8398,107.0991,298.296,2162.5119,354.6691,226.7071,312.6117,300.2,157.4971,121.127,219.6544,1692.4664000000002,228.4573,569.9046,289.7466,331.9048,254.9702,55.0453,314.3639,2044.3927
다사614479,57.1651,20.0318,305.2933,89.0299,292.2919,187.711,424.7102,1376.2332,46.9168,12.1682,448.7442,122.1208,247.9591,154.0952,608.8697,1640.874,48.5132,28.306,254.7073,111.814,171.1224,125.3997,322.2708,1062.1334
다사614480,110.592,382.1247,18.222,346.5309,164.4647,127.2543,43.9583,1193.1469,57.0864,400.8578,22.7652,338.3398,118.7509,146.0834,56.6641,1140.5476,58.8028,323.9834,18.1776,454.8327,237.3364,149.5471,56.7323,1299.4122999999997
다사614481,166.7487,10.6987,95.4742,2.0195,336.8546,165.5159,301.1179,1078.4295,226.1275,8.525,107.0962,2.931,319.8143,136.055,276.7406,1077.2896,97.8896,6.1467,139.8051,3.0099,254.254,107.887,322.7193,931.7116
다사614482,386.611,93.982,121.0988,167.8866,112.6021,6.1957,259.5473,1147.9234999999999,200.2865,65.1593,165.6868,200.8093,165.7353,8.4602,202.4773,1008.6147000000001,426.8437,55.8997,93.1433,237.7455,168.0648,7.9174,254.8816,1244.496
다사614483,40.5105,204.3163,497.4278,119.346,488.9678,451.1183,18.8909,1820.5776000000003,21.3322,212.3384,292.5155,79.508,547.2917,299.6865,27.021,1479.6933,40.8655,224.3053,545.0964,60.2855,588.7726,401.5663,17.4907,1878.3823
다사614484,344.9764,271.7018,175.9677,353.8539,204.6246,45.4629,450.2624,1846.8497000000002,189.2688,262.433,88.81,452.9564,128.204,56.3267,554.5322,1732.5311000000002,495.4691,245.2858,181.1621,183.3567,122.7204,57.1925,328.0898,1613.2764
다사614485,335.8649,49.7739,85.6728,250.827,135.2509,227.2956,108.7348,1193.4198999999999,328.855,52.8902,95.1823,200.6313,200.0812,293.8503,87.6282,1259.1185,223.6302,43.4697,64.5003,208.1946,188.7196,291.4291,105.2015,1125.145
다사614486,83.4985,431.999,94.5937,191.0837,431.5534,37.5142,98.8699,1369.1124000000002,109.5155,234.1334,94.1025,167.2822,519.8092,21.1403,123.0453,1269.0284,102.8932,570.8245,107.1595,132.0961,533.1728,40.1725,135.2224,1621.5409999999997
다사614487,213.659,171.1327,461.0261,106.9173,480.4807,85.8765,177.8481,1696.9404,318.3867,225.5029,259.7243,89.6645,519.2984,95.7376,130.7374,1639.0518,236.2056,212.0929,434.6716,108.7354,680.2839,104.7141,126.9017,1903.6052
다사614488,194.8185,186.0318,190.3921,148.1659,375.9225,132.711,407.19,1635.2318,250.4867,165.7346,119.2909,204.3235,348.1924,94.5098,437.4312,1619.9691,278.7526,215.8235,266.4781,204.2954,319.1962,114.5166,449.8879,1848.9502999999997
다사614489,112.1737,472.3976,187.3072,267.0402,148.8669,30.1238,135.8264,1353.7358000000002,62.5813,378.4313,104.4911,238.6631,221.7397,44.6149,131.2785,1181.7999,136.4599,546.3127,130.226,177.8167,114.3338,21.2536,161.8767,1288.2794000000001
다사614490,410.1304,335.994,80.0147,71.8297,9.968,473.7847,440.3114,1822.0329000000002,220.3473,248.0476,78.3468,87.7397,14.7945,407.1931,254.9884,1311.4574,228.4435,342.8134,73.745,73.0682,13.8912,261.49,320.2143,1313.6656
다사614491,174.4551,319.2651,498.9713,210.7401,187.1583,410.3518,235.0837,2036.0253999999998,164.6699,459.0346,594.5373,210.5836,197.6365,367.9798,236.0708,2230.5125000000003,261.0584,457.2352,709.5193,189.3872,166.4114,264.3694,347.8675,2395.8484
다사615474,277.9003,358.0193,383.2701,383.785,155.3635,493.0405,356.03,2407.4087,303.827,241.4922,505.3419,294.5565,78.6592,459.7807,179.8159,2063.4734,208.4111,398.4628,360.6734,388.3814,96.0264,737.4744,465.0002,2654.4296999999997
다사615475,225.1188,66.3755,346.1066,95.1181,224.1831,441.3391,134.8523,1533.0935,300.7142,71.1862,187.9611,129.4301,269.7213,509.6988,125.3115,1594.0231999999999,311.3318,91.1828,370.328,51.0646,251.5691,259.5917,201.2175,1536.2855
다사615476,191.5913,346.6721,3.9717,253.9914,101.0441,127.1896,239.6967,1264.1569,121.0269,496.6447,4.191,127.0627,61.1674,119.3091,158.5449,1087.9467000000002,190.2539,313.297,2.3929,243.5071,126.4083,155.2668,286.2624,1317.3884000000003
다사615477,48.091,266.3576,74.9652,351.6216,115.1005,376.267,92.7878,1325.1907,55.8506,353.9907,70.2178,431.6931,134.6521,321.6944,70.8671,1438.9658,65.9335,290.1096,58.434,525.8115,82.1781,556.0636,115.5906,1694.1209
다사615479,411.7702,96.1269,89.2022,367.9076,149.8451,114.2577,211.858,1440.9677,505.224,77.3531,119.5841,307.7958,164.2691,119.2902,161.2602,1454.7765,362.6758,74.7051,70.1527,499.7407,104.0335,57.1477,116.8744,1285.3299
다사615480,45.3831,282.6935,459.4614,354.7316,413.5593,370.1554,440.7826,2366.7669,49.6213,277.0188,344.2656,326.0996,566.4492,358.6279,283.3436,2205.426,52.5815,218.7927,659.7913,466.7305,315.1547,367.7327,409.24,2490.0234
다사615481,170.0632,61.2523,324.7191,73.1286,305.3419,82.8492,388.1069,1405.4612,99.8457,40.0928,452.9611,103.1822,227.1476,64.9776,217.5841,1205.7911,119.2445,40.3508,311.8213,59.9733,365.8699,122.3871,525.4507,1545.0976
다사615482,54.5474,115.9258,185.7514,86.5311,89.3431,319.9469,383.9143,1235.96,43.0354,107.4481,213.2942,98.2178,58.1627,238.6917,304.2265,1063.0764,57.821,141.8601,138.8788,104.8439,108.0413,262.2291,467.3713,1281.0455000000002
다사615483,491.8367,96.6403,323.0111,323.4921,76.0355,457.4696,300.199,2068.6843,620.5968,69.7517,337.9672,394.5665,103.2639,305.8878,162.4288,1994.4626999999998,630.8279,112.9212,232.9455,234.8343,75.436,591.9421,355.0232,2233.9302
다사615484,145.6146,131.1985,50.9236,65.3451,225.5256,390.8096,58.6838,1068.1008,107.5318,144.0774,57.1062,52.3952,297.0928,486.1457,57.7498,1202.0989000000002,92.694,192.2558,41.1661,42.5144,113.1082,525.1384,29.3507,1036.2276000000002
다사615485,192.7293,469.3607,296.4912,441.7067,183.6055,241.4279,96.9253,1922.2466,253.3359,291.1006,281.6842,245.0038,217.2871,321.192,87.6538,1697.2574,174.6784,465.4919,154.9723,547.3421,251.6464,328.5931,103.8515,2026.5757
다사615486,402.56,226.2854,374.9288,18.0939,344.2554,310.0124,236.8803,1913.0162000000003,216.4613,278.0699,465.2247,16.1472,400.0802,458.8512,189.5891,2024.4235999999999,385.6165,186.4831,291.0181,16.1224,464.6171,310.8084,182.84,1837.5055999999997
다사615487,366.4326,104.8496,396.4945,282.3818,388.4304,129.6381,454.7603,2122.9873,314.1857,109.0256,362.8392,218.5906,439.1255,92.4981,516.3568,2052.6215,328.7826,134.4616,371.8046,362.3257,423.6903,120.6886,466.9223,2208.6757
다사615488,430.2652,409.6005,184.4053,302.7708,344.8986,49.1826,68.7921,1789.9151000000002,273.3864,228.5199,159.4457,286.7406,230.6935,72.0349,70.0756,1320.8965999999998,284.1371,419.2221,136.0901,312.3742,343.5903,50.7949,37.706,1583.9147
다사615489,255.7887,52.7673,213.5477,239.0967,72.6315,460.2636,49.5181,1343.6136,348.5394,59.0928,207.9205,276.0544,88.0386,572.0494,40.4265,1592.1216,188.8042,44.2174,181.8622,255.8549,104.8623,314.7605,53.3561,1143.7176
다사615490,316.4647,197.3834,390.9305,172.5006,9.5118,358.5315,428.6271,1873.9496,394.6491,99.0007,398.7112,124.1427,7.0837,489.9833,561.9283,2075.499,160.7496,262.7607,454.5743,231.5001,13.532,429.0197,348.3024,1900.4388
다사615491,259.1259,196.2096,449.6791,54.1675,383.8625,198.4932,254.7974,1796.3352,174.8646,257.1444,593.7391,46.5739,319.0647,220.9702,184.9074,1797.2643,204.531,150.1199,596.9306,40.4982,360.0425,189.4978,360.559,1902.179
다사615492,100.2434,472.5519,442.9004,205.0942,131.3125,118.9678,412.1113,1883.1815,52.6353,289.9598,391.2966,206.9166,103.0977,151.0973,571.8683,1766.8716,102.2313,605.2593,480.9544,267.5002,120.0411,174.3637,608.4471,2358.7971
다사615493,211.6185,59.2814,254.9595,214.7783,100.0465,144.0359,210.3028,1195.0229,141.6179,52.9235,226.8204,245.3557,85.1019,188.919,154.8575,1095.5959,234.5148,67.183,287.1958,135.0874,109.9615,148.6375,235.7754,1218.3554000000001
다사615494,276.8447,186.0409,125.7728,80.6563,100.6385,65.1276,417.8232,1252.904,311.6695,181.9488,73.3043,64.8011,57.3729,92.4443,496.3264,1277.8673,352.1166,173.66,69.6246,79.3649,102.1115,62.853,580.437,1420.1676
다사616477,146.5785,160.5098,218.3904,107.7227,321.3275,25.7792,125.6907,1105.9988,103.5244,95.7664,255.5348,143.736,219.4809,32.9919,147.0012,998.0356,160.495,117.7999,283.4791,102.2901,252.2394,34.2297,168.7408,1119.274
다사616478,416.5781,489.2341,488.9581,386.8995,5.6015,383.4699,41.6136,2212.3548,360.652,660.6155,632.2744,389.688,6.9501,274.143,42.8002,2367.1232,235.0568,512.9509,700.6015,280.0385,6.7543,254.7437,56.3945,2046.5402000000001
다사616479,79.3198,481.8017,108.9614,492.6905,307.3637,13.5877,45.9358,1529.6606,83.3485,425.055,112.4822,669.6457,267.4487,10.0666,26.9768,1595.0235,118.3202,269.8412,139.2439,730.6763,347.5612,9.0052,47.2019,1661.8499000000002
다사616480,153.4886,379.0689,330.3943,421.4312,213.0528,342.2391,14.3715,1854.0464,191.3027,527.5504,389.2651,255.3832,289.3779,236.5052,20.8251,1910.2096,219.0493,436.9113,299.1596,236.7083,147.9576,292.5164,14.9043,1647.2068
다사616481,259.9892,46.417,484.0698,180.6022,89.0861,447.8218,159.6883,1667.6744,279.9995,58.512,447.3409,197.0321,81.8035,350.4569,129.9928,1545.1377000000002,134.0756,65.0576,323.8911,91.936,78.2241,569.4341,101.9594,1364.5779
다사616482,257.321,493.0443,87.2768,385.406,205.6198,303.9195,133.7486,1866.3359999999998,270.8166,550.2728,118.4187,399.3675,129.0818,159.4636,101.0936,1728.5146,165.7648,726.9115,64.1102,319.226,238.7713,216.1608,91.8324,1822.7770000000003
다사616483,301.9359,155.1703,16.9617,7.9031,494.2544,0.5959,418.6784,1395.4997,266.5477,118.5236,23.1528,10.5319,578.7722,0.3549,568.7078,1566.5909000000001,225.629,166.489,14.8566,9.2561,447.1924,0.3643,575.5065,1439.2939
다사616484,91.5555,489.9171,305.1679,373.5162,31.1337,326.6764,333.3196,1951.2864000000002,97.647,329.7865,352.7033,369.0917,15.57,412.7628,462.2185,2039.7797999999998,101.6972,659.3089,439.3518,409.1324,23.7626,319.4064,402.4504,2355.1097
다사616485,113.0326,344.6852,95.4906,117.8319,234.1565,345.1025,67.2232,1317.5224999999998,126.8325,324.4324,131.4274,77.9414,122.9301,455.8949,96.029,1335.4877000000001,141.8454,380.9465,54.3024,138.0273,261.7009,436.3125,47.4837,1460.6187
다사616486,457.8689,188.3324,53.9311,105.0144,400.0346,295.3351,305.0977,1805.6142,307.8834,170.9003,64.6066,127.9902,553.4073,370.9229,405.4773,2001.1879999999999,492.5091,214.5158,79.2649,78.9358,480.4622,349.8947,412.9279,2108.5104
다사616487,24.7709,47.3056,458.9996,211.3805,41.7135,90.1038,218.0823,1092.3562,26.1401,64.6927,385.5847,215.8752,46.4633,80.4361,218.3345,1037.5266,21.3716,53.181,660.1541,281.6119,44.324,62.0247,118.4338,1241.1010999999999
다사616488,78.0894,64.2672,148.9642,225.5686,140.4652,142.1516,470.6857,1270.1919,41.7829,70.2813,212.5973,117.2369,142.5145,160.2184,652.6868,1397.3181,50.8517,46.6736,77.5719,209.2316,129.3614,115.8219,329.4803,958.9924000000001
다사616489,377.835,94.039,40.4035,2.2534,491.9945,459.0344,167.1994,1632.7592,226.9445,116.4863,23.0449,1.2936,694.161,571.6507,134.1495,1767.7305000000001,415.743,121.9506,31.0232,2.6297,577.7385,367.7221,170.23,1687.0371
다사616490,387.2979,408.843,18.5241,392.2272,292.5779,69.0257,275.56,1844.0557999999999,531.3874,451.02,14.9949,245.1685,193.2645,82.1894,393.239,1911.2637,521.4504,533.2799,9.7938,208.4116,204.4563,93.3294,310.8978,1881.6191999999999
다사616491,92.8521,247.1649,387.5449,96.9928,81.9944,109.896,98.2198,1114.6649,87.1395,244.3629,233.788,143.7511,69.1552,133.365,115.1321,1026.6938,69.6079,355.3487,313.3811,108.6409,95.1278,92.6719,111.0022,1145.7804999999998
다사616492,216.9366,87.892,68.6952,61.6596,337.1702,163.6767,23.6321,959.6624,212.2883,76.5113,48.8391,61.8135,450.0411,212.7536,15.1746,1077.4215,215.5569,112.8106,79.427,72.3184,171.0165,122.7169,14.5854,788.4317000000001
다사616493,136.5236,476.8895,348.48,45.7374,176.7235,465.782,332.6751,1982.8111,179.991,319.7522,368.0667,31.6735,95.9961,238.3985,271.0939,1504.9719,190.211,301.4835,403.2429,23.8444,135.4823,484.8867,210.1563,1749.3071
다사616494,52.2105,387.178,308.824,63.5229,310.281,23.8826,413.5116,1559.4106000000002,44.4281,288.1643,303.2896,89.2535,200.4927,24.4751,554.2482,1504.3515000000002,58.5822,268.3245,309.4124,67.3062,464.7562,21.7866,529.6197,1719.7877999999998
다사616495,378.866,7.451,470.9806,300.3364,40.5381,159.2051,362.1388,1719.5159999999998,226.0483,9.0264,446.837,397.684,34.4904,176.0744,510.9612,1801.1217,215.5624,10.0418,375.527,366.5987,57.9183,158.7499,513.4651,1697.8632000000002
다사616496,476.4537,431.5849,445.5554,410.2011,427.1605,118.4371,226.645,2536.0377000000003,326.1364,271.5764,467.0043,504.7684,547.9082,81.2111,117.7252,2316.33,269.2648,350.5572,550.4881,410.6477,580.3486,110.2706,199.5256,2471.1026
다사617478,421.5276,493.9168,155.74,417.5308,196.946,392.2295,465.0533,2542.944,360.6287,601.2032,136.109,504.64,189.8746,515.1511,635.3858,2942.9924,303.2689,558.9645,93.0706,618.7928,190.5181,275.3944,677.5384,2717.5477
다사617479,441.8491,250.3448,326.8864,364.985,155.0657,44.5451,192.2377,1775.9137999999998,286.878,348.7248,342.653,526.3132,145.4752,49.0852,99.8273,1798.9567,590.4033,145.2563,455.7574,329.547,197.1381,61.4806,283.0555,2062.6382000000003
다사617480,109.0698,197.0089,15.9116,440.993,304.9356,313.7628,410.7346,1792.4163,137.8629,134.5052,13.845,562.8856,300.5872,430.5252,450.3205,2030.5316,96.6633,149.2862,21.1068,569.8367,309.3985,379.5498,538.016,2063.8573
다사617481,52.0698,410.4407,8.376,67.5093,249.9771,458.7087,329.6793,1576.7609,38.6031,316.2664,5.0468,84.9507,361.3912,584.4784,483.3387,1874.0753,53.5748,212.1598,11.4719,97.5079,191.0442,422.3759,423.5239,1411.6584
다사617482,417.9209,345.0734,482.5876,178.4019,190.9529,9.3437,257.9903,1882.2707,320.3085,323.8855,430.8782,188.0386,177.2553,11.3729,299.9717,1751.7107000000003,580.0742,407.4324,612.6017,129.0445,269.7057,11.53,212.9656,2223.3540999999996
다사617483,452.938,260.4221,53.867,420.6841,205.2424,395.1453,70.6712,1858.9701000000002,310.3783,359.6071,72.3913,309.5345,186.856,467.867,60.0111,1766.6453,482.2571,345.713,34.1545,588.3475,133.1231,282.5969,65.7111,1931.9032
다사617484,357.1036,3.322,340.2401,197.1578,402.5096,473.6864,491.8923,2265.9118,207.4619,3.7039,384.8913,246.2866,280.5785,486.1789,313.2368,1922.3379,401.7552,4.2794,283.19,246.775,477.6279,488.4345,493.8392,2395.9012000000002
다사617485,396.9171,447.6574,199.4962,149.7726,117.3941,146.6624,122.1622,1580.062,492.7958,267.1623,135.8556,82.2309,164.6156,216.0922,112.7312,1471.4836,477.6062,434.9549,228.8815,153.9404,171.7894,127.3353,101.9259,1696.4335999999998
다사617486,54.1485,146.6446,445.822,149.4316,315.8998,245.9407,6.8714,1364.7586000000001,62.6862,101.3253,416.7017,112.4428,308.0289,243.702,8.0171,1252.904,61.253,151.3027,317.2494,130.39,215.8207,313.3341,8.9318,1198.2817
다사617487,156.9579,165.2576,447.5947,201.3035,200.4556,438.5129,286.511,1896.5932,192.1802,184.5698,493.0051,217.3531,105.5863,427.4049,258.031,1878.1304,145.2739,210.7797,439.1884,226.205,152.715,290.498,202.7696,1667.4296000000002
다사617488,255.5239,277.7074,383.33,106.9806,348.7184,71.8083,76.7479,1520.8165,252.2494,362.2219,428.6005,140.3557,429.9215,47.842,113.8976,1775.0886000000003,235.1492,203.6794,426.5708,82.9863,406.5945,57.3037,90.7932,1503.0771
다사617489,342.8332,267.5344,82.5763,170.8022,39.2505,494.1577,192.733,1589.8872999999999,250.046,334.3143,84.4271,133.4057,32.2197,468.78,144.1039,1447.2967,209.4389,324.5171,69.7835,223.542,48.3294,491.3985,198.8551,1565.8645
다사617490,16.0691,307.9142,240.8634,35.0108,35.3866,97.0439,367.8303,1100.1183,16.9947,228.8025,124.881,18.9899,50.5932,82.3253,457.7283,980.3149,22.6029,325.3844,237.8029,23.0728,47.4264,120.9505,345.097,1122.3369000000002
다사617491,202.5001,462.5394,282.1664,155.161,383.9162,52.4482,117.9251,1656.6564,254.3411,265.7332,230.0827,143.2522,307.4852,54.3686,94.6183,1349.8813,257.8919,590.9207,262.6415,149.5784,427.6469,71.8455,170.7997,1931.3245999999997
다사617492,299.9228,136.9294,25.4479,37.4038,87.4752,397.5441,48.1555,1032.8787,239.9446,156.0082,25.0622,45.9136,129.264,281.37,61.9676,939.5302,226.6374,77.8322,31.3348,40.4405,87.2316,368.256,31.9074,863.6399
다사617493,466.3341,346.1983,97.8535,338.8833,173.9018,48.7168,369.8079,1841.6957,672.8029,272.6914,74.9048,234.897,178.9304,51.5101,531.7268,2017.4634,449.4843,515.3341,124.2216,465.1706,94.1439,46.3616,326.9167,2021.6328
다사617494,240.4422,470.8298,241.0932,220.3551,29.8418,241.7554,457.3952,1901.7126999999998,296.3771,323.5476,193.3768,124.2465,19.0177,261.4622,537.5195,1755.5474,165.1308,430.5467,230.7386,151.2317,41.1124,192.2986,290.4282,1501.487
다사617495,31.2605,116.8658,369.726,492.1024,326.9265,40.8232,259.8059,1637.5103000000001,39.2934,70.2551,415.9814,610.8432,271.6257,23.1037,303.2117,1734.3142,17.8066,65.7092,336.8643,434.0901,192.4417,56.618,207.6964,1311.2263
다사617496,475.5684,411.9302,362.3991,483.6375,321.7326,59.0927,469.2942,2583.6547,696.6727,561.8562,202.0896,397.356,303.6882,49.0704,476.6043,2687.3374,338.9162,553.0131,210.2183,298.5311,186.5869,56.4672,366.2879,2010.0207
다사617497,146.7093,12.5232,472.7064,320.2234,457.6769,3.7287,45.9385,1459.5063999999998,90.5361,14.7892,364.2755,293.0385,663.2195,2.2286,66.3382,1494.4255999999998,134.4966,18.6293,289.9542,299.7429,520.999,1.9824,53.1312,1318.9356000000002
다사617498,237.8667,387.2373,298.2573,488.7928,376.6637,100.8459,447.0604,2336.7241,220.0753,193.897,326.8784,729.976,509.2748,67.9237,419.9425,2467.9677,266.1686,205.9384,246.8629,501.5609,227.2225,68.0974,547.2055,2063.0562
