GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사614484,189.4473,251.2224,143.8259,102.7558,180.6803,83.3296,415.0708,1366.3321,281.9414,213.288,152.7814,148.9544,190.9223,58.0456,603.4977,1649.4308,172.9334,223.6391,126.9628,54.5607,254.5202,63.0044,525.0292,1420.6498
다사614485,447.894,366.0768,295.5972,200.8156,439.3524,391.2652,433.0643,2574.0654999999997,503.084,300.8155,161.5689,174.9593,439.4245,485.2989,350.5369,2415.688,278.519,329.0111,272.8395,129.3935,376.9884,273.1187,218.1463,1878.0165000000002
다사614486,452.428,332.2782,437.7458,181.7363,47.6294,114.2376,178.0511,1744.1064,263.6311,359.3202,391.1461,160.9278,68.4203,84.8866,149.0459,1477.378,511.9641,235.0011,225.2116,168.5643,35.1634,165.0568,252.6112,1593.5725
다사614487,105.6975,316.6829,310.8153,479.8376,211.7926,238.1229,306.8948,1969.8436000000002,59.0641,234.8413,392.5944,306.5764,107.696,156.4203,380.0215,1637.214,149.4353,232.9124,189.0557,272.8542,253.676,294.3425,436.4124,1828.6885
다사614488,8.0014,42.695,335.9218,142.4814,466.0475,268.0341,136.7961,1399.9773,5.0311,40.7105,234.0294,122.1155,354.5632,185.7347,157.9813,1100.1657,10.8353,51.1142,458.4195,148.9,565.3833,341.1272,136.5264,1712.3059
다사614489,393.3984,495.6174,150.8532,335.5092,311.9118,322.8941,238.4597,2248.6438,289.1114,533.4051,132.8283,312.6461,424.352,361.654,286.4429,2340.4398,479.3197,632.385,224.5156,326.3192,225.7392,368.2546,180.928,2437.4613
다사614490,474.3684,100.7272,191.8193,75.3742,364.9452,466.7416,343.386,2017.3619,572.7309,94.2001,283.8171,70.3626,221.1047,668.8696,472.9926,2384.0776,511.6439,95.3712,101.6789,55.5586,284.9599,658.528,196.1865,1903.927
다사614491,426.5069,288.4146,17.0025,404.409,379.2374,225.7987,313.111,2054.4801,419.4501,224.5874,9.6713,479.697,511.7171,326.118,194.7095,2165.9504,398.5908,411.5287,13.324,398.9758,413.6295,272.6595,395.9003,2304.6086
다사615474,272.1218,20.2721,170.629,238.1929,381.9318,376.0902,234.8318,1694.0695999999998,349.8559,26.3561,252.0663,326.1825,258.1717,339.0961,153.0967,1704.8253000000002,382.4226,25.8902,135.6368,333.543,264.9077,443.3202,224.9711,1810.6915999999999
다사615475,450.0616,175.6991,367.5128,106.2204,369.9414,332.7297,307.8989,2110.0639,628.6108,236.2607,267.9363,63.0699,397.27,479.2416,331.3207,2403.71,606.0167,238.7019,184.3641,153.3106,379.71,450.1187,450.9306,2463.1526
다사615476,13.7245,241.942,125.3719,264.7464,386.2289,152.6528,123.5864,1308.2529,18.9183,128.9988,111.3246,199.5964,223.6605,83.5116,132.4821,898.4922999999999,12.2893,290.3638,104.557,222.4846,268.2144,130.1478,176.9666,1205.0235
다사615477,290.5259,425.1119,10.4342,166.3229,421.1477,438.11,198.4553,1950.1079,423.8737,475.2691,9.7094,149.2813,379.2032,545.8352,176.8941,2160.066,172.359,565.5327,13.5121,99.3885,593.6082,464.2204,216.53,2125.1509
다사615479,48.7074,170.5073,191.7849,30.9757,38.2297,171.887,465.0117,1117.1037000000001,56.3996,176.0982,196.2023,39.5991,35.8666,253.2401,595.2485,1352.6544000000001,24.3965,204.034,238.3628,17.1516,41.4788,229.906,469.9871,1225.3168
다사615480,226.8885,21.0897,72.6216,257.0293,75.4049,468.4443,212.4299,1333.9081999999999,191.7103,15.3486,85.3852,183.7056,56.4392,587.6357,190.5927,1310.8173,279.1682,12.4293,79.2441,346.8273,50.8828,565.4375,166.4747,1500.4639
다사615481,334.8217,124.3941,482.0682,422.7969,452.0232,390.9199,42.504,2249.528,401.0101,175.377,575.3859,609.0083,259.4318,553.5443,58.0601,2631.8175000000006,322.9889,71.4423,616.8818,627.5721,311.7113,336.7082,33.4675,2320.7721
다사615482,113.1143,28.9823,14.3,38.9299,141.5375,374.9622,491.1544,1202.9805999999999,124.7885,40.7112,16.524,32.3264,127.5189,260.9481,322.4379,925.255,89.3538,27.8674,17.6999,45.7114,144.0449,279.6229,255.8753,860.1756000000001
다사615483,451.254,7.0495,374.0487,63.4511,5.9872,37.7572,382.6508,1322.1985,299.0476,7.2209,271.1925,65.0587,7.8886,35.867,521.0726,1207.3479,667.7318,5.1522,236.4789,46.6612,5.5257,29.2155,222.8452,1213.6105000000002
다사615484,483.4748,362.3622,7.4483,347.6038,17.7612,152.8728,139.3269,1510.85,690.1528,210.0891,6.056,272.6024,13.1796,153.3984,79.4384,1424.9167,512.3163,284.2731,10.1546,414.1982,20.7512,167.1015,102.8347,1511.6295999999998
다사615485,402.3298,446.3631,54.0288,348.4833,467.201,273.3886,33.8668,2025.6614,560.7392,632.4769,64.3972,380.7873,264.4128,281.0965,35.9675,2219.8774000000003,564.166,398.3735,41.4539,289.1167,270.5577,319.4674,19.9969,1903.1321000000003
다사615486,231.1565,137.2725,428.0441,261.498,263.281,300.7939,44.6605,1666.7064999999998,288.5251,116.6234,323.8973,201.879,373.279,433.0931,26.8417,1764.1386,312.5768,89.5526,409.7792,134.148,316.1082,304.1488,22.437,1588.7505999999998
다사615487,491.6548,204.9029,76.113,413.5526,80.5444,210.2734,412.1413,1889.1824000000001,527.0235,173.6537,40.1513,288.7722,116.5872,185.2544,220.7366,1552.1788999999999,489.2949,216.9183,61.1243,488.6673,89.8265,157.2989,564.6079,2067.7380999999996
다사615488,82.3597,17.6195,158.1772,297.7132,357.4988,397.818,382.224,1693.4104,117.0175,20.021,177.0482,270.2015,352.63,462.3501,554.0791,1953.3474,123.4928,18.8507,143.441,194.7736,368.8302,528.7849,541.712,1919.8852
다사615489,401.1697,242.7536,204.3312,60.9595,450.5911,132.3999,75.9884,1568.1933999999999,595.5145,192.6659,113.2428,49.4139,313.7111,144.7817,94.5956,1503.9255,261.6041,346.4611,218.8819,51.2266,579.536,84.5386,101.2367,1643.485
다사615490,488.2155,16.1717,288.1815,180.5668,116.8869,253.2945,67.6252,1410.9421,391.8143,18.5357,231.0959,107.2984,88.8287,372.1102,70.3394,1280.0226000000002,565.0664,20.1859,170.2703,129.6118,97.2661,149.3604,42.5104,1174.2712999999999
다사615491,495.6713,363.1767,379.7759,360.9855,479.9034,106.4024,118.6692,2304.5843999999997,460.5149,498.2728,339.1396,429.6131,563.4089,84.0753,175.6589,2550.6835,269.6788,531.569,544.169,430.8632,287.5943,141.6624,172.0152,2377.5519
다사615492,7.4916,469.8968,199.5495,356.9969,447.2834,347.9398,81.1619,1910.3199,9.7715,368.7706,186.6925,381.9957,603.7101,284.2381,101.0591,1936.2376,11.1428,698.8534,276.6679,403.5279,359.3067,493.4702,44.5873,2287.5562
다사615493,445.9443,85.5108,202.7465,377.3549,116.3029,193.4903,175.0502,1596.3998999999997,417.3351,95.1545,180.6161,299.3329,130.619,234.1204,261.2978,1618.4758,369.0438,82.0956,186.1814,386.3242,88.128,192.438,115.4712,1419.6821999999997
다사615494,351.3509,308.4893,162.841,454.3005,437.6768,197.848,51.2368,1963.7432999999999,474.5352,248.1364,113.3985,642.3636,594.4601,238.5705,31.8909,2343.3551999999995,208.3115,393.0171,122.6156,586.7274,382.8505,132.02,53.1319,1878.6740000000002
다사616477,484.8148,223.2105,233.1055,55.2387,334.1629,35.5815,154.0361,1520.15,699.8108,203.4051,242.4247,36.9595,429.3117,43.8909,199.4885,1855.2912,692.8039,132.3982,156.4963,72.794,340.2202,42.5258,90.6464,1527.8848
다사616478,130.4069,162.5551,120.2528,256.5776,25.2465,331.4036,226.5576,1253.0001000000002,186.6001,226.5059,130.5999,268.7422,16.1869,406.9682,182.3624,1417.9656,182.4178,120.4363,146.453,370.9313,22.6036,165.894,293.41,1302.146
다사616479,364.8993,223.9501,375.2565,80.9009,375.4291,173.3519,346.6666,1940.4544,263.1936,279.4194,416.5716,62.6152,202.6779,196.4003,488.9909,1909.8689,356.2256,137.3445,237.4795,81.0106,434.977,166.6427,388.034,1801.7139000000002
다사616480,219.7839,32.1546,110.5204,263.2855,173.7488,368.1524,349.3776,1517.0232,322.7436,33.8478,98.0541,373.7336,213.3972,443.9627,416.1318,1901.8708000000001,131.8007,27.7723,140.2829,343.3992,112.771,263.9803,392.9724,1412.9787999999999
다사616481,427.9216,35.4731,459.9643,57.5526,280.8974,110.701,322.5947,1695.1046999999999,404.2049,51.7696,319.1709,69.5748,241.1802,121.3027,372.4037,1579.6068,441.3227,31.1251,464.8642,71.3767,285.9749,59.6774,286.6125,1640.9534999999998
다사616482,369.737,409.0708,305.3658,141.3779,4.433,230.5501,26.0351,1486.5697,210.5026,448.3704,255.6192,108.9694,3.1452,116.8581,17.2175,1160.6824,285.0906,317.7314,305.7952,190.0932,2.938,291.7445,25.8443,1419.2372
다사616483,121.7986,98.9545,433.2756,25.2515,234.3641,425.3056,68.2824,1407.2323000000001,154.225,64.7767,369.5718,25.6249,339.5125,391.4845,80.8621,1426.0575000000001,124.3315,92.8366,368.2972,22.5114,237.5557,365.6357,99.973,1311.1410999999998
다사616484,61.3308,100.5802,5.0027,172.9677,176.0651,65.1898,166.1918,747.3281,58.1914,63.9691,5.8289,235.5885,235.4734,61.1387,241.4536,901.6435999999999,32.3896,60.9721,3.2501,177.5453,190.3129,82.1628,112.3359,658.9687000000001
다사616485,4.8359,434.6132,426.1223,351.9049,152.5793,13.5917,20.4194,1404.0667,5.6097,634.3038,354.1652,425.4676,113.8495,7.3604,10.7026,1551.4588,3.9118,431.7829,603.4118,302.8885,187.7995,18.566,27.3447,1575.7052
다사616486,57.583,339.1521,341.568,409.326,174.805,141.5815,87.3031,1551.3187000000003,41.0675,505.1921,231.1911,444.5093,221.958,103.3648,57.6019,1604.8847,66.7871,491.4404,325.0417,254.7119,210.9599,102.6628,72.1618,1523.7656000000002
다사616487,365.2047,165.888,462.8257,121.6105,218.5429,367.5289,339.0389,2040.6396,409.0472,146.5175,589.4399,112.6343,306.1765,401.3909,402.4492,2367.6555,347.6688,115.5097,406.7,113.969,183.4456,187.2216,230.5217,1585.0364000000002
다사616488,418.8162,36.7572,93.7924,93.1433,360.7955,362.9814,470.7324,1837.0184,523.9579,50.4323,114.0936,120.4596,303.9833,332.6375,316.7094,1762.2736,605.4346,20.7892,46.9993,86.9338,366.9892,204.4303,660.4746,1992.051
다사616489,178.003,110.0032,287.8228,475.7347,411.4616,224.3684,363.8363,2051.23,221.0008,123.416,350.4479,523.9058,445.6997,195.2072,215.5693,2075.2467,185.2688,103.5242,203.6632,323.0522,529.8452,191.4432,350.7875,1887.5843
다사616490,381.7995,493.3397,68.2087,330.4793,388.8388,195.6218,242.4408,2100.7286,367.3533,281.0513,76.0099,230.5729,205.5414,268.2958,267.7403,1696.5648999999999,201.7591,290.6907,74.4091,193.4132,508.1793,287.9225,177.7105,1734.0844
다사616491,101.433,28.8509,107.0372,364.299,128.3134,76.9375,249.2698,1056.1408,105.8801,26.8304,100.1303,418.7155,191.9235,47.4363,152.5564,1043.4724999999999,94.6442,23.7665,81.021,453.982,95.1533,44.6182,196.1199,989.3051
다사616492,211.2462,402.927,428.0223,349.5758,475.5488,286.3755,351.3813,2505.0769,284.4921,471.4989,443.6051,265.9592,462.5949,325.7587,333.7743,2587.6832,302.269,374.7807,599.589,216.3429,276.2045,202.08,392.2062,2363.4723
다사616493,61.6352,5.9112,49.0509,98.0251,168.5927,22.4063,144.1217,549.7431,81.7873,3.5403,34.5526,63.1569,129.4895,18.289,114.4025,445.21810000000005,72.0458,7.4432,39.2963,68.2151,158.7481,28.6952,106.2501,480.6938
다사616494,471.8799,140.3627,382.8706,448.4182,31.0921,196.4425,321.7395,1992.8055000000004,627.3667,116.1239,318.7822,304.0267,31.8653,166.6593,208.9418,1773.7659,389.0367,104.7826,463.0675,394.9471,34.4532,100.3843,399.1141,1885.7855
다사616495,228.7804,184.705,68.3944,20.7521,141.3565,323.2197,129.4963,1096.7044,319.6365,192.4843,85.6232,29.0825,173.084,175.9827,144.2681,1120.1613,155.931,274.1539,39.9312,24.31,79.7261,168.2897,193.9398,936.2817000000001
다사616496,121.0872,27.9232,15.548,46.0593,171.0584,353.0436,430.8158,1165.5355000000002,84.9243,29.3186,13.8908,23.9368,162.0279,409.6407,587.4609,1311.2,137.123,27.3245,22.9622,53.8653,157.4708,179.5771,417.7044,996.0273
다사617478,202.383,490.2738,40.3286,33.2948,415.1682,464.2014,486.3913,2132.0411,192.4933,567.4886,30.9283,24.7305,218.7897,367.6532,286.5593,1688.6428999999998,152.5438,719.5408,54.8224,38.0624,579.0447,349.9218,631.9089,2525.8448000000003
다사617479,451.7123,133.3932,363.1656,341.536,125.8338,173.8942,264.1308,1853.6659,493.3462,124.0517,282.3048,295.9172,115.0144,107.7185,175.0112,1593.364,533.0203,135.6513,435.3307,267.8398,122.3263,86.9692,240.5674,1821.705
다사617480,372.4824,122.1126,295.2781,213.2794,329.1632,479.0312,142.6671,1954.0140000000001,495.6736,149.9451,160.2656,132.5791,416.6421,395.6233,90.6753,1841.4041000000002,309.9972,144.894,237.7555,301.7506,171.9415,701.3507,134.9752,2002.6647
다사617481,222.3651,61.4323,73.0789,53.2621,399.7725,456.0012,384.684,1650.5961,149.0643,68.1862,60.8909,72.1942,499.8582,502.3032,548.0269,1900.5239000000001,172.5868,53.9915,48.6501,78.9416,280.6461,248.795,487.2502,1370.8613
다사617482,461.4767,395.6444,218.7341,108.6211,208.0887,155.2337,138.3846,1686.1833000000001,245.9669,592.138,219.8569,104.37,196.0584,157.077,89.7172,1605.1843999999999,558.8152,359.5613,242.2891,59.687,117.6353,153.8891,135.506,1627.383
다사617483,400.5872,168.0686,75.5451,467.6667,181.1378,448.973,45.1047,1787.0831,254.3371,111.976,58.5058,527.7157,252.2152,491.6017,59.6179,1755.9694,591.8174,236.2705,71.3177,685.7714,237.3594,651.041,38.8192,2512.3966
다사617484,294.6837,64.6036,188.123,330.2473,90.653,231.3496,331.6281,1531.2883000000002,192.6898,72.215,223.3958,326.5658,56.098,253.381,355.0912,1479.4366000000002,223.4191,54.2925,104.7879,495.0237,81.0958,333.3121,318.8062,1610.7372999999998
다사617485,467.9258,118.2182,474.2447,410.3247,192.3376,300.2845,244.137,2207.4725000000003,496.179,72.4698,527.8076,271.8634,188.6965,233.5186,292.752,2083.2869,559.8386,73.1535,420.8374,462.6361,275.772,231.4421,231.3953,2255.075
다사617486,395.1855,469.5948,366.5922,321.2768,232.2121,133.6451,339.8535,2258.36,506.0327,670.5082,332.9994,347.1852,276.7668,172.9682,219.8013,2526.2617999999998,232.3115,487.899,544.8065,275.6947,121.6467,94.8462,370.5014,2127.706
다사617487,101.8289,344.6491,204.8031,87.2558,33.182,360.9804,281.0053,1413.7046,54.5266,206.0748,195.0107,71.5774,46.5355,474.6217,291.8585,1340.2052,111.3892,492.3755,120.0755,65.2975,31.5246,288.3367,261.5635,1370.5625
다사617488,287.1574,310.0735,442.7721,342.5741,238.3018,87.813,464.7659,2173.4578,211.9547,341.8271,470.8873,257.5767,217.0837,96.1113,335.1314,1930.5722,231.1998,356.6248,543.9166,285.2252,322.8497,98.8756,524.4041,2363.0958
다사617489,185.2254,169.5099,123.6106,255.3347,352.7957,21.5304,107.0452,1215.0519000000002,277.1795,183.217,171.8379,137.8648,402.3136,19.3251,149.8901,1341.6280000000002,96.2809,125.251,95.9865,221.1155,228.6525,22.1937,97.2277,886.7078000000001
다사617490,443.5623,489.185,315.6327,332.9827,164.4944,35.2027,247.1837,2028.2435000000003,464.7699,719.1672,387.2306,328.6414,222.5826,34.1605,347.5671,2504.1193000000003,273.6774,582.0715,469.3884,483.8503,171.6915,27.0617,283.485,2291.2258
다사617491,202.8945,488.9894,238.9266,333.2333,64.7048,304.971,475.1498,2108.8694,124.8637,492.3935,158.844,304.4964,49.7271,243.1163,458.8651,1832.3061,188.6869,434.9369,347.2073,427.3136,63.7152,306.7728,254.8389,2023.4715999999999
다사617492,230.9558,330.2926,259.0368,150.3409,315.3351,14.5301,482.705,1783.1963,146.236,348.1794,268.5437,216.2912,381.5607,8.443,255.9555,1625.2095000000002,232.674,248.7967,155.4112,204.5703,244.2661,12.36,646.7746,1744.8528999999999
다사617493,353.6005,127.4058,379.4645,223.8017,74.7982,393.4794,161.212,1713.7621,230.0938,176.2393,274.2789,169.8023,67.5137,337.9268,188.2488,1444.1036,279.4818,161.8499,448.7786,219.4864,38.9837,461.4316,132.967,1742.9790000000003
다사617494,275.026,219.571,201.0168,270.3927,171.2727,491.5381,33.8129,1662.6301999999998,194.4604,283.3581,260.7848,305.1384,142.2109,312.7136,38.1349,1536.8011000000001,209.7576,284.0672,157.0696,241.5156,240.2046,463.4564,17.2274,1613.2984000000001
다사617495,332.3196,268.5723,492.4756,17.9841,57.4944,20.6059,417.8768,1607.3286999999998,300.8104,290.7744,568.7678,21.9464,47.1024,22.0886,248.6804,1500.1704000000002,207.4095,386.4946,713.7438,21.6679,56.4867,13.4812,293.0808,1692.3644999999997
다사617496,159.183,191.2846,448.8279,470.6511,135.0765,367.2223,307.5216,2079.767,157.2665,276.3853,630.3389,283.5956,132.7497,496.9752,331.2752,2308.5864,210.0907,185.9049,628.3398,633.0278,195.0009,484.4099,156.3235,2493.0975
다사617497,268.4785,410.0631,177.4389,457.1308,102.0589,143.4927,386.8495,1945.5124,367.1434,312.3403,162.4711,267.8925,92.4774,115.3115,412.8004,1730.4366,253.9673,241.8924,184.7587,430.8117,131.636,133.8895,203.1114,1580.067
다사617498,102.8333,95.8079,402.0608,88.8994,429.2174,129.3671,289.4834,1537.6693,137.1628,101.6549,576.9066,79.9455,450.2258,106.2418,177.7573,1629.8947,125.1092,101.7427,532.0017,87.9848,335.6082,147.5448,218.65,1548.6414000000004
