GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사614481,357.6825,452.0226,389.8865,127.2412,98.3515,181.4057,244.2361,1850.8261,208.7141,580.7942,447.4593,132.9374,122.3372,148.0407,260.3932,1900.6761,451.7354,253.7472,579.172,129.7882,74.0024,118.6363,271.1756,1878.2571000000003
다사614482,326.5553,468.6384,423.3634,85.0238,101.3717,346.5715,381.3514,2132.8755,479.6501,443.027,628.7867,51.7234,147.9871,204.9798,233.3736,2189.5277,360.6926,399.4362,453.7065,56.0582,111.9034,267.2521,547.1033,2196.1522999999997
다사614483,355.3718,85.455,71.1484,162.795,49.0534,73.2995,423.1686,1220.2917,386.5315,78.4694,73.3518,206.8012,37.3329,58.7918,543.362,1384.6406,498.1903,48.6863,64.9414,208.0176,26.224,66.56,521.9741,1434.5937
다사614484,448.0609,324.4615,350.0891,37.2935,485.4432,428.066,481.9201,2555.3342999999995,430.028,397.5184,288.9625,34.0242,561.354,427.3316,588.3054,2727.5240999999996,503.3265,207.0673,521.0049,45.3542,721.8811,392.9939,393.8536,2785.4815
다사614485,210.2844,22.9887,393.8984,118.8607,104.9352,354.3649,346.1663,1551.4986,240.7832,15.4707,198.7017,102.8335,141.0161,442.8916,418.5991,1560.2959,156.3363,24.9758,312.8594,163.7027,62.3026,258.6714,240.5759,1219.4241
다사614486,4.8308,394.2834,239.2734,316.7039,464.9383,467.1884,414.0603,2301.2785,5.6126,447.9348,270.9813,252.4772,452.0316,614.6374,294.475,2338.1499,5.9932,223.3346,297.3272,210.7474,565.3142,420.972,606.9724,2330.661
다사614487,454.7751,485.8686,32.9972,142.0084,206.1686,199.8272,236.545,1758.1901,482.116,475.1555,37.5856,75.1464,287.7566,297.2415,236.5331,1891.5347000000002,292.9444,722.9984,25.3722,196.282,275.6876,240.4449,243.0161,1996.7455999999997
다사614488,276.7146,27.0382,472.2347,289.1723,283.8358,445.5189,252.0749,2046.5894,304.8971,25.1906,333.4389,285.7311,226.4958,348.4965,344.3588,1868.6088,249.6104,37.6613,472.7213,158.0612,159.7252,509.5717,250.8831,1838.2341999999999
다사614489,454.0987,91.56,442.1879,246.2991,115.1804,404.1112,35.7235,1789.1608,397.9919,120.1631,596.5923,305.2445,105.6916,592.518,22.6117,2140.8131,502.4264,136.6938,468.7413,239.7427,109.3733,223.8042,39.3633,1720.145
다사614490,415.4282,321.9121,458.8227,295.7859,34.0566,75.9532,48.5297,1650.4884000000002,557.2986,216.9891,472.1566,376.921,34.1441,110.6202,28.4209,1796.5505000000003,312.9404,174.421,367.5834,281.316,19.1062,86.5784,30.235,1272.1804
다사614491,478.181,434.3564,362.972,284.0579,177.1342,208.1828,375.959,2320.8433,338.2823,233.9798,421.0957,411.4934,159.4189,151.5275,436.361,2152.1586,689.558,562.6742,245.6547,230.3743,184.8582,202.9506,495.1387,2611.2087
다사615474,251.2675,385.0158,323.2049,496.6079,445.3887,415.375,211.2815,2528.1413000000002,160.5351,507.6291,432.4056,523.6015,512.369,326.3311,253.9096,2716.781,339.012,397.4486,403.6622,328.5882,361.9617,501.5913,155.2091,2487.4731
다사615475,340.3874,125.1963,163.731,152.7647,205.0148,432.4568,497.7669,1917.3179000000002,509.4685,148.7779,191.4305,178.2512,177.3866,278.858,498.1289,1982.3015999999998,357.4013,107.3092,102.5437,200.624,254.0877,332.7459,659.5409,2014.2527
다사615476,401.7776,227.3933,113.075,66.5098,285.0633,242.0674,418.182,1754.0684,536.5953,190.7397,92.8706,79.8884,256.9184,207.3572,235.5515,1599.9211,256.0756,124.0136,74.4106,68.3545,331.673,135.3305,404.3219,1394.1797000000001
다사615477,36.1271,223.8686,319.1138,468.4856,285.795,185.947,439.5765,1958.9136000000003,29.2703,220.3534,452.6701,340.2318,388.0975,181.819,558.5653,2171.0074,27.1612,140.3752,259.9339,653.9278,253.8597,236.2623,445.0155,2016.5356000000002
다사615479,197.6023,345.3527,236.3653,350.425,47.6415,284.7432,196.5933,1658.7233,255.3663,465.0939,159.8332,488.8281,69.5966,331.0023,209.5613,1979.2817000000002,196.0156,445.5179,217.4324,409.493,51.8144,329.063,98.6752,1748.0114999999998
다사615480,145.2462,434.4144,430.5713,281.4259,229.8319,72.8452,400.9494,1995.2842999999998,93.699,515.3113,608.1135,212.3514,267.0377,50.2839,526.1379,2272.9347,121.6819,615.4301,472.2276,396.5479,175.3786,36.6365,567.1458,2385.0484
다사615481,42.3749,23.4128,129.1172,185.1493,31.8652,14.9689,484.5109,911.3992000000001,42.2602,16.9536,161.9723,178.7525,16.8667,12.157,420.1167,849.079,55.2109,33.2835,114.867,226.5809,20.0871,20.9224,636.1936,1107.1453999999999
다사615482,88.1192,442.0586,262.3192,32.2235,91.9762,23.9011,85.8564,1026.4542000000001,128.3624,468.6325,315.6368,17.6156,86.6488,23.7058,56.91,1097.5119,77.883,430.0975,171.371,35.1871,57.5496,28.8012,118.4439,919.3332999999999
다사615483,233.6616,404.8145,248.4307,75.5097,234.6227,402.1918,210.6452,1809.8762,145.2279,511.5073,298.1798,91.8791,236.5957,224.8685,117.2467,1625.505,252.1446,382.6617,186.0828,68.7082,339.0655,225.9605,243.3755,1697.9987999999998
다사615484,175.1316,121.2845,156.1734,181.2477,68.5441,274.2251,414.4281,1391.0344999999998,151.4803,147.1734,191.8823,102.7933,72.3414,222.4738,487.2607,1375.4052,118.5972,128.0547,167.9692,167.0455,94.6114,393.5901,241.7184,1311.5865000000001
다사615485,66.7348,10.6325,481.9945,15.5147,447.8301,91.0012,115.1993,1228.9071,74.8572,11.1012,257.5807,9.3869,234.4309,132.3902,92.5297,812.2768000000001,79.6615,9.2419,320.6377,19.0979,547.2654,104.6322,74.8497,1155.3863
다사615486,254.3856,68.311,121.4347,238.4005,154.9257,43.0619,286.9902,1167.5096,227.4278,43.4279,113.9123,200.6463,210.2562,55.6956,253.627,1104.9931000000001,215.3564,89.7921,71.4297,238.8272,163.1126,26.1388,392.1406,1196.7974
다사615487,5.0323,301.5306,339.2176,445.8169,68.0348,453.8492,484.8188,2098.3002,2.7597,229.1902,446.4042,484.8701,58.3659,570.7704,428.9387,2221.2992000000004,4.3412,382.0333,386.362,436.3112,69.4043,465.8229,415.681,2159.9559
다사615488,367.5813,145.6906,184.061,427.4945,74.4467,398.6842,105.1149,1703.0732,476.8764,76.8256,264.9684,287.466,51.8269,370.1584,120.2221,1648.3437999999999,202.6427,171.431,134.8077,313.5035,66.3901,482.5153,79.0033,1450.2936000000002
다사615489,414.4884,494.8029,150.1618,219.3322,81.7362,36.2578,287.4109,1684.1902000000005,399.7982,649.8057,158.3282,251.2369,66.7898,52.2072,260.9526,1839.1186,605.292,640.8114,201.3474,180.7979,111.3608,30.558,406.3583,2176.5258
다사615490,369.4767,422.709,33.1394,329.1056,2.0362,78.4203,294.8464,1529.7336,353.8199,309.1232,47.0035,489.5009,2.4638,98.2094,357.8247,1657.9454,443.431,381.3281,47.3471,183.6896,2.2457,70.9641,305.6265,1434.6320999999998
다사615491,449.4873,48.6909,129.7153,314.2801,12.4528,402.5637,253.8896,1611.0797,375.5991,57.8205,119.1476,347.2463,13.5308,421.1088,155.8601,1490.3132,342.3825,28.9777,189.1767,322.7331,6.4797,229.3189,193.0258,1312.0944
다사615492,183.8558,98.4883,175.8745,309.9087,333.097,277.3995,400.3519,1778.9757,261.7961,58.0487,212.5843,255.5662,182.4697,292.6386,511.7541,1774.8577,105.0957,69.8574,99.3039,265.9584,207.7013,227.9267,554.7121,1530.5555
다사615493,243.6955,347.7152,12.1442,376.366,475.4897,200.4841,36.3138,1692.2084999999997,178.9627,406.5774,7.4348,471.0293,431.0208,136.0125,46.4899,1677.5274000000002,247.7466,218.6124,6.6896,277.4999,502.4627,275.2745,36.0187,1564.3044000000002
다사615494,101.504,390.9135,356.6817,90.7829,294.5553,403.7127,101.9291,1740.0792000000001,75.6937,395.9045,428.2707,93.5682,390.5322,253.4921,72.8398,1710.3011999999999,79.0114,275.7066,187.6212,135.6491,333.8135,581.1884,61.8706,1654.8607999999997
다사616477,433.2302,90.9011,105.1916,61.3652,455.5114,48.656,440.33,1635.1854999999998,332.042,75.5845,64.0494,44.5107,617.753,50.1757,647.8173,1831.9326,528.2342,118.4865,125.5296,51.1565,267.9265,30.7352,313.9584,1436.0269
다사616478,466.5399,469.1418,360.4676,0.1073,36.1506,380.3642,175.3493,1888.1207,392.6437,435.1341,386.0769,0.0597,21.6963,314.7997,102.7128,1653.1232000000002,623.6551,675.4644,281.858,0.1517,35.6771,346.0727,134.5598,2097.4388
다사616479,141.201,97.1762,244.2037,53.1948,493.4562,338.5904,384.7828,1752.6051,163.4464,99.2647,341.1606,59.7625,445.4174,205.3596,441.0356,1755.4468,88.3908,116.1354,145.2057,38.205,500.2016,473.9996,329.6567,1691.7948000000001
다사616480,11.7094,396.0914,195.4802,239.4599,272.2427,107.4217,322.4332,1544.8385,8.6728,378.5502,166.2266,257.6908,341.1295,69.5026,189.4098,1411.1823,8.3578,298.4479,243.1022,156.808,272.6463,109.0478,461.131,1549.5410000000002
다사616481,437.8362,435.4616,137.9332,277.5538,242.1173,5.0925,339.1591,1875.1536999999998,530.3888,606.202,113.3769,219.351,328.4339,5.1999,451.3252,2254.2776999999996,327.4538,312.2706,94.3678,307.3482,352.1868,6.1223,475.2572,1875.0067
다사616482,374.1015,143.3166,311.1776,223.1323,123.4998,369.3449,29.6876,1574.2603000000001,191.643,95.0606,374.2461,149.3026,156.9668,353.2405,28.5258,1348.9854,469.2907,159.9126,446.5186,205.1759,127.6715,395.388,33.6556,1837.6128999999999
다사616483,287.8179,297.3601,421.2176,374.6059,408.4814,292.7131,51.9344,2134.1304,339.4719,357.1124,366.6976,395.9717,322.6856,250.9802,30.398,2063.3174,356.2337,305.282,297.249,435.0403,503.8101,400.821,32.1833,2330.6194
다사616484,286.2975,222.8514,489.2867,485.8423,234.9371,184.7709,425.015,2329.0009,167.1835,180.8658,717.5588,346.8391,138.0313,136.2279,361.6746,2048.381,349.1973,203.6646,608.0167,266.0024,265.0523,175.5174,405.9103,2273.361
다사616485,376.5562,61.7177,26.4035,144.0415,331.1926,216.1358,67.0384,1223.0856999999999,379.9629,37.8352,26.5631,99.5781,371.0141,268.2888,74.2071,1257.4493,440.6295,37.2322,26.4032,119.2787,408.6088,270.9888,72.8435,1375.9847
다사616486,401.5932,227.9937,295.9117,477.8723,268.9567,279.3121,341.3583,2292.9979999999996,588.1298,148.1877,388.9352,627.4629,240.0926,350.5327,194.7503,2538.0912000000003,452.3973,119.4292,195.9052,515.9012,200.3872,349.4637,437.6218,2271.1056000000003
다사616487,155.593,222.5195,151.3833,54.7049,367.5637,199.3939,172.1089,1323.2671999999998,220.3138,178.3763,97.1197,71.5086,255.4233,146.4224,204.7506,1173.9147,81.1172,314.9318,214.128,49.8559,344.2435,197.8866,214.0879,1416.2509
다사616488,171.2279,414.764,62.3034,455.9671,210.8489,472.512,413.4777,2201.101,207.7252,440.3775,60.6475,557.7173,309.0743,593.818,223.1711,2392.5309,185.819,248.3015,81.0465,315.6918,121.4129,341.5549,555.3437,1849.1702999999998
다사616489,397.962,436.0383,199.3771,154.1806,195.4807,445.9397,400.6265,2229.6049,246.0553,619.8517,109.5453,161.0727,252.3725,447.9736,305.7347,2142.6058000000003,376.3207,327.0744,153.798,140.0197,162.844,564.1393,232.5725,1956.7686
다사616490,399.2916,230.5951,291.5807,190.0726,426.8346,416.0975,469.4202,2423.8923000000004,472.3082,212.8532,279.0413,247.3412,391.8357,457.1566,527.81,2588.3461999999995,454.6191,169.6143,161.7863,176.7653,381.1012,612.1847,601.1238,2557.1947
다사616491,379.2685,13.2596,234.6927,394.7905,257.7222,418.4078,434.4173,2132.5586,543.2576,8.5624,213.9762,585.703,205.6752,438.3205,294.694,2290.1889,416.6453,10.7612,157.7799,420.9343,196.0851,581.7836,476.2194,2260.2088000000003
다사616492,331.3015,37.8741,30.5603,352.6261,101.2332,75.19,255.3233,1184.1085,356.3483,43.5104,32.534,255.7996,64.222,71.3501,306.7522,1130.5166,495.537,54.5701,43.621,499.707,81.881,91.0992,328.1481,1594.5634
다사616493,143.73,230.3802,107.0452,256.2573,158.4163,364.0209,197.9156,1457.7655,157.3131,306.7393,146.3989,253.3062,190.342,530.8573,263.2575,1848.2142999999999,193.8685,333.4258,149.5787,175.8313,80.2355,429.354,261.2028,1623.4966000000002
다사616494,56.2038,277.3784,269.3655,155.2326,191.3633,152.1019,411.0616,1512.7071,60.2671,371.7438,291.9626,82.1955,206.7084,166.9095,327.977,1507.7639,68.8054,268.1084,138.4108,195.4493,193.2517,205.9824,241.7421,1311.7501
다사616495,259.3364,286.6485,443.9655,95.8753,467.5026,410.7631,193.3816,2157.4730000000004,166.6417,415.2353,278.4315,123.5344,476.8292,566.4493,193.4278,2220.5492,249.1812,346.2947,308.2883,55.7356,554.5659,394.4285,204.2173,2112.7115
다사616496,79.5506,47.7619,176.3,264.9731,13.8961,166.2245,363.9831,1112.6893,66.0433,55.8014,173.5192,331.3766,19.6026,226.6918,304.3285,1177.3634000000002,109.7561,55.3384,263.7521,329.262,13.0286,145.7093,437.4999,1354.3464
다사617478,24.932,163.9674,96.0747,382.5627,235.7316,484.4078,130.4637,1518.1399000000001,35.0971,113.5596,137.7749,251.2087,286.2627,609.1365,186.5502,1619.5896999999998,18.5119,133.6808,105.509,401.583,178.2337,491.8127,121.1174,1450.4485000000002
다사617479,391.1064,260.5227,108.0301,117.7326,379.2275,38.5904,35.9779,1331.1876000000002,560.7055,362.6883,136.2099,168.1993,349.5862,56.3052,52.0213,1685.7157000000002,293.1746,210.9412,156.0583,172.8159,538.7758,28.9546,26.3345,1427.0549
다사617480,77.1178,499.1053,421.6147,199.1703,420.1119,403.8963,238.1245,2259.1407999999997,54.416,703.311,578.1895,134.8099,535.7849,475.801,353.1624,2835.4747,73.1479,344.6941,629.2529,247.9122,431.9701,482.9746,253.9021,2463.8538999999996
다사617481,29.1709,481.9099,60.3019,443.1683,457.9146,334.8512,164.4697,1971.7865000000002,43.6695,594.5137,58.786,366.8314,305.0188,268.4285,178.4526,1815.7005000000001,18.15,464.4268,32.7606,329.5528,503.6277,392.6264,237.4939,1978.6381999999999
다사617482,200.4888,234.1278,470.3033,280.8953,217.6529,487.9242,330.1378,2221.5301,121.2447,121.5947,427.8282,331.0909,311.8027,357.0507,433.0324,2103.6443,155.9744,171.1304,695.4117,204.3555,172.0044,610.68,359.4682,2369.0245999999997
다사617483,82.5157,315.3088,308.8961,266.8201,110.0907,272.7846,330.0269,1686.4429,66.4613,176.3892,189.5914,384.1115,123.1346,212.0195,266.7088,1418.4162999999999,85.7157,297.3808,234.54,167.8265,108.9187,214.0078,371.3327,1479.7222
다사617484,29.0027,113.4064,215.7544,114.6002,172.4456,98.2318,20.1537,763.5948,20.3182,101.9621,149.405,148.9036,100.6473,78.888,16.2067,616.3308999999999,20.1519,89.4391,275.4703,126.8088,231.8708,138.8919,16.6229,899.2556999999999
다사617485,235.6439,417.3606,396.8405,101.6237,358.5942,118.9577,89.488,1718.5086000000001,170.5321,270.7218,385.4006,136.828,377.7431,138.222,53.4092,1532.8568,269.0035,221.328,313.1604,82.0481,447.8635,167.8386,52.0587,1553.3008
다사617486,91.8964,234.3372,426.9076,263.3527,316.9053,2.3526,337.5363,1673.2881,48.9398,138.0719,303.3031,222.4191,461.982,1.8325,447.4173,1623.9657,86.3135,314.4156,457.314,205.8469,308.9268,3.0096,209.4248,1585.2512000000002
다사617487,168.6563,85.945,427.9383,130.2185,58.0358,233.5362,334.2236,1438.5537000000002,133.2392,77.4828,358.2504,138.1746,29.9639,235.8443,269.684,1242.6391999999998,213.1083,81.1825,424.6998,186.4096,55.7752,339.2336,452.9551,1753.3641000000002
다사617488,159.7312,303.7029,246.8086,253.8826,152.6547,103.2203,144.643,1364.6433,201.7396,417.1383,303.9187,249.5731,217.5213,56.9823,190.433,1637.3063,105.7296,295.0368,245.978,285.0845,154.8515,115.856,74.7629,1277.2993
다사617489,255.3891,235.7082,67.3002,98.6282,343.4236,29.6332,192.8994,1222.9819,321.9558,231.4447,69.2435,103.2453,305.8862,22.5112,203.3695,1257.6562,206.0135,302.8964,96.6392,105.1689,362.2579,43.0074,256.063,1372.0463
다사617490,318.3868,147.1802,422.8923,341.4017,225.7163,415.8021,125.1426,1996.5219999999997,436.9908,136.8457,305.2778,263.9871,213.6422,488.4761,78.6505,1923.8702,399.794,211.596,260.9167,291.8791,287.4984,245.3251,181.0301,1878.0394
다사617491,256.5252,117.3456,86.9443,102.5943,121.4029,317.5895,279.171,1281.5728000000001,210.7429,60.8112,50.1189,91.505,107.8025,252.4137,312.3085,1085.7026999999998,200.1891,84.7661,52.9302,102.1971,115.6395,419.2646,199.5901,1174.5767
다사617492,450.8194,313.8314,81.0466,4.8289,425.804,343.5319,268.2272,1888.0893999999998,585.016,200.2955,68.7756,3.4745,560.7295,429.8511,220.9404,2069.0825999999997,572.2074,194.4621,62.6377,3.7187,444.1824,461.7781,232.0976,1971.084
다사617493,484.0484,348.7094,251.0378,364.243,279.4207,423.0158,449.1122,2599.5873,613.5659,399.0554,190.4461,298.9618,238.6742,515.733,393.4079,2649.8442999999997,308.5015,175.9929,347.1484,528.6407,322.8539,532.5883,342.1829,2557.9085999999998
다사617494,146.0286,267.5555,369.4932,376.4185,179.9689,75.8534,499.1859,1914.5040000000001,109.5013,308.2743,336.1956,235.288,242.2467,55.4866,701.4189,1988.4114,169.3365,309.0444,388.2231,452.0525,252.8169,41.179,631.476,2244.1284
다사617495,117.2157,286.9344,398.9808,75.1408,42.8842,60.856,273.541,1255.5529,64.3464,418.0624,597.1953,100.399,63.3607,57.6186,409.7505,1710.7329,116.6075,248.3546,593.4496,77.6776,60.3467,58.0974,239.4944,1394.0278000000003
다사617496,351.5092,309.7012,166.4229,137.6413,292.6497,312.8495,424.4546,1995.2284,402.4017,401.5844,134.4677,157.8569,221.863,246.5888,577.459,2142.2215,252.2569,299.8382,221.36,152.3282,193.7848,286.1781,216.8265,1622.5727000000002
다사617497,331.1732,56.5987,160.3924,493.3483,172.3813,20.6575,446.775,1681.3264,485.1532,41.2058,115.3573,317.0893,211.2332,13.5475,489.3564,1672.9427,166.7913,79.5728,91.4733,559.2063,123.0294,19.6514,627.7605,1667.4850000000001
다사617498,386.9907,362.0062,142.7772,248.6881,232.4655,305.9801,194.3056,1873.2133999999999,535.1942,378.8408,175.8155,328.1221,129.5569,392.7662,183.4715,2123.7672000000002,557.0804,286.7342,138.2724,372.4383,230.2201,244.0911,175.6795,2004.516
