GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,144.3736,345.1362,264.7051,402.2841,179.5347,490.9001,338.8542,2165.788,188.7923,368.851,307.3911,479.414,222.5168,294.0183,464.4515,2325.435,119.7995,370.1617,324.7677,558.2748,266.1202,637.9782,458.4541,2735.5562
다사611485,449.7223,317.8181,187.2985,364.0963,285.8481,348.6102,27.9658,1981.3593,312.9447,296.4332,116.703,257.1309,370.5779,338.8309,15.8374,1708.4579999999996,248.449,205.71,213.3612,190.5184,285.1456,314.7916,38.9897,1496.9655
다사612480,498.2179,102.0431,479.4829,287.9494,484.8443,63.4323,216.1808,2132.1506999999997,718.6531,77.5854,660.145,215.9036,288.0585,66.2,236.5213,2263.0669000000003,369.9019,141.8318,654.7447,264.2506,357.6537,65.7126,165.3285,2019.4238000000003
다사612481,306.2361,399.0172,495.1366,438.8095,300.0281,239.7231,164.83,2343.7806,270.0084,411.7683,386.5494,344.3097,358.1382,216.9238,192.0671,2179.7649,265.6469,451.6418,483.4302,303.7844,335.8894,222.1514,170.3619,2232.906
다사612482,64.4395,445.2199,423.1685,214.34,212.7562,112.6672,493.1185,1965.7098,77.7208,655.007,478.841,113.7053,314.8142,83.9125,505.336,2229.3368,39.4631,628.8113,260.762,251.1652,168.8263,168.31,490.9228,2008.2606999999998
다사612483,119.6405,498.8434,125.1815,172.4513,446.0397,267.8538,58.0866,1688.0968000000003,92.4687,721.2631,161.1003,127.4634,405.1937,312.2743,77.7353,1897.4988000000003,136.0209,401.1621,168.3339,238.4091,631.0998,314.7475,82.3274,1972.1006999999997
다사612484,173.0666,10.3688,491.7393,129.4867,326.6396,486.847,151.7032,1769.8511999999998,175.5291,6.2225,290.5648,83.7909,298.7879,280.7989,139.2618,1274.9559,117.5529,8.1619,314.2926,131.9318,215.6143,543.6832,120.6173,1451.8539999999998
다사612485,102.2065,197.6783,302.9202,188.3087,263.2992,154.4042,393.5074,1602.3245,132.4767,285.9325,279.0769,95.6183,337.9425,175.041,485.3183,1791.4062,132.3957,128.2672,391.7032,261.2633,296.9748,217.33,446.7034,1874.6376
다사612486,39.0247,204.5331,373.5664,163.0573,151.1302,414.7071,405.7516,1751.7704,36.1139,232.6799,478.8466,119.5707,138.8686,368.4537,575.5972,1950.1306,21.1162,280.2792,317.3698,218.2755,170.9664,222.2758,345.5321,1575.815
다사612487,231.1418,299.1047,214.9018,389.0956,11.5318,478.3774,293.9489,1918.1019999999999,322.2723,359.3296,155.0398,532.0881,14.9911,546.6145,192.3305,2122.6659,345.2145,411.8755,242.6809,212.491,13.3751,526.8988,236.0286,1988.5644000000002
다사613480,209.3451,319.5287,175.8821,254.763,377.1248,454.7238,218.943,2010.3105,177.8241,294.2799,197.9118,301.1046,494.767,627.3931,200.7766,2294.0571,275.4989,285.3759,206.0032,136.1589,523.6688,339.1364,315.6432,2081.4853
다사613481,320.8411,90.2025,123.1709,14.5168,478.4736,48.8001,116.2911,1192.2960999999998,343.0098,57.5325,122.8672,13.7506,367.2446,38.8944,148.4571,1091.7562,171.1442,94.8719,76.0686,10.4532,645.3878,26.2772,108.0741,1132.277
다사613482,278.905,367.2446,344.4297,358.2476,287.6013,45.9447,407.5581,2089.931,327.7944,544.3377,401.3765,442.6441,295.3112,26.1894,470.3209,2507.9742,367.2789,340.1125,448.5633,348.7619,399.6094,48.1465,562.2644,2514.7369
다사613483,22.2586,211.5447,347.463,133.5788,304.2219,26.46,436.7271,1482.2541,27.8195,125.1683,491.144,104.3114,327.6041,27.4882,547.9427,1651.4782,16.2437,302.2632,323.1299,172.3337,298.7824,34.1483,569.1932,1716.0944
다사613484,148.3156,25.109,395.2087,93.7617,347.0829,173.9409,103.6065,1287.0253,81.0849,28.1884,571.657,140.2015,473.8001,156.0918,59.0052,1510.0289,159.7168,28.0332,370.3826,105.2195,255.1731,149.1707,144.6214,1212.3173000000002
다사613485,437.3041,172.6174,5.1754,491.5767,188.6211,231.8302,384.9102,1912.0351000000003,431.5719,213.2491,5.16,276.421,169.9141,203.956,333.4685,1633.7405999999999,424.455,237.5176,5.1386,412.7194,130.1485,317.6995,234.5926,1762.2712
다사613486,453.1858,345.9247,62.0749,48.2713,134.6166,473.6864,312.9531,1830.7128,599.1682,207.2309,43.9194,55.2006,68.4828,285.2089,443.1269,1702.3377,344.3089,203.4117,40.3641,45.8732,95.5936,450.2205,182.0989,1361.8709
다사613487,450.2124,257.8701,224.4408,338.9299,126.2557,191.8802,169.692,1759.2811,530.1747,187.5427,266.9039,476.3761,115.856,195.3319,160.5929,1932.7781999999997,382.6215,146.4948,173.4041,448.1355,187.3354,106.049,175.9489,1619.9892
다사613488,327.0918,179.2034,448.598,480.9029,399.2755,85.1983,248.3188,2168.5887000000002,402.9019,160.0819,427.7758,666.4986,239.466,97.6792,351.4964,2345.8998,257.6878,167.0585,662.9902,588.1053,302.0463,113.9409,273.2771,2365.1061
다사613489,297.7973,241.1816,236.0663,252.6699,247.9518,339.9544,90.7938,1706.4151000000002,261.2666,328.5503,157.1917,164.9009,364.1683,381.417,127.2886,1784.7834,356.8784,170.92,290.349,132.4966,144.9385,189.0397,129.7055,1414.3277
다사614474,199.908,346.0156,147.5699,466.2102,148.3038,109.4221,47.4062,1464.8357999999998,127.6008,339.265,109.0128,661.8695,196.4447,95.6075,38.5593,1568.3596,152.3131,268.1983,149.6978,422.015,88.1409,71.025,57.0307,1208.4208
다사614475,108.5376,129.5407,492.1465,79.4361,14.8823,185.4938,1.2954,1011.3323999999999,76.7105,141.6939,680.4841,93.0801,12.2761,188.1077,1.7746,1194.127,59.123,176.9665,697.2779,88.1026,14.7772,276.7973,1.4195,1314.464
다사614479,135.9318,14.8248,354.0869,117.7029,423.7528,391.0729,103.9818,1541.3539,132.6447,21.7435,514.8155,100.3634,252.8039,410.6367,133.0021,1566.0098,112.4026,14.5194,317.1091,101.9839,538.6438,228.4181,152.7079,1465.7848000000004
다사614480,126.8863,364.8191,92.4317,318.7132,177.5089,272.4175,275.9742,1628.7509,172.8643,301.0536,125.6534,418.3062,137.2474,404.2455,193.969,1753.3394,103.0281,343.6875,74.8774,215.4033,131.6718,192.1318,230.0075,1290.8074
다사614481,277.2252,72.5067,257.8845,334.1285,206.045,284.1347,102.5026,1534.4272,308.1362,88.7846,314.6104,245.4515,164.8283,353.0656,65.6196,1540.4962,294.8224,49.2383,354.6189,432.3145,289.8551,207.3729,139.9234,1768.1454999999999
다사614482,82.6687,496.2254,0.7917,372.557,463.6086,143.1276,450.6456,2009.6246,55.1633,631.2916,1.0958,330.2999,578.8355,114.058,363.2379,2073.982,108.7821,585.6746,0.8369,206.8149,355.6589,95.9102,674.9754,2028.6530000000002
다사614483,342.4469,50.7532,115.1455,387.0407,194.2813,267.971,45.584,1403.2226,315.139,66.4965,145.4951,219.3,278.3305,366.9398,45.8233,1437.5241999999998,471.2806,31.2093,73.3059,556.3006,119.4534,145.1281,64.8377,1461.5156
다사614484,448.4424,293.2935,195.1058,148.1673,124.6712,34.5487,99.4201,1343.6490000000001,581.4379,210.169,196.1473,80.1779,63.5437,31.4196,59.1683,1222.0637,482.337,421.0006,222.0076,106.2542,144.8114,28.7593,99.3399,1504.51
다사614485,67.2101,12.4316,490.2159,442.7914,313.4423,312.2265,207.4319,1845.7496999999998,34.2468,17.0235,508.2736,543.4174,168.0505,380.2952,225.3517,1876.6587,60.4251,7.8277,353.466,426.6999,336.4456,404.2225,129.652,1718.7388
다사614486,367.2221,233.7888,239.5366,327.5041,439.985,207.2344,138.6083,1953.8793,541.8739,239.4498,131.8207,291.4123,587.0319,112.0278,157.574,2061.1904,312.9346,233.8676,271.0251,206.1971,376.6727,114.4837,146.823,1662.0038000000002
다사614487,116.5702,484.5284,307.7099,200.2775,173.4362,210.718,53.6418,1546.8820000000003,127.5512,380.8842,402.7159,236.8128,97.4179,127.9887,54.9689,1428.3396,162.9623,445.2723,332.2385,197.6839,104.4045,258.3744,56.494,1557.4298999999999
다사614488,12.4323,152.3493,499.1525,130.1915,112.2916,92.2983,37.6079,1036.3234,14.2136,150.0625,506.9646,65.6233,160.7443,74.864,24.5919,997.0642000000001,10.1669,123.8791,605.0662,69.4114,97.8684,66.6716,30.6403,1003.7039
다사614489,76.7603,340.4777,442.9292,159.7336,359.7505,360.7006,293.3298,2033.6817,49.6028,360.9591,234.2075,122.363,342.8345,483.7733,286.0745,1879.8147,80.4574,427.2236,510.3301,188.8576,409.2825,360.3143,306.0607,2282.5262000000002
다사614490,313.3287,342.787,134.6112,219.5179,186.5405,11.8284,454.3332,1662.9469000000004,405.3372,248.2649,120.3032,154.2876,221.7075,16.9722,527.7632,1694.6358,344.4105,232.6646,189.8768,221.0134,189.9626,17.1421,470.5909,1665.6609
다사614491,21.3984,19.0454,95.8126,297.8931,133.8127,305.3383,468.8125,1342.1129999999998,25.6,24.2213,104.388,272.2454,138.2734,289.5661,250.4611,1104.7553,12.1528,11.5911,107.8077,190.8915,139.414,371.8734,449.0291,1282.7596
다사615474,431.2639,188.6885,252.6006,321.3117,424.1239,222.8856,6.5772,1847.4514000000001,561.6384,204.5419,181.7519,203.4885,243.7138,131.7252,4.7994,1531.6591,438.138,166.9094,194.2223,414.1637,282.3973,141.3227,3.4765,1640.6299
다사615475,298.6483,191.5782,496.6337,453.7149,366.3672,410.6512,381.8972,2599.4907,151.9259,96.3389,290.3756,608.7378,532.5515,547.8345,393.8781,2621.6423,238.2878,206.1588,707.086,440.7144,203.2004,421.8438,481.4506,2698.7418000000002
다사615476,468.4988,61.596,130.0806,46.5246,253.5407,355.5528,437.6351,1753.4286,660.0277,79.2762,96.1392,50.2546,287.6251,189.9319,233.8489,1597.1036,331.8114,39.7573,190.7409,34.692,226.0967,296.2379,588.1706,1707.5068
다사615477,42.8603,79.1231,432.6677,62.0396,166.2888,10.5742,200.8037,994.3574000000001,61.8125,103.3704,424.948,55.5311,217.764,7.4953,288.2696,1159.1909,60.0922,108.0699,576.8504,74.2381,180.8234,14.6717,206.25,1220.9957
다사615479,12.3684,311.4811,21.7295,176.0049,231.0481,183.4199,234.1344,1170.1863,10.1541,276.0932,21.9243,123.2052,207.1222,113.2798,185.9074,937.6862000000001,14.8092,408.1104,24.0044,99.7246,297.1186,270.5853,324.5596,1438.9121
다사615480,317.5062,271.0372,426.0916,384.0799,497.1034,123.7557,217.2523,2236.8262999999997,209.1153,299.0584,531.4111,392.133,321.515,89.9955,204.0122,2047.2405000000003,235.4447,289.4578,543.6394,545.8067,307.8861,146.67,126.7889,2195.6936
다사615481,96.7722,65.1548,85.0042,476.8145,145.573,281.645,239.3331,1390.2967999999998,126.6564,83.37,71.1199,462.0907,127.9084,397.5079,126.8819,1395.5352000000003,130.373,65.6945,93.3719,428.1767,191.0262,201.1741,202.8108,1312.6272
다사615482,16.3191,251.1778,357.8216,319.3658,398.3099,438.0821,372.0982,2153.1745,9.0965,218.4769,399.9992,474.9658,491.1464,505.0596,346.4042,2445.1486,8.5888,227.7217,485.4022,406.628,255.2264,472.6434,269.8496,2126.0600999999997
다사615483,284.8125,418.8461,274.9767,0.3217,185.5141,432.792,156.2294,1753.4924999999998,356.7053,384.4915,236.5611,0.3148,188.8282,496.4407,170.087,1833.4285999999997,334.5932,556.2827,139.8635,0.4624,106.7341,378.0922,122.0889,1638.1169999999997
다사615484,168.6616,250.7569,401.3634,475.2436,474.1474,408.1364,203.137,2381.4463,103.9395,349.5914,450.8054,636.9195,345.6863,328.0242,275.1018,2490.0681,105.663,217.8005,448.4818,655.8324,618.279,330.0875,190.9312,2567.0754
다사615485,285.1727,319.2424,391.7489,208.4099,300.3875,319.0065,397.2868,2221.2547,349.7978,415.6126,378.3106,160.0403,417.4748,230.9242,393.4154,2345.5757,370.8143,421.9371,429.8602,242.9594,173.2155,212.5242,207.2,2058.5107
다사615486,40.0468,494.3168,386.0087,339.6701,373.0517,398.4058,194.6996,2226.1995,32.0441,615.6958,364.3378,196.2802,237.0314,591.484,261.8839,2298.7572,38.9943,343.403,393.9511,366.2383,534.1498,560.1511,162.8329,2399.7205
다사615487,406.6294,66.668,341.421,492.2797,109.5601,344.2139,147.3715,1908.1435999999999,412.2224,44.5428,497.2009,706.7439,103.2675,473.3657,119.922,2357.2652,278.1288,43.8562,238.4317,528.0837,146.3773,269.5658,214.1929,1718.6364
다사615488,156.5633,468.5818,104.0274,294.7043,339.455,124.8088,370.4432,1858.5837999999999,89.1736,447.773,79.2795,403.7721,294.3827,90.0843,394.6653,1799.1305000000002,98.6581,331.9613,128.8942,182.1924,435.5816,114.9467,223.8378,1516.0721
다사615489,386.6,175.6813,193.7646,163.3541,19.6917,3.5493,33.223,975.8639999999999,438.7585,222.6892,169.274,189.7428,28.6016,3.5699,29.9099,1082.5459,213.385,164.1645,135.3735,229.7053,14.0714,2.5653,20.6948,779.9598
다사615490,329.966,15.1077,468.3913,214.853,228.6507,476.2591,417.5814,2150.8091999999997,488.159,17.0306,700.2476,130.1565,314.2471,442.7585,440.4152,2533.0145,282.1937,9.5333,577.4964,211.8403,242.6852,523.1082,265.8305,2112.6876
다사615491,435.0593,471.0613,122.2565,277.4419,121.636,172.554,299.2903,1899.2993000000001,522.9421,522.1859,154.7867,142.0088,174.1077,225.4768,151.7471,1893.2550999999999,445.102,377.4097,157.9836,316.0976,170.0926,189.4172,241.5405,1897.6432000000002
다사615492,23.7309,146.8566,186.2955,175.3074,177.0003,228.9273,103.6386,1041.7566,18.1353,130.9503,236.7835,92.2682,252.6281,201.7476,120.7589,1053.2719,27.3665,212.4394,154.6306,233.1294,176.4902,225.9409,81.8958,1111.8928
다사615493,178.2424,220.1988,96.778,265.4755,104.3319,451.3446,298.8835,1615.2547,199.7874,167.4806,62.5228,365.0209,104.4273,652.8393,285.2867,1837.3650000000002,144.3765,247.7206,128.4023,251.7995,76.6964,321.0475,227.783,1397.8257999999998
다사615494,242.964,80.427,482.6146,293.6724,296.1508,139.6829,166.2675,1701.7791999999997,259.7366,42.3812,665.8,358.8708,150.7588,142.7668,166.4619,1786.7760999999998,160.8989,73.9725,373.4519,303.4302,285.0761,190.092,142.9823,1529.9039000000002
다사616477,290.3758,174.6921,355.1067,159.8994,463.7645,272.2733,436.6525,2152.7643000000003,151.9912,217.2677,307.0363,218.153,249.0055,354.9867,636.6747,2135.1151,250.8917,163.6916,272.8503,202.517,531.2867,342.885,633.9076,2398.0299000000005
다사616478,318.7275,411.7285,394.0744,480.0645,61.9345,32.9766,194.9904,1894.4964,231.2122,284.7722,351.8614,383.4304,75.7259,39.5924,105.0559,1471.6504,291.0816,555.9449,581.9961,617.5502,59.5815,25.139,263.2906,2394.5838999999996
다사616479,474.2193,216.5865,131.9092,89.8979,81.8055,228.2233,173.9585,1396.6002,246.6135,168.1278,79.9739,68.0417,114.287,123.7555,138.275,939.0744000000001,556.4485,139.9679,137.3735,129.9422,96.1915,279.6775,157.3983,1496.9994
다사616480,442.6853,448.2555,174.6137,451.0429,54.8768,102.5392,20.4646,1694.4779999999998,393.6543,415.6455,244.6885,421.9724,79.8153,133.7778,16.7759,1706.3297000000002,468.2794,394.2948,250.4356,309.5952,49.2008,86.5818,16.436,1574.8236
다사616481,95.5621,226.1921,129.1432,143.0099,375.5979,70.6316,8.0234,1048.1602,125.9815,331.5887,172.6816,74.2204,287.2001,40.9144,8.508,1041.0947,61.9104,307.7275,85.1169,136.3952,372.4779,55.2155,11.0078,1029.8512
다사616482,310.2961,122.7961,392.0813,272.9921,250.4413,238.8055,9.7603,1597.1726999999998,382.6033,95.0979,393.1294,355.1661,226.1016,164.1963,11.3981,1627.6927,168.3226,85.7196,490.3367,337.6376,344.9098,234.0946,8.492,1669.5129
다사616483,222.2422,466.6354,234.719,142.6133,475.3152,97.0034,423.1959,2061.7244,181.42,553.2752,250.5798,131.9389,557.5685,58.934,388.7071,2122.4235,123.7847,392.2409,243.3748,178.2068,305.9403,59.9464,430.9479,1734.4418
다사616484,24.5529,51.0044,426.5034,432.5441,184.7859,358.5511,346.9737,1824.9155,21.0499,75.5006,567.2575,258.1477,150.2691,203.0455,398.8977,1674.168,23.3056,63.5141,223.4375,584.5058,264.7455,348.294,451.3218,1959.1242999999997
다사616485,263.495,270.8176,342.4234,5.7734,236.233,438.5048,304.6161,1861.8633,389.1312,274.464,340.4188,6.8588,246.6649,269.0476,284.3627,1810.9479999999999,290.5837,343.0136,338.8343,7.5075,247.914,341.333,278.1277,1847.3138000000001
다사616486,268.7944,285.6615,81.2628,348.677,50.4069,63.2581,6.866,1104.9267,143.3096,227.6871,88.3743,449.5861,54.6536,66.5952,4.9518,1035.1577,189.6145,398.8738,91.0156,516.7978,31.7817,92.8966,4.7214,1325.7014
다사616487,478.9581,4.9016,426.0391,52.0515,319.2072,217.6112,316.3949,1815.1636,344.978,4.3084,626.314,61.2505,472.3661,228.3737,277.626,2015.2167000000002,325.8722,3.6441,324.0742,32.974,170.9613,304.6692,380.9284,1543.1234000000002
다사616488,486.048,250.5182,266.5088,208.3791,102.1284,201.9576,333.5577,1849.0978,653.7134,164.2363,335.4505,142.7428,122.5827,281.8246,359.7326,2060.2828999999997,471.8738,256.2916,387.1716,144.2417,119.5636,239.273,387.7935,2006.2087999999999
다사616489,171.3182,127.4334,470.2254,135.3592,74.4053,446.3399,213.9428,1639.0242,130.6665,71.2642,519.816,123.53,90.3337,394.108,251.1786,1580.897,246.8706,122.5161,391.8733,112.0661,71.4778,589.8648,239.5354,1774.2041
다사616490,471.0611,345.898,316.1117,373.51,251.02,62.3088,311.9601,2131.8697,629.2625,262.477,209.5376,413.4885,252.3906,62.3993,338.246,2167.8015,692.5125,300.1296,198.5317,231.2993,182.76,58.2061,439.9696,2103.4088
다사616491,172.1252,304.4018,188.7345,359.621,6.7262,285.6943,13.2626,1330.5656,111.163,331.4427,120.7841,506.5396,7.074,233.6096,8.8635,1319.4765,155.4371,173.1937,180.4913,388.3078,3.9416,238.3377,16.4518,1156.161
다사616492,147.0121,122.7231,482.7159,406.6912,342.4534,360.6405,105.0151,1967.2513,167.3708,142.9969,340.4805,449.2947,371.0156,391.9267,61.7581,1924.8433,118.7375,127.6491,530.7543,393.8822,409.912,388.8626,146.75,2116.5477
다사616493,379.6405,308.0573,34.979,172.9803,3.5004,74.3157,141.35,1114.8231999999998,370.0366,245.7683,38.375,217.5181,3.4207,105.4626,159.3592,1139.9405000000002,511.1731,278.8802,31.1284,244.9421,5.2294,108.4688,197.9442,1377.7662
다사616494,211.2217,399.5589,426.421,119.2596,478.1953,181.545,321.9124,2138.1139000000003,262.8738,560.2386,351.5235,138.8313,699.2707,96.2141,259.9356,2368.8876,283.5277,399.6716,392.2007,75.9424,653.6765,162.4767,308.2827,2275.7783
다사616495,301.8811,350.9453,346.031,430.9303,118.2223,367.3995,325.6075,2241.017,157.6749,230.7199,341.1937,478.4819,168.28,453.7405,293.5053,2123.5962,404.8691,470.716,230.0103,255.4051,64.6536,275.4038,463.0731,2164.131
다사616496,1.5879,469.1265,180.7291,75.9085,203.0846,58.9665,401.0889,1390.492,1.5527,420.848,238.889,43.6083,217.221,57.678,386.1999,1365.9969,1.0282,375.0922,115.5955,66.5341,228.0527,46.2996,279.1687,1111.771
다사617478,196.6475,113.2691,498.0639,483.8723,310.7787,35.5291,334.0615,1972.2221000000002,116.9841,65.632,719.2167,363.0161,320.2213,34.86,500.0988,2120.0289999999995,163.1852,65.1378,462.0678,478.1394,458.3377,32.7317,226.2353,1885.8349000000003
다사617479,203.9796,8.0012,478.3357,28.7009,451.3049,485.4668,365.9537,2021.7428,235.4146,8.524,478.5218,30.1623,574.7292,575.051,472.887,2375.2899,186.6761,11.084,713.6627,30.0148,412.5885,566.9358,234.3627,2155.3246
다사617480,299.3299,235.2049,478.6916,375.1362,207.659,217.9686,213.4131,2027.4033,280.0593,225.6472,296.0859,507.3912,115.0276,272.3339,111.8594,1808.4045000000003,235.1971,229.5994,493.1877,506.7966,254.4499,216.4219,247.0657,2182.7183
다사617481,312.2455,206.2271,483.432,363.9745,92.7424,148.1667,199.8212,1806.6094000000003,226.9447,115.0233,310.5458,299.7516,100.4666,158.1243,146.9559,1357.8121999999998,372.7129,160.5018,629.5391,393.9891,67.9632,146.6633,272.5881,2043.9574999999998
다사617482,429.6799,385.3904,136.4184,227.8075,315.6507,253.8566,364.15,2112.9535,621.3531,509.2213,126.2412,181.8873,451.4866,380.5847,539.635,2810.4092,630.5266,486.533,167.1653,142.1998,351.104,251.536,250.1183,2279.1830000000004
다사617483,459.3838,165.5294,458.508,405.8489,141.0504,154.4762,30.4836,1815.2803000000001,531.919,163.4566,570.0474,490.3202,82.9973,92.2346,33.2661,1964.2412,451.8265,108.0067,564.6062,588.2266,105.5724,202.5514,37.2659,2058.0557
다사617484,239.6937,33.6229,467.337,30.8757,242.4033,172.7608,330.2045,1516.8979000000002,307.1572,31.2587,341.2459,45.5748,126.9512,174.224,450.3303,1476.7421,239.5165,24.7997,488.6349,35.4211,212.6375,142.8477,359.043,1502.9004
다사617485,249.1797,3.0943,454.1593,394.0144,141.3244,326.3066,499.3462,2067.4249,245.3336,4.4413,232.9018,513.3044,100.4739,448.3393,679.2687,2224.063,306.3251,1.6843,621.3833,524.2309,82.9691,243.501,348.4228,2128.5164999999997
다사617486,319.0107,69.8301,40.1992,352.6929,203.2715,483.6111,445.9133,1914.5288,253.4876,78.0333,44.2534,435.0213,160.9702,523.4515,435.2403,1930.4575999999997,242.4425,45.9899,45.6039,474.2772,226.4633,568.0924,257.1575,1860.0267000000001
다사617487,427.7747,32.1942,56.2147,83.1643,166.1303,7.3304,447.1111,1219.9197000000001,328.4232,29.242,36.7514,45.7956,85.6449,9.4364,419.1885,954.482,389.8037,29.785,50.9895,64.4302,190.0233,10.4093,615.1291,1350.5701
다사617488,367.7096,275.6009,15.5971,91.2398,21.5883,130.5484,215.9869,1118.2710000000002,495.2267,277.3732,8.7466,128.665,27.4359,96.323,227.0089,1260.7793,483.9579,275.9381,11.1218,114.5516,20.8973,140.4275,133.7167,1180.6109
다사617489,437.9126,209.1637,9.7583,145.3487,1.2164,422.7342,166.3085,1392.4424,476.4929,121.5516,5.1709,117.0536,1.6174,390.7392,104.107,1216.7325999999998,361.9808,190.144,7.3839,129.851,1.1856,517.2097,210.0255,1417.7805
다사617490,360.0344,251.5836,399.6269,32.1633,375.4811,237.933,88.4219,1745.2441999999999,332.1608,351.0029,290.6525,18.7185,389.934,143.4039,111.9918,1637.8644,491.1613,231.2689,459.6237,44.0955,189.8626,333.0682,109.5938,1858.6739999999998
다사617491,346.3622,95.344,282.8234,187.3697,317.2132,347.6825,387.7874,1964.5824,334.3195,104.814,347.0388,273.769,194.9523,177.1624,377.4928,1809.5487999999998,379.7862,107.3275,252.6886,193.5652,249.264,505.4048,205.1165,1893.1528
다사617492,136.4439,294.4608,492.9824,498.8408,71.4023,34.2001,279.8274,1808.1577000000002,189.4212,398.6778,677.4775,336.3368,94.6976,24.4301,276.6124,1997.6534,142.671,367.0522,423.804,397.4983,90.1201,19.978,189.4566,1630.5802
다사617493,461.5246,257.251,436.1542,468.3593,306.6314,354.7856,179.495,2464.2010999999998,428.2232,345.6401,305.9147,470.221,376.1622,357.0694,121.7085,2404.9391,610.4811,216.7047,360.6808,435.2036,182.0227,295.343,132.0434,2232.4793
다사617494,18.3858,15.3875,93.2386,121.394,156.6387,122.6143,273.5538,801.2127,25.8793,20.7267,117.3823,172.9431,206.9511,75.3957,358.3236,977.6017999999999,18.7091,14.8282,131.9867,127.1887,158.2459,61.8887,307.4589,820.3062
다사617495,388.0281,301.055,224.0152,390.1318,483.7511,436.5746,445.7328,2669.2886,443.4721,376.1202,155.1297,419.3813,650.9896,358.2114,237.5747,2640.8790000000004,278.3127,154.2092,319.6341,378.3054,640.922,243.0287,541.248,2555.6601
다사617496,67.6477,202.1595,132.1574,300.6143,20.8885,405.0012,471.2848,1599.7534,67.9288,152.9955,119.2681,312.9015,29.148,350.0872,476.583,1508.9121000000002,57.3687,133.7261,94.975,193.0013,28.0826,262.151,345.6349,1114.9396000000002
다사617497,271.2552,169.1736,225.105,164.2088,134.1235,351.2246,150.5162,1465.6069000000002,212.1029,220.8973,240.0922,190.8456,99.0048,389.4522,106.3088,1458.7038,236.6168,160.8429,203.795,109.4017,123.9834,225.2247,199.7944,1259.6589
다사617498,154.999,235.8325,485.4941,237.358,167.4488,253.4827,48.2665,1582.8816,90.1116,259.8808,674.0273,320.6187,90.3265,247.6101,42.9365,1725.5114999999998,176.2035,225.3138,601.2764,239.4619,134.107,151.7225,55.2166,1583.3017
