GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사612486,356.6069,478.0642,286.4055,109.6974,314.2701,141.1789,3.9782,1690.2012,404.7745,474.6351,285.1577,122.1856,292.2611,113.2409,5.1126,1697.3674999999998,520.587,409.0077,408.8898,155.1235,209.7946,182.6138,5.8784,1891.8948
다사612487,261.0924,66.769,412.6152,487.497,399.4493,470.8129,250.5174,2348.7532,280.3994,60.8623,501.5927,403.1233,402.6986,300.8657,369.3519,2318.8939,132.716,51.2423,294.4314,409.0465,223.1786,686.2745,295.4238,2092.3131000000003
다사613480,300.8071,342.492,35.6545,375.0676,248.2497,68.6388,60.2331,1431.1427999999999,309.6123,215.709,50.7764,504.1221,140.7853,76.389,46.0018,1343.3959,371.6231,295.3869,50.4225,529.8522,211.7845,74.0047,55.1961,1588.27
다사613481,157.5305,478.5816,405.7598,178.7072,253.5401,241.9243,218.1606,1934.2040999999997,106.688,335.6514,512.1291,136.8428,308.8923,267.7733,254.596,1922.5729,152.5865,418.6065,338.4917,99.7175,131.857,138.2651,204.4219,1483.9462
다사613482,202.0696,219.1281,429.6245,433.2818,492.607,43.3581,6.2701,1826.3392,227.6644,294.8104,485.5016,544.1718,717.9674,49.3464,8.8488,2328.3108,293.4761,131.9014,295.8145,299.3318,280.6329,50.0667,8.9957,1360.2191
다사613483,349.2107,476.8739,261.3984,309.3254,78.0198,115.0769,246.9626,1836.8677,315.6042,527.2509,366.3887,404.3934,71.6196,65.9212,369.9697,2121.1477,249.4675,306.7238,272.7731,377.7912,95.1436,60.9925,326.396,1689.2877
다사613484,260.0112,387.5009,216.6024,54.4603,39.6448,337.4763,406.1135,1701.8093999999999,170.8665,207.9214,180.8073,69.6518,30.4668,359.3652,528.2227,1547.3017,179.6414,229.353,301.1176,59.4611,31.572,416.0595,549.8547,1767.0593
다사613485,292.6199,200.0918,368.5114,30.8651,145.6542,457.239,6.8644,1501.8457999999998,211.9464,272.6439,426.3618,37.7457,210.2387,505.9476,6.4345,1671.3185999999998,154.5678,196.6685,453.7844,15.7542,174.0008,619.9893,6.2174,1620.9823999999999
다사613486,430.7209,70.7118,298.5265,451.9984,405.7241,21.4491,25.804,1704.9348000000002,377.3113,83.5178,395.8152,266.8616,596.8456,30.9655,26.109,1777.4260000000002,288.3507,61.7249,198.0393,641.3945,487.809,30.9739,37.9624,1746.2547
다사613487,169.1484,117.1191,438.5433,156.4508,260.7215,254.597,340.6794,1737.2595,159.8428,108.9319,439.184,210.8894,353.1827,143.7849,391.6725,1807.4882000000002,149.3964,140.4895,545.2079,114.9649,336.2565,185.8345,427.7694,1899.9191
다사613488,469.5777,447.0592,337.8013,342.0904,56.5246,10.6383,275.1303,1938.8218000000002,552.5547,324.5588,184.1554,293.0171,34.7552,5.6043,372.1504,1766.7959,689.2522,267.6819,364.7685,285.4668,50.9011,14.598,340.4181,2013.0866
다사613489,347.3189,480.2226,73.9231,176.3589,26.8654,110.2189,81.4145,1296.3223,213.8053,692.5,84.3822,137.9679,39.4491,116.6062,72.8943,1357.605,173.67,656.4714,62.0675,124.6895,23.2993,94.5994,99.5907,1234.3878
다사614474,5.9633,222.0908,499.5461,384.9939,124.4317,52.3026,142.2952,1431.6236000000001,4.0594,275.01,347.1359,446.9922,151.6773,35.235,82.2738,1342.3836,6.6585,242.2998,409.8847,343.2825,73.4909,62.9604,198.2563,1336.8331
다사614475,105.4258,459.154,138.7523,8.17,48.9213,113.5795,372.9602,1246.9631,92.397,670.1735,179.7229,6.3578,36.6073,132.3361,221.102,1338.6966,61.1986,426.472,163.7528,11.4151,73.0516,66.1627,412.7651,1214.8179
다사614479,396.5814,236.0453,177.987,83.9083,84.6258,306.7471,418.2928,1704.1877,320.6122,208.7148,220.2469,124.9814,93.8442,209.652,298.4692,1476.5207,507.3575,216.3354,209.9806,45.344,103.92,452.3969,357.022,1892.3564
다사614480,295.7465,427.101,364.3731,239.9801,261.2149,279.5221,212.2357,2080.1734,182.7572,474.3745,477.9657,205.7882,345.5704,209.8475,254.7111,2151.0146000000004,168.5185,447.7473,388.0502,328.8357,282.0208,303.9729,241.6207,2160.7661
다사614481,186.0706,174.8654,498.9317,369.1323,26.0686,30.8924,144.6984,1430.6594,237.7238,211.8731,281.3947,214.2374,19.4771,18.3792,128.9439,1112.0292,172.182,242.3678,426.1343,265.9521,27.1048,42.358,179.9121,1356.0111
다사614482,105.4097,322.411,146.0355,203.8362,35.101,81.2726,260.2923,1154.3582999999999,156.9672,344.1243,143.8396,161.5314,19.0812,112.8496,221.2846,1159.6779,137.1944,213.315,114.3623,246.6856,39.0644,55.238,295.0734,1100.9331
다사614483,303.5509,144.9801,290.3673,338.1662,422.8043,184.4122,239.5912,1923.8722,196.2793,87.9077,391.5777,321.5394,218.5458,200.4569,135.8911,1552.1979,160.2187,180.4066,222.2414,200.525,532.5522,171.3963,296.7593,1764.0995
다사614484,51.3428,270.9761,184.7251,89.8558,76.5153,49.7719,472.8954,1196.0824,76.686,366.0452,215.646,131.5765,98.827,27.4287,372.6902,1288.8996000000002,49.7025,332.769,142.4302,61.9317,106.0619,57.2657,352.8997,1103.0607
다사614485,405.878,231.6072,461.7147,226.3474,53.5066,27.1628,360.4976,1766.7143,415.5639,312.8729,433.5666,153.3576,50.3803,35.2191,425.5196,1826.4800000000002,371.5563,220.1985,323.349,115.052,32.7354,40.4338,432.0976,1535.4226
다사614486,409.8445,283.9073,136.2528,115.9926,472.4199,319.9811,270.5131,2008.9113000000002,317.1896,343.9248,198.4626,106.7205,272.1093,271.9707,254.8345,1765.212,406.6755,383.1956,142.1205,117.4905,512.5554,431.9598,355.6496,2349.6469
다사614487,320.6906,252.8788,492.6138,248.0033,117.1319,172.9198,130.1117,1734.3499000000002,420.9973,366.2749,497.4882,352.5188,163.239,124.6284,159.6638,2084.8104000000003,342.1371,159.8195,364.49,322.7227,80.1904,210.1057,97.3554,1576.8208
다사614488,405.878,108.6145,237.2852,229.5053,389.8244,185.8468,246.4085,1803.3627000000001,300.5787,147.2349,354.3037,319.6873,343.9753,237.2009,342.1628,2045.1436000000003,321.0587,78.288,217.4772,175.2944,555.371,249.4262,238.1019,1835.0174000000002
다사614489,166.7272,73.0471,427.3176,239.6473,243.4326,50.0679,327.463,1527.7027,146.1717,52.6135,527.4649,254.084,218.7035,72.3607,477.4974,1748.8957,229.4176,73.6546,361.0806,127.0794,267.6348,59.3985,224.132,1342.3975
다사614490,387.7476,317.2956,311.7408,208.7002,437.3837,346.0576,236.3822,2245.3077,355.5294,223.2649,376.0955,259.6523,608.4925,420.066,176.3265,2419.4271,325.8364,202.8683,197.8968,174.9331,407.7587,301.5098,340.221,1951.0240999999999
다사614491,478.0801,274.8063,315.1553,147.4814,176.1602,53.9121,473.3973,1918.9927000000002,599.9888,197.6583,444.4396,215.3494,262.8512,42.0283,640.0939,2402.4094999999998,524.5132,409.2463,264.6408,163.5277,236.1813,30.1989,473.9437,2102.2519
다사615474,68.1333,53.6132,422.6568,366.1614,309.2859,150.253,125.7878,1495.8914,72.27,57.8129,478.6362,453.7902,299.8784,175.3013,136.3054,1673.9944000000003,55.0638,53.4614,592.3185,446.4245,357.3918,223.6498,109.3407,1837.6504999999997
다사615475,78.8123,204.1789,134.8643,469.0047,230.1058,1.1422,409.5147,1527.6229,70.784,144.1763,166.5761,503.5117,184.1555,0.9428,312.155,1382.3014,77.6478,203.051,89.6293,318.5754,239.2355,0.6955,397.7887,1326.6232
다사615476,393.1747,291.1575,489.7695,443.1207,293.8204,325.2013,222.2801,2458.5242000000003,241.5469,199.5334,414.2891,491.6478,319.6854,306.6349,187.1846,2160.5221,493.6406,250.5307,669.5069,331.0292,391.8087,274.7847,185.7906,2597.0914
다사615477,368.9359,284.6338,146.9171,291.2679,383.232,258.6645,0.2436,1733.8947999999998,192.1792,294.7819,187.9331,326.3011,404.5427,299.3926,0.3373,1705.4678999999999,334.8465,414.6226,107.2975,149.8719,380.971,218.547,0.3464,1606.5029
다사615479,202.3228,487.125,262.4651,214.4616,171.1816,256.5626,303.5938,1897.7125,237.3344,711.6161,350.0586,251.4191,233.1355,290.4899,431.4471,2505.5007,256.48,336.3123,209.736,207.7257,117.4131,225.3329,431.6149,1784.6149
다사615480,288.4484,321.9913,78.7952,111.053,107.0735,232.2804,365.5243,1505.1661,340.0561,205.1979,41.1203,157.1375,125.8875,296.664,209.1618,1375.2251,375.6617,416.4796,84.0572,101.1461,119.3526,307.5813,537.0794,1941.3579
다사615481,484.6913,452.1612,259.7341,269.255,499.4771,297.427,152.116,2414.8617000000004,618.5172,276.9382,269.3622,331.9505,721.4546,165.6162,127.2466,2511.0855,565.3108,478.6378,273.1262,378.331,295.5289,281.4677,96.823,2369.2254
다사615482,61.0117,233.082,14.2325,159.3617,453.4778,318.4787,158.7137,1398.3581000000001,47.9013,143.4637,10.5968,213.1805,453.8415,337.5427,131.7098,1338.2363,79.5636,297.738,20.077,150.3462,666.8741,457.9986,190.921,1863.5185
다사615483,428.796,405.3171,435.2069,490.4556,446.091,491.3182,202.6405,2899.8253000000004,549.8418,441.4769,561.5516,346.6686,261.7305,513.9648,200.1961,2875.4303,385.1854,217.2162,273.7097,548.4248,570.7999,373.4669,113.3535,2482.1564000000003
다사615484,137.5915,118.0763,248.8351,103.09,242.3452,465.3064,375.3563,1690.6008,182.1582,147.0115,305.5455,81.2315,362.1489,400.6072,500.1089,1978.8117,76.2404,125.7038,199.5355,133.4394,359.5808,619.482,346.604,1860.5859
다사615485,3.2458,447.466,475.4157,193.8237,218.8245,255.0022,12.7013,1606.4791999999998,1.8457,424.1644,692.7862,218.4738,279.8117,247.1976,17.5262,1881.8056,3.521,307.547,484.3235,160.2177,311.5552,189.8053,18.6377,1475.6074
다사615486,389.2702,407.1169,410.8363,131.6869,251.3442,75.8113,425.6727,2091.7385,338.3851,439.3852,399.1437,122.8737,138.3226,68.0,567.019,2073.1293,213.6053,430.3474,296.1972,122.956,339.927,59.0187,491.828,1953.8796000000002
다사615487,359.5657,7.0062,186.6944,268.8374,428.9985,183.8635,326.3834,1761.3491,433.3917,7.319,221.3611,263.4391,295.0113,139.5769,307.4562,1667.5553,462.5319,6.7852,259.5492,223.6201,271.9213,151.5982,374.0968,1750.1026999999997
다사615488,346.9903,418.4252,124.8214,431.4899,465.8506,489.8401,468.248,2745.6655,208.4326,498.448,144.1092,491.811,551.8015,684.4861,536.0355,3115.1239,393.9544,491.4993,161.6088,485.1271,613.9028,719.1348,460.5887,3325.8159000000005
다사615489,179.0549,136.7414,81.8038,161.5241,305.6442,284.413,316.104,1465.2854,204.1609,196.6659,44.8267,177.0566,312.6834,280.5359,373.4508,1589.3802,139.0403,141.2607,115.5711,221.7141,226.4908,190.4451,350.278,1384.8001000000002
다사615490,267.2859,2.6945,329.872,127.8639,367.5356,213.7411,470.4027,1779.3957,387.0371,3.5691,175.1927,175.0082,275.944,158.6296,596.8517,1772.2323999999999,178.8352,2.0438,236.3513,106.6336,360.8463,163.8036,473.7436,1522.2574
다사615491,344.7747,411.1397,147.3884,70.6831,452.188,484.5204,436.4077,2347.102,185.4662,229.2788,80.6933,37.6787,576.4658,426.5086,280.1886,1816.2800000000002,188.2144,522.5474,149.0599,38.3642,671.259,373.6349,558.9685,2502.0483
다사615492,196.7784,87.2063,251.3337,455.9432,453.5022,498.3287,497.0482,2440.1407000000004,270.1889,63.0607,126.8136,554.2202,296.3176,573.8685,336.1383,2220.6078,236.6736,86.1077,258.7847,296.5896,328.4461,346.559,542.3441,2095.5048
다사615493,130.963,424.0031,310.3482,409.2106,204.9633,226.2388,168.8106,1874.5375999999999,165.1358,428.1296,227.7362,467.5947,128.593,315.3538,226.5731,1959.1162000000004,125.0975,453.1163,305.2827,548.3756,299.1963,231.3739,213.3372,2175.7795
다사615494,395.8685,156.968,173.0199,369.011,263.6626,345.8922,433.986,2138.4082000000003,386.306,211.2218,236.312,533.4261,394.9749,288.6541,534.7982,2585.6930999999995,574.8557,107.4934,203.9426,496.0764,177.5584,505.0796,613.166,2678.1721000000002
다사616477,334.0879,184.4182,254.0348,333.2556,377.122,477.4834,335.3304,2295.7323,468.5762,165.2388,327.8779,286.2357,205.0251,369.7633,413.9791,2236.6961,335.123,158.7028,248.9957,307.1213,482.1358,505.7069,274.2914,2312.0769
다사616478,451.7362,91.2664,176.8208,437.7663,456.5654,250.4647,210.2834,2074.9031999999997,389.3484,84.3963,152.9882,615.763,537.8902,314.6581,185.3022,2280.3464,290.4428,72.6957,108.8839,404.8634,568.0734,277.6621,164.393,1887.0143
다사616479,160.7151,205.1843,105.566,117.3136,407.1669,407.6357,449.5913,1853.1729,225.3471,209.4712,62.975,61.2761,358.7791,426.3844,595.8795,1940.1124,105.0224,155.8681,140.9686,78.3391,248.9714,300.5455,490.1267,1519.8418000000001
다사616480,485.0657,319.6871,368.2531,9.3887,277.4077,348.6055,352.9435,2161.3513,455.1559,376.2391,323.7129,12.2884,160.012,377.7697,264.7062,1969.8842,345.4855,302.9953,427.7301,11.0632,327.6789,203.4099,394.7951,2013.1580000000001
다사616481,44.3281,318.9501,107.5518,314.099,211.7637,90.5568,146.4099,1233.6594,53.7013,289.3501,81.1097,393.1499,199.719,103.8646,191.1535,1312.0481,55.9298,334.6915,66.8269,457.6611,180.4811,95.6808,195.8862,1387.1574
다사616482,165.3516,339.97,249.2401,91.6296,376.5934,287.2495,11.8529,1521.8871000000001,156.2477,416.5119,283.9578,49.7138,287.1593,213.8886,14.4358,1421.9149,212.8011,195.765,229.5449,125.0657,368.9165,235.5205,7.9871,1375.6008000000002
다사616483,434.9241,214.4942,35.6532,100.1875,66.2104,188.907,92.8702,1133.2466000000002,609.6192,296.6837,26.9712,56.0847,36.5143,176.8631,103.3416,1306.0777999999998,475.511,222.6767,50.4391,87.1711,95.0537,234.5217,109.5836,1274.9569000000001
다사616484,138.4778,114.1716,375.5071,43.6502,131.1725,11.191,346.6272,1160.7974000000002,136.0983,70.0379,269.4007,24.0027,191.6997,13.3064,369.8992,1074.4449,73.7658,90.0957,378.2873,22.2331,164.3787,14.1566,387.4577,1130.3749
다사616485,360.3327,335.4882,278.9812,174.8007,311.6173,114.114,237.9343,1813.2684,293.8896,376.5564,391.9034,243.9841,162.4914,107.0323,298.042,1873.8991999999996,424.1873,205.7568,185.5939,217.4167,451.7195,86.1098,133.4763,1704.2602999999997
다사616486,388.7486,187.8948,364.1973,104.3898,65.2755,392.1959,489.3378,1992.0396999999998,338.0648,132.7163,351.653,122.1409,94.2512,304.9664,373.1622,1716.9548,196.0558,213.4272,189.8029,54.4362,87.4987,256.056,298.042,1295.3187999999998
다사616487,38.2826,368.448,11.8075,364.4364,176.845,143.162,61.1914,1164.1729,45.3438,295.9613,16.7411,224.3953,183.3935,83.8988,75.6048,925.3385999999999,30.3996,241.8761,14.5071,230.0649,119.9325,73.0832,39.4354,749.2988
다사616488,7.6643,329.4039,154.5836,405.422,180.7977,125.2964,244.6326,1447.8005,3.9656,181.4148,114.4666,473.4492,198.1411,162.1928,206.8668,1340.4969,9.6317,448.2217,172.4712,230.1917,143.419,119.3012,177.6444,1300.8808999999999
다사616489,341.7028,200.4926,375.4296,469.1938,328.786,408.6927,223.7153,2348.0128,284.0018,186.0876,225.8645,342.5614,254.2629,528.1247,167.3469,1988.2498,413.307,251.1978,513.2369,611.3797,490.2751,537.0283,309.8035,3126.2282999999998
다사616490,408.6865,228.2035,489.1477,215.7385,351.689,182.7424,350.4859,2226.6935,275.767,288.5288,724.8937,188.428,418.9814,246.6463,365.5861,2508.8313,384.7959,216.9459,352.9738,230.7914,284.0609,256.6984,515.8848,2242.1511
다사616491,328.2232,88.7999,320.6674,375.5175,425.1724,432.9342,453.4239,2424.7384999999995,406.9949,97.5788,178.1737,508.4565,453.5636,321.2011,478.8816,2444.8502,244.3822,120.9103,444.4885,358.6637,623.586,503.3289,535.6566,2831.0162
다사616492,419.9828,194.5599,22.9868,141.7472,301.7646,487.0571,293.6743,1861.7727,220.8742,201.3157,33.8339,211.6701,437.9538,511.4963,251.9516,1869.0956,397.089,208.6797,23.2391,138.4896,257.503,388.0139,395.7588,1808.7730999999999
다사616493,86.3177,323.0289,60.7419,498.3874,47.6417,337.1838,180.6676,1533.969,57.0718,262.3043,67.5872,495.1531,60.4187,337.9183,168.768,1449.2214000000001,123.6627,320.2829,45.175,607.1272,52.0134,272.394,207.1763,1627.8315000000002
다사616494,84.6282,176.8232,294.3424,182.2327,124.4792,74.0561,216.6728,1153.2346,118.9317,252.2618,213.8311,171.8946,80.5314,64.9845,255.6695,1158.1046,60.3928,249.4853,264.8152,156.6033,67.559,88.3743,249.7962,1137.0261
다사616495,190.1528,234.3863,122.095,178.2434,427.5064,270.8545,210.8064,1634.0448,148.496,135.1319,154.7799,148.6324,284.7787,370.9488,207.8606,1450.6282999999999,173.9129,280.7707,64.8168,231.4409,606.6172,212.0044,128.5747,1698.1376
다사616496,481.6903,496.416,48.841,187.5969,51.1824,191.7885,233.5681,1691.0831999999996,680.6361,725.988,63.9382,100.2676,33.0319,172.3718,282.7268,2058.9604,666.1074,693.9148,35.6739,173.4072,47.4209,257.2548,165.1357,2038.9146999999998
다사617478,63.1876,353.1196,266.5729,248.1896,302.2734,482.1479,188.2799,1903.7709,90.3863,459.0013,225.255,359.5562,449.7813,404.4459,154.3717,2142.7977,44.9948,457.6821,360.5726,246.7692,211.075,283.9952,177.0541,1782.1430000000003
다사617479,135.9045,274.547,187.5339,225.1931,377.7442,225.0163,366.5719,1792.5109000000002,106.6537,331.8391,224.777,282.7846,300.7514,298.5655,393.3535,1938.7248,86.0567,186.147,253.9247,306.7335,514.5941,252.296,232.4451,1832.1971
다사617480,89.8943,482.5536,154.1028,398.4552,302.7588,284.5357,417.2836,2129.584,117.0368,426.4692,126.6953,546.2346,185.7037,364.9616,341.3768,2108.478,73.8941,711.9401,210.8139,407.3292,264.3396,333.8695,422.9931,2425.1795
다사617481,299.0277,445.6978,73.1706,168.5092,259.9312,178.1402,69.2228,1493.6995,383.7203,544.6454,95.8685,99.4308,152.9995,99.8864,94.6323,1471.1832000000004,304.1604,353.4376,48.6393,89.0625,140.1941,94.1848,102.6813,1132.36
다사617482,475.4778,211.2568,166.5311,137.2825,215.8318,10.1616,280.8666,1497.4082,368.7956,173.8328,202.2656,141.7647,162.1523,6.2762,183.2265,1238.3137,517.0769,261.3728,160.2998,184.1897,209.7834,7.4817,359.1906,1699.3949000000002
다사617483,468.8723,321.1421,428.9909,59.7884,231.8848,58.8257,353.6367,1923.1409,524.1658,266.2852,488.9943,81.5049,213.8224,85.7418,193.0378,1853.5522,386.7213,340.9011,247.4419,81.1233,237.4139,43.2521,388.5133,1725.3669
다사617484,489.4068,415.8844,404.1614,204.5075,23.4843,53.4851,360.3919,1951.3214000000003,686.1713,246.2415,594.2135,191.2225,29.2356,71.6522,313.0779,2131.8145,416.7545,223.708,471.5581,174.8093,34.1163,58.0627,489.8352,1868.8441
다사617485,294.8835,73.9441,219.5186,306.1854,290.1746,386.151,300.9357,1871.7929000000001,429.3328,51.299,260.827,318.7455,379.9071,207.6534,185.7027,1833.4674999999997,265.9608,83.2269,304.3672,412.6597,191.6282,562.7709,325.226,2145.8397
다사617486,103.0418,357.6041,108.7165,285.5233,348.7531,33.0918,210.5811,1447.3117000000002,147.5022,188.9365,154.6336,325.1781,195.4504,26.5696,292.3649,1330.6353,94.6128,483.6544,133.1783,410.12,255.3833,26.3478,287.5941,1690.8907000000002
다사617487,218.2031,339.2575,368.7803,131.4381,294.957,426.7256,249.9982,2029.3598,258.8955,433.3135,377.4005,73.7856,180.3905,562.5353,129.9343,2016.2552,285.7513,384.0451,515.5971,85.8869,293.9421,240.5138,219.3511,2025.0874
다사617488,196.7167,114.621,227.2249,277.5127,340.3178,23.6859,201.2158,1381.2948,176.2613,150.7859,263.9459,286.5885,498.5842,28.2031,233.4571,1637.826,226.8589,145.663,133.6272,363.7865,235.533,29.6921,169.0461,1304.2068
다사617489,7.1707,186.2982,23.0785,414.3426,16.8168,387.5649,79.7438,1115.0155,4.8466,183.3806,12.0242,242.4311,24.8748,524.7999,99.1193,1091.4765,3.8059,219.7283,31.2239,351.7128,19.2016,275.9246,94.5208,996.1179
다사617490,349.4201,414.0972,155.0374,70.1802,14.2142,358.8536,205.9226,1567.7253,202.3266,365.1162,118.6153,84.6132,16.0758,462.388,292.8552,1541.9903,497.5486,457.1438,206.4855,50.0072,12.845,286.2233,275.1266,1785.38
다사617491,346.7244,219.3674,43.2129,281.2328,350.4162,437.463,399.3475,2077.7642,189.6834,163.1587,60.619,164.2995,205.6308,353.9904,564.7161,1702.0979000000002,176.5559,287.0337,32.3436,190.1491,419.5845,624.4823,413.2787,2143.4278
다사617492,18.0517,472.4194,442.6976,443.2245,480.083,429.1519,405.5827,2691.2108,11.6178,282.772,646.4102,492.6332,603.5892,406.9426,595.0008,3038.9658,10.1485,464.3579,392.9004,279.8646,457.308,226.0303,399.9498,2230.5595
다사617493,161.6657,434.9896,428.4382,93.0215,57.6239,432.2739,29.7069,1637.7196999999999,212.9143,396.6331,350.0726,68.879,30.3791,462.3017,19.8296,1541.0094000000001,240.9022,470.3913,450.1381,59.8907,70.1362,572.393,38.4552,1902.3066999999999
다사617494,299.6199,23.4077,119.7212,420.7606,386.7121,342.7631,20.6167,1613.6012999999998,186.1549,24.2766,167.3611,598.5049,363.3233,254.9336,29.7484,1624.3028000000002,415.8762,28.1958,134.4166,441.8141,394.5548,273.5162,25.9679,1714.3416000000002
다사617495,184.0025,107.7058,44.919,103.3204,448.3352,28.6536,415.3888,1332.3253,124.8204,57.8626,55.3608,59.0218,520.5455,36.5921,492.9148,1347.118,224.2987,152.3108,54.7087,143.1652,330.0959,17.515,496.9548,1419.0491000000002
다사617496,349.3644,413.487,423.3874,95.8682,491.8298,207.4849,186.2795,2167.7012,500.2477,523.0957,624.412,71.6247,613.1422,299.1568,154.2635,2785.9426000000003,375.8112,405.8952,453.4671,53.1812,447.514,277.4033,193.5088,2206.7808
다사617497,487.2427,5.551,101.0294,283.1636,271.3852,380.3065,241.2149,1769.8932999999997,399.7783,5.6835,151.3453,246.5296,318.0106,376.7618,145.2661,1643.3752,266.5822,8.0427,139.0011,148.7413,284.4661,242.4634,344.6885,1433.9853
다사617498,126.3329,165.8355,476.7976,326.0708,307.9435,437.5988,299.2595,2139.8386,122.1105,214.1904,653.1143,447.1068,160.8224,248.423,352.6683,2198.4357,73.846,214.1651,355.2701,323.0273,210.1033,317.336,228.0727,1721.8205
