GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사612483,114.5851,69.7867,484.5075,477.3079,323.5929,223.0368,148.4698,1841.2867,59.0921,53.9788,603.4932,267.6163,387.3592,152.1392,210.5372,1734.2160000000001,158.3701,57.2494,329.8063,300.4462,350.9628,261.3951,120.5428,1578.7727
다사612484,23.688,401.002,337.1504,184.42,477.6943,292.085,442.4552,2158.4949,34.3543,589.8697,205.5418,108.1145,602.4214,162.4804,522.1275,2224.9096,24.173,521.1773,189.7126,182.0212,354.4198,323.2955,388.2987,1983.0981
다사612485,85.8739,105.2785,144.8595,88.887,86.6019,80.6942,113.7223,705.9173,58.4655,94.4895,159.5284,101.7337,99.1633,83.0257,148.6701,745.0762,80.1382,69.5181,187.1713,113.0821,48.5312,77.3149,128.5405,704.2963
다사612486,46.9363,67.6532,450.9747,360.9334,363.0351,90.6162,36.7589,1416.9078,60.9486,77.0658,308.134,283.9126,469.6232,76.7484,35.981,1312.4136,43.4713,36.8644,483.0473,223.6528,305.4604,135.3724,50.731,1278.5996
다사612487,360.4029,441.4901,439.7368,96.1155,436.6707,354.1964,357.4983,2486.1107,532.9027,425.1015,327.326,53.2747,605.2915,478.6977,464.4671,2887.0611999999996,367.7025,637.0453,407.1351,84.8733,296.7129,419.1334,399.9851,2612.5876
다사613480,173.4746,425.2541,20.8539,285.3433,39.6913,54.0354,441.6808,1440.3334,109.9079,472.6455,11.0304,223.2214,23.172,47.907,432.5476,1320.4318,242.0149,242.3326,10.6611,247.5689,25.7736,33.0481,465.2909,1266.6901
다사613481,321.8604,335.8064,270.7955,4.3014,260.8193,129.7861,347.9806,1671.3496999999998,333.6128,333.637,165.3942,6.212,258.0028,107.6069,270.8486,1475.3143,340.258,377.7523,389.4017,3.0267,189.0955,168.4009,332.2295,1800.1645999999996
다사613482,93.3846,103.0582,195.5793,204.0681,499.6676,290.4758,330.3115,1716.5450999999998,132.606,66.2007,170.5779,164.0831,419.3009,311.3842,475.4094,1739.5621999999998,48.5845,58.1219,118.8977,218.1712,496.7097,320.637,221.8113,1482.9333000000001
다사613483,299.283,183.3622,163.7254,199.2172,424.8706,222.7469,360.4241,1853.6294,149.7942,240.4746,215.3286,204.4947,533.6818,291.9793,314.5793,1950.3325,445.9656,134.2042,103.4795,296.9884,315.0095,279.1316,374.0588,1948.8375999999998
다사613484,231.2694,328.5336,185.5,238.8397,252.0043,275.7927,493.5047,2005.4443999999999,324.4463,260.092,212.6919,197.1938,322.4363,377.8123,663.1106,2357.7832,346.4182,354.4133,192.3011,130.0313,262.1857,150.1535,572.3493,2007.8523999999998
다사613485,283.3197,335.0659,52.4701,311.6939,116.2934,20.8988,288.5349,1408.2767,169.8529,494.9646,29.2382,358.0906,164.1908,19.9838,401.2945,1637.6154,284.8755,280.218,29.8387,162.7691,100.3474,13.0552,285.791,1156.8949
다사613486,232.6676,25.8663,242.4482,140.7573,452.688,132.8131,304.4321,1531.6726,164.871,14.2509,272.6973,195.7857,405.8794,182.9804,372.0717,1608.5364,234.2928,21.7633,162.2193,109.155,355.6389,66.9144,354.9825,1304.9661999999998
다사613487,490.2647,464.6045,85.3125,173.9171,59.0575,12.4061,242.2889,1527.8513,720.556,314.9632,48.7725,164.8952,29.8108,8.0538,285.7716,1572.8230999999998,734.3505,629.7842,112.443,170.9595,51.8967,12.4082,256.8404,1968.6825000000001
다사613488,330.8719,485.1667,278.7009,203.3571,319.4214,182.4506,321.1147,2121.0833,475.2888,259.1562,162.3342,300.6727,439.541,117.3198,429.246,2183.5587,197.8888,716.9707,167.9768,281.0632,184.7498,226.3343,471.5752,2246.5588
다사613489,39.2817,285.864,496.4555,257.2363,342.5927,328.2443,452.1038,2201.7783,31.1226,325.7879,618.6146,226.3722,452.9943,266.8651,295.7702,2217.5269,33.7451,427.5584,709.5345,382.6875,471.2746,349.9302,339.1143,2713.8446000000004
다사614474,191.4516,455.5022,372.1354,8.7561,381.1497,147.4905,47.2471,1603.7325999999998,218.8998,506.8785,380.7348,9.4837,238.8948,158.8348,58.8655,1572.5919,200.0852,247.7501,541.3157,6.4025,411.7249,142.5458,28.8597,1578.6839
다사614475,341.6014,67.7792,419.7698,151.2881,299.3196,335.2636,14.9781,1629.9998,292.962,83.4211,567.4486,75.6493,423.4026,398.5622,17.9584,1859.4042000000002,458.6839,64.8828,250.682,132.6673,379.0285,221.1964,12.0253,1519.1662000000001
다사614479,21.3794,281.2921,170.7653,69.5284,53.9963,71.7693,110.3228,779.0536000000001,12.8635,229.9233,140.7375,79.0001,29.7938,82.9766,124.3459,699.6407,11.3878,213.0456,157.2968,96.3589,55.6261,94.6593,144.0688,772.4433
다사614480,128.1206,474.5343,164.801,312.1817,338.6851,449.7325,467.9252,2335.9804,126.0289,533.4112,220.7209,367.1111,309.1606,606.3115,509.7489,2672.4931,118.9373,480.5042,212.2566,438.0242,279.0663,442.2968,322.3114,2293.3968
다사614481,128.3215,432.7254,123.3509,51.2943,115.616,58.826,366.991,1277.1251,84.1382,433.1629,94.2669,68.6486,77.7635,66.5455,357.7642,1182.2898,81.5923,299.9451,158.3993,43.1615,96.462,58.1883,398.5084,1136.2569
다사614482,469.085,220.3998,50.0792,282.3438,9.9159,66.299,446.9841,1545.1068,629.0179,154.5382,41.5715,253.7109,14.4764,49.0738,555.8223,1698.211,613.6898,308.5432,36.1958,273.5778,5.3053,83.8043,235.378,1556.4941999999999
다사614483,232.4238,13.2305,162.7203,488.2695,444.0726,399.7277,157.9131,1898.3574999999998,138.4681,16.778,211.6142,317.2436,466.4111,431.0409,208.2647,1789.8206,217.6519,7.6596,199.7612,294.9243,385.742,203.3884,225.6921,1534.8195
다사614484,16.5036,454.3631,40.8666,368.3163,112.9691,160.5707,483.761,1637.3504,18.5785,372.6457,37.0468,477.5441,62.1771,227.5104,321.8981,1517.4007000000001,23.6103,405.6257,52.8465,262.3791,64.9431,237.7427,299.8556,1347.0029999999997
다사614485,53.7064,195.9291,134.9827,45.8786,134.6516,300.5039,136.6831,1002.3353999999999,51.873,259.2824,89.4322,65.2215,157.2235,163.9259,176.7641,963.7225999999999,39.9644,194.5565,109.361,26.2913,142.075,369.1128,88.0671,969.4281
다사614486,23.7665,496.2431,433.0729,495.8582,395.6027,177.1023,101.609,2123.2547,24.8191,726.8741,502.9837,492.2137,289.92,185.5766,105.4043,2327.7915000000003,32.7912,665.0675,217.3269,359.2253,510.1417,234.3485,82.8662,2101.7673
다사614487,39.5206,455.1898,482.8146,66.1435,51.9443,492.0638,462.619,2050.2956,29.7453,233.0427,278.5051,45.4581,49.6267,317.849,673.5648,1627.7917000000002,56.5583,563.9154,645.3916,76.0984,35.6829,595.2647,436.077,2408.9883
다사614488,308.2388,369.9502,184.5993,190.8432,384.5459,360.5294,211.7132,2010.4199999999998,430.3753,544.2148,111.1156,131.2242,456.5075,519.3836,117.2975,2310.1185,458.8126,333.4223,214.7164,268.156,415.2965,467.9317,144.3924,2302.7279
다사614489,3.4148,401.2789,179.5749,16.5802,220.9565,309.5028,116.5274,1247.8355000000001,2.6932,520.6835,94.485,16.0863,141.1792,174.941,151.2106,1101.2788,5.097,411.2946,154.8871,10.1109,264.3815,443.8416,83.6795,1373.2921999999999
다사614490,181.6696,230.4607,251.8317,204.9164,327.0438,280.3828,127.9055,1604.2105,151.5361,234.4038,339.8857,145.6719,175.3556,375.1004,167.2804,1589.2339000000002,217.8311,283.3865,197.5249,277.7084,414.0004,144.8888,129.2468,1664.5869000000002
다사614491,324.0592,40.5626,462.6524,94.9748,405.0395,389.7418,111.4475,1828.4778000000001,332.5664,28.6028,612.5092,107.6741,488.4781,217.8232,156.7166,1944.3704,482.1792,50.8148,614.0081,57.6613,583.1452,305.3101,164.0021,2257.1208000000006
다사615474,73.5593,112.5807,293.8174,205.626,417.2154,441.1159,253.6328,1797.5475000000001,92.4264,65.0505,239.2381,300.943,314.7159,444.6142,379.2647,1836.2528,52.7082,122.2041,432.1437,172.6365,423.3872,516.6299,248.1196,1967.8292000000001
다사615475,188.7951,467.8522,473.2576,401.5454,482.7982,33.3813,97.8205,2145.4503,114.9634,381.2424,555.433,202.3859,536.2973,48.3377,56.201,1894.8607,128.684,371.1715,575.4623,542.9901,466.5694,25.4327,59.8476,2170.1576
다사615476,125.3913,329.5141,327.7568,180.8998,340.105,496.8002,242.1213,2042.5885,180.7321,364.8883,402.9038,190.366,393.631,608.4628,340.5607,2481.5447000000004,78.3099,345.7393,362.6834,142.0905,269.3757,526.7091,259.4499,1984.3578000000002
다사615477,368.0404,76.928,192.5857,196.222,218.4424,212.5549,455.5722,1720.3456,320.1667,114.7462,182.9763,126.1729,184.6585,274.4588,410.9799,1614.1593,273.968,80.9889,140.3553,251.831,206.6068,167.6575,471.7548,1593.1623
다사615479,385.8678,189.6981,26.3655,479.5834,242.7545,328.2292,234.7093,1887.2078,432.9698,284.0343,32.9719,635.3194,331.4312,262.013,262.8622,2241.6018,219.8863,197.5823,35.2448,252.8808,187.4929,336.8919,163.0831,1393.0621
다사615480,182.6849,341.4927,252.5648,395.0752,444.3756,69.7847,75.7635,1761.7413999999999,128.3726,426.7329,188.3319,554.4959,583.49,94.4299,70.217,2046.0702000000003,118.745,322.1005,315.5208,378.998,436.1374,35.0256,102.4311,1708.9584
다사615481,408.7668,29.3261,55.6005,321.6855,3.8164,184.182,61.4785,1064.8558,229.4331,17.0314,38.3737,298.6699,3.8415,219.9521,40.3744,847.6761,529.9394,40.2975,50.9788,468.206,3.7524,145.4894,54.6948,1293.3582999999999
다사615482,129.8596,246.6391,248.1851,418.0189,478.0812,425.2571,245.9945,2192.0355,93.1583,311.1739,255.4456,395.585,475.3533,378.602,243.0729,2152.391,93.2384,362.1722,145.6375,478.5987,414.1385,236.7712,148.8818,1879.4382999999998
다사615483,73.7604,341.3745,56.0282,366.7695,250.5878,76.1196,117.6327,1282.2727,85.2932,333.637,48.7782,235.3703,261.1147,80.5415,138.108,1182.8429,67.3831,211.4228,28.8229,209.9251,282.1339,58.1007,129.6078,987.3962999999999
다사615484,277.6955,40.5033,433.603,245.8929,71.0558,168.0418,391.2956,1628.0879,281.7307,44.9549,433.7376,305.6174,77.4768,144.3171,514.0925,1801.9269999999997,380.8129,43.8371,384.0692,296.111,57.9548,137.7242,461.7567,1762.2658999999999
다사615485,10.6435,305.4372,394.9054,196.8458,371.661,227.5852,10.7045,1517.7826000000002,7.5346,221.1219,411.698,247.5769,499.7414,305.8189,10.3189,1703.8106,8.428,243.9574,293.1394,139.0896,427.2344,276.3167,5.5589,1393.7244
다사615486,458.3064,109.9618,158.1964,390.2311,193.2118,91.9798,19.3558,1421.2431000000001,322.3747,162.9907,170.2108,374.3854,277.249,95.5127,11.1213,1413.8446000000001,239.836,119.9097,226.3184,347.0007,184.9241,98.5908,25.293,1241.8727
다사615487,92.2145,388.4506,228.8765,282.548,31.2931,294.1694,67.8498,1385.4018999999998,77.1326,371.6045,248.9479,245.5995,37.9179,312.2852,77.1779,1370.6654999999998,56.672,545.4148,164.2409,241.1359,43.8416,270.2692,50.0298,1371.6042
다사615488,46.1204,200.9334,175.7024,488.453,303.2604,105.0645,66.5412,1386.0753,26.1436,270.6378,165.086,524.3968,318.594,53.1289,90.9121,1448.8992,42.1736,109.503,259.8059,677.4037,358.3507,68.8824,93.2995,1609.4188
다사615489,123.0469,135.1103,58.1784,181.6475,16.019,94.2153,85.6801,693.8975,177.2216,132.3932,61.3645,228.2497,18.8212,93.4184,117.0862,828.5548,102.5975,86.7275,65.2846,257.8803,12.5192,101.9267,47.0709,674.0067
다사615490,279.551,61.9587,111.0177,421.6898,152.2808,353.3029,496.5938,1876.3947000000003,229.2612,65.3916,125.7929,608.8291,163.3543,265.255,721.8953,2179.7794000000004,325.9377,49.9049,59.5311,613.8148,93.603,453.3952,432.0274,2028.2141
다사615491,11.5265,4.7498,104.6099,2.0616,392.7487,190.0909,183.8154,889.6028000000001,13.6547,6.1132,140.5528,2.9133,364.8665,276.9474,106.0071,911.0550000000001,11.7361,2.527,57.26,3.026,318.7948,221.6942,140.9465,755.9846
다사615492,271.2642,77.4695,168.7322,253.5321,149.8105,349.3955,34.6052,1304.8092000000001,264.4663,88.6522,244.5503,166.2359,130.9974,428.8071,39.4491,1363.1582999999998,194.3546,106.4295,115.7345,250.6038,170.5417,177.5738,45.4371,1060.675
다사615493,43.3531,26.5667,5.3262,206.4952,209.9778,70.9123,14.7973,577.4286,41.6646,17.4255,5.3559,268.3239,163.1789,93.4126,12.6395,602.0009,63.3733,23.601,3.2064,261.7411,123.9938,78.5678,15.4669,569.9503000000001
다사615494,125.3481,155.3734,358.8152,479.0154,495.6379,394.0254,409.1156,2417.3309999999997,83.2886,86.6616,249.9642,580.1597,551.6049,355.4677,405.8086,2312.9553,77.5849,108.3957,385.4025,469.8982,462.3674,288.5088,430.7729,2222.9304
다사616477,130.1611,153.3068,448.6261,175.6756,109.9062,82.0662,162.526,1262.2680000000003,134.2013,127.983,585.1521,209.8405,59.1766,64.2416,207.6926,1388.2877,79.7865,227.0123,361.0166,150.9128,95.4368,116.26,210.0195,1240.4445
다사616478,470.3895,271.3678,410.646,175.3839,107.9092,185.1368,404.8072,2025.6404,318.8556,358.9216,244.6066,211.9406,146.7706,186.5193,584.3719,2051.9862,624.25,361.7817,208.8325,170.549,88.096,217.8114,437.1655,2108.4861
다사616479,423.3423,250.5828,40.6294,186.368,415.0593,343.7544,231.0145,1890.7507,458.9491,318.9642,35.3904,231.6051,247.6747,216.5016,155.9653,1665.0504,476.0726,233.4617,29.6726,151.3244,301.0926,462.9189,290.3251,1944.8679000000002
다사616480,46.357,127.3456,378.2698,89.0482,291.0015,397.0336,499.0505,1828.1062,64.7878,75.9344,431.4953,85.8061,219.3977,284.0727,656.99,1818.484,49.1311,187.6284,336.1233,130.5597,201.9665,568.7392,473.5375,1947.6857
다사616481,375.36,457.6095,202.3161,347.0429,480.8364,55.6714,82.5756,2001.4119,273.6184,373.7465,166.1241,439.2466,659.6734,53.4282,44.9553,2010.7925000000002,412.7226,665.8629,118.2801,363.8902,350.674,78.5365,121.8658,2111.8320999999996
다사616482,141.3379,401.5739,54.6994,346.7675,123.3452,12.0281,242.6026,1322.3546,148.406,594.0018,67.8111,428.872,105.6937,10.943,129.2228,1484.9504,113.9726,357.65,75.1112,312.9613,79.1274,15.8812,336.5951,1291.2988
다사616483,423.4779,379.5732,304.5786,208.8712,310.3259,169.5052,256.8616,2053.1936,217.6688,332.8123,403.3045,204.0888,270.9029,252.4078,310.1103,1991.2954,574.365,320.0506,357.6514,229.5791,168.7373,108.9693,214.0903,1973.443
다사616484,345.4758,59.1156,486.7895,236.7907,464.0585,181.6636,175.8134,1949.7070999999999,352.5864,59.5297,542.1003,255.1905,463.5457,133.9494,215.6649,2022.5669,176.0283,86.4748,403.9114,326.0833,509.2189,190.0832,171.8685,1863.6684000000002
다사616485,417.747,410.2401,408.1606,137.9103,15.5311,195.6363,497.2786,2082.504,327.6696,218.8716,562.8609,154.497,10.0922,291.0634,557.6237,2122.6784000000002,376.8789,391.4655,321.605,162.8225,16.9904,225.1708,574.4743,2069.4074
다사616486,316.7743,185.0601,335.6806,219.3236,354.2456,421.174,188.8336,2021.0918,315.475,261.3034,339.4703,140.4007,196.7779,227.9213,136.7926,1618.1412,465.3888,101.698,182.9791,280.7383,496.296,581.5129,143.1725,2251.7856
다사616487,375.0577,427.1518,216.8324,359.7373,108.8133,2.6805,84.2453,1574.5183,295.2134,460.9512,223.2648,468.5069,103.6247,1.3587,118.5491,1671.4687999999999,419.4109,238.7022,178.474,327.1035,88.485,2.4877,105.6827,1360.3459999999998
다사616488,264.5717,426.9595,402.069,458.9223,485.9179,27.3764,123.0116,2188.8284,387.317,581.4214,506.234,480.9955,656.0874,32.3491,136.9482,2781.3525999999997,352.872,439.559,532.9986,461.2817,339.1724,15.4432,91.8478,2233.1747
다사616489,248.5933,1.7995,455.7741,259.2849,468.7833,473.8219,174.1807,2082.2376999999997,290.8903,2.6644,546.2095,370.0418,374.2317,475.2074,209.3104,2268.5555,173.2021,1.1883,541.4276,162.4351,410.0104,242.9002,225.1603,1756.324
다사616490,330.1863,436.1846,481.0103,201.9484,199.5446,195.672,342.1474,2186.6936,420.995,404.2317,331.9145,173.4514,255.2735,251.7068,421.8144,2259.3873,250.0172,406.7835,310.9864,238.8349,253.1171,203.643,507.9364,2171.3185
다사616491,201.7431,262.5506,140.2179,111.501,182.4071,443.2436,446.9632,1788.6264999999999,150.7976,191.1444,197.3406,71.2686,268.6253,261.8072,321.6571,1462.6408000000001,203.017,250.6665,120.961,113.8354,204.3565,289.7781,564.8464,1747.4609
다사616492,453.1879,308.194,196.8731,340.4467,172.9975,65.758,199.5003,1736.9575,555.7433,373.4557,250.4761,358.4228,185.9485,49.4557,217.8693,1991.3714,267.2818,362.0016,259.6252,496.1227,219.7822,58.2549,129.7243,1792.7927000000002
다사616493,490.0017,279.5677,379.0096,238.834,381.4414,349.5775,167.0813,2285.5132,592.3972,240.9078,325.8307,262.9029,194.3462,284.1904,154.4575,2055.0327,697.1394,401.091,414.8477,345.798,254.4661,478.0875,214.9679,2806.3976000000002
다사616494,162.8405,144.5291,410.6648,480.0139,179.3659,96.8714,294.4722,1768.7577999999999,162.0915,147.6888,463.9968,277.498,165.3158,103.5033,170.0196,1490.1138000000003,85.7299,94.2476,257.1197,448.1305,115.5753,131.9005,412.7544,1545.4579
다사616495,102.8598,464.8465,15.0456,499.1377,319.5181,204.5807,287.7382,1893.7266,128.0747,537.3569,14.4835,302.1077,235.6781,222.3276,265.6334,1705.6619,70.3824,259.5738,14.634,462.7548,276.8981,258.844,167.837,1510.9241000000002
다사616496,364.731,292.8553,55.1857,200.9422,189.8447,35.065,494.7511,1633.375,233.0714,269.0993,55.1665,296.91,153.7969,31.2041,593.2797,1632.5279,182.8376,415.5103,75.4563,142.3909,171.1392,27.9185,509.8713,1525.1241
다사617478,257.3596,94.6101,412.2059,413.1454,175.3667,477.1337,176.2546,2006.0759999999998,343.6074,66.9932,431.5251,476.3797,240.1488,437.093,259.1266,2254.8738,208.7871,56.2944,615.3459,584.7011,257.4561,341.3719,174.2631,2238.2196000000004
다사617479,15.6714,426.6644,86.3621,327.6101,40.7855,438.5357,109.6341,1445.2632999999998,9.1256,551.55,88.3472,475.0212,50.0373,614.3502,83.1424,1871.5738999999996,13.3059,231.6934,50.6244,294.4896,29.6305,530.4707,105.3686,1255.5831
다사617480,352.3501,71.2899,326.5707,111.8497,233.8232,329.0143,409.1273,1834.0252,262.0964,49.1016,164.1025,84.0997,330.2583,232.2004,466.9611,1588.82,444.4798,70.741,347.4846,93.352,227.3009,271.9456,600.8381,2056.1420000000003
다사617481,189.5376,87.2599,64.0674,209.5641,210.6692,325.977,69.0024,1156.0776000000003,221.5421,63.772,82.6183,146.8035,252.5342,296.7866,35.9389,1099.9956000000002,275.2338,46.3025,64.279,136.7415,136.5127,313.3893,60.6597,1033.1184999999998
다사617482,16.6127,351.4187,89.3094,221.7613,190.7261,166.905,172.7719,1209.5051,24.311,522.1547,118.4759,308.962,211.4024,185.9744,183.0518,1554.3322,11.7368,290.3229,83.8502,275.3851,139.4033,227.9871,156.8857,1185.5711000000001
다사617483,356.4195,30.2766,130.8766,472.0643,334.2281,168.6799,102.3251,1594.8701,466.9474,24.8068,173.6777,348.7569,186.4959,105.388,76.4381,1382.5108,361.7522,44.4351,75.9729,443.1661,248.592,206.303,126.8798,1507.1011
다사617484,100.6153,62.6982,119.3848,336.017,66.9893,438.3885,200.9427,1325.0358,81.9463,64.9353,158.1706,242.616,70.7314,650.4123,283.9073,1552.7192,82.8476,92.8561,102.2676,308.0923,67.7757,444.7391,209.6888,1308.2671999999998
다사617485,120.2394,467.0312,368.1275,491.792,71.8241,174.6952,394.2789,2087.9883,139.2798,566.5368,261.736,490.1979,41.0095,227.2624,323.7566,2049.7790000000005,167.3157,617.1611,204.2002,353.5833,106.4449,209.1435,475.0261,2132.8747999999996
다사617486,33.0176,23.1704,368.7763,138.0,455.0168,54.3252,191.669,1263.9753,34.1023,26.2555,398.6054,80.8896,682.15,69.4747,121.645,1413.1225,17.1243,16.8671,541.3763,180.9562,238.2453,35.0559,184.2463,1213.8714
다사617487,383.1288,459.5357,142.3142,137.3783,341.1365,276.356,336.3755,2076.2250000000004,443.4513,283.2419,80.707,154.4303,191.9407,170.213,200.7223,1524.7064999999998,411.3268,343.1371,147.4233,128.1573,224.2309,296.0668,493.1462,2043.4884000000002
다사617488,452.1735,491.0781,42.3799,360.8217,245.1559,380.347,254.3936,2226.3497,366.7519,456.2868,25.1081,485.5901,224.4306,205.2979,256.5013,2019.9667,529.3933,599.4005,42.117,403.6352,358.371,249.2128,338.8551,2520.9848999999995
다사617489,376.2379,31.3705,12.3208,453.8213,123.1893,211.371,347.9969,1556.3077000000003,373.7436,26.8053,11.1248,367.7358,140.3133,289.6174,278.8593,1488.1995000000002,380.1811,44.4535,6.8783,514.9407,141.1816,220.3004,502.3587,1810.2943000000002
다사617490,47.713,411.4356,274.9685,437.7496,130.7237,374.3016,389.4407,2066.3327,41.0324,282.1117,263.293,592.9507,141.639,529.5049,557.4933,2408.025,36.6486,455.5893,293.6386,612.8153,107.8666,459.753,447.3614,2413.6728000000003
다사617491,398.4186,106.1304,276.0721,451.5622,151.0763,84.8398,477.5569,1945.6563,299.4207,98.5849,325.9621,306.3479,201.605,121.9586,315.5329,1669.4120999999998,280.9975,66.0441,321.781,650.5292,214.3222,96.1981,534.599,2164.4711
다사617492,471.5402,313.5306,27.8323,238.2171,336.8056,33.6351,26.3356,1447.8964999999998,587.8758,307.2332,26.0779,168.8999,275.061,17.7191,26.775,1409.6419,701.6693,312.8915,31.1658,300.6227,348.839,43.2321,20.3701,1758.7904999999998
다사617493,145.1455,133.9382,325.4358,264.1674,240.9889,54.6981,402.3119,1566.6858,114.6048,81.8521,298.7757,148.7186,353.2786,63.6743,429.9842,1490.8883,152.9076,161.6203,387.5426,325.8072,288.2503,58.3697,269.7099,1644.2076
다사617494,470.3899,204.4273,278.0876,212.4211,491.6901,483.0578,158.4083,2298.4821,370.8838,117.4215,240.6336,311.1095,611.5852,606.026,191.1844,2448.844,294.8454,214.1637,325.1749,169.006,452.7489,442.7639,108.3352,2007.0379999999998
다사617495,382.4075,262.546,439.1593,341.8027,142.3856,6.1924,336.7008,1911.1943,375.4046,369.5682,467.9367,458.5972,108.4451,7.4897,249.8303,2037.2718,222.8416,217.8593,424.9966,387.5806,177.1315,5.6981,354.616,1790.7237
다사617496,338.5038,114.2703,17.5974,405.2749,74.9137,291.3977,287.4823,1529.4401000000003,193.8621,84.0859,23.425,422.1126,93.3969,245.0625,412.2728,1474.2178,407.86,108.9498,14.0011,394.1376,79.644,258.1191,178.8114,1441.5230000000001
다사617497,26.915,20.9242,393.2436,234.3692,51.2526,107.3701,480.248,1314.3227,26.6286,26.4248,223.2519,173.0846,55.1549,95.4376,529.3248,1129.3072,28.4253,26.0514,511.3951,268.2738,39.9651,133.3226,300.9889,1308.4222
다사617498,351.4243,424.3327,244.0935,156.8698,42.7385,131.7333,171.5452,1522.7373,474.5814,607.1892,352.2374,194.3423,60.9132,196.784,156.4415,2042.489,385.6543,569.8102,216.8125,91.5591,35.4395,175.9675,173.617,1648.8600999999999
