GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사614487,25.7749,439.664,96.9956,289.1827,395.8119,284.3827,220.9751,1752.7869,35.9032,424.5567,112.5884,361.8543,568.0567,322.4427,324.9964,2150.3984,37.3298,305.0589,99.4462,324.3182,563.0895,239.3581,192.7322,1761.3328999999999
다사614488,36.3228,265.203,80.2348,280.07,44.3688,203.7447,414.2146,1324.1587,31.3595,195.3378,41.3304,180.1044,29.9092,266.2087,376.4894,1120.7394,54.2621,262.6853,86.3786,332.9925,26.6159,155.1782,405.0489,1323.1615
다사614489,306.8984,37.3178,494.7388,305.4587,158.5823,452.0052,334.0907,2089.0919000000004,240.2133,48.1465,518.4273,324.0667,208.0416,287.9989,193.2329,1820.1272000000001,297.8933,36.6274,527.9953,444.0871,171.4939,393.1995,216.5654,2087.8619
다사614490,249.9515,245.3963,481.012,375.9663,7.2209,338.341,123.8119,1821.6998999999998,290.1127,146.0633,394.2531,465.9209,9.2154,273.1735,67.7223,1646.4612000000002,149.196,241.0922,243.7369,280.4116,5.5941,373.2519,79.9591,1373.2418
다사614491,294.0747,44.6788,325.7018,358.4392,292.5023,91.0648,348.9981,1755.4597,370.3202,66.2909,476.8872,273.1301,255.9083,126.7253,251.0203,1820.2823,284.8919,30.9625,259.908,499.2701,402.4838,129.1196,193.9298,1800.5657
다사615474,468.7621,40.8334,158.4124,134.767,159.9256,449.3035,72.3221,1484.3261,701.896,58.345,91.2401,135.3672,131.4314,662.0131,83.9354,1864.2282000000002,666.1885,46.2633,81.9372,137.1052,105.9855,238.5796,45.4721,1321.5313999999998
다사615475,366.7822,132.4129,144.4378,425.5161,192.6258,455.8856,421.496,2139.1564000000003,259.4757,134.7625,130.798,359.2104,127.706,293.7132,411.9393,1717.6051,421.1366,108.8728,101.1479,346.9531,288.2578,327.1441,512.5807,2106.093
다사615476,284.2406,256.9292,268.3716,277.4988,347.3606,166.1399,295.0127,1895.5534,280.3274,305.1156,334.9041,377.6537,342.4985,123.2279,155.8867,1919.6139,143.022,213.9543,165.8077,213.659,378.66,123.3644,285.7551,1524.2225
다사615477,225.82,209.5038,242.6465,159.6707,332.7999,422.613,353.3385,1946.3924000000002,152.1293,180.3076,291.9776,128.9579,338.4439,245.9664,334.3281,1672.1108,180.5975,104.8585,254.24,166.2937,219.4256,407.5735,394.8643,1727.8531
다사615479,9.8501,350.0109,187.7119,84.445,314.4018,313.1453,9.6457,1269.2107,7.1805,482.4904,238.6112,52.319,287.0433,212.4836,10.7131,1290.8410999999999,13.298,210.1312,210.1467,58.5936,439.0096,284.8077,6.0823,1222.0691000000002
다사615480,449.3397,266.6049,407.4146,417.1741,377.8653,300.3259,439.5826,2658.3071,346.2512,185.9115,494.2674,220.2113,501.8101,159.6175,649.1643,2557.2333,280.5761,292.5322,291.6219,613.786,483.0881,207.4956,400.6109,2569.7108000000003
다사615481,441.0495,461.2021,123.6251,335.4161,84.3945,253.5878,35.6746,1734.9497000000001,384.5929,399.2812,64.5573,395.8683,58.1034,189.2879,27.2878,1518.9788,598.7128,691.3129,101.0323,358.0656,121.6828,201.8322,30.8516,2103.4902
다사615482,299.0576,495.3247,189.0623,395.66,22.85,150.5909,110.1628,1662.7083,352.9183,382.6601,255.9836,503.1017,30.7038,81.9637,152.7439,1760.0751,440.1059,364.7144,215.3887,357.3789,24.6581,135.9903,141.209,1679.4453
다사615483,263.2922,309.164,160.2238,361.0545,451.1359,325.5825,338.3114,2208.7643,303.2541,368.6899,135.4155,399.1449,376.9435,407.4163,347.8849,2338.7491,366.2368,433.4585,238.137,314.3268,394.4523,472.4801,328.4237,2547.5152
다사615484,12.7636,119.3634,453.3547,275.494,248.1503,208.4641,358.9541,1676.5441999999998,12.1643,97.2055,515.6012,368.1252,340.5397,241.6773,334.0647,1909.3779,10.2032,71.8428,516.8245,334.7672,134.8663,123.7538,283.4093,1475.6671
다사615485,463.0991,56.7804,99.2593,416.0356,107.0309,50.4478,265.299,1457.9520999999997,378.9404,64.8332,59.3737,529.5474,142.9916,62.101,244.8885,1482.6758,634.3127,70.6089,77.3031,250.7752,74.6789,71.1053,256.5167,1435.3007999999995
다사615486,148.9373,245.7107,494.7884,471.0825,371.2598,354.2707,75.2712,2161.3206,133.7418,271.2788,272.6602,291.0079,504.0054,427.1948,91.766,1991.6549,89.276,136.6572,444.3808,284.402,282.4825,306.5946,88.858,1632.6511000000003
다사615487,1.0176,452.2426,168.8587,187.4121,92.3087,429.3377,193.0924,1524.2698,0.7037,422.6645,215.6703,185.4677,54.2491,536.4607,151.8367,1567.0527,0.9807,285.0921,92.7647,173.6435,100.927,449.7196,234.025,1337.1526000000001
다사615488,235.98,400.6956,475.9002,27.3378,481.5175,95.5086,434.811,2151.7507,332.7845,267.8639,445.0474,22.5579,628.2995,67.5604,553.9582,2318.0717999999997,168.9282,413.0867,545.1707,30.363,389.061,124.5428,408.5448,2079.6972
다사615489,327.0278,4.2511,240.8498,412.0317,249.3476,157.0732,87.8237,1478.4049,333.432,5.8998,272.538,476.8662,368.2116,201.6089,54.5656,1713.1220999999998,215.975,4.7858,323.3039,528.3182,332.6844,89.7786,91.934,1586.7799000000002
다사615490,385.8157,361.5354,241.2041,140.5911,98.4261,196.9061,459.4241,1883.9026,246.5423,306.6291,293.6188,193.4527,87.0745,239.054,355.5853,1721.9567,288.0289,437.3429,240.3068,109.4782,90.4779,208.1456,344.6374,1718.4177000000002
다사615491,487.0925,251.6993,370.7136,390.8903,153.7488,268.4862,18.2053,1940.8360000000002,349.9613,327.9096,381.2753,566.4457,203.8177,175.6248,11.7613,2016.7957000000001,401.7304,258.6206,319.8571,339.2472,91.5126,245.5662,15.076,1671.6101
다사615492,485.4058,89.697,339.7448,292.6495,74.7388,191.9126,123.2734,1597.4219000000003,403.8906,98.8491,341.8901,425.9469,45.8725,99.1617,82.3326,1497.9435,687.9507,130.7608,436.9692,161.8201,65.8051,249.3971,100.0846,1832.7875999999997
다사615493,82.9563,214.3013,391.6579,404.2228,425.4759,201.1735,431.6326,2151.4202999999998,42.3476,283.5763,467.4255,393.4933,521.0141,153.3268,275.8629,2137.0465,46.781,281.2441,450.2098,408.0873,261.5973,125.1237,395.416,1968.4592
다사615494,62.1617,143.9369,257.3876,359.0798,303.0722,284.7985,84.4997,1494.9364000000003,41.4224,160.95,379.9203,523.1809,379.8627,406.5782,121.346,2013.2604999999999,89.8927,142.0784,241.2355,433.0305,205.1118,352.7539,80.6462,1544.7489999999998
다사616477,326.4999,417.9546,219.6735,18.5445,419.8644,363.5632,196.338,1962.4381,283.4332,427.5399,240.5217,12.1525,331.5425,482.3279,140.7952,1918.3129000000001,335.6231,239.6675,326.2889,25.2741,322.4781,236.5538,173.0368,1658.9223
다사616478,87.915,397.0471,445.348,36.8251,33.4358,353.724,337.243,1691.538,109.2782,335.5598,329.5697,31.1144,39.3067,488.8998,330.4167,1664.1453,90.0686,477.2768,430.7753,52.61,35.678,305.0701,297.041,1688.5197999999998
다사616479,128.6815,293.8309,386.3168,290.6735,244.8139,486.5034,236.1925,2067.0125000000003,102.2546,402.2138,391.3852,290.0918,343.0739,721.23,130.8257,2381.075,66.7188,381.0237,286.8447,376.5292,130.079,372.749,178.6986,1792.6429999999998
다사616480,71.5115,383.3924,136.1964,113.0409,465.4634,128.3454,263.8469,1561.7969,52.7001,347.0642,146.9621,135.9774,600.7446,170.0795,184.1208,1637.6487,90.7529,521.9725,97.7203,93.1006,617.4667,67.1465,259.3447,1747.5041999999999
다사616481,190.8238,458.3955,159.0108,366.4149,258.3607,220.4305,208.4587,1861.8948999999998,162.5705,245.5788,90.5528,297.9258,269.5284,283.9508,308.8044,1658.9115,255.1691,361.197,80.9384,320.9881,223.3815,175.632,283.5809,1700.887
다사616482,277.2202,88.1161,491.3621,236.6441,323.4088,334.601,228.3547,1979.707,342.6839,124.468,419.6697,244.5564,222.6477,425.7909,131.6154,1911.4319999999998,299.5805,66.7502,625.7343,158.1876,270.8339,258.1346,142.9209,1822.1420000000003
다사616483,164.7324,423.622,240.7172,242.3047,398.208,397.5528,422.9185,2290.0555999999997,216.2068,380.2944,335.2797,185.1518,298.9696,323.3642,256.368,1995.6345000000001,108.8258,531.8124,161.8459,224.7981,564.2895,515.8047,285.988,2393.3644
다사616484,262.5034,140.5275,423.0256,104.3397,221.2067,362.0825,301.1584,1814.8437999999999,193.7338,171.8546,578.577,57.4395,236.3329,278.7137,372.086,1888.7375,241.9712,131.5032,504.1458,140.4075,268.6811,378.4694,162.0955,1827.2737
다사616485,81.5141,132.1611,399.2561,462.3222,181.0075,92.7181,269.7534,1618.7325,82.6404,103.2216,484.412,551.8504,255.9245,122.9014,213.9755,1814.9258000000002,116.0417,85.3081,447.9826,281.2068,186.904,90.991,281.4802,1489.9144
다사616486,492.9023,350.8034,241.1743,128.6176,131.1276,276.1753,244.097,1864.8974999999998,679.9513,332.1147,294.8156,111.8743,80.214,389.8282,340.0496,2228.8477,612.7426,225.6041,244.6642,163.4987,139.3207,237.4172,134.3667,1757.6142000000002
다사616487,91.8838,309.5723,168.6483,135.6687,377.1055,299.1693,284.9607,1667.0086000000001,127.0352,361.376,237.8972,180.0837,254.0815,205.3216,334.0992,1699.8944000000001,57.4973,160.7261,138.1673,149.3378,468.9016,190.306,350.2686,1515.2047000000002
다사616488,431.8098,429.7024,468.6691,420.2645,304.6924,217.232,262.9029,2535.2731,329.2848,381.4903,517.2797,618.3627,164.1629,148.9774,328.2602,2487.818,364.3158,222.4076,402.875,564.6125,181.088,245.5043,378.8588,2359.6620000000003
다사616489,155.0515,490.5175,275.3445,410.0606,329.7711,123.1502,7.4189,1791.3142999999998,178.2772,543.8326,220.9232,351.669,379.0749,178.8025,6.38,1858.9594,167.1135,613.0319,359.4716,323.3245,341.4738,158.0177,7.6454,1970.0784
다사616490,391.6399,487.265,339.0742,376.5184,352.1768,389.0616,54.5482,2390.2841,408.5289,728.8272,287.182,337.8099,187.9641,447.4742,57.5724,2455.3586999999998,563.0578,497.1836,188.018,481.9277,365.1267,283.837,71.1028,2450.2536
다사616491,125.6583,413.3059,86.8545,118.2425,311.4091,365.1462,411.9381,1832.5546000000002,96.2251,376.4849,82.9765,62.1995,268.0926,529.7909,386.9599,1802.7294,135.841,225.1463,69.0766,83.3836,466.5873,208.9687,417.8683,1606.8718
다사616492,46.0676,289.4241,115.3297,27.157,279.3511,34.3606,298.6862,1090.3763,54.9594,262.5484,90.0869,15.0986,277.4644,49.7663,173.9223,923.8462999999999,48.7919,292.3357,83.3625,19.521,403.2788,45.1402,298.272,1190.7021
다사616493,377.2073,135.0052,270.1064,197.0635,182.9145,44.0413,269.8534,1476.1916,428.8236,134.7352,214.8062,251.2063,250.5884,62.8434,191.3918,1534.3949000000002,272.015,153.2418,152.6219,157.5934,265.8859,35.2167,266.8823,1303.4569999999999
다사616494,470.3604,223.1051,159.5733,298.7833,467.5023,70.8649,94.7883,1784.9776,348.2354,135.3048,94.0508,393.5857,281.4379,74.7889,103.5381,1430.9415999999999,440.0273,250.9588,163.0993,200.4415,395.5011,92.847,74.182,1617.057
다사616495,403.9443,284.1336,17.3728,2.2082,369.7552,419.8237,457.0031,1954.2408999999998,457.5029,174.5293,12.5381,1.4738,383.5946,270.7282,459.3267,1759.6936,489.1943,355.9617,9.4603,2.2766,311.3387,363.8825,493.2617,2025.3758
다사616496,331.9176,197.0309,172.1388,150.6266,235.2089,389.5266,5.9594,1482.4088,174.041,156.4303,99.6077,92.7594,322.9151,448.1257,8.9294,1302.8086,397.6686,287.6291,195.0994,219.2975,265.6703,407.3733,6.2066,1778.9448000000002
다사617478,36.0833,460.3961,172.6654,306.2724,53.6477,151.3479,370.8773,1551.2901000000002,43.8837,630.0273,159.5665,360.0794,73.6688,161.7816,292.3366,1721.3438999999998,41.8915,240.9122,177.4309,309.8601,79.5898,118.3937,194.1056,1162.1838
다사617479,332.3134,319.6568,111.5304,185.4431,486.1993,303.1053,41.9635,1780.2118,391.1032,348.2702,76.2251,197.9269,288.8739,258.1021,49.2869,1609.7883000000002,397.491,236.0498,103.5927,163.1914,704.9677,160.8294,38.7822,1804.9042000000004
다사617480,441.6225,397.2087,468.4391,273.7983,365.3351,386.2018,256.2426,2588.8481,305.5758,314.8107,670.6706,316.1967,323.3248,291.467,374.2974,2596.343,459.491,389.9562,506.7779,236.6133,394.1489,486.7837,251.8914,2725.6624
다사617481,253.6677,480.233,312.0506,347.1414,281.3579,480.1391,415.9808,2570.5705,263.4801,623.5545,347.5201,295.4833,381.4764,457.7597,212.6687,2581.9428000000003,274.2442,394.3939,439.4148,320.5566,369.4749,348.1576,229.2004,2375.4424000000004
다사617482,288.0547,251.8376,14.3151,394.5918,277.7123,443.8014,145.8839,1816.1968000000002,175.6845,214.117,15.7456,457.7768,351.5946,290.1645,195.7637,1700.8467,285.9099,346.831,17.2859,378.4761,207.8195,234.8676,209.4035,1680.5935
다사617483,466.6182,491.2492,307.7349,212.2161,442.8822,233.1384,305.7296,2459.5686,372.9624,403.9389,308.8048,233.1778,626.8793,132.4135,239.8352,2318.0119,442.4837,586.9439,337.7109,116.1093,264.6304,306.5751,281.1933,2335.6466
다사617484,187.8433,13.9109,230.0805,86.6757,287.7141,191.8392,142.2239,1140.2876,199.3966,12.5287,115.335,69.7492,351.8159,242.6098,182.1249,1173.5601,107.2282,15.8831,195.0012,103.7692,305.9446,272.7837,121.1649,1121.7749
다사617485,188.32,493.427,467.4418,259.2409,175.8653,442.8283,449.4259,2476.5492000000004,174.7793,431.5657,293.3817,138.6763,253.577,280.921,503.5901,2076.4911,220.9711,598.1633,459.3601,204.4958,169.7794,468.8148,369.344,2490.9285
다사617486,187.6035,323.0726,9.2016,252.7236,447.7002,280.2666,114.0323,1614.6004,143.2814,268.2911,5.8729,307.6904,566.4243,392.5888,94.6487,1778.7976,172.6314,469.4393,8.6976,316.1839,468.2747,239.7245,125.1849,1800.1363
다사617487,349.1732,43.4731,142.4067,475.0208,304.2909,335.4065,382.0263,2031.7975000000001,202.4368,29.051,185.9869,586.6461,220.8871,182.7048,240.2286,1647.9413,178.3652,29.1471,107.0885,710.5355,433.0271,478.9782,535.6887,2472.8303
다사617488,437.8255,346.2562,221.1668,6.6017,78.4971,295.0201,317.1491,1702.5164999999997,504.0583,475.9573,328.7587,8.3035,88.6985,154.109,384.7848,1944.6700999999998,428.3458,519.0344,271.7787,8.9682,105.7317,282.46,474.0631,2090.3819000000003
다사617489,495.9,287.6229,404.3149,207.3681,399.8349,427.3728,430.3998,2652.8134,442.336,145.6455,242.819,188.8055,214.7803,232.795,355.1361,1822.3174000000001,731.3627,388.3133,381.3859,300.8144,299.773,495.6619,540.1977,3137.5089000000003
다사617490,299.694,272.4591,225.1078,412.1288,144.2143,128.4329,32.6884,1514.7253,430.5034,137.6743,327.4146,328.0526,164.7714,163.4403,37.4187,1589.2753,426.1305,234.5381,312.3053,541.1527,114.7932,175.8217,40.6198,1845.3613
다사617491,303.6684,292.9336,183.6828,468.054,311.6348,30.0699,110.8022,1700.8457,234.1434,357.5838,262.3966,580.6774,221.3715,26.8049,130.2318,1813.2094000000002,311.6421,426.0546,124.0226,432.6817,374.9977,17.7498,62.2785,1749.4269999999997
다사617492,444.6398,261.2249,438.3603,308.2483,36.5827,92.0566,474.3303,2055.4429,367.4161,328.4232,608.8669,252.6182,44.695,125.4411,562.2109,2289.6714,262.7677,150.4016,244.6481,191.7443,50.3001,71.6266,669.853,1641.3413999999998
다사617493,447.8778,200.6964,148.3624,293.1293,83.6085,347.3096,50.4551,1571.4391,599.4099,125.7418,194.1351,299.1684,82.235,173.7419,60.3112,1534.7432999999999,393.9986,190.5822,205.7376,385.4265,122.5187,203.9414,73.7691,1575.9741
다사617494,275.6836,68.4156,395.4282,222.5545,197.2246,487.369,252.1262,1898.8016999999998,377.6597,63.0156,284.163,278.6324,189.5901,363.1321,349.9536,1906.1465000000003,404.8082,36.6023,511.1293,163.5355,294.588,368.5546,367.7613,2146.9791999999998
다사617495,300.0022,94.2774,346.2234,333.9766,371.9314,440.2119,266.5843,2153.2072,348.6822,72.4662,468.0495,203.0311,312.3105,367.9342,223.81,1996.2837,271.2666,137.5917,406.6403,250.5359,423.5333,253.37,337.8832,2080.821
다사617496,23.2152,319.0524,193.1646,215.6623,419.3004,459.6799,418.5279,2048.6027,14.9106,242.6496,258.8495,281.6062,291.0517,321.1229,241.7227,1651.9132,28.8505,274.0731,229.3665,219.5657,267.3024,636.3915,457.2695,2112.8192
다사617497,452.2013,282.1637,147.5285,364.3562,396.4504,219.5434,311.4691,2173.7126,412.4496,236.5106,175.7636,218.439,551.1568,232.2654,347.5263,2174.1113,561.1465,156.3885,214.8153,336.545,466.6478,235.5785,298.9883,2270.1099
다사617498,178.0571,458.7445,365.8036,123.7133,288.5237,489.4749,380.8351,2285.1521999999995,178.8526,315.7224,232.7541,74.6327,278.1108,335.2835,475.033,1890.3890999999999,123.9257,470.9204,365.1711,126.808,415.004,683.3988,249.676,2434.904
