GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사614488,39.6959,471.3832,228.5993,356.1563,305.239,347.3193,102.9435,1851.3365000000001,32.6776,270.5544,238.9876,367.1374,246.8336,274.3557,118.591,1549.1372999999999,42.823,412.8202,293.745,519.2841,279.497,465.2138,89.4414,2102.8245
다사614489,52.235,221.7826,115.888,186.298,112.9883,23.3777,458.0681,1170.6377,40.8311,316.1114,146.9526,242.8527,119.7054,12.1167,364.5787,1243.1486,51.8862,163.4601,124.1859,164.9965,101.1762,15.3465,496.2067,1117.2581
다사614490,111.9932,497.2926,58.8762,491.7027,343.2609,362.6836,293.352,2159.1612,164.9721,291.7291,82.3104,296.7793,361.8027,350.2973,180.4132,1728.3040999999998,84.7934,586.2134,82.3913,477.5005,492.0651,222.9709,386.3934,2332.328
다사614491,289.4693,112.2299,170.087,190.7894,441.7846,281.8118,275.2643,1761.4363,292.9237,99.1007,190.4144,167.5292,377.9051,313.567,166.4537,1607.8938,145.0936,73.9089,209.7158,218.4191,343.2632,332.942,249.1592,1572.5018
다사615474,87.9435,84.8096,335.7287,485.4862,128.6461,226.4526,132.1577,1481.2244,83.1816,52.4471,279.1713,490.2311,150.0062,289.8696,156.5534,1501.4603,63.8935,47.7654,441.8995,462.7537,102.5517,157.8679,96.7658,1373.4975
다사615475,312.4176,424.3065,405.9249,236.682,20.6299,491.6364,98.7409,1990.3382,287.7926,564.8035,261.0372,293.2158,22.5147,500.8833,119.3746,2049.6216999999997,403.7059,346.1724,425.8788,316.495,28.4249,442.6127,138.6725,2101.9622000000004
다사615476,269.2916,14.6671,404.374,398.013,118.2835,414.3458,191.5961,1810.5711000000001,177.0113,13.3757,602.4508,450.3386,71.9791,242.6208,221.5748,1779.3511,190.2339,13.4813,339.003,276.0753,62.0807,254.3622,284.7465,1419.9829
다사615477,73.5797,107.5089,137.0053,454.0362,385.3174,242.3362,22.8961,1422.6798,65.477,117.2918,90.3297,643.9916,318.8858,212.566,33.4374,1481.9793,43.6672,89.8779,156.6279,334.8824,328.2618,329.6985,19.7859,1302.8016
다사615479,355.481,254.6312,369.6864,492.5102,245.1661,463.6428,458.9667,2640.0843999999997,226.5233,199.4913,514.2283,356.6496,248.8079,494.3068,229.8347,2269.8419,499.3629,222.0531,322.0219,456.1487,171.2575,272.0591,677.4713,2620.3745
다사615480,196.332,293.6676,498.155,97.865,172.6718,391.3713,451.5886,2101.6513,208.3118,214.6658,479.9358,67.1514,173.6041,377.9612,234.6201,1756.2502,213.0048,260.4239,697.5819,94.4136,151.6851,199.177,389.8759,2006.1622
다사615481,134.5956,325.5453,328.3822,373.2179,18.2166,62.375,426.3418,1668.6743999999999,168.3538,197.8931,304.9915,491.9188,18.1413,62.5522,374.6837,1618.5344,127.3349,229.2274,341.5099,234.5678,19.8844,63.1458,266.4283,1282.0985
다사615482,92.6069,431.5303,237.0999,7.3377,388.1294,408.0885,18.3052,1583.0979000000002,56.2595,594.6423,119.2377,3.9735,488.1833,586.0711,12.9356,1861.303,65.4278,425.9752,304.3816,9.8144,519.6114,305.6724,22.0938,1652.9766
다사615483,321.3342,271.5129,454.2522,289.9444,456.1934,323.6522,467.6533,2584.5425999999998,313.4157,293.1885,468.0811,402.6806,555.8266,404.5099,535.879,2973.5814,326.1384,301.3473,351.8384,187.386,640.865,385.4658,373.0625,2566.1034
다사615484,342.5657,78.4504,371.6579,27.6099,38.2291,105.823,251.4374,1215.7734,350.3408,45.7609,313.9214,25.5465,44.7557,148.3375,262.3241,1190.9869,439.2485,88.2378,352.8545,21.9916,35.9542,140.608,326.0566,1404.9512
다사615485,387.5547,233.0013,103.1047,378.0146,492.4828,430.7291,151.5963,2176.4835,450.8899,175.8494,122.3488,307.2337,625.1753,380.6842,83.0726,2145.2539,449.6844,305.3386,111.8765,494.383,399.9362,227.2213,130.5719,2119.0119
다사615486,75.708,459.9178,240.4656,95.106,224.7473,332.6485,402.1894,1830.7826,76.9362,520.0834,197.2113,59.6885,172.3874,264.0702,374.6307,1665.0076999999999,49.5512,359.4048,313.2919,101.8254,155.0617,216.0682,216.1274,1411.3306
다사615487,377.8237,292.1124,184.3102,192.8135,315.5088,414.7761,259.7058,2037.0505,230.0907,212.0775,243.8549,172.1928,320.2574,326.6221,196.1936,1701.289,321.0204,205.3094,122.7653,283.5492,370.4597,499.4239,351.0923,2153.6202
다사615488,40.8019,195.3572,326.3511,30.6512,157.7532,46.5334,432.8279,1230.2759,36.1642,145.3648,468.9335,41.7496,222.699,36.6744,257.9014,1209.4869,58.5783,124.2659,473.8866,34.0692,103.2604,64.968,398.0539,1257.0823
다사615489,202.2064,439.7987,260.3777,392.2859,405.5508,360.7914,278.6164,2339.6272999999997,279.7764,610.6605,265.9081,562.6792,471.4214,454.1335,327.2743,2971.8534,252.1395,472.6867,305.7282,528.8902,583.5516,525.6882,312.3333,2981.0177000000003
다사615490,259.1142,360.2585,150.7248,223.5856,203.2363,478.4057,428.0898,2103.4149,347.2866,463.4482,151.3663,270.6573,172.6471,354.4003,318.8751,2078.6809,179.124,484.1211,209.0463,240.4703,219.1375,452.2614,376.699,2160.8596000000002
다사615491,243.9959,410.9738,19.2588,471.0632,90.6142,493.6203,94.373,1823.8992,233.5704,448.1939,24.4674,698.3001,89.5614,501.8482,114.2358,2110.1772,168.2647,354.5714,12.0817,368.7457,118.0378,668.5109,102.0616,1792.2738
다사615492,499.359,93.7385,470.3051,102.9842,326.4385,432.2827,83.5167,2008.6246999999998,497.1538,94.2031,450.3243,52.9899,362.026,278.214,92.0235,1826.9346,583.6781,90.3385,523.0096,80.2503,287.26,364.9313,97.4766,2026.9443999999996
다사615493,301.244,145.2847,120.1686,40.2889,132.7541,36.6971,123.6284,900.0658000000001,238.6127,151.1906,64.9018,38.7782,165.0732,24.5145,141.3954,824.4664,154.4114,181.6943,127.2536,56.3032,69.2349,28.0088,64.701,681.6071999999999
다사615494,146.9729,252.0507,190.8595,349.3901,433.7821,322.4814,358.1055,2053.6422000000002,183.5971,173.297,231.8903,323.3006,405.2106,262.073,388.3746,1967.7432,107.4325,299.8811,99.034,508.4491,632.2925,345.4461,204.0236,2196.5589
다사616477,184.0064,489.3833,377.691,244.5485,252.0078,270.7645,24.6471,1843.0485999999999,247.7916,471.6626,284.7671,213.6407,314.5212,359.8837,27.4843,1919.7512000000002,273.5932,518.7124,213.3868,203.2425,247.4366,317.3118,27.4882,1801.1715
다사616478,486.0234,301.6513,21.5585,139.72,207.4687,36.5016,304.8687,1497.7922,597.652,327.4518,11.8714,98.252,262.0328,26.3738,413.6991,1737.3329,264.0266,242.8075,17.1096,91.6951,156.0242,47.8189,384.9167,1204.3986
다사616479,144.1626,92.2254,426.5543,51.1582,451.1985,318.4935,84.8739,1568.6664,174.8941,96.902,425.7675,28.1799,325.677,238.5215,109.3749,1399.3169,121.856,130.241,520.0687,45.1134,662.644,399.2595,72.4223,1951.6049
다사616480,188.5679,14.5013,262.0647,106.3949,389.5143,281.7208,103.3204,1346.0843000000002,202.9913,13.0819,182.6662,68.9299,384.1525,155.8508,91.3412,1099.0138,146.5996,9.0497,290.0285,110.8255,228.6598,163.6422,83.527,1032.3323
다사616481,449.3588,341.6369,57.8519,111.1623,449.768,472.204,430.1477,2312.1295999999998,672.9469,367.7139,40.9391,62.347,643.1905,363.0948,301.6067,2451.8388999999997,575.7198,425.8263,34.3469,88.2134,476.8082,380.614,382.7762,2364.3048
다사616482,343.6671,115.5882,26.2126,253.9664,219.9878,184.7634,29.0989,1173.2844,232.5294,125.0588,34.0231,372.4223,308.5267,230.9112,18.8108,1322.2823,493.3345,130.0681,24.9063,188.7053,133.7006,133.185,36.614,1140.5138
다사616483,27.6089,20.7449,212.8538,399.5157,379.4131,334.5879,107.0606,1481.7848999999999,33.4785,19.0611,112.3784,482.4678,439.9025,329.5358,133.0471,1549.8711999999998,40.7814,27.2934,131.3904,569.4393,468.4454,233.0403,57.8108,1528.2009999999998
다사616484,448.7696,302.6068,267.5577,388.0051,88.1746,357.8258,253.8412,2106.7808000000005,510.0178,219.0039,324.5739,465.6619,90.4119,393.5142,201.4489,2204.6325,644.9063,245.2849,187.1421,209.2734,107.1562,201.5468,311.5135,1906.8232
다사616485,467.1301,379.0516,478.5454,197.0883,65.9417,435.6444,101.5933,2124.9948,362.9388,443.903,513.1535,183.411,56.6515,448.7211,114.0086,2122.7875,371.7665,376.4082,617.1146,134.4815,44.3171,391.5154,86.3915,2021.9948
다사616486,266.2984,188.4458,327.1191,250.7565,213.382,131.9578,52.8018,1430.7613999999999,258.1888,269.1928,372.3024,266.7275,311.9372,69.1304,29.4637,1576.9428,298.7175,150.231,220.1581,170.805,164.4139,162.5081,49.506,1216.3396
다사616487,328.2352,404.5178,385.3234,174.434,394.5501,333.2306,270.2563,2290.5474,284.4762,465.3633,267.0221,173.9891,524.5609,471.8751,245.2839,2432.5705999999996,303.6669,237.3749,228.3164,131.4097,573.8108,318.302,207.3154,2000.1960999999997
다사616488,397.0547,151.7846,305.0433,99.1681,34.2118,487.3762,204.4116,1679.0503,352.9538,152.6817,425.871,122.4306,39.7932,400.0257,130.0152,1623.7712,552.9902,122.1647,235.7801,103.1147,41.8736,625.4912,191.7101,1873.1245999999999
다사616489,306.3775,24.0885,111.7437,278.5001,12.7365,414.5481,222.6036,1370.598,256.7623,17.4572,127.6862,292.1886,7.4782,461.1751,271.1583,1433.9059,287.6604,35.5368,57.6565,368.0454,13.7473,544.3998,301.5137,1608.5598999999997
다사616490,100.2303,480.5069,357.855,409.9376,194.604,308.7098,215.6758,2067.5194,124.616,574.5041,197.4743,284.4827,201.7579,361.5825,155.3579,1899.7754,60.1235,381.928,198.0449,383.3033,224.4456,424.4337,252.3623,1924.6413
다사616491,175.8434,45.313,434.831,467.6769,327.9097,162.0853,373.0678,1986.7270999999998,202.2547,45.4091,338.4449,362.6762,440.23,189.5949,361.0317,1939.6415000000002,258.1003,37.7538,574.8771,494.4956,294.1406,162.1933,549.949,2371.5097
다사616492,141.8676,281.2109,416.4584,487.3746,51.8106,433.6458,418.9348,2231.3027,169.0035,264.3117,585.4679,642.6559,59.558,477.6334,346.8377,2545.4681,87.8891,390.9584,556.8717,500.039,61.342,478.9513,459.2002,2535.2517
다사616493,330.4365,490.576,443.4755,13.4294,207.213,289.6638,252.1163,2026.9105,198.3982,613.4372,505.8941,16.672,131.3618,405.0865,352.8003,2223.6501,331.8956,493.5653,324.3697,18.2847,148.3158,175.97,201.6597,1694.0608
다사616494,152.5746,391.8687,375.4615,400.9874,446.2205,318.6234,278.7838,2364.5199000000002,191.1112,410.0734,288.7247,583.4992,541.2319,268.0497,417.78,2700.4700999999995,208.3274,527.7917,219.6368,423.4336,526.6548,367.9378,180.6796,2454.4617
다사616495,70.9224,194.689,297.4836,185.857,108.4052,276.5442,52.7475,1186.6489,105.3598,121.1818,312.7974,205.6589,62.7657,197.9863,40.9372,1046.6871,62.8701,151.3681,399.7977,227.0017,54.531,237.9439,39.7724,1173.2849
다사616496,324.7244,220.0369,8.8191,203.7799,365.8363,125.0695,243.8606,1492.1267,463.1856,130.7251,9.7259,301.5555,436.6019,139.6887,136.7538,1618.2364999999998,200.64,256.2951,8.074,268.4384,457.084,139.8001,251.6418,1581.9733999999999
다사617478,284.3911,15.0632,288.8695,182.1002,201.8879,107.8763,310.4095,1390.5976999999998,420.1372,16.1142,365.5405,264.5427,104.426,135.6952,291.0316,1597.4873999999998,199.1657,13.3625,414.875,107.693,232.3895,153.2447,346.6093,1467.3397
다사617479,349.8946,267.6621,242.8314,13.2435,143.655,356.8644,289.4413,1663.5923,440.124,209.6646,266.8591,19.086,75.6088,447.2796,363.0427,1821.6648,335.8101,247.0883,328.6852,19.8451,116.2699,276.6534,284.8594,1609.2114000000001
다사617480,493.4561,445.9299,425.8811,188.6472,44.1169,277.5589,195.0829,2070.673,273.6535,532.3018,234.417,146.8829,35.1094,177.4512,271.6193,1671.4351000000001,416.8001,534.0754,482.2793,204.7313,33.1834,305.3713,216.9024,2193.3432
다사617481,439.5828,30.2778,141.1337,460.8602,189.232,172.0077,469.5966,1902.6908,320.1033,39.9169,96.5247,559.855,191.5221,257.141,377.7342,1842.7972,398.946,41.3127,93.739,373.8927,276.2254,86.314,317.9585,1588.3883
다사617482,306.8247,496.5704,111.572,472.9179,374.263,395.1521,286.7485,2444.0486,423.2853,442.0716,104.1036,676.7635,552.0843,223.6716,336.8589,2758.8388000000004,341.8936,408.3743,118.4145,440.2039,548.509,499.9876,302.6345,2660.0174
다사617483,31.3936,395.0592,84.208,344.2725,132.3273,353.3698,189.7032,1530.3336,26.079,210.8789,76.6737,273.7189,122.086,274.8972,143.0338,1127.3675,41.8543,435.4267,81.2237,218.9808,68.7167,470.9343,129.4839,1446.6204
다사617484,183.2739,165.5643,180.0174,96.651,435.1273,318.7876,15.1555,1394.577,229.5868,143.2908,114.5527,118.1826,446.7275,395.8667,9.3476,1457.5547000000001,128.1236,84.1063,202.4906,58.4636,386.9017,468.2272,20.9938,1349.3068
다사617485,114.1063,207.9359,448.5197,352.4989,99.7984,56.5582,185.8991,1465.3165,82.8288,198.1854,430.4859,511.1915,148.0074,74.966,217.9753,1663.6403,80.2199,258.7172,341.8927,237.3685,131.5852,74.9099,268.5206,1393.2140000000002
다사617486,186.172,461.7478,327.8239,324.6001,247.4546,456.6316,318.1631,2322.5931,273.5675,549.671,306.9324,320.6135,203.7746,266.5125,213.2316,2134.3031,247.1466,541.152,376.3665,292.2166,367.7252,233.2963,266.1209,2324.0241
다사617487,224.2378,355.7309,422.4545,55.0021,188.1668,408.5201,309.3652,1963.4773999999998,274.5471,293.4193,314.5529,54.5202,195.1523,340.5825,255.6884,1728.4627,124.724,379.7208,487.3815,57.1025,213.2089,291.7755,428.9671,1982.8803
다사617488,376.3776,291.2519,260.3466,186.0826,244.0471,70.2794,248.7466,1677.1317999999999,254.4406,162.6988,206.8829,265.434,342.0307,64.0973,198.5015,1494.0858,510.1459,345.6133,236.1158,196.2081,319.7809,35.151,140.4082,1783.4232000000002
다사617489,125.4087,426.3024,199.9584,489.2166,418.0398,77.4683,452.5345,2188.9287,95.0305,459.0781,290.2977,504.2814,588.9423,107.7468,609.9413,2655.3181,157.36,341.8273,223.8595,725.2069,211.2043,45.6553,305.8719,2010.9852
다사617490,364.3787,273.4476,493.1206,44.2559,384.0566,287.5216,187.9883,2034.7693,249.9921,380.0334,591.7826,53.3423,513.3381,370.3926,164.6854,2323.5665,506.2266,293.6051,571.8117,55.3473,483.673,152.3681,132.7747,2195.8064999999997
다사617491,418.0456,31.9902,296.8375,342.3829,348.5371,85.3139,424.4061,1947.5133,538.3254,34.7307,340.7754,205.9123,456.8228,76.7648,478.7228,2132.0541999999996,475.4865,34.708,418.1242,275.9644,489.9114,54.0206,285.425,2033.6400999999998
다사617492,195.4348,144.9757,152.4097,468.9078,281.2882,134.6872,459.7383,1837.4417,114.061,155.2254,201.8017,453.317,243.8049,87.07,595.6367,1850.9167,99.065,179.3234,201.4862,496.241,400.8628,165.1745,680.6242,2222.7771000000002
다사617493,294.7194,359.9156,262.1845,180.9212,493.3345,403.3311,311.8823,2306.2886,319.6888,532.1281,223.1868,248.0383,261.6109,293.5896,158.5467,2036.7892000000002,165.1727,320.0013,278.1284,233.5571,645.178,233.427,215.555,2091.0195
다사617494,9.4788,240.1836,231.7188,60.6845,217.4734,72.8765,249.9706,1082.3862,12.5874,285.9507,290.4783,62.062,149.5963,66.2107,309.2205,1176.1059,6.8919,281.2528,273.4974,87.4732,324.2287,74.0118,368.9217,1416.2775000000001
다사617495,494.1903,19.4647,121.3062,455.3476,142.9972,191.2239,309.8237,1734.3536,622.5121,22.4651,86.6534,388.9187,202.7638,171.3011,286.9808,1781.595,715.5122,11.2542,170.8571,314.6915,136.5302,203.7695,207.5219,1760.1366
다사617496,177.0587,383.0792,278.5319,162.7284,295.3179,229.8811,241.6914,1768.2885999999999,191.6566,521.4901,371.165,217.8799,250.0994,197.8088,202.7865,1952.8863,166.508,497.4563,396.2278,96.5752,389.8504,287.3539,221.677,2055.6486
다사617497,170.6724,314.1118,484.4647,483.4443,117.3242,249.7374,116.2064,1935.9612000000002,179.6121,196.327,679.999,289.9836,119.7743,178.5165,70.8069,1715.0194000000001,131.8828,372.721,314.8845,548.5708,162.828,343.6315,90.2478,1964.7664
다사617498,495.4977,122.1915,31.7878,86.2508,482.3023,485.3244,123.3365,1826.6909999999998,628.9043,140.022,23.7104,94.1876,392.3339,566.3041,160.0776,2005.5399000000002,472.3331,164.1483,28.0611,77.4595,254.3159,661.7277,118.2053,1776.2509
