GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사612485,33.0115,265.807,79.5474,499.6805,346.5226,124.546,163.7933,1512.9083,48.6018,183.7611,93.4073,395.812,181.1392,169.971,164.2342,1236.9265999999998,21.4746,142.2727,106.6929,515.1901,441.8938,157.9447,168.0142,1553.4830000000002
다사612486,7.8663,138.6465,305.6968,472.4788,381.7021,216.9814,117.7136,1641.0855000000001,8.4659,203.6858,179.8242,363.2485,556.8902,228.5593,118.6649,1659.3388000000002,11.4449,154.3937,268.0511,625.0735,477.9066,260.3099,81.6131,1878.7928
다사612487,8.2759,391.319,265.7441,57.4769,323.4063,276.6262,315.4421,1638.2904999999998,6.1502,288.176,288.6738,40.2935,394.6471,374.0067,195.2141,1587.1614,5.1965,255.964,315.494,46.3471,409.9171,160.0758,273.8767,1466.8712000000003
다사613480,28.0663,48.7421,329.6703,46.2216,70.3475,152.8964,66.1572,742.1014,18.5459,61.6676,352.1787,41.4639,59.0463,85.3354,39.13,657.3678000000001,31.2843,68.3381,444.8888,36.1419,44.9492,144.028,83.7127,853.3430000000001
다사613481,399.6775,250.1972,339.8693,203.2471,75.2543,270.795,74.5347,1613.5751000000002,383.2423,208.7737,225.29,233.5638,93.904,138.4921,81.6743,1364.9401999999998,592.5268,355.0756,364.7203,258.3802,51.7268,189.3371,81.0049,1892.7716999999998
다사613482,269.3609,456.1487,364.6861,53.4138,462.7313,272.4515,129.2831,2008.0754000000002,171.1015,248.8418,386.3341,27.3631,421.1195,161.5627,105.7574,1522.0801,135.5323,336.8222,336.0717,37.2501,551.298,217.5884,68.2446,1682.8073000000002
다사613483,10.212,187.1962,469.3733,1.9638,491.8189,92.3928,216.1941,1469.1510999999998,15.2446,188.5331,681.0654,2.2268,379.4352,46.3856,125.3631,1438.2538,12.4209,279.7254,364.0773,2.54,635.3192,82.9904,137.0449,1514.1181000000001
다사613484,341.2153,451.7421,125.8518,321.7592,361.7359,467.1266,212.6091,2282.0400000000004,212.3922,378.2732,140.3838,246.4637,441.2892,537.8971,161.8244,2118.5236,334.8529,394.887,74.6568,204.0812,537.8041,540.0351,168.0294,2254.3465
다사613485,253.3175,471.5067,318.3393,276.9157,451.9039,472.2913,258.0676,2502.342,145.3778,395.2775,270.3711,282.2703,427.4328,661.5805,183.8875,2366.1974999999998,211.7178,625.7562,318.9535,265.4658,598.5555,357.2718,284.218,2661.9386
다사613486,29.2499,261.5589,344.1573,406.2079,389.4998,15.8942,8.5549,1455.1229,22.701,207.3365,481.4412,319.9956,383.8852,19.2141,6.3547,1440.9283,39.2769,310.5812,414.8983,604.334,282.8531,17.9451,12.4188,1682.3074
다사613487,408.4033,264.2769,245.9807,150.9956,16.9063,58.3679,90.757,1235.6877000000002,298.1582,143.6861,265.1098,170.0175,12.295,48.3556,135.3477,1072.9699,435.8944,321.4759,274.7913,193.538,21.0241,75.6829,82.2502,1404.6568
다사613488,339.4577,331.3219,173.786,47.9246,26.9872,131.5808,309.2943,1360.3525000000002,206.2735,415.6043,181.5515,41.0275,37.9991,166.2535,447.1104,1495.8198,389.2858,210.6492,228.6717,35.036,22.2468,171.699,435.1398,1492.7282999999998
다사613489,48.6541,314.3185,42.6315,70.5902,149.7683,179.7857,330.1839,1135.9322,24.4463,266.7185,24.179,87.8528,147.7265,162.1729,180.2492,893.3452,70.3461,385.2249,34.7434,98.6764,105.9257,194.7333,366.1184,1255.7682
다사614474,181.2933,39.9512,438.6992,370.5439,420.3065,393.0115,425.0537,2268.8593,131.0166,29.099,629.3422,535.523,431.1053,491.787,635.6787,2883.5517999999997,120.0994,27.4479,274.3713,479.0009,440.1341,542.0708,328.4758,2211.6002
다사614475,254.3223,62.2184,404.9213,288.9636,97.8024,379.5267,15.2734,1503.0281,257.9638,58.116,493.086,387.3437,103.5391,315.7906,15.3004,1631.1396000000002,261.0255,69.2142,275.1415,184.4269,136.0204,300.5178,9.9783,1236.3246
다사614479,409.301,341.2654,342.0582,410.8865,89.0606,383.4677,488.4143,2464.4537,336.9529,412.6965,387.249,471.5511,60.0436,223.8496,478.0538,2370.3965000000003,460.6417,327.7962,281.0088,292.9629,83.9564,254.7145,480.3347,2181.4152
다사614480,397.6003,431.5575,91.2506,272.6209,440.9704,263.5553,108.9006,2006.4555999999998,452.6285,613.7681,70.6321,292.5342,364.8649,163.9578,104.6623,2063.0479,335.7517,336.5447,59.3916,225.7978,348.8202,203.839,158.8577,1669.0027
다사614481,234.1134,463.3614,268.65,105.1977,388.7645,344.8731,84.7035,1889.6636,175.1873,633.9604,219.0329,132.2593,453.5034,225.0415,55.081,1894.0657999999999,213.5863,634.353,323.0872,104.6165,554.8152,239.0125,62.8909,2132.3615999999997
다사614482,36.8074,209.2433,245.497,80.5464,240.1689,32.0142,381.7158,1225.993,31.8707,143.3975,321.6434,43.7355,273.1565,36.133,437.5574,1287.494,29.4335,135.3422,256.7025,61.6173,321.6754,38.2507,515.2202,1358.2418
다사614483,488.0515,364.6348,426.6719,427.4604,443.4901,263.4507,368.0434,2781.8027999999995,253.0223,282.2612,576.6228,305.184,430.0516,240.1423,338.5085,2425.7927,596.0197,284.7584,549.1035,637.6541,436.6777,340.2067,198.935,3043.3551000000007
다사614484,108.1256,220.158,58.8247,95.8396,87.7628,313.757,309.7488,1194.2165,111.5018,287.3608,43.2889,130.5746,64.389,203.8768,254.2643,1095.2562,60.6441,130.133,44.3371,110.3705,99.5854,367.6557,364.3719,1177.0977
다사614485,320.8367,304.1814,225.063,466.4236,76.2544,150.3973,138.123,1681.2794000000001,472.9154,190.508,254.9403,483.3739,43.8016,199.9209,71.5349,1716.995,425.5897,402.1893,285.6173,335.5509,92.3665,151.4434,180.406,1873.1630999999998
다사614486,487.9788,109.8836,118.5493,123.6071,142.6631,241.4351,63.661,1287.778,668.6875,154.6973,154.3976,105.8641,123.2761,164.1774,41.034,1412.1340000000002,449.2342,160.674,145.9034,106.7511,92.0193,151.0464,93.2645,1198.8929
다사614487,142.3154,233.9257,125.5426,47.7887,218.9194,300.7272,136.669,1205.8880000000001,107.9415,319.4099,84.0102,53.9797,274.1942,215.8715,69.8185,1125.2255000000002,184.2432,155.2779,124.147,41.9886,240.8909,386.7139,180.8415,1314.103
다사614488,498.9738,207.0719,225.6231,499.7329,32.5081,382.3075,383.7325,2229.9498,462.4321,139.8863,149.9225,457.478,48.0871,561.5596,450.3196,2269.6852,323.4497,308.0782,281.8522,259.4584,19.6117,557.7794,420.7383,2170.9679
다사614489,322.0871,130.2695,165.0644,285.0413,414.7986,49.9974,55.7599,1423.0182,291.4751,83.8572,183.5732,352.2139,509.6968,28.38,56.831,1506.0272,429.2224,176.0293,96.8556,143.4283,276.3268,49.6823,54.7206,1226.2653
다사614490,10.3579,187.0308,342.0304,266.6275,109.6113,302.717,3.8032,1222.1780999999999,7.1494,115.7287,495.4749,250.2583,155.8085,352.6544,5.1836,1382.2578,6.3793,142.6109,480.6531,299.5632,64.2938,265.1447,2.7183,1261.3633
다사614491,312.7607,226.7194,39.3231,285.3638,239.0361,157.2196,302.13,1562.5527000000002,428.1849,191.6265,50.3759,367.3121,150.2754,88.3316,233.9767,1510.0831,378.0678,240.7515,19.7157,286.0055,217.2525,147.9969,411.8604,1701.6503
다사615474,204.7937,270.7565,407.4956,141.427,289.8959,336.7651,84.0481,1735.1819,129.9056,404.449,294.3354,114.8601,197.7044,244.7104,54.7363,1440.7012,212.3809,227.8897,587.2066,148.1182,313.079,217.5925,112.8892,1819.1561000000002
다사615475,167.9863,8.1577,421.2153,119.505,368.023,343.2832,433.2474,1861.4179000000001,124.4661,4.2152,425.7539,173.2986,211.3207,509.7645,551.8161,2000.6351,201.0155,5.1977,278.6536,149.9574,277.7187,212.14,590.5053,1715.1882
다사615476,377.7522,374.5222,353.8162,127.7097,61.5456,179.7087,284.0541,1759.1086999999998,416.1952,445.1604,484.4878,162.3991,78.5597,120.2393,295.1616,2002.2031000000002,374.1999,477.7762,491.0278,130.3407,78.1863,185.0825,210.0388,1946.6522000000002
다사615477,135.0834,62.1579,89.338,220.0294,336.5913,483.9257,426.1103,1753.236,159.6786,52.9953,122.764,142.2194,296.9672,306.2126,457.8061,1538.6432,120.7465,61.3549,100.3469,295.8981,386.8103,473.3439,562.2726,2000.7732
다사615479,155.0971,31.6212,64.4366,164.6562,411.3336,189.8589,219.8226,1236.8262,166.6198,39.882,84.1847,177.2136,572.575,221.3133,246.8999,1508.6883000000003,107.3369,43.3139,64.0592,197.876,327.065,264.3921,191.9253,1195.9684000000002
다사615480,140.7122,246.4335,321.3411,127.7168,45.3476,266.4805,106.731,1254.7627,194.4114,331.4894,268.9423,111.1346,56.5142,165.3285,102.9994,1230.8198,100.6319,317.3187,388.7457,188.6576,31.1325,156.1867,63.118,1245.7911
다사615481,381.3978,186.3312,454.686,225.5044,351.7638,190.9276,288.3863,2078.9971,326.0811,138.6313,435.1784,317.6486,487.4187,200.515,392.1216,2297.5947,474.3876,150.8954,266.9377,266.2042,400.2118,135.3042,164.504,1858.4449
다사615482,3.6826,152.9687,259.2823,283.5182,14.2347,312.8411,366.061,1392.5885999999998,3.456,100.3541,147.5326,220.883,13.2083,176.5549,457.6916,1119.6805,3.9457,101.3301,280.2673,408.1518,15.1805,293.828,199.9514,1302.6547999999998
다사615483,175.6473,193.6964,258.2609,476.0561,386.7773,57.3014,271.5835,1819.3229,111.1019,223.6013,260.338,464.1391,417.3417,75.5629,403.2718,1955.3566999999998,121.625,240.8241,233.4288,461.9333,493.3268,54.5244,168.2534,1773.9158
다사615484,285.1353,103.0139,13.4401,1.9844,406.1814,108.5113,1.6451,919.9114999999998,366.8045,65.9763,15.1933,2.6354,276.4855,84.0747,1.9745,813.1442000000001,186.3196,108.8359,13.3933,2.0736,518.4623,63.6053,1.7544,894.4444000000001
다사615485,68.1341,437.9128,473.694,438.1476,374.6015,214.8545,429.0144,2436.3589,51.4052,516.7668,697.3985,374.9949,406.9578,264.6338,246.8165,2558.9735,72.74,323.0347,559.5352,477.1296,366.0664,112.2406,591.5776,2502.3241
다사615486,23.4691,444.2137,230.1179,455.4096,382.1085,351.833,241.0522,2128.204,29.157,321.558,242.2434,641.8077,224.0587,256.3872,216.7212,1931.9332,30.7257,267.57,285.8858,650.6989,451.0318,261.1674,307.6365,2254.7161
다사615487,261.3313,327.814,405.7354,386.5634,282.4439,399.9999,360.4586,2424.3465,143.4349,443.5705,606.7346,488.6865,357.6132,515.0389,334.4933,2889.5719,368.8984,245.7313,243.3238,354.4982,410.6826,530.3218,473.5673,2627.0234000000005
다사615488,151.0076,225.2833,240.605,105.707,232.3392,303.3306,384.454,1642.7267,146.1709,263.8409,143.1721,69.7444,153.719,451.4193,545.0154,1773.082,179.8054,297.8282,223.647,119.3633,280.0675,195.9471,542.0055,1838.6640000000002
다사615489,203.2233,178.5888,144.0062,158.4852,263.6457,158.0569,362.5689,1468.575,218.9398,129.3334,182.8425,134.8298,181.9104,163.9628,425.4799,1437.2985999999999,256.0365,160.6613,104.1859,107.0101,258.9241,186.4208,328.3047,1401.5434
다사615490,161.6633,315.9245,341.3913,363.4995,354.8359,24.389,486.7191,2048.4226,145.5453,228.7889,224.0772,481.0146,448.1787,18.3017,252.266,1798.1724,224.1118,276.6962,294.4867,415.7073,282.3639,12.5125,309.6355,1815.5139
다사615491,260.9981,271.2598,364.6008,398.4158,165.0614,281.3423,431.1357,2172.8139,201.2648,330.8035,428.8862,285.9547,115.3495,330.6459,355.6383,2048.5429,315.9648,185.1708,345.769,453.3955,184.0656,339.4147,500.8065,2324.5869000000002
다사615492,499.8307,385.8137,132.9832,335.029,153.3884,135.1625,358.7066,2000.9140999999997,615.5208,567.8773,98.9628,356.8175,129.5726,71.3519,213.917,2054.0199,681.2314,318.7422,176.5875,464.3135,206.313,154.2198,452.0774,2453.4848
다사615493,320.0058,403.6105,125.2726,496.5682,116.0738,79.3001,131.669,1672.5000000000002,415.0727,214.4742,81.4762,626.7883,73.7186,40.6421,69.3578,1521.5299,460.6146,543.6881,124.4399,577.1764,107.756,81.5085,131.4111,2026.5946
다사615494,251.2196,365.4134,317.2106,25.1464,85.5052,75.2348,486.4219,1606.1519,159.2071,519.9023,372.2391,16.7366,87.323,104.3005,629.7516,1889.4602000000002,152.6349,199.1198,263.8249,16.42,95.9443,72.7106,695.7984,1496.4529
다사616477,236.9065,42.5961,166.6199,340.2472,293.5164,396.9416,106.0433,1582.8709999999999,244.3508,58.466,84.2063,334.6047,295.0384,408.3012,130.4993,1555.4667,182.0802,53.1333,126.3471,366.0459,246.5203,401.9271,138.4336,1514.4875
다사616478,176.6415,217.4326,322.9497,388.1917,171.8944,44.9685,346.445,1668.5233999999998,145.5966,233.6105,164.8578,202.1788,120.77,29.7258,301.4474,1198.1869000000002,235.4194,178.9849,290.5224,251.4602,212.6252,62.3342,482.344,1713.6903
다사616479,67.0292,416.9705,423.9522,457.6047,212.634,9.8199,339.8849,1927.8953999999999,58.323,382.7173,411.3609,397.3395,307.2071,8.0713,288.6245,1853.6436000000003,34.1477,473.3795,553.9244,544.1505,108.3153,4.9867,379.0474,2097.9514999999997
다사616480,198.8614,173.9481,357.9993,391.3485,469.7254,347.7669,252.2236,2191.8732,251.2231,162.1554,467.6099,214.3223,433.5776,520.5258,256.1641,2305.5782,250.0184,125.7937,218.3847,410.4231,330.5935,341.7078,159.9903,1836.9114999999997
다사616481,276.2791,463.7937,340.6121,421.0903,181.5201,110.7406,100.0102,1894.0461,356.6546,583.6657,216.0913,272.1053,115.7508,95.0477,89.5268,1728.8422000000003,331.3842,279.4113,284.9138,620.4619,133.0897,153.5315,74.942,1877.7344
다사616482,373.1334,295.9725,88.869,467.7657,219.1691,478.9145,83.9543,2007.7785000000001,271.818,230.6167,91.6021,496.83,221.2252,358.0854,97.8007,1767.9781,543.2021,249.7165,56.2995,619.1832,316.0035,497.8805,96.8925,2379.1778
다사616483,439.9513,7.6314,367.2127,228.6791,125.8715,198.1791,412.812,1780.3371000000002,585.1159,9.2265,512.7862,191.2061,108.6421,204.4961,263.8552,1875.3281,366.4492,9.8114,550.438,116.0924,131.3026,164.7107,391.9991,1730.8034
다사616484,106.5287,260.8033,330.7801,427.1768,353.7898,418.3401,160.8056,2058.2244,122.3235,264.6915,368.5226,266.0489,317.5093,292.6415,153.2419,1784.9792,90.5721,284.1245,204.1965,216.403,438.1839,344.3267,222.2394,1800.0461
다사616485,275.9262,360.2598,57.4477,362.6374,409.9388,180.952,100.8176,1747.9795,166.2191,435.8811,48.919,472.7604,445.6155,226.5991,129.5492,1925.5433999999996,221.3931,242.3136,79.9318,293.7877,254.4697,248.0469,66.2734,1406.2162
다사616486,260.7713,444.8876,123.3541,109.2022,19.8017,118.8597,491.7106,1568.5872,335.6747,275.6006,86.2105,146.4738,13.6692,104.7484,444.2005,1406.5777,226.7683,291.8973,125.3885,69.6376,16.6413,154.1828,656.8225,1541.3383000000001
다사616487,405.562,252.0995,273.4835,464.1312,467.097,368.5297,235.3539,2466.2568,376.3693,270.1796,225.9587,398.4151,443.8628,520.8009,325.0499,2560.6363,388.2157,171.6752,409.2892,459.5969,498.5023,534.2617,327.1008,2788.6418000000003
다사616488,250.4134,433.1836,444.1693,494.3517,494.6074,147.8393,321.2596,2585.8242999999998,353.07,378.2977,516.6615,508.4583,494.4847,207.2193,382.2165,2840.4080000000004,359.029,227.0977,585.0668,646.4582,591.8913,88.6135,403.6394,2901.7958999999996
다사616489,47.9241,468.948,249.6055,440.1284,311.2541,77.7276,475.4258,2071.0135,46.6068,240.8435,188.9769,350.721,448.7965,82.2715,444.0904,1802.3066000000001,65.0785,530.1562,210.7085,255.5346,181.1138,81.1096,597.9245,1921.6257
다사616490,41.7587,473.287,452.8323,269.0324,66.276,478.1978,400.655,2182.0392,22.1657,241.6586,590.5726,402.5542,66.41,535.3609,351.902,2210.6240000000003,48.1648,634.972,320.0006,212.3646,36.9794,686.4786,454.4035,2393.3635
다사616491,282.2786,89.0741,20.7668,307.7489,237.0392,273.5414,420.3315,1630.7805,311.1433,116.9356,29.1884,216.1576,257.4516,336.2532,492.0116,1759.1413,198.4985,131.9356,30.9348,395.5476,290.8086,231.9843,421.1825,1700.8919
다사616492,210.9962,20.6899,256.1917,405.3064,286.845,258.5124,344.9754,1783.517,265.6468,19.5582,325.3916,400.9657,360.2838,239.8574,321.7332,1933.4367000000002,108.0335,30.4911,238.3342,462.7335,358.7649,155.5902,205.9059,1559.8533
다사616493,182.9781,151.1609,395.1222,150.21,30.8306,336.9208,272.3113,1519.5339000000001,218.8949,138.2063,509.8368,147.0397,45.9515,401.4331,222.5787,1683.941,248.9097,176.2068,556.3436,183.8119,37.909,357.5667,342.9428,1903.6905000000002
다사616494,410.8631,441.3003,443.5469,456.9936,416.1772,227.2881,136.2771,2532.4463,404.7507,263.5409,226.6546,522.9375,314.3753,146.9281,187.2892,2066.4763,308.7213,332.9377,338.8264,256.4111,431.6807,307.0173,107.6582,2083.2527
다사616495,480.0527,79.1084,131.254,187.9041,411.9139,477.4852,302.9812,2070.6995,559.1142,98.0267,159.3639,94.6143,491.1696,639.9702,411.2818,2453.5406999999996,548.0114,45.6586,154.4654,269.8652,238.5272,676.2459,396.4146,2329.1883
다사616496,467.1799,225.7501,60.0355,197.1001,423.7473,286.032,410.2559,2070.1007999999997,410.0717,135.3091,31.765,108.7847,278.2184,219.9897,504.2351,1688.3737,649.3886,256.953,88.071,172.9838,280.3864,385.2146,466.7168,2299.7142
다사617478,205.3685,136.3958,260.4874,446.0017,107.5629,135.6138,378.1512,1669.5813,169.5673,119.844,176.315,242.5893,76.4105,164.0023,243.1882,1191.9166,229.8664,139.7195,202.9308,370.997,108.8904,79.412,507.4936,1639.3097
다사617479,285.1054,326.7986,247.8725,229.5824,305.7452,141.5503,261.2079,1797.8622999999998,289.1036,174.7064,207.6191,177.8732,388.259,94.8832,161.3897,1493.8341999999998,328.3783,401.2882,341.6744,296.0243,392.7779,140.2801,302.5775,2203.0007
다사617480,341.7301,53.7096,391.3132,459.0955,150.6571,432.349,298.4036,2127.2580999999996,183.4223,62.6523,476.2118,255.8091,170.584,257.8973,200.7096,1607.2863999999997,180.6907,34.8767,252.1095,308.4005,117.2253,599.479,273.3547,1766.1363999999999
다사617481,267.7126,464.8338,459.7544,471.8558,2.8947,322.09,370.4769,2359.6182,310.1269,340.2205,322.718,305.5805,3.0834,268.6696,546.8058,2097.2047,216.3924,537.0167,309.4602,490.909,2.3394,338.4505,450.8637,2345.4319
다사617482,266.7443,255.8335,188.9238,489.4062,139.092,169.7241,108.4607,1618.1846,257.5374,276.2282,129.3192,306.564,118.2254,220.3851,139.2192,1447.4785,134.8818,188.2845,167.7697,508.3582,169.7457,239.003,77.0685,1485.1114
다사617483,421.6144,390.5564,42.387,375.9339,96.4248,246.3301,254.2652,1827.5118,595.8605,519.9217,44.4553,248.5798,124.0601,293.2377,265.4051,2091.5202,318.5482,264.7621,61.0201,423.9942,123.8495,149.1522,361.6435,1702.9697999999999
다사617484,208.6361,393.1505,8.1261,242.7065,494.1601,88.6538,338.3611,1773.7942,224.1079,442.3487,4.2019,288.2685,662.4178,111.772,394.7622,2127.879,227.2868,313.4932,9.6195,285.6525,525.0824,129.4926,416.1264,1906.7534
다사617485,237.112,399.2566,301.7725,281.8542,169.9413,424.279,22.4656,1836.6812,298.3888,331.9144,424.7005,342.4458,134.5468,277.9884,33.405,1843.3897,338.9077,550.1472,382.1855,229.8614,203.117,416.2225,15.0777,2135.519
다사617486,46.591,457.1347,230.9078,209.7245,56.7495,156.3754,381.3178,1538.8007,60.3467,638.2148,212.9524,149.3075,84.7533,222.2153,524.1379,1891.9279000000001,63.3453,614.8611,152.2432,166.7834,78.2093,129.5981,264.5969,1469.6372999999999
다사617487,136.5469,46.6889,187.2474,448.5994,334.0125,308.6704,250.3649,1712.1304,200.4753,46.6358,187.3152,415.3835,423.8783,280.1703,309.395,1863.2534,181.1278,49.8626,247.105,243.9068,270.3569,377.8716,248.5279,1618.7586000000001
다사617488,109.9619,390.5246,43.2575,411.2369,380.1856,86.3954,337.617,1759.1789,139.3863,326.3273,29.0336,606.7502,424.4621,125.689,222.6445,1874.2930000000001,71.4148,262.5662,54.8694,332.0105,503.8709,63.378,392.8901,1680.9999
다사617489,189.7355,161.133,252.5642,123.0318,39.3796,216.1482,328.194,1310.1863,108.3539,161.8678,171.5202,126.6335,48.6748,258.9289,328.0296,1204.0087,110.2971,192.0302,150.2274,84.6295,53.6305,268.9935,307.9433,1167.7514999999999
다사617490,143.5943,482.7078,52.7615,495.529,39.488,192.2853,268.9115,1675.2774,163.8084,388.9227,58.6762,295.4313,27.0497,99.8158,182.1163,1215.8204,120.4659,251.9031,70.081,389.9467,54.4899,237.7199,163.121,1287.7275000000002
다사617491,210.839,338.7323,322.1432,260.7005,298.7051,295.7827,482.4875,2209.3903,201.8242,191.9028,405.5089,254.9271,224.7127,250.0035,695.9457,2224.8249,265.4516,463.528,178.4998,356.3909,275.0742,344.7256,366.4905,2250.1606
다사617492,271.5848,373.5685,288.6201,467.7783,199.9987,83.6213,362.9002,2048.0719,374.0062,453.8149,217.8649,450.5925,167.5073,48.2774,234.6057,1946.6689,209.4962,296.5635,323.6199,280.708,250.409,83.5351,312.5167,1756.8484000000003
다사617493,38.6631,419.135,261.5488,178.9951,481.8865,496.9476,31.374,1908.5501,42.1711,401.5507,334.0091,137.7562,637.1271,317.2407,36.0071,1905.862,39.9218,478.0207,144.9812,130.8206,344.5588,526.6082,37.5492,1702.4605000000001
다사617494,175.3605,129.8266,43.8802,483.3381,355.5947,157.1914,25.8127,1371.0041999999999,243.772,122.1579,59.2182,610.6931,510.5985,108.7034,27.5336,1682.6767,221.3334,158.6046,55.4681,510.4444,419.8974,87.2876,23.7318,1476.7673
다사617495,225.5191,464.9962,175.5262,153.6494,45.0231,438.9933,253.7065,1757.4138,260.1042,638.9227,228.5847,140.2007,38.7141,632.5725,246.3378,2185.4366999999997,146.1958,594.099,179.4447,137.4319,67.1805,513.3793,279.5001,1917.2312999999997
다사617496,212.4631,394.4083,18.4109,80.8592,370.5412,433.2925,56.1569,1566.1320999999998,138.959,576.7958,16.4291,63.0703,427.6215,222.3123,58.4147,1503.6027,312.6645,241.1493,12.057,119.3593,489.6348,242.7582,47.9408,1465.5639
다사617497,232.6924,426.7687,144.6812,7.1815,342.6126,66.7235,270.1195,1490.7794000000001,140.0325,319.8364,199.7973,9.5488,435.6033,68.3682,242.8967,1416.0832000000003,196.8025,535.7746,189.8026,5.3117,246.9713,39.4161,236.8452,1450.9239999999998
다사617498,340.963,65.9474,353.6526,155.067,358.3879,276.2521,402.7753,1953.0453,194.5714,68.8248,235.1227,149.5523,522.6221,319.8993,523.4306,2014.0232,288.4081,34.6624,320.3991,170.7928,370.1848,290.814,260.3706,1735.6317999999999
