GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사612483,51.2858,318.2484,277.2504,29.6676,50.6404,51.2269,269.564,1047.8835,57.4711,424.1531,184.6207,28.5936,40.2319,73.541,145.7314,954.3428,69.3672,181.389,165.2471,36.3357,69.4643,69.0526,310.4701,901.3259999999999
다사612484,288.1926,436.2436,474.9119,158.8855,197.4568,362.808,377.7185,2296.2169000000004,404.0269,539.4459,432.1918,98.9356,222.8496,453.8733,438.9677,2590.2908,343.3051,558.0981,420.3652,96.9679,229.1852,425.7477,332.4883,2406.1575
다사612485,191.648,416.2597,408.2586,30.003,96.0488,213.6965,271.9557,1627.8703,171.4693,456.5369,370.6831,25.8657,94.7734,297.3281,164.4071,1581.0636,286.3867,478.8977,460.6875,29.3675,136.6051,199.6053,147.7193,1739.2691
다사612486,437.5951,221.9253,204.1198,210.2159,282.1007,395.7557,272.6745,2024.387,378.1885,155.0182,104.8007,209.1178,150.3364,516.3393,356.0771,1869.878,416.8163,213.6483,284.9308,121.3663,370.6205,505.9076,278.1246,2191.4144
다사612487,462.2473,310.3405,460.9722,170.1423,52.1159,158.6625,324.1228,1938.6034999999997,325.832,324.17,608.7507,144.1418,57.8553,237.3381,285.0704,1983.1582999999998,595.5193,257.5932,552.915,211.8867,36.7921,218.3246,191.8692,2064.9001
다사613480,33.9166,176.5015,494.1707,178.7633,383.4983,194.5287,345.8752,1807.2542999999998,20.5184,245.5268,430.4589,168.3382,412.6372,193.2195,342.1621,1812.8611,19.1439,137.257,263.631,168.2842,338.901,104.1843,346.3237,1377.7250999999999
다사613481,201.6431,324.8765,119.254,29.7884,354.7461,473.8611,437.6925,1941.8617000000004,230.4347,189.2852,136.6706,21.8331,298.5275,583.0922,279.1053,1738.9486,225.2786,330.9807,138.4447,22.2085,383.521,277.6037,614.1851,1992.2223000000004
다사613482,161.3488,397.7658,206.5813,399.6205,199.2939,163.2575,388.5735,1916.4412999999997,167.6416,245.1766,302.3084,260.3631,169.6188,184.9045,523.1534,1853.1664,207.3042,354.6961,162.4024,454.5097,231.6795,83.9661,212.0726,1706.6306000000002
다사613483,25.5033,472.253,54.7683,137.804,373.3169,134.2069,465.5995,1663.4518999999998,36.9406,458.2694,59.8431,195.5945,551.7552,98.9426,334.9473,1736.2927000000002,27.4152,464.1504,28.5539,112.8269,261.1663,129.1446,606.3576,1629.6149
다사613484,204.1154,350.4953,454.453,150.2148,232.9781,488.2863,276.5866,2157.1295,184.0352,419.8875,617.8055,206.3243,344.9639,593.1976,145.8326,2512.0466,211.7973,236.0782,575.9317,138.8154,177.9284,434.2256,346.2592,2121.0358
다사613485,182.4275,393.4491,308.7181,266.657,125.5255,262.7012,34.8488,1574.3272,218.2452,567.2973,213.2645,189.8282,129.6303,241.2784,49.2366,1608.7804999999998,96.1217,341.2432,389.054,179.4273,138.7866,235.6415,26.842,1407.1163
다사613486,171.3906,99.6487,451.7256,210.3098,90.0771,413.2386,40.2183,1476.6087,134.2967,62.1482,421.8973,158.7775,56.9208,208.5384,51.408,1093.9868999999999,189.9866,119.4143,609.3662,221.571,119.3261,426.1803,37.4477,1723.2921999999999
다사613487,352.3426,101.8318,4.8138,433.2128,463.742,485.9831,275.0271,2116.9532,291.949,83.0512,6.4418,549.765,490.2728,696.636,256.1271,2374.2429,404.4899,59.705,2.7252,624.8334,502.9235,595.1542,322.3903,2512.2214999999997
다사613488,338.3438,466.7086,484.8302,354.5941,66.7938,206.2577,441.2781,2358.8062999999997,186.6127,581.2702,684.9798,415.624,56.2869,244.4094,594.8361,2764.0191,469.8131,388.2394,669.8027,519.0104,70.3146,212.9528,288.0173,2618.1503000000002
다사613489,435.7834,487.2664,220.7071,325.15,375.4244,429.283,361.1847,2634.799,593.3981,336.997,200.2641,266.0703,258.7105,487.2988,535.9666,2678.7054,516.3905,714.8566,286.2899,368.2157,368.5135,218.51,300.2976,2773.0738
다사614474,471.0114,1.3113,270.1969,383.0306,89.8999,110.4375,23.7741,1349.6617,558.0755,1.7813,298.8179,398.2046,131.3585,72.046,12.5541,1472.8379000000002,393.3365,0.7516,299.4306,356.2732,120.4992,139.1414,18.8624,1328.2949
다사614475,209.7634,214.8589,213.7628,129.5986,469.665,95.7328,196.538,1529.9195,238.321,238.9264,128.0871,160.1582,620.2417,121.6451,180.7097,1688.0892,182.5761,113.1505,147.1498,163.2302,435.5842,55.7037,134.8547,1232.2492
다사614479,235.1933,45.4197,104.5671,3.9833,360.0097,134.2043,226.1531,1109.5304999999998,188.7173,53.3737,91.4975,5.7027,450.3375,69.5847,239.7016,1098.915,344.528,23.5257,87.4444,2.5748,249.3837,157.8387,119.9627,985.258
다사614480,70.7749,239.4434,359.5176,413.8585,363.5678,127.7119,442.0257,2016.8998,102.3512,292.5555,337.2413,427.0542,488.558,134.4963,399.0844,2181.3409,38.6399,296.2822,436.7142,332.3847,533.5475,88.2285,603.797,2329.594
다사614481,319.5454,306.6887,346.6729,449.9511,9.828,327.2786,63.4605,1823.4252,273.6819,432.5315,508.3584,506.2381,12.1694,341.3543,41.6887,2116.0223,425.0766,194.9936,277.292,550.6786,10.9958,338.0498,51.9763,1849.0627
다사614482,445.5514,402.831,429.5745,223.3402,494.0847,456.3086,323.9361,2775.6265,350.6583,351.1561,379.9418,293.243,606.644,390.5827,414.4893,2786.7152,605.5869,379.531,394.1541,274.1821,681.7196,489.627,358.2583,3183.0589999999997
다사614483,482.5082,30.4604,418.1239,275.1865,385.9274,247.6944,311.8975,2151.7983,554.547,44.2688,217.7761,344.3955,498.9305,311.8956,293.8138,2265.6273,440.5197,32.5123,627.1636,325.1354,253.4081,291.0982,288.0889,2257.9262000000003
다사614484,212.2275,266.732,292.1645,488.1986,48.3006,442.3185,402.4959,2152.4375999999997,209.6396,257.3906,341.7423,560.173,49.6686,269.5503,531.3545,2219.5189,292.3237,253.1339,210.0882,413.5421,46.688,291.1025,534.637,2041.5154
다사614485,298.5567,217.9286,234.434,93.2182,62.6817,486.6803,140.8558,1534.3553,283.5396,241.555,289.9341,113.5977,89.0533,358.9253,178.9912,1555.5962,284.5854,291.279,293.9197,91.4368,36.0012,324.3019,175.7955,1497.3194999999998
다사614486,456.3543,365.1747,177.8162,417.2555,236.7783,71.04,348.0906,2072.5096,555.7581,335.7619,159.8272,220.5666,167.9164,75.4874,427.562,1942.8795999999998,324.8927,199.4174,197.3695,462.73,173.3432,87.1866,477.4631,1922.4025
다사614487,230.0317,270.225,126.6883,309.8834,176.6748,110.1843,14.3691,1238.0566,223.6838,270.6238,144.8876,438.664,155.7542,146.8745,12.1926,1392.6805000000002,255.2721,298.1314,71.4682,227.2275,206.0663,87.4403,14.5631,1160.1689000000001
다사614488,435.8462,112.0033,184.6683,318.0961,350.4447,386.0427,168.5135,1955.6148,416.488,149.6117,99.5933,257.8012,396.7146,417.026,244.0787,1981.3135,230.3553,113.7798,190.8472,309.1005,386.2359,501.1142,229.4898,1960.9226999999998
다사614489,152.1739,363.5978,221.5664,17.3438,294.5388,349.8954,481.0973,1880.2133999999996,150.6347,264.972,163.7187,15.6155,174.784,268.454,610.7886,1648.9674999999997,91.4084,405.0559,329.595,25.221,324.828,305.1355,531.0597,2012.3034999999998
다사614490,485.8408,123.6295,257.365,393.8468,178.8142,432.6174,175.0044,2047.1181,550.8582,125.3058,230.8269,518.6762,264.8031,394.0247,101.2333,2185.7282,718.2095,142.4093,281.4443,513.2654,145.0819,454.7224,140.3647,2395.4975
다사614491,393.6401,120.6033,37.369,341.5896,97.8697,274.0012,52.6424,1317.7153,417.8065,165.9345,33.2005,271.0348,131.2683,301.638,36.384,1357.2666,400.1172,138.2222,54.9181,482.6468,129.2245,190.166,60.3827,1455.6775000000002
다사615474,485.4363,0.3275,29.6518,409.8998,109.6041,63.5818,167.2187,1265.7199999999998,305.9307,0.2704,15.2693,572.0531,76.9534,88.5672,192.018,1251.0621,288.9196,0.1903,42.8188,528.2405,74.7303,76.3721,115.6645,1126.9361000000001
다사615475,442.9844,459.4082,51.0455,338.6155,153.6634,278.5387,126.0975,1850.3532,530.6125,254.6379,47.5981,496.3671,191.6814,281.1211,159.6408,1961.6589,414.3785,408.4121,66.0728,442.8058,203.5951,348.6077,71.2802,1955.1522
다사615476,492.8235,209.2701,0.585,461.5823,264.625,439.7312,15.2663,1883.8834,618.8652,302.7876,0.8198,683.2229,321.5736,253.4629,18.2412,2198.9732,523.53,203.2193,0.4652,366.1866,370.3632,353.9317,7.9217,1825.6177
다사615477,210.8097,380.6383,396.2986,498.53,87.4841,466.9301,247.3555,2288.0463,110.2494,369.8703,495.6444,253.1905,125.351,355.0479,190.8047,1900.1582,260.1564,190.7726,199.8653,717.008,65.7105,379.7551,266.4297,2079.6976
다사615479,100.8615,139.8642,275.0279,15.1589,79.9781,105.409,357.3682,1073.6678000000002,111.2799,178.1586,361.1377,8.1521,97.7584,101.0196,534.5128,1392.0191,124.2539,164.2992,407.328,8.0937,102.5521,85.7827,515.095,1407.4046
다사615480,219.3518,300.6819,108.9303,117.1062,367.3558,368.5803,402.0682,1884.0745,248.8029,247.8842,89.8088,126.4016,235.447,246.2868,320.7929,1515.4242,142.0348,402.1016,113.8542,72.0718,209.8486,228.7874,503.1455,1671.8439
다사615481,413.6114,8.4634,133.0121,318.2111,358.1455,377.8568,6.6631,1615.9634,317.9635,11.564,193.1088,447.2476,358.5886,272.6437,6.3161,1607.4323000000002,574.3991,11.6186,137.7387,381.6651,440.0079,206.9843,4.317,1756.7307
다사615482,33.9808,416.8224,467.1353,266.3438,486.8579,496.915,427.6284,2595.6836,39.2627,597.1999,334.2623,369.5812,445.6999,328.1108,590.6229,2704.7397,38.0118,430.118,285.6826,148.9042,455.7951,451.8821,214.4095,2024.8033
다사615483,82.3054,9.6357,99.7292,288.9437,464.0679,419.7658,59.2196,1423.6673,93.8431,9.4992,94.8437,179.1776,634.0279,554.5002,62.0929,1627.9846000000002,115.0856,10.5745,146.1972,236.673,410.6611,568.2385,71.9328,1559.3627000000001
다사615484,112.9911,292.3716,268.186,326.0638,497.5243,445.6429,55.3735,1998.1532,109.1598,280.7244,219.7498,405.1907,401.125,486.6861,29.6453,1932.2811,116.0595,272.2072,273.3775,272.6723,462.3664,436.3948,39.5208,1872.5984999999998
다사615485,140.1465,77.8618,171.0811,62.9727,378.5437,266.7691,407.1766,1504.5515,180.43,94.4316,219.7037,50.5141,463.2807,252.0739,234.6295,1495.0635,72.0968,94.4335,189.4023,70.42,331.6345,396.7161,454.7558,1609.4589999999998
다사615486,384.4836,228.0633,77.7478,89.3096,185.435,299.8455,42.8231,1307.7079000000003,375.1235,320.2892,93.3851,109.1254,168.7849,373.6179,32.7158,1473.0417999999997,563.5563,253.7278,82.8262,54.4976,182.4814,373.9085,26.0328,1537.0306
다사615487,123.5655,330.034,193.0316,404.4479,46.7712,464.0573,429.9075,1991.8149999999998,145.9988,482.3112,253.3548,341.1354,30.2746,492.7983,295.128,2041.0011,152.187,472.2637,212.8817,340.9036,29.2554,428.6189,427.2613,2063.3716
다사615488,18.0682,220.462,293.5569,248.146,255.2053,122.5588,312.1388,1470.136,10.6998,237.9595,416.6208,363.4535,279.2173,163.8724,213.0639,1684.8872000000001,12.2656,324.7358,388.5427,284.8174,250.3922,179.7936,212.2113,1652.7586000000001
다사615489,127.0636,114.4001,137.3203,258.6043,479.3171,281.7452,305.4939,1703.9445,67.8284,58.1689,151.6297,356.4692,393.1719,312.5264,452.3575,1792.152,186.1832,140.1113,144.1806,244.521,505.854,231.582,328.0745,1780.5066
다사615490,12.3933,12.7131,149.2533,279.0445,497.8536,256.7514,403.4431,1611.4523,6.4063,13.295,119.3339,411.7762,426.3265,362.2317,317.1997,1656.5693,15.0683,10.459,93.7659,401.0724,625.131,364.7256,499.1967,2009.4189
다사615491,128.5189,85.9579,421.6019,155.0458,367.6554,103.0167,49.4671,1311.2637,113.4541,66.2561,436.3669,147.6776,463.5935,101.4459,39.5195,1368.3136,157.0866,127.1902,371.1408,219.7314,186.2753,112.0333,27.106,1200.5636
다사615492,247.811,16.1467,399.2792,415.4178,20.5638,251.2499,417.7167,1768.1851,231.5454,10.3315,587.2709,534.2179,21.7227,170.1703,599.7946,2155.0532999999996,348.2498,22.3154,545.5639,244.5215,13.4848,166.6089,383.6211,1724.3654
다사615493,180.8548,132.3779,122.32,396.2463,41.87,342.3571,175.814,1391.8401000000001,142.8506,133.653,71.8485,398.1302,33.8178,331.3235,156.3737,1267.9973000000002,196.6293,177.4291,130.0103,357.4037,62.7663,420.3636,205.7891,1550.3914
다사615494,308.2872,382.8062,498.6596,482.8864,23.1465,297.2052,231.9906,2224.9817000000003,245.231,525.3683,621.2911,445.0779,25.9666,378.3803,149.0649,2390.3801,285.4078,304.4233,541.5881,509.4275,30.2549,382.8839,317.3926,2371.3781
다사616477,195.1061,399.7713,158.5516,351.6083,39.8706,119.8425,95.4838,1360.2341999999999,233.7283,392.7741,95.8788,505.1337,24.826,153.4878,105.1185,1510.9472,199.8158,382.0456,127.3356,379.7951,43.0803,101.1295,48.658,1281.8599
다사616478,55.3266,184.8472,285.9411,73.0812,391.401,300.462,411.4576,1702.5167,30.9576,115.3164,377.8743,75.0255,465.7674,393.9679,501.0172,1959.9262999999999,75.9398,144.4026,146.5939,57.915,384.3839,431.0124,543.0299,1783.2775
다사616479,129.3137,170.5349,264.5118,94.6917,365.4043,304.3121,199.0321,1527.8006,179.6953,250.7914,149.8431,55.209,482.0348,403.3419,161.4196,1682.3351,188.0389,136.775,264.0552,63.6484,235.4319,430.6187,232.2571,1550.8252
다사616480,93.3206,480.7792,466.9566,45.634,162.8187,241.1158,405.0538,1895.6787,83.9618,308.1837,348.7122,56.0887,128.8447,224.9512,449.8611,1600.6034000000002,102.9158,458.4503,644.1629,46.2604,148.5384,176.7722,333.1793,1910.2793
다사616481,429.485,408.4334,250.3595,320.9,190.6269,81.1281,354.5915,2035.5244,605.9681,267.1092,308.3825,268.4619,211.1256,66.42,256.3982,1983.8655000000003,424.1566,431.7426,211.2004,313.9163,198.0833,82.1995,197.0187,1858.3174
다사616482,86.0638,367.9586,397.9718,399.4453,211.1392,378.2987,307.0654,2147.9428000000003,123.1676,406.1607,343.6979,463.6369,301.594,322.9203,242.1667,2203.3441000000003,64.7537,404.5766,451.8813,238.2076,276.1806,392.8503,347.715,2176.1651
다사616483,464.6846,181.0996,237.2689,288.0061,288.4396,186.8208,433.588,2079.9076,555.9284,134.2917,328.249,416.3171,204.5321,245.7853,245.8792,2130.9827999999998,510.8598,236.4679,349.3219,172.2892,228.1782,133.1643,354.827,1985.1083
다사616484,483.5668,187.8213,336.3094,126.2522,324.5899,443.3626,391.775,2293.6771999999996,313.6864,128.5101,175.5611,168.451,227.1136,285.6621,531.8766,1830.8609000000001,301.8448,170.91,335.8286,71.4184,473.0607,351.9209,340.223,2045.2064
다사616485,30.3515,254.057,437.515,120.9391,490.5389,280.1586,88.3828,1701.9429,22.5196,134.9227,449.2426,157.4642,265.2558,211.3756,94.2188,1334.9993000000002,30.8942,250.5235,352.6295,123.8825,282.129,314.5306,127.8922,1482.4815
다사616486,56.5336,151.5047,260.3781,341.821,196.6139,86.2065,277.6111,1370.6689000000001,47.7706,151.7755,367.5033,502.9931,183.1368,114.0942,296.239,1663.5125,48.6211,136.3201,191.3617,197.3063,199.6177,77.4613,258.6623,1109.3505
다사616487,252.6808,309.375,462.4233,149.1022,135.7191,279.9631,497.224,2086.4875,218.3419,421.9569,523.6025,101.228,148.8652,415.8897,553.8332,2383.7174,149.9599,268.83,640.2487,196.4344,79.2452,396.0304,396.74,2127.4885999999997
다사616488,148.8712,423.7538,470.4577,347.2435,484.6378,33.3777,278.3842,2186.7259,219.4348,435.8315,368.0069,382.8805,654.2339,40.3464,253.0299,2353.7639,106.0686,531.9972,307.9767,289.5106,566.3825,42.959,270.4597,2115.3543000000004
다사616489,95.3999,438.2924,472.1543,31.4976,431.9184,497.2312,450.3294,2416.8232,120.2357,629.792,267.9945,42.0696,402.1486,538.0057,384.3359,2384.582,109.5307,644.5839,327.8392,43.0462,538.5345,263.3773,368.7514,2295.6632
다사616490,53.8459,177.6012,198.5547,212.6476,185.2699,337.0506,97.9447,1262.9146,71.318,246.6361,221.1696,145.8616,225.1156,479.4358,92.6104,1482.1471000000001,39.7203,242.5425,253.1169,295.7543,204.1024,419.0956,129.2429,1583.5748999999998
다사616491,428.3921,135.4835,236.8687,479.229,29.1054,147.5157,149.4902,1606.0846,372.8461,109.837,187.7864,309.6123,42.4274,147.3281,86.8058,1256.6431,538.2112,85.021,305.2174,256.8746,43.1909,160.1449,127.1705,1515.8305
다사616492,345.2991,14.0751,492.168,212.6119,450.2807,146.8105,237.1082,1898.3535000000002,489.9803,14.0124,424.4722,245.8341,435.3437,210.8349,131.5278,1952.0054,269.7956,20.7817,645.1341,204.7922,594.3257,97.5889,268.9194,2101.3376
다사616493,455.66,5.6478,138.324,375.5287,398.408,258.2803,169.0264,1800.8752000000002,452.2849,4.7627,125.5961,434.6925,305.9716,318.5473,168.7662,1810.6213,656.3269,3.5025,144.1163,340.1912,441.561,192.5587,199.6872,1977.9438
다사616494,111.7234,285.4479,73.1588,489.0899,392.8548,101.7007,371.3593,1825.3348,149.341,309.2609,50.0042,526.9819,575.2243,62.3941,478.5909,2151.7973,158.6514,372.3981,102.4484,421.6818,279.0437,122.2922,373.1212,1829.6368
다사616495,143.8408,480.3487,343.46,67.8981,474.9804,197.1504,305.32,2012.9983999999997,113.2711,496.5785,178.0219,78.8937,569.235,213.0429,433.8519,2082.895,190.6391,693.9108,405.3087,84.5056,618.3769,128.9609,194.2078,2315.9098
다사616496,188.0082,242.1167,291.6854,283.8315,328.093,115.9109,464.5956,1914.2413000000001,235.2658,170.9216,176.0659,312.1643,396.6289,69.3804,362.807,1723.2339000000002,274.9049,188.0084,344.3143,197.6042,399.7245,139.2747,359.4057,1903.2367
다사617478,314.066,220.4128,197.3062,290.551,64.6998,96.9951,314.172,1498.2029000000002,198.7246,221.6883,213.3399,211.2247,40.3111,80.9047,350.9326,1317.1259,270.2517,306.1075,242.8697,206.5734,62.7997,65.5683,373.7235,1527.8938
다사617479,134.6423,57.6328,359.3219,420.6354,340.8415,164.5728,241.597,1719.2436999999998,70.017,64.1717,458.4973,615.5107,264.3225,86.5366,315.5536,1874.6093999999998,114.2657,56.0214,313.4418,508.262,392.2408,156.1059,150.1345,1690.4721
다사617480,9.1889,394.5852,26.2756,241.67,107.0742,43.2706,377.0226,1199.0871,9.7274,400.9531,27.4676,320.5382,84.5516,41.3822,335.4646,1220.0847,8.1315,422.0739,31.9291,302.4346,117.3979,60.1158,293.8567,1235.9395
다사617481,96.0624,392.4981,250.4967,161.9435,476.1956,462.4142,183.6012,2023.2117,78.5463,347.522,156.5756,156.4604,254.8143,610.1556,95.77,1699.8442,49.2668,321.8789,195.1088,242.8852,597.7259,363.0413,207.4098,1977.3166999999999
다사617482,250.935,269.868,287.4198,182.5305,53.9031,380.8505,371.1538,1796.6607000000001,315.9264,236.2295,172.3368,158.738,79.2998,218.1041,508.1312,1688.7658000000001,229.7275,295.3008,330.5529,223.3758,71.4939,543.0923,260.7315,1954.2747
다사617483,221.4708,102.9241,41.1222,125.4728,443.3678,382.7425,90.4919,1407.5921,275.3558,75.2991,35.0502,124.5398,524.6834,460.6778,80.3436,1575.9497,239.5274,52.2785,55.219,121.1359,585.6792,399.4108,74.5101,1527.7609000000002
다사617484,35.5103,264.3927,158.7927,65.7125,67.0566,426.4236,195.2417,1213.1301,17.9676,288.4618,197.4093,72.0756,45.2652,307.4424,242.8696,1171.4915,49.1921,367.3342,202.055,95.8707,61.5132,608.8712,163.0597,1547.8961000000002
다사617485,433.0597,424.3623,28.3493,66.0615,388.256,374.3814,301.5374,2016.0076,537.1371,253.4429,28.2538,34.6284,255.2716,465.6385,205.8865,1780.2588,372.5713,549.946,21.619,85.7511,444.6489,356.0556,415.6576,2246.2495000000004
다사617486,463.9481,155.2568,178.2328,385.2193,472.6117,268.6776,250.0159,2173.9622,691.1336,215.7957,190.6864,222.2142,408.8938,345.7187,152.9641,2227.4065000000005,411.5744,213.6029,236.9247,474.4728,429.1629,201.3713,279.8623,2246.9713
다사617487,356.7485,436.5311,465.5892,224.6673,222.43,451.9298,255.2943,2413.1902,495.1725,580.2037,423.0697,168.7755,185.1529,295.9038,256.9856,2405.2637,274.3353,382.4764,602.4846,322.7069,174.3922,554.6377,350.1257,2661.1588
다사617488,402.034,111.0009,326.3971,72.0082,332.2676,433.9834,425.3763,2103.0675,503.2994,114.5947,199.8215,50.7906,241.2884,241.5415,352.5347,1703.8708,596.6338,164.2631,420.7346,62.7411,178.6105,430.0866,497.7751,2350.8448
다사617489,390.5685,391.5484,485.285,142.277,435.5327,7.1619,170.1249,2022.4984000000002,579.1747,240.097,358.0709,193.1942,610.1517,9.7323,229.3235,2219.7443,201.9827,545.694,508.8685,129.7811,330.3152,9.2567,249.4734,1975.3716
다사617490,12.9051,497.0251,2.1433,91.154,181.5736,239.0864,158.2325,1182.12,17.5545,448.1783,1.9386,51.004,160.197,173.4854,174.3981,1026.7559,18.597,491.0839,1.4842,106.6334,245.9659,152.4423,191.7069,1207.9135999999999
다사617491,30.9533,66.8728,68.545,320.4647,134.1645,377.3036,41.6845,1039.9884000000002,41.5603,79.5961,35.5842,309.2357,126.1999,402.4515,40.8471,1035.4748,30.2441,81.5151,97.2304,194.6742,120.2027,232.122,44.4013,800.3898000000002
다사617492,250.9556,402.8195,137.8648,396.8688,181.2295,131.5105,225.5551,1726.8038000000001,330.8702,502.1654,75.7736,372.9459,246.8519,102.3826,149.6178,1780.6073999999999,371.9287,225.4443,154.3342,358.6071,224.7438,154.137,198.0937,1687.2887999999998
다사617493,108.5973,358.5395,34.6118,91.8764,332.8186,219.5782,252.4315,1398.4533,131.2474,226.4652,37.2671,117.8283,355.9994,191.0636,233.48,1293.3509999999999,82.9591,353.063,22.0798,111.2205,395.7042,221.9785,348.48,1535.4851
다사617494,56.1628,386.3767,357.5907,208.0728,412.2302,374.5706,465.5863,2260.5901000000003,72.3707,541.2664,287.0699,183.2744,579.2735,334.0051,560.1395,2557.3995,67.8923,475.4058,248.5829,122.3619,360.0518,223.5387,506.8255,2004.6589
다사617495,486.0081,398.3563,448.4894,493.0453,291.5444,262.7193,131.2089,2511.3717,705.4102,594.7435,269.674,454.4358,178.1137,247.9878,145.5825,2595.9474999999998,718.6508,360.3987,556.3997,717.2453,356.7629,157.1782,177.1144,3043.75
다사617496,165.7051,210.9738,36.5214,142.5319,212.2272,158.1795,421.4693,1347.6082,144.1773,170.3305,51.4598,120.0347,282.0497,210.1204,361.2749,1339.4472999999998,188.0423,159.4506,25.3917,172.1853,110.3165,80.8043,471.9179,1208.1086
다사617497,482.8636,215.3211,287.1606,218.2057,276.6126,177.551,1.4454,1659.1599999999999,354.0931,294.0692,256.1408,304.4031,218.276,162.5165,1.9784,1591.4771,555.6359,140.114,388.201,121.5287,151.5862,149.1213,1.8741,1508.0612
다사617498,397.7783,54.0231,71.5727,466.0255,276.9625,486.4812,218.7177,1971.5609999999997,525.7406,64.3253,42.3603,677.7498,317.1378,279.9689,244.1566,2151.4393,201.1009,41.9287,54.5882,607.4816,147.8956,683.2479,211.4181,1947.6609999999998
