GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사613486,101.0726,365.9772,422.5889,46.1029,297.9898,312.7595,229.1201,1775.6109999999999,100.144,418.0863,339.4582,36.6998,149.4087,319.7479,172.8826,1536.4275,61.75,328.6562,410.8536,47.6387,400.3646,283.6996,120.3363,1653.299
다사613487,456.6511,60.6489,290.7385,116.8557,369.4053,391.5129,151.9235,1837.7358999999997,437.5665,49.4747,155.9367,111.052,398.1989,237.5422,131.6144,1521.3854,463.8184,73.8292,301.7693,98.1172,293.671,320.417,198.6184,1750.2404999999999
다사613488,42.093,357.29,481.1368,488.0819,198.4932,260.7535,96.9925,1924.8409000000001,37.6455,267.2248,386.2309,496.4581,150.7191,131.2878,92.6188,1562.1850000000002,35.0781,401.8591,358.57,547.9445,233.3243,295.2841,125.4977,1997.5578
다사613489,376.7592,86.7303,329.7239,214.0621,334.8582,181.1385,493.8378,2017.1100000000001,556.4353,78.1577,233.8099,220.9936,271.626,178.965,705.4583,2245.4457999999995,352.0308,79.3343,409.7716,136.5302,312.1078,108.7434,723.4061,2121.9242
다사614474,20.7224,482.1615,363.7661,1.7928,260.035,76.7012,102.5977,1307.7767000000001,19.7261,290.8082,200.8734,2.6149,220.5629,86.8623,133.0516,954.4994,25.174,591.6089,412.4374,2.3222,378.805,88.1656,119.8893,1618.4024000000002
다사614475,205.6363,302.5725,307.5072,150.1727,377.4217,287.9837,321.8286,1953.1227,285.9078,280.0339,458.0091,208.6577,221.2878,227.811,397.6096,2079.3169,241.2853,384.6948,220.3442,95.9343,401.3258,310.2141,449.6028,2103.4013
다사614479,493.9794,54.8365,353.3317,40.6293,2.5662,428.9516,240.86,1615.1547,474.461,68.104,434.4736,45.633,1.6327,305.195,333.3319,1662.8312,545.4452,37.3606,418.8933,55.1184,1.5455,597.16,199.1656,1854.6886000000002
다사614480,257.2741,356.2218,159.5559,248.3509,495.6599,28.1189,298.4476,1843.6290999999999,326.4359,293.7461,230.6746,256.8087,699.2094,24.9143,190.8584,2022.6474,376.4661,451.1888,108.4499,327.7995,637.4409,33.5482,361.0935,2295.9869
다사614481,169.6515,376.2186,279.8866,72.5313,287.3341,102.3983,33.8388,1321.8591999999999,85.4882,262.9152,203.8025,45.153,169.449,72.3228,42.6692,881.7999000000001,89.8896,387.4794,323.1205,48.9921,346.7566,53.9681,25.8187,1276.025
다사614482,163.8056,183.5032,466.314,465.7527,368.8893,51.9783,287.1538,1987.3969000000002,158.7672,215.9133,294.5688,369.1465,421.509,54.7714,273.19,1787.8662000000002,114.0674,215.6495,335.1391,660.3945,355.2651,45.6955,167.6181,1893.8292000000001
다사614483,486.7669,212.0518,121.305,198.4887,408.2504,50.9203,223.9727,1701.7558000000001,413.3509,147.0965,178.2822,196.3129,540.2865,59.1587,182.1811,1716.6688000000001,637.5331,270.871,76.003,225.3497,439.1796,52.3152,123.3626,1824.6142
다사614484,312.7794,386.6761,59.8402,120.7908,160.37,243.3858,415.3991,1699.2413999999999,202.0038,462.2051,64.2505,172.2639,229.7623,363.0107,515.9136,2009.4099,403.743,255.9922,69.8778,179.5474,133.0263,199.1631,215.7386,1457.0883999999999
다사614485,249.0408,496.6039,200.7569,126.0676,254.8989,36.2685,470.2045,1833.8410999999999,348.4762,279.9782,269.9314,176.9663,171.8433,41.6608,625.5173,1914.3735000000001,302.0267,700.2314,294.4366,160.4217,175.1857,28.7986,483.3733,2144.474
다사614486,285.2928,243.4032,52.7691,268.9618,6.8627,419.0499,26.2975,1302.637,368.3611,336.9719,36.2219,247.3169,8.2741,565.8091,13.9645,1576.9195,288.5409,341.3752,28.0729,222.3406,7.4861,369.7394,27.1734,1284.7285
다사614487,404.6914,63.269,29.6613,197.7953,205.3559,351.1739,349.2707,1601.2175,343.1234,51.2774,18.357,239.3185,265.3114,340.1828,460.7664,1718.3369,382.6719,52.4224,28.0727,217.5269,305.4636,268.9849,431.5875,1686.7298999999998
다사614488,19.0084,238.3839,107.9569,310.3898,321.9861,12.3557,369.406,1379.4868000000001,16.5075,234.7681,79.692,260.1396,198.1363,9.3469,237.7231,1036.3135,12.6849,332.9456,146.9632,233.986,207.5524,14.5451,254.5788,1203.256
다사614489,152.8748,359.7643,4.1693,61.5617,114.2478,19.0086,399.4524,1111.0789,132.5399,251.8903,3.8904,91.2382,138.2012,24.8624,569.8041,1212.4265,108.6506,216.3051,5.7681,42.5321,158.9102,19.0141,241.4124,792.5926
다사614490,320.3701,219.0649,284.0489,247.9716,279.2192,337.429,474.7553,2162.859,220.7286,254.0151,158.6539,175.487,228.3332,192.251,412.5702,1642.0389999999998,239.4843,315.5268,168.9393,358.188,339.4278,427.7576,639.0355,2488.3592999999996
다사614491,328.4456,353.5865,43.0637,26.192,464.3798,246.0023,56.8314,1518.5013,232.9859,181.938,52.5926,32.2991,232.8317,361.8336,80.3318,1174.8127,313.8941,245.7784,56.3048,14.2928,592.5368,237.4102,44.0786,1504.2957000000001
다사615474,296.0306,188.4561,142.4113,18.9848,39.5893,133.0846,306.3882,1124.9449,197.9699,176.0862,187.0247,19.0678,43.9857,190.2474,294.1878,1108.5694999999998,150.2746,272.4238,194.3158,13.3367,39.885,78.3615,305.4728,1054.0701999999999
다사615475,3.5211,120.1249,187.583,171.9509,309.2125,393.7623,157.0534,1343.2081,4.8786,129.3955,265.269,227.8865,181.9376,368.1581,117.9659,1295.4911999999997,4.2022,109.5941,205.3283,165.2928,184.8968,568.482,103.5527,1341.3489
다사615476,5.0233,360.3859,31.4213,164.6682,456.0482,252.2811,123.8954,1393.7233999999999,4.405,495.8565,19.6384,87.784,549.9401,127.7392,79.6431,1365.0063,3.2859,401.1161,38.2296,242.5025,435.9668,250.7105,76.7642,1448.5756
다사615477,367.4175,482.0573,2.3972,47.606,24.6914,327.8156,31.7901,1283.7751,538.3297,496.855,3.4201,50.7618,22.9757,228.9514,34.39,1375.6837,210.443,718.6848,2.3165,43.4769,35.3474,174.9518,21.3183,1206.5386999999998
다사615479,226.511,51.1401,88.5581,345.3476,165.535,181.9466,404.663,1463.7014,331.6557,57.2452,132.0479,312.5726,240.1955,235.9965,204.0194,1513.7328,153.491,74.6607,47.7135,299.4859,218.0451,116.4045,316.4766,1226.2773000000002
다사615480,454.764,328.5156,471.3547,149.0323,246.5199,483.8216,262.1804,2396.1885,316.871,225.2102,352.9034,220.3094,170.3826,567.2735,295.7403,2148.6904,343.1746,183.8654,351.1112,211.0073,344.8639,559.9459,310.3722,2304.3405000000002
다사615481,177.0021,264.6501,32.5839,91.5297,319.4889,55.5174,472.9608,1413.7329,251.206,379.8207,42.3781,121.7911,330.6514,54.8727,500.1953,1680.9153000000001,201.5997,249.3715,25.2837,88.1613,185.1661,39.6082,475.8702,1265.0607
다사615482,446.3821,198.1922,8.7837,451.7351,216.8968,288.1073,242.5201,1852.6173000000001,597.5984,223.3391,7.7535,372.4003,142.33,359.8602,176.1734,1879.4549,256.394,182.5288,6.7536,642.2249,266.5024,289.9532,158.4056,1802.7625
다사615483,407.3788,326.1839,214.4989,60.9195,461.181,231.3959,192.7625,1894.3205,501.6931,445.916,240.7268,66.1401,278.8723,223.7115,166.8385,1923.8983,402.1876,169.7527,319.1748,47.7191,608.6514,126.7402,212.0523,1886.2781
다사615484,383.2974,252.8044,309.8925,153.2131,49.0137,420.4038,336.0582,1904.6830999999997,428.886,281.2567,184.8298,123.9457,45.3998,380.5997,245.1846,1690.1023,204.9513,246.6705,287.1149,168.153,49.2804,222.3371,321.661,1500.1682
다사615485,15.417,358.8274,193.7355,366.1342,13.6077,389.8575,487.1176,1824.6969000000001,14.2393,308.8677,131.9126,416.5938,13.6362,505.4388,273.0768,1663.7652,9.9157,279.85,205.5329,401.4133,16.7289,485.9902,417.6253,1817.0563
다사615486,387.7461,355.4081,171.5115,222.0963,192.2417,348.6883,194.4868,1872.1788,357.8202,343.2244,166.3863,187.6002,242.5104,512.765,258.6479,2068.9543999999996,234.059,399.0151,130.993,212.865,189.5516,473.0136,180.1784,1819.6757
다사615487,400.3994,82.3846,213.6999,358.4827,307.8566,214.9,5.1758,1582.8990000000001,588.8103,101.5967,223.4876,503.6078,217.9531,177.6929,7.1496,1820.2979999999998,361.3049,93.5591,197.4349,418.3268,281.0198,309.3534,4.7418,1665.7407
다사615488,272.9994,290.8247,130.0617,156.2321,437.5918,130.1578,95.3347,1513.2021999999997,276.6704,294.1084,122.6611,81.7698,295.7459,126.7078,59.0107,1256.6741000000002,378.8193,243.5944,161.9284,95.114,495.4926,158.6505,80.2929,1613.8921
다사615489,240.1292,60.9106,196.2141,359.0157,109.9457,79.9316,405.995,1452.1419,163.281,35.6153,193.4699,439.6044,85.1299,52.5692,487.1536,1456.8233,133.08,34.209,213.1474,381.476,77.1102,55.2245,387.0071,1281.2542
다사615490,8.413,35.7229,439.9335,395.9869,397.6156,312.2855,345.3561,1935.3134999999997,12.252,36.4743,257.8135,422.0486,444.0109,365.1335,336.5984,1874.3311999999999,4.7857,38.3905,301.1108,293.9364,473.1509,418.2529,230.8157,1760.4429
다사615491,65.4242,411.9092,478.9116,278.5812,363.1996,9.4584,167.6742,1775.1583999999998,87.699,358.8249,625.2288,303.3559,338.8216,10.8319,193.0944,1917.8564999999999,70.8213,305.3409,585.6337,167.9229,277.1637,14.0719,128.7979,1549.7522999999999
다사615492,170.0257,498.9473,43.8894,340.1494,309.3785,164.4475,460.0824,1986.9202,191.0594,595.8062,62.9028,250.3249,368.3382,178.4165,442.7184,2089.5663999999997,129.8482,443.4937,63.6873,222.7961,307.7113,242.418,312.2701,1722.2247
다사615493,213.7123,378.4555,169.4357,24.9489,416.4048,228.0918,271.0392,1702.0881999999997,254.6754,240.6553,116.46,33.8225,460.7007,213.2603,145.1703,1464.7445,128.1136,525.4035,181.5878,29.9816,435.8818,245.9404,387.4889,1934.3976
다사615494,376.7901,206.4642,263.38,31.3981,73.3326,480.413,124.9961,1556.7741,278.1598,161.2542,269.7275,34.2455,79.2127,249.9901,145.4322,1218.022,502.6876,251.0932,339.1034,31.9161,69.2186,655.3843,127.9353,1977.3384999999998
다사616477,301.7322,226.0011,99.2275,240.3897,23.8614,75.4531,62.5687,1029.2337,252.844,148.4039,129.6578,237.0486,32.8844,88.9107,88.8271,978.5765,274.6803,304.4654,148.7868,289.4754,18.3493,42.6281,56.266,1134.6513
다사616478,51.6196,380.5434,465.1196,194.4579,104.7615,360.183,459.5782,2016.2631999999999,73.6149,478.3856,448.3068,253.907,128.3974,270.9918,605.2888,2258.8923,49.2179,456.4278,281.0187,282.1437,139.4027,427.6782,393.2221,2029.1111
다사616479,299.3745,201.9602,378.0883,299.3596,37.6244,358.3326,191.7877,1766.5273,195.7867,176.0805,381.0726,446.7978,29.5848,299.0386,285.8313,1814.1923000000004,250.7476,273.4929,465.0376,447.7988,50.8791,319.9707,156.8539,1964.7806000000003
다사616480,408.7409,157.2348,194.4118,147.3169,259.7966,471.8336,498.2531,2137.5877,302.8514,197.8334,186.7163,219.7215,318.1435,260.1243,666.9868,2152.3772,261.944,221.7242,232.4066,130.8275,250.5345,564.5667,695.4164,2357.4199
다사616481,108.7195,298.9876,456.8125,120.7069,71.5253,46.3589,396.6714,1499.7821,147.3651,302.3338,314.2334,171.4836,71.6926,65.5443,240.9253,1313.5780999999997,145.4388,285.155,314.7565,113.4358,68.5087,29.0945,347.8357,1304.225
다사616482,196.0751,135.9728,189.0034,407.7084,388.155,8.6624,216.4568,1542.0339,251.1649,123.5042,223.9585,528.5704,482.9505,10.6643,163.6143,1784.4270999999997,237.0034,189.8789,116.1538,485.0273,268.5043,7.3584,290.4724,1594.3985000000002
다사616483,263.7626,462.635,202.8768,311.554,68.3247,243.9808,474.7937,2027.9276,249.2348,258.5952,127.3972,219.0708,60.5202,345.2551,539.2653,1799.3386,153.1642,381.222,176.8522,282.2282,61.81,251.6644,285.9541,1592.8950999999997
다사616484,355.0769,442.9635,449.0866,465.6455,42.6358,445.3719,37.9399,2238.7201,356.4912,483.7237,359.8321,595.646,33.6769,609.056,19.0071,2457.433,290.1136,254.8157,363.4808,464.6571,31.4974,544.4675,40.9414,1989.9734999999998
다사616485,330.1247,212.1547,101.1832,336.544,300.1213,28.6506,415.3264,1724.1048999999998,226.8589,307.8168,137.0973,241.1739,408.1193,22.8027,429.2223,1773.0911999999998,280.968,257.42,64.3648,229.0055,166.3272,30.1847,378.5881,1406.8582999999999
다사616486,126.9729,173.9813,119.2773,246.3464,67.2959,92.2644,173.1977,999.3359,189.2193,173.0148,135.6165,145.0978,96.2927,124.8938,161.0526,1025.1875,167.0588,166.5215,117.1717,178.2807,79.2917,131.2429,209.1271,1048.6943999999999
다사616487,239.2454,175.0276,499.3987,76.9485,124.2205,253.3875,291.198,1659.4261999999999,279.2934,236.5964,517.7158,70.5159,163.3477,208.5433,177.8771,1653.8896,325.9011,223.4306,744.0083,112.5066,146.6225,304.9666,148.0501,2005.4857999999997
다사616488,163.3659,12.1741,463.8879,219.3238,114.595,401.2398,31.5389,1406.1254000000001,172.607,15.9307,556.3918,235.1699,87.8083,420.2175,37.1842,1525.3093999999999,180.0845,13.1625,462.1911,130.657,84.8734,482.3643,40.2493,1393.5820999999999
다사616489,424.6667,86.743,106.0972,443.5386,4.1093,208.2399,127.68,1401.0747000000001,616.9338,126.2087,130.5491,500.2207,4.9335,230.9048,99.3602,1709.1108000000004,290.0335,94.9457,83.809,460.6597,2.9942,237.9919,165.1986,1335.6325999999997
다사616490,68.1252,11.7484,464.2949,210.7436,344.608,449.1417,439.8082,1988.4699999999998,64.2301,10.3733,675.3333,212.9756,220.3526,663.3407,366.28,2212.8855999999996,102.1255,8.8643,603.438,228.4252,395.1534,575.2871,236.8868,2150.1803
다사616491,361.0823,28.2762,289.7058,180.6756,53.7425,158.4971,199.8803,1271.8598,496.0049,27.9528,252.9629,235.4615,36.8254,206.1022,190.0582,1445.3679,481.3783,14.7043,336.5134,209.1605,29.2365,209.9951,272.4045,1553.3926000000001
다사616492,2.5802,434.1872,97.629,172.7351,352.0542,310.0898,319.1897,1688.4652,1.7415,321.2304,92.111,209.3837,501.9844,264.8566,478.577,1869.8846,1.672,238.2576,108.1075,189.874,240.3547,446.0319,364.5356,1588.8333
다사616493,61.3348,471.5706,194.1255,122.8724,459.4929,33.3378,351.3479,1694.0819,62.965,447.8975,233.8772,74.1306,667.3582,37.1741,380.3302,1903.7327999999998,45.0417,450.8489,105.7072,91.1399,310.3871,48.5825,524.548,1576.2553
다사616494,440.1958,337.334,164.3289,58.5417,483.9331,488.9797,420.5521,2393.8653,592.6346,260.3165,193.8423,44.7393,257.7363,674.1954,450.3778,2473.8422,434.3633,426.9382,191.8329,65.2464,711.2904,304.4365,608.2531,2742.3607999999995
다사616495,14.7561,372.7438,287.9241,145.4907,413.0545,150.5667,228.5485,1613.0844000000002,19.8809,246.9275,399.9781,84.5433,441.9047,109.6864,162.8094,1465.7303000000002,9.2123,270.7675,368.9563,133.7526,541.555,167.232,208.463,1699.9387
다사616496,499.3982,358.8762,291.475,180.4323,404.4032,59.1172,435.5278,2229.2299,453.2976,523.8774,221.4405,164.5908,286.7691,73.2642,240.1732,1963.4127999999998,724.4362,428.5888,409.9251,104.0048,396.9321,61.9927,461.1911,2587.0707999999995
다사617478,73.7403,145.9166,328.0661,423.3375,126.5807,133.7476,460.5329,1691.9216999999999,44.6902,97.8948,204.1056,256.8122,110.9116,155.0233,333.3596,1202.7973,67.9782,181.5843,274.7191,347.6354,173.2107,70.8432,452.8687,1568.8396
다사617479,387.7629,196.5947,36.3323,153.6183,362.3636,308.5079,248.0598,1693.2395000000001,479.4379,248.992,49.3988,95.7063,195.1317,393.0692,202.3586,1664.0945000000002,204.1665,174.8887,32.1138,126.7829,265.5176,333.9079,204.2209,1341.5983
다사617480,41.4675,224.7587,332.9791,468.0695,77.4693,83.3828,471.1253,1699.2522000000001,22.7535,118.048,442.5035,431.4027,74.678,77.0014,537.8102,1704.1972999999998,49.4921,301.6527,495.4115,269.8608,77.1456,57.8446,405.3085,1656.7158
다사617481,481.2389,315.0015,120.4685,212.7661,220.9824,412.2852,105.4099,1868.1525000000001,556.6789,208.9367,79.946,231.0113,225.3932,443.0337,55.6505,1800.6503,458.1608,432.9433,165.4918,220.8786,131.412,574.6141,52.8898,2036.3904
다사617482,372.7127,319.7365,365.409,416.0472,81.7658,165.2012,193.3247,1914.1970999999999,322.9775,382.1307,495.031,234.6591,43.8912,194.8931,98.4926,1772.0752000000002,317.8876,247.0025,192.9543,387.4871,103.4949,163.9171,196.5574,1609.3009
다사617483,191.307,140.935,423.7012,498.6459,139.5578,306.747,330.0844,2030.9783,160.7103,121.9112,225.3343,453.1593,88.1079,177.9033,235.3109,1462.4371999999998,130.3628,145.9729,489.4986,508.6936,139.9968,255.4538,252.393,1922.3715
다사617484,201.2463,156.8254,454.6256,188.7094,472.8875,111.824,3.4667,1589.5849,258.2257,191.3459,233.878,217.8982,576.5171,94.8166,3.6551,1576.3366,199.4246,173.5121,292.1355,171.7368,623.1698,166.5347,3.3209,1629.8343999999997
다사617485,347.4028,287.8201,107.8461,446.9356,495.0507,47.8454,235.5298,1968.4305,456.3051,358.922,90.5147,491.1906,622.5693,29.1909,303.3809,2352.0735000000004,377.3531,270.457,102.6149,497.1479,393.0844,39.3991,231.7094,1911.7658
다사617486,168.2869,216.8691,240.2625,456.2592,351.1785,78.6739,180.3831,1691.9132,114.9457,322.7079,160.5018,256.2414,398.2659,72.111,226.4463,1551.22,163.3549,229.907,289.7478,655.3921,438.0059,89.4262,123.6919,1989.5258000000001
다사617487,285.5201,140.7422,271.8066,320.147,229.9563,367.4216,498.9024,2114.4962,248.1791,138.407,158.6215,308.6454,118.3222,371.9599,662.825,2006.9601,229.3399,113.5011,159.7387,396.6143,132.9878,315.3727,301.6264,1649.1808999999998
다사617488,170.3821,195.9694,124.8407,44.8672,17.7692,413.1621,407.369,1374.3597,233.369,163.5244,104.3426,53.9702,12.4319,278.8524,377.1793,1223.6698000000001,112.5459,177.5448,122.8873,28.6144,11.344,240.0405,312.1716,1005.1485
다사617489,370.0237,273.3825,27.272,493.1865,29.8664,475.5405,273.6988,1942.9704000000002,536.8886,137.4458,32.5303,561.8798,35.4922,543.379,139.3951,1987.0107999999998,431.4377,346.6434,37.4344,473.1904,43.5813,397.1068,163.6441,1893.0381
다사617490,60.1317,388.4666,482.2944,261.7155,454.3797,490.5955,244.6367,2382.2201,77.1918,300.5217,437.2699,139.2045,365.3861,314.7421,166.3036,1800.6197,34.1993,531.3347,564.1298,371.4771,423.5277,247.0585,213.6907,2385.4178
다사617491,285.6539,283.281,158.9556,122.7818,301.7738,317.8554,190.7205,1661.0219999999997,343.1132,392.8996,121.1767,77.0685,441.333,219.0386,284.6868,1879.3164,371.5935,153.4979,83.8622,160.1337,231.0329,372.2683,168.4492,1540.8377
다사617492,100.1405,244.4862,229.6958,496.1669,267.9118,270.3771,84.6829,1693.4612,72.6449,165.5312,175.2435,397.3153,177.7121,374.497,53.2989,1416.2429,59.9363,157.0328,249.6219,530.0539,212.0196,296.6191,100.6347,1605.9183000000003
다사617493,74.1281,359.2828,476.6524,30.056,395.2934,464.6833,370.9711,2171.0671,105.3732,430.7652,350.1571,29.6324,411.3501,475.6014,406.6608,2209.5402,40.3381,485.5534,436.2915,15.0776,419.9221,532.7651,362.4315,2292.3793
다사617494,138.3543,146.5844,1.606,99.2734,424.2226,260.3577,493.7383,1564.1367,182.9973,80.1281,1.0882,134.7149,307.3724,216.8321,285.0087,1208.1417,126.2903,121.701,2.2421,131.6534,371.7324,310.421,423.9459,1487.9860999999999
다사617495,215.7022,282.1958,485.8317,498.2316,246.4396,463.557,85.9421,2277.9000000000005,262.9977,391.9242,283.2503,311.4751,170.9307,531.0576,59.7603,2011.3959,252.5751,295.9774,637.411,348.0213,313.0356,653.4952,102.813,2603.3286
다사617496,314.9562,432.8608,153.4642,318.6183,143.6183,439.2865,192.3287,1995.133,254.9276,635.5376,225.3855,311.6501,176.5731,242.0488,112.5712,1958.6939000000002,470.7032,626.5698,114.2557,383.3118,101.5026,633.3678,227.8169,2557.5278
다사617497,483.7703,437.5776,261.3868,94.6166,107.6821,378.1007,342.6305,2105.7646,324.6534,482.4377,323.1991,65.1582,56.7957,434.8123,510.272,2197.3284,721.1483,332.0752,372.4247,127.0756,92.2302,461.2686,506.5659,2612.7885
