GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,482.0594,102.321,471.9143,425.3257,397.7156,433.4212,414.362,2727.1192,414.8517,136.3195,531.2095,519.5425,239.5124,397.1607,542.3435,2780.9398,363.8866,55.4795,583.631,512.8965,508.1442,626.6331,329.1906,2979.8615
다사611485,161.7293,51.5102,157.2422,385.6124,169.5969,462.9916,392.3153,1780.9979,192.6451,38.1615,159.3793,445.713,253.7475,350.8127,555.5857,1996.0448000000001,152.8595,61.3526,124.8887,427.72,210.1448,342.3058,394.6996,1713.971
다사612480,345.6457,485.195,60.4388,120.3237,423.2875,304.0868,341.3525,2080.33,242.2274,718.2272,37.36,119.2241,482.304,313.37,426.0894,2338.8021,444.1092,358.1393,41.4066,111.3656,325.4844,266.4379,420.6991,1967.6420999999998
다사612481,410.4102,300.2224,233.3317,271.1,384.1379,115.8226,214.2153,1929.2401,374.0995,316.6557,150.7754,384.7926,415.2871,158.4049,228.5164,2028.5316,535.4695,402.9328,342.3048,251.9916,288.4331,153.5481,154.0222,2128.7021
다사612482,172.0825,132.9411,353.584,283.9084,477.9837,59.9871,127.4704,1607.9572,250.5967,172.5511,212.804,389.7743,448.5897,69.7233,89.781,1633.8201,233.1623,104.4082,450.1374,411.3319,503.4017,54.9736,191.1286,1948.5437
다사612483,300.7616,217.2662,270.2866,463.7689,80.1649,394.9113,24.1315,1751.291,159.0312,139.152,180.5133,499.2789,77.074,200.2453,22.2502,1277.5449,158.6753,315.5573,376.1734,302.304,105.1744,523.3935,36.0488,1817.3267
다사612484,237.4897,217.8692,380.8877,193.6756,385.0954,109.0476,30.9589,1555.0241,257.8541,110.9417,330.0544,179.4775,333.2649,109.9038,24.6735,1346.1699,182.0555,200.8787,312.7615,213.5336,471.2123,110.8821,24.2092,1515.5329000000002
다사612485,171.6188,396.577,202.1184,398.6061,290.6728,0.1931,105.6478,1565.434,148.2781,394.8371,230.4644,326.0473,274.6597,0.1254,71.5859,1445.9978999999998,86.8113,497.977,252.1582,543.0152,180.2722,0.1486,83.259,1643.6414999999997
다사612486,283.5044,144.0713,293.0516,409.0022,114.2268,281.5496,12.8504,1538.2563,351.2743,178.9846,368.3704,360.7648,80.3004,246.8807,13.5811,1600.1563,313.8098,124.3006,287.0704,580.5765,130.823,238.9209,16.1849,1691.6861000000004
다사612487,188.0378,23.7792,320.41,393.3614,31.6958,476.7536,330.6454,1764.6832,267.5849,16.0476,448.8358,546.7514,26.5857,681.81,251.0745,2238.6899000000003,264.1257,33.8011,467.6687,527.3799,20.805,683.2206,352.8637,2349.8647
다사613480,485.5926,401.7095,280.5603,253.6198,424.8613,497.9641,257.2402,2601.5478000000003,436.2995,456.1272,193.5574,215.835,300.5113,443.4732,376.0656,2421.8691999999996,331.0746,251.3721,155.8922,362.4153,508.4664,377.4724,133.0954,2119.7884
다사613481,431.6068,459.3847,205.1598,204.2461,186.2658,199.972,111.6679,1798.3030999999999,579.2674,333.6134,140.9003,252.7264,216.639,219.9674,94.0408,1837.1546999999998,530.4085,665.4606,130.5039,118.0734,113.0895,132.1294,134.7878,1824.4531
다사613482,114.6728,399.2523,16.9318,446.7155,29.4625,95.8937,60.7504,1163.6789999999999,153.006,403.9727,13.4656,513.7637,37.8464,85.8372,77.5966,1285.4882,139.0161,412.1027,21.9726,591.1184,31.1769,83.8931,74.8432,1354.123
다사613483,252.2325,368.6232,186.6592,394.8687,41.8092,316.9492,328.7541,1889.8961,368.3848,473.2011,271.2162,573.0124,61.0118,207.8316,240.5431,2195.201,233.5865,441.5784,276.118,423.3509,36.5506,384.1959,450.7769,2246.1572
다사613484,245.6322,257.332,14.1975,432.3942,355.7393,182.0206,422.0381,1909.3539,159.592,189.6567,17.7994,621.9793,420.2247,160.669,388.7008,1958.6219,179.0767,237.4792,19.0506,391.4246,511.6536,255.2272,318.8599,1912.7717999999998
다사613485,364.314,436.884,499.6695,30.5616,448.7868,295.6303,484.8718,2560.718,403.0681,469.1819,569.5963,29.4119,533.4282,150.8158,543.743,2699.2452,497.9699,508.1724,343.803,33.0865,602.9246,253.9252,614.361,2854.2425999999996
다사613486,80.7779,224.4367,308.4893,371.471,48.4382,328.6837,341.7596,1704.0564,60.7525,171.6197,364.2848,465.7773,64.9903,363.2095,380.6924,1871.3265000000001,114.8449,319.6815,198.9033,367.2233,42.0125,428.8493,324.4349,1795.9497000000001
다사613487,148.3018,95.8187,480.2794,91.7666,236.4936,364.4303,30.4989,1447.5893,129.6497,143.2802,274.692,74.8099,254.6482,445.6148,44.9709,1367.6657,89.1658,107.2941,434.168,54.8826,352.8603,241.6382,42.0238,1322.0328
다사613488,191.6769,182.3645,125.4075,193.987,78.3823,106.6276,243.4618,1121.9076,250.9163,110.4744,117.645,234.0846,102.1698,100.3842,260.8415,1176.5158000000001,103.7679,154.9982,85.8288,145.3412,45.01,101.6531,234.0297,870.6288999999999
다사613489,347.2629,22.8108,84.264,86.8425,380.1609,215.11,228.0724,1364.5235000000002,449.0176,20.9008,125.8169,121.9519,438.181,272.3121,301.899,1730.0792999999999,283.351,25.2692,117.3017,119.0639,431.9816,297.4082,305.3827,1579.7583
다사614474,305.2047,352.9493,41.0519,369.6081,383.6059,196.9967,314.9216,1964.3382000000001,341.2515,279.6279,34.3404,252.0114,431.0884,169.894,453.6724,1961.886,292.1487,366.0493,37.6651,446.5155,421.6648,170.7519,252.2091,1987.0044
다사614475,288.6216,248.6634,297.2592,435.0902,356.3286,61.071,129.2613,1816.2952999999998,354.0512,327.707,245.4503,325.574,220.2653,53.7296,161.2985,1688.0758999999998,214.4599,156.5958,254.128,273.4018,529.5033,37.3068,143.7196,1609.1152000000002
다사614479,339.1062,250.3083,450.1325,124.6323,371.6017,215.4714,353.3607,2104.6131,341.4964,126.7711,616.7795,62.732,479.1021,211.8148,328.0106,2166.7065000000002,473.676,302.5793,309.1353,165.3644,551.1222,169.7531,525.5178,2497.1481
다사614480,336.0155,284.2117,48.1612,275.4777,325.9072,485.0103,467.8089,2222.5924999999997,222.8064,232.5412,67.0809,169.081,261.1366,586.5261,366.0864,1905.2586000000001,412.4206,228.4733,39.9922,298.9933,442.0075,321.7,434.8778,2178.4647
다사614481,165.8205,255.3567,498.0265,373.0431,216.5392,485.9575,215.5706,2210.3140999999996,199.3086,246.7962,304.4965,407.5368,198.9223,333.0669,156.3999,1846.5272,158.8682,255.2127,358.9215,485.5939,206.3163,323.1105,301.1828,2089.2059
다사614482,93.4351,133.6118,154.5776,72.781,259.3007,415.4336,186.3015,1315.4413000000002,89.0637,187.807,153.3414,103.8042,317.5243,313.9189,269.8972,1435.3566999999998,91.0597,86.3132,224.431,83.2829,237.146,557.4908,164.0278,1443.7514
다사614483,215.3503,498.4143,40.1458,32.7414,353.5633,88.1672,46.8729,1275.2552,222.3381,318.2571,57.4571,29.9079,509.7777,85.5751,32.878,1256.191,116.7219,489.6592,59.3164,43.7493,208.868,70.4364,53.7355,1042.4867000000002
다사614484,485.7763,172.6517,90.7659,92.0355,183.8095,235.3656,95.093,1355.4975000000002,593.1256,148.3412,69.2005,65.4666,265.7317,248.1261,80.7336,1470.7252999999998,251.4554,203.9025,47.5804,124.1863,98.6095,274.0871,48.2282,1048.0494
다사614485,67.7249,333.8711,309.8487,262.1411,298.3102,430.1527,34.9803,1737.0290000000002,71.6801,254.5897,400.5554,323.3508,411.0527,572.2326,19.5116,2052.9728999999998,81.9752,392.5051,160.6227,205.3955,207.158,315.0368,37.5955,1400.2888
다사614486,66.996,219.3413,155.0184,257.0472,291.0339,55.7009,346.5168,1391.6545,53.9461,125.7551,180.3716,358.4984,241.8723,77.7607,339.6606,1377.8648,92.0281,228.9202,129.2515,158.6797,412.5308,63.04,429.1272,1513.5774999999999
다사614487,106.5963,263.7679,375.274,146.0963,73.6584,268.1351,299.464,1532.992,76.2372,364.6721,387.2079,116.9401,76.7072,154.3518,412.3036,1588.4198999999999,122.9656,302.9846,335.6615,192.5445,104.9407,174.5592,385.4097,1619.0657999999999
다사614488,61.8708,333.1447,389.8276,51.372,166.9327,250.6233,174.9804,1428.7514999999999,53.6758,205.5567,478.9754,52.8535,108.0522,154.3913,253.7612,1307.2660999999998,38.9561,225.345,466.6436,49.5604,211.3116,131.7622,125.4806,1249.0595
다사614489,395.497,410.2989,57.6875,253.4238,493.9958,464.9107,176.7261,2252.5398,335.4997,352.0763,45.8371,162.636,295.9954,264.0807,188.3406,1644.4658,488.5042,396.728,31.3977,249.0414,605.401,409.6194,205.8308,2386.5225
다사614490,279.7234,9.3859,106.4958,150.9637,244.7926,169.206,337.2225,1297.7899,413.4037,12.8166,104.3853,129.6229,324.2405,91.5795,281.2904,1357.3388999999997,279.1347,6.0572,129.0763,195.6995,307.1856,228.8944,340.3442,1486.3919
다사614491,293.3826,275.0592,370.5132,475.2507,405.4485,459.3422,154.1629,2433.1593,313.7053,332.0625,264.0564,391.9373,451.4367,469.3032,205.1078,2427.6092,287.4084,163.137,250.9396,556.8982,395.4768,571.3442,145.8434,2371.0476000000003
다사615474,471.7789,321.3372,307.416,5.8012,85.1705,158.3807,340.0161,1689.9006,469.924,452.2136,458.0098,6.9503,124.2933,113.4712,455.7673,2080.6295,425.9625,241.2411,400.4588,3.1876,112.4347,175.3784,199.8081,1558.4712
다사615475,466.3155,79.2455,402.9189,150.1658,148.95,76.5193,238.4714,1562.5864,429.8535,113.2841,457.6741,82.7815,108.77,88.844,249.5885,1530.7957000000001,566.2329,113.778,232.2354,147.804,166.5359,112.8471,214.7192,1554.1525000000001
다사615476,269.8571,181.223,58.3167,344.4853,372.7172,419.6156,328.3938,1974.6087,219.8816,240.8716,61.0952,319.793,386.7357,537.8437,183.7584,1949.9792,198.8539,144.7938,52.8134,319.1622,394.9282,247.9834,479.0308,1837.5657
다사615477,75.279,436.8126,469.8266,107.501,91.1296,249.1119,455.0495,1884.7102,60.2077,280.8031,379.3742,126.2179,125.0027,194.2141,230.9181,1396.7378,59.9363,301.9029,492.1841,114.9059,133.6261,243.1225,537.9059,1883.5837
다사615479,72.6074,183.4358,251.425,109.5898,370.1901,258.4949,317.6519,1563.3949,73.5395,196.0271,285.8579,151.6815,514.1633,373.0523,224.7845,1819.1061,56.9506,238.4865,355.1275,131.2945,373.5262,243.1502,378.9417,1777.4772
다사615480,134.4234,367.6781,37.2372,233.0008,79.5363,241.2576,183.2876,1276.4209999999998,174.7847,295.9216,43.2082,208.2899,115.9239,204.3217,160.9594,1203.4094,191.4504,189.9112,33.2472,309.18,101.5317,326.8975,170.7207,1322.9387000000002
다사615481,361.8829,252.4526,332.4391,30.5931,306.6786,472.9028,65.8366,1822.7857000000001,300.8559,183.2967,344.0602,39.2092,341.5426,245.1108,93.9668,1548.0421999999999,478.618,367.9083,372.4337,17.6341,162.6411,489.395,38.4245,1927.0547000000001
다사615482,76.0287,449.599,296.3889,192.2297,436.5224,65.9491,430.7909,1947.5086999999999,55.965,622.0264,407.4793,145.9258,511.8961,63.3233,618.9924,2425.6083,106.6366,290.8894,293.8195,149.0901,516.6002,82.7066,249.4713,1689.2137
다사615483,25.0322,125.0265,70.5292,313.6279,173.0821,446.3524,429.329,1582.9792999999997,22.8545,136.2239,51.6219,432.4233,238.2532,434.5137,283.4115,1599.302,28.7565,156.3508,47.7953,238.019,201.4434,299.9462,307.7437,1280.0549
다사615484,342.9676,352.5877,124.1694,260.7363,405.7679,217.1091,191.7565,1895.0945000000002,217.3679,261.0034,142.5353,350.4421,240.8812,256.8788,96.2416,1565.3503,236.582,367.9914,180.9842,148.8969,203.743,127.1169,213.6392,1478.9536
다사615485,175.3138,228.7325,22.092,121.3643,213.7549,132.9368,103.1248,997.3190999999999,253.5335,294.8418,27.347,92.0998,110.9613,71.7903,116.6176,967.1912999999998,102.1936,276.4428,14.8297,61.6346,115.294,133.5453,72.0132,775.9531999999999
다사615486,407.4326,51.0424,369.1354,457.6983,231.0111,376.7017,321.6412,2214.6627,341.4487,28.814,320.3127,434.0754,275.2507,416.5933,359.7078,2176.2026,245.1576,38.8845,242.5616,431.198,344.0771,310.1634,392.9693,2005.0114999999998
다사615487,186.7388,423.4579,340.7496,112.7324,338.6757,289.1641,306.8807,1998.3991999999998,224.4104,509.9037,251.6048,64.9035,381.7869,181.4819,429.0272,2043.1184,254.5821,622.5816,406.4616,157.9615,375.4454,358.5795,448.9634,2624.5751
다사615488,261.5378,163.8998,61.1231,407.265,208.3591,435.4487,356.4747,1894.1082,315.7024,113.8539,52.8451,410.0612,126.9526,255.5834,511.1216,1786.1202,221.6445,141.2514,30.8629,573.287,217.1051,584.1763,442.8603,2211.1875
다사615489,313.4634,189.2648,382.8427,106.1738,319.3225,256.1202,139.3192,1706.5066,307.3107,201.1265,563.8857,144.156,203.3185,223.9582,160.2904,1804.0460000000003,377.789,153.0613,552.3552,119.4534,391.3561,142.5789,103.8736,1840.4675
다사615490,441.3568,343.2332,282.8735,432.2474,55.5482,173.4453,128.6038,1857.3082000000002,579.8948,442.963,353.6115,431.7792,31.9533,228.7345,84.1758,2153.1121,241.4766,505.2747,161.182,418.5829,79.1224,110.5758,150.3825,1666.5969
다사615491,246.8649,88.4797,248.9455,241.6459,490.5839,193.604,285.8293,1795.9532,292.5803,65.0993,230.1454,262.4868,285.2305,193.5212,398.2076,1727.2711,177.7185,52.4447,214.6711,191.6454,657.2201,182.7111,174.921,1651.3319
다사615492,280.7539,33.7199,338.3962,291.7672,37.9768,52.1995,78.0904,1112.9039,343.6026,44.427,312.8943,221.5169,47.9853,56.0125,66.8478,1093.2864,197.0433,49.1109,273.5662,313.9672,27.8422,53.9585,88.3389,1003.8272
다사615493,194.1579,326.8643,455.5515,487.8017,399.8328,208.4573,226.4114,2299.0769,226.8394,473.9413,447.0521,469.8121,318.6014,167.4663,306.2436,2409.9562000000005,101.2105,298.6422,502.7585,322.1492,287.17,148.0766,314.5555,1974.5625000000002
다사615494,338.3361,472.3954,372.2203,312.1229,442.7788,112.4137,16.6068,2066.8740000000003,437.0824,287.6375,267.8832,411.5901,426.9302,158.7705,12.5075,2002.4014000000002,447.77,383.2432,389.5694,449.4506,385.0376,96.519,22.9835,2174.5732999999996
다사616477,483.1113,118.3828,127.652,256.0988,160.4441,343.5654,285.5435,1774.7979,490.464,129.8416,104.443,189.5387,84.9774,458.1149,254.7022,1712.0818,363.7553,161.829,181.8825,342.7136,162.8841,189.5914,334.5713,1737.2272
다사616478,114.4867,440.4314,26.5707,379.5091,381.3133,288.562,185.461,1816.3342,67.1165,613.1196,16.5984,496.7419,217.5861,144.8028,125.9042,1681.8694999999998,62.0834,628.4433,16.1163,516.3437,378.6929,422.1047,251.7818,2275.5661
다사616479,189.3746,237.3966,156.279,118.8957,43.3118,16.3977,437.9367,1199.5920999999998,219.3739,172.8957,177.8125,62.8701,24.1274,8.9147,441.9701,1107.9643999999998,186.6392,305.9285,86.4708,94.901,47.0684,10.9591,644.9781,1376.9451
다사616480,166.1593,329.1688,498.1825,119.7077,192.9909,164.3581,118.4079,1588.9751999999999,235.7806,362.7943,593.9195,76.9212,202.4617,192.2577,137.4728,1801.6078000000002,85.7329,334.0728,319.148,162.2873,115.5766,221.8033,98.743,1337.3638999999998
다사616481,162.1949,458.2905,69.9961,443.698,283.6271,400.1786,96.3597,1914.3448999999998,219.1169,400.1356,46.0506,563.2799,195.9876,294.934,55.8944,1775.399,87.5132,334.4455,61.0937,566.4174,323.8815,291.5525,121.6548,1786.5586
다사616482,393.3972,320.3944,141.8013,229.1407,40.8731,222.3368,126.507,1474.4505000000001,512.1081,265.2288,185.6665,132.2459,49.3937,120.7728,77.4867,1342.9025,497.6745,476.4183,124.271,258.4178,40.008,254.1432,117.2302,1768.163
다사616483,295.8451,355.0644,471.0144,227.6035,26.7809,382.5004,191.7895,1950.5982000000001,227.3309,516.7798,561.6961,310.3232,34.3994,485.684,100.7847,2236.9981000000002,441.7223,391.2581,590.3137,218.2962,15.8398,317.0548,97.7901,2072.275
다사616484,441.0109,68.7914,310.3347,308.6064,328.9279,399.4766,478.771,2335.9189,303.7482,72.3897,373.9738,396.213,466.6882,528.3014,573.9069,2715.2212,564.0989,85.7764,347.3395,235.202,167.3999,320.6674,275.6679,1996.1519999999998
다사616485,101.3381,371.6806,64.5953,268.2113,416.4804,228.5687,252.0456,1702.9199999999998,83.7377,279.4104,56.3624,318.4412,520.1395,269.5204,179.3139,1706.9254999999998,139.2329,548.1493,39.7876,191.746,492.5804,319.5612,192.7692,1923.8266
다사616486,482.8349,228.874,79.9692,490.8045,425.0514,321.6966,193.2587,2222.4893,395.4505,150.6466,45.7478,661.3818,448.499,442.2218,156.8494,2300.7969,668.5949,322.8538,86.1003,541.0264,507.4958,350.5605,158.4508,2635.0825
다사616487,232.583,100.2251,445.6356,221.71,336.6404,326.4623,187.0098,1850.2662000000003,248.6042,144.1093,383.4025,298.6107,298.6908,250.3439,261.5156,1885.277,205.5705,54.9215,623.3664,184.2438,413.5505,463.8848,280.1314,2225.6689
다사616488,413.1798,380.0533,319.6068,456.4627,435.489,331.5585,464.401,2800.7511,590.9466,431.9427,182.5621,322.7868,454.9066,235.5622,695.1939,2913.9008999999996,279.8701,288.943,400.9712,517.4737,373.16,304.3606,520.3342,2685.1128
다사616489,313.1935,6.9355,425.7404,346.9567,404.2044,37.6903,255.599,1790.3198,310.7324,3.5454,401.3739,338.9639,256.4406,37.9501,207.5026,1556.5089,419.3733,8.9563,494.7672,343.9149,202.7195,34.7076,296.4574,1800.8962
다사616490,447.7356,191.3526,74.9589,62.6587,162.7786,67.5527,29.0019,1036.0389999999998,406.3206,153.0112,68.3012,62.1206,178.4119,99.9258,30.8714,998.9627,390.4042,216.7702,109.4575,92.1351,122.5074,61.5005,39.0375,1031.8123999999998
다사616491,346.8258,194.8312,351.148,179.7253,345.5339,342.5368,402.4059,2163.0069000000003,345.5378,248.609,203.654,228.2471,321.6701,348.6548,513.1568,2209.5296,367.2492,261.1724,285.7152,131.756,502.9066,271.4879,308.9481,2129.2354
다사616492,263.6415,216.1336,257.2167,103.8807,286.0195,459.9743,308.1809,1895.0472000000002,133.5637,216.1602,283.8182,73.9176,155.6389,606.9086,213.0636,1683.0708,348.9484,308.478,275.8723,122.3577,229.2792,532.8794,239.2317,2057.0467
다사616493,475.7942,299.1063,9.1538,169.7489,338.1876,35.4294,427.9726,1755.3928,433.1299,194.4234,11.6605,134.4234,365.8911,40.4136,379.4207,1559.3626,351.1802,164.9903,12.2714,101.2407,325.5365,35.7678,475.5335,1466.5203999999999
다사616494,162.8494,1.7722,220.8283,342.497,15.3747,392.0026,198.3025,1333.6267,238.4341,2.1545,159.8214,345.0549,20.7176,519.0248,186.5749,1471.7822,88.8695,0.9382,183.1235,274.8632,16.7528,343.1511,150.3569,1058.0552
다사616495,84.5218,165.0948,238.3878,227.2186,260.4296,488.6784,264.9539,1729.2849,113.5541,148.4342,146.7445,159.8215,314.1673,566.5057,396.5654,1845.7927,105.102,165.769,342.2533,182.0297,210.7964,244.6754,304.3603,1554.9861
다사616496,330.77,168.3647,302.5446,103.5132,495.7611,479.4552,271.6598,2152.0686,204.1075,227.1765,220.5677,139.8672,379.6597,312.3391,233.2552,1716.9729,312.2266,213.7541,414.15,55.6124,385.4479,690.7521,387.3828,2459.3259
다사617478,326.63,380.0894,407.6401,281.4487,417.4603,278.5284,236.419,2328.2158999999997,303.9789,388.0043,487.9307,334.2263,288.5288,351.9888,348.8929,2503.5507,239.3923,341.0997,381.5116,369.7635,429.2534,212.1867,344.566,2317.7732
다사617479,384.0533,152.418,325.4346,305.9032,163.8477,208.2674,54.9981,1594.9223,226.2252,137.0522,415.4967,454.0681,82.3743,136.1553,49.6311,1501.0029,253.3495,89.4663,306.2838,243.6452,207.8594,299.1285,55.1488,1454.8815
다사617480,105.4086,16.4646,81.6125,283.1224,488.9482,457.3549,157.6544,1590.5656,69.3488,17.0119,114.95,269.5241,262.2939,324.2131,213.1419,1270.4837,149.4026,23.1463,92.4541,334.8086,692.8146,349.7496,88.4111,1730.7869000000003
다사617481,427.0885,307.9128,100.7332,14.8945,276.4333,281.9539,248.8627,1657.8789,623.9896,397.6755,50.4364,21.9445,253.7157,274.1499,327.5224,1949.434,304.0668,182.307,135.6212,17.2405,187.7844,261.6229,140.0291,1228.6718999999998
다사617482,300.9332,202.8717,449.2167,99.0833,248.9051,172.1253,468.6191,1941.7543999999998,261.4239,170.4262,383.989,61.3579,246.4418,154.1517,336.5005,1614.2910000000002,290.1446,191.8516,642.4128,76.1809,285.7343,187.1224,540.0667,2213.5133
다사617483,351.819,330.0112,54.9365,100.688,495.2265,276.1844,381.141,1990.0066000000002,390.5621,379.2397,54.1493,143.4773,659.6427,206.0662,469.8035,2302.9408000000003,522.8673,235.7635,42.5405,132.4647,437.4169,210.6331,498.6569,2080.3429
다사617484,62.3334,368.914,343.0231,160.4467,126.9518,381.8335,8.317,1451.8194999999998,33.3656,227.7144,338.4094,219.1707,102.7682,209.8343,5.7251,1136.9877000000001,55.9886,240.7686,383.2453,169.652,173.4146,384.3685,10.4729,1417.9105000000002
다사617485,165.7688,21.0474,258.5426,404.144,298.4916,222.3715,125.7047,1496.0706,141.948,19.0777,261.8428,273.2216,354.0194,159.6286,185.834,1395.5721,196.8694,18.3845,340.1693,469.663,263.7621,112.3544,125.9031,1527.1058
다사617486,55.2603,141.3571,447.5292,348.8563,355.3529,359.3262,333.9147,2041.5966999999998,65.4446,81.0803,556.4286,220.8688,520.9957,273.3187,169.9472,1888.0839,53.8683,102.181,647.6278,407.1567,231.6545,292.4956,352.2905,2087.2744
다사617487,108.7088,129.7129,435.6113,243.6929,390.7998,212.8236,257.2349,1778.5842,87.6811,103.1777,311.0749,203.3281,256.4528,176.4236,157.9424,1296.0806,91.2817,84.377,269.4334,229.5716,503.6953,118.6135,374.2859,1671.2584
다사617488,384.0441,314.6905,184.2749,5.075,10.5071,417.269,101.797,1417.6576,438.5663,439.8926,185.7648,6.5864,9.8199,250.2069,58.3696,1389.2064999999998,367.7771,453.8743,137.2757,4.7012,11.381,428.473,70.3043,1473.7866
다사617489,323.0982,100.1904,24.1287,406.2401,144.5149,396.8992,45.7518,1440.8233,445.3726,123.4229,33.9313,381.1259,185.1168,376.2261,29.2896,1574.4852,207.6074,56.9735,28.5991,299.7174,194.103,242.4304,40.6707,1070.1015
다사617490,409.4917,4.1476,266.7937,34.4018,316.6335,481.7882,91.5456,1604.8020999999999,344.6956,5.0832,205.9051,44.4724,192.9549,344.747,106.5365,1244.3947,387.8721,3.8438,351.7817,19.8422,324.2601,637.6355,78.8935,1804.1289
다사617491,31.0743,225.4292,176.3573,347.6149,383.4794,280.7307,143.2963,1587.9821,34.8476,223.4914,239.4265,176.2947,413.4552,273.8258,197.4091,1558.7503000000002,40.3036,252.8609,183.3242,229.597,574.2289,188.5722,113.8674,1582.7542
다사617492,389.6372,297.4573,107.1043,417.5967,36.7796,164.2459,237.2641,1650.0851,465.5946,319.6595,82.5616,362.5737,25.2334,100.1847,263.0029,1618.8104,489.954,249.6016,54.4042,284.4995,22.6128,213.9951,140.2272,1455.2944000000002
다사617493,29.213,328.2788,117.1945,104.7948,363.7986,164.0343,376.8441,1484.1581,32.7304,239.8443,169.3979,129.4246,460.8925,187.4499,477.1346,1696.8742000000002,15.3745,188.2747,141.6323,141.7059,353.4543,180.2534,533.0447,1553.7397999999998
다사617494,446.2572,268.6516,201.9704,457.1067,89.3788,413.559,143.9062,2020.8298999999997,547.9068,246.9842,181.0567,295.1946,130.8785,329.2047,213.188,1944.4135,494.9518,394.4658,179.5759,496.774,103.437,428.0652,105.4293,2202.6989999999996
다사617495,160.5146,113.871,265.387,372.0327,39.3376,436.858,431.3711,1819.372,100.7109,99.2758,368.6834,223.2251,47.2592,312.6176,325.4331,1477.2051,130.8708,89.6683,272.1709,332.4235,52.9828,625.3703,376.152,1879.6386000000002
다사617496,119.1452,204.8543,477.5681,305.829,309.1574,439.1865,137.239,1992.9795000000001,126.7063,182.9,709.6043,220.1422,371.5624,479.5524,126.0705,2216.5380999999998,103.1952,151.5526,359.4049,299.9839,321.143,489.812,164.5624,1889.6540000000002
다사617497,23.9661,354.5131,357.3644,3.1851,58.1533,63.6338,354.8314,1215.6471999999999,22.6302,272.4591,379.2623,3.3028,67.1808,81.8654,294.101,1120.8016,18.6985,508.2381,366.6418,2.6809,58.0119,52.5014,237.8323,1244.6048999999998
다사617498,236.7735,83.2628,474.9268,397.2812,432.3199,448.9471,474.3305,2547.8417999999997,172.0925,43.3599,339.212,464.5194,591.4339,471.8585,629.8167,2712.2929,252.9319,81.83,307.6345,241.5827,356.7427,503.4192,697.8856,2442.0266
