GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,372.044,211.2085,176.5968,390.7875,498.2028,136.609,484.0918,2269.5404,193.2427,220.5729,100.9697,200.2918,427.088,159.8574,564.0264,1866.0489,241.2074,145.7691,133.5682,440.3407,253.7514,103.3853,335.6383,1653.6603999999998
다사611485,130.9934,119.5043,191.9428,176.9,241.3805,70.3791,95.8412,1026.9413,95.0966,116.8965,244.543,193.6468,320.2461,63.3608,107.6678,1141.4576,139.5942,150.2264,154.9051,203.4568,354.2408,97.9704,51.9529,1152.3465999999999
다사612480,159.2187,358.2704,420.591,357.9752,236.4977,496.8393,31.3235,2060.7158,91.851,454.974,561.6617,460.9211,144.6286,734.104,39.906,2488.0464,210.9812,268.571,261.9406,370.0312,199.1636,625.1284,16.6377,1952.4537
다사612481,316.1229,132.2554,145.015,444.4217,74.9327,453.7035,124.3616,1690.8128000000002,453.3682,74.9444,193.2945,506.5773,81.5264,232.2083,155.8713,1697.7903999999999,168.2062,173.0907,86.4903,341.1749,110.5685,379.9736,98.2637,1357.7678999999998
다사612482,23.76,185.873,291.7928,269.0049,198.7303,10.414,422.5536,1402.1286,20.7979,133.6739,295.1541,173.0632,151.9463,8.7119,307.5756,1090.9229,32.7999,244.0866,256.2208,365.683,168.1098,11.0666,289.4766,1367.4433000000001
다사612483,129.6407,457.0052,213.1532,95.032,296.294,51.7292,192.8994,1435.7537,193.8517,649.6443,168.9317,120.5228,233.858,26.3056,199.9086,1593.0227,130.922,612.4591,263.5677,73.5097,264.9416,61.7489,210.5635,1617.7125000000003
다사612484,239.851,179.0493,143.94,91.5703,438.5826,134.6444,172.8603,1400.4979,179.4412,214.8627,80.4652,48.0208,343.8201,67.3516,246.7229,1180.6845,206.4498,160.7523,93.0202,109.2324,381.2868,200.1523,142.6106,1293.5044
다사612485,77.4696,35.3138,348.852,229.1893,44.2678,382.9898,254.449,1372.5313,90.9561,48.0097,473.243,215.2328,64.573,476.6975,326.5804,1695.2925,87.0985,25.6281,228.4969,143.5471,49.2251,264.7493,271.7854,1070.5303999999999
다사612486,306.882,451.544,173.3974,228.731,142.4885,326.8378,59.6281,1689.5087999999998,443.7405,308.0619,259.0469,286.7917,145.7024,183.0006,70.7104,1697.0544000000002,435.2069,403.4892,258.3251,305.1153,82.2691,427.4341,41.8902,1953.7299
다사612487,474.1954,105.0399,449.6086,216.0213,446.4218,477.9798,371.406,2540.6728000000003,690.2027,153.9573,547.2666,171.0446,402.3918,446.6926,465.0909,2876.6465000000003,631.5289,139.2069,618.6269,250.1764,582.9636,536.4515,519.4457,3278.3999000000003
다사613480,328.6552,17.8079,491.9561,16.4083,76.7273,412.6466,104.9064,1449.1078000000002,421.3425,24.7428,500.5737,24.1964,49.2353,520.994,105.7513,1646.8359999999998,292.563,16.8602,730.4514,24.378,49.839,528.4541,114.7766,1757.3223
다사613481,396.4641,267.8705,211.6508,128.1424,115.7347,61.078,362.0283,1542.9687999999999,373.7391,139.1709,189.7948,148.7773,82.6691,66.6452,409.6794,1410.4758,261.1777,253.7666,293.361,74.6039,152.4461,56.2182,258.3222,1349.8957
다사613482,337.2109,269.5155,6.9375,263.5388,274.1055,240.8823,309.0447,1701.2351999999998,307.0962,295.672,4.2058,199.3661,174.1835,184.7136,374.2638,1539.5009999999997,267.8834,351.2696,6.565,345.7223,312.6823,170.6845,339.9176,1794.7247000000002
다사613483,368.7589,52.1914,382.9036,350.2186,451.2748,446.261,96.5589,2148.1672,287.9944,58.2165,533.5153,235.0164,641.7062,303.2142,111.7703,2171.4333,403.8493,41.5853,294.7238,224.5901,381.8205,627.6411,94.9947,2069.2048
다사613484,234.6029,195.3684,41.5879,221.2916,230.6153,122.6185,211.4698,1257.5544000000002,215.2159,104.0978,43.7701,262.3747,277.4533,70.3738,172.0328,1145.3184,325.736,109.6787,62.0155,192.5878,327.601,178.6278,263.9324,1460.1792
다사613485,474.5186,391.1906,338.4012,474.4784,292.3037,338.1176,478.5857,2787.5958,660.1363,420.7362,336.746,673.2987,206.036,202.5398,698.3787,3197.8716999999997,460.6893,389.3321,228.4862,499.5223,284.1177,175.7669,696.6444,2734.5589
다사613486,189.595,9.0361,394.0487,383.0848,61.0761,456.4517,191.864,1685.1564,264.8611,5.3933,260.6522,468.9485,55.4394,545.5319,261.462,1862.2884,210.899,11.5334,589.9954,192.3971,71.9538,441.7569,138.4212,1656.9568000000002
다사613487,476.9287,306.7491,100.3865,151.3302,329.7637,411.5187,7.0249,1783.7017999999998,407.0513,156.7376,101.7863,125.883,262.6177,490.5116,5.3712,1549.9587000000001,645.1398,267.8591,127.5954,163.2708,236.995,454.8452,5.8987,1901.6039999999998
다사613488,455.573,431.2446,361.6095,67.6544,75.308,47.4093,197.6049,1636.4036999999998,536.7881,341.4015,475.0317,69.4568,100.8227,28.8891,281.0195,1833.4094,254.4909,616.7476,401.3283,38.0006,55.2781,41.3773,264.8351,1672.0579000000002
다사613489,227.2208,104.1687,452.8481,279.2116,404.9462,42.0027,497.3164,2007.7144999999998,250.4568,91.0823,646.9893,343.654,543.6942,25.0475,704.2489,2605.173,167.8908,90.7608,247.3365,363.6856,459.4827,23.5913,666.069,2018.8167
다사614474,204.8267,393.3437,475.0495,43.0857,273.9622,298.7483,69.5337,1758.5498,280.8758,412.5068,617.8013,27.9846,151.8929,222.7353,100.2766,1814.0733,178.6475,327.7079,697.1232,43.8373,176.5234,368.3548,62.5942,1854.7883
다사614475,323.7253,197.5811,113.8686,55.1288,286.2759,237.7447,123.1929,1337.5173,162.7281,132.3744,83.1854,61.1918,199.4065,210.688,75.3582,924.9324,418.4463,114.9073,126.527,57.5496,178.9458,258.1861,106.9224,1261.4845
다사614479,468.3903,60.9458,76.5419,368.7574,276.3845,45.7297,445.2853,1742.0348999999999,694.8055,65.6438,39.6674,409.0243,369.0878,56.7867,562.9992,2198.0147,246.4722,72.553,53.4942,550.2589,375.0928,34.5283,299.709,1632.1083999999998
다사614480,342.777,129.2923,224.8314,386.0564,472.516,106.3276,21.5189,1683.3196000000003,182.9863,72.4927,267.4451,562.7518,237.5933,88.7801,24.1414,1436.1906999999999,424.1301,180.1175,307.0833,451.8821,503.2926,122.9808,23.1835,2012.6699
다사614481,28.3756,352.0447,450.839,336.4789,74.112,198.1952,58.7405,1498.7858999999999,14.9155,431.6292,387.5283,487.7796,38.8126,155.7189,47.2778,1563.6619000000003,22.7622,214.1583,618.2569,391.4837,80.5608,199.4716,50.699,1577.3925000000002
다사614482,322.7802,208.8294,132.8507,358.8202,396.9699,411.541,300.2099,2132.0013,364.1533,311.216,109.3112,371.8986,285.8297,316.1158,216.9679,1975.4924999999998,212.3077,263.7797,133.5884,446.1466,493.2205,224.2787,286.4484,2059.77
다사614483,225.4953,439.0224,170.5165,423.0952,81.1001,402.1428,132.8446,1874.2169,246.5334,473.8232,108.8203,401.9483,74.4406,260.4303,113.1851,1679.1811999999998,289.4643,329.6465,248.0563,404.6156,66.8202,264.5146,85.9127,1689.0302
다사614484,454.2814,31.7984,60.5841,430.832,46.1618,92.0515,125.5515,1241.2607,442.3611,20.9207,83.2093,603.9598,23.8871,73.4774,124.6892,1372.5046,255.9526,25.5678,38.8735,618.4472,35.9616,122.227,134.9047,1231.9343999999999
다사614485,87.2692,346.4393,88.7223,19.9453,28.2527,42.4142,16.4696,629.5126,97.4178,447.2532,84.96,19.0554,39.8834,44.9826,23.4951,757.0475000000001,96.0517,430.6393,92.5235,12.2251,14.4668,47.7645,14.1943,707.8652000000001
다사614486,361.6843,216.8106,175.3876,0.3587,174.3323,291.7613,151.1215,1371.4563,356.6931,253.1547,210.7357,0.2491,217.2984,174.799,201.9819,1414.9118999999998,265.0932,246.2319,224.8648,0.1978,110.1849,369.2655,83.7263,1299.5644
다사614487,192.3464,82.1657,338.5799,259.9124,451.9321,98.1767,35.9622,1459.0754,164.977,97.2799,506.0244,150.036,252.2881,53.9072,53.6161,1278.1287,197.1284,66.3801,270.9528,379.9024,257.4217,81.7471,50.0573,1303.5898000000002
다사614488,222.4345,236.005,413.3094,16.3233,379.9041,138.7962,289.7855,1696.558,194.2494,190.2237,525.956,23.1504,496.7922,93.6672,428.0608,1952.0997000000002,245.5668,222.9731,580.6153,19.1251,520.2998,169.7393,262.524,2020.8434000000002
다사614489,85.6957,430.1505,425.9427,176.9538,101.5704,220.0205,322.8499,1763.1835,106.5322,358.3952,607.4254,156.7691,91.1844,277.3425,343.269,1940.9178,67.7177,292.5732,561.4618,129.6898,86.8161,323.7866,321.1108,1783.156
다사614490,458.4142,136.0861,382.7242,428.0748,457.5094,368.4721,315.3197,2546.6005,626.5242,135.0286,493.774,551.6992,464.0103,514.5835,343.8747,3129.4944999999993,304.8377,97.2327,498.6709,507.7833,248.8498,471.7252,185.6522,2314.7518
다사614491,230.9013,36.9162,43.7612,333.944,291.5847,263.1772,250.8647,1451.1493,256.3115,46.8649,40.4708,404.3393,186.6176,194.1271,280.2223,1408.9535,210.2101,30.1971,48.6846,179.4811,395.8053,154.0108,306.3151,1324.7041
다사615474,360.0992,9.3258,59.0314,452.4431,302.7568,434.2047,193.0128,1810.8738,210.4584,9.2076,70.1076,576.0365,312.9091,367.0621,140.9817,1686.7630000000001,364.4708,9.79,87.2641,350.3499,286.5261,510.2853,191.1907,1799.8769000000002
다사615475,236.0292,49.9967,343.8178,299.5655,117.2074,477.007,447.6932,1971.3167999999998,251.3629,40.9657,268.9611,287.133,93.8716,560.7975,437.7909,1940.8827,292.7299,25.1242,476.5982,321.1093,125.0691,294.0355,342.7578,1877.424
다사615476,463.7656,494.2717,399.1518,246.3365,161.7406,124.3879,478.6232,2368.2772999999997,456.7568,344.3355,227.3891,364.6669,144.5439,127.0611,382.8073,2047.5605999999998,611.9089,441.6886,333.0639,136.3073,185.1983,154.3239,501.3346,2363.8255
다사615477,486.1455,344.6938,57.122,314.7015,283.0209,45.1811,228.5366,1759.4014,414.325,389.0073,33.0937,327.792,267.3809,53.4525,132.0864,1617.1378,248.4995,275.4137,62.6738,291.5633,375.5558,40.0886,195.5487,1489.3434
다사615479,114.8797,228.6475,248.6857,422.3544,142.1044,320.8979,336.5671,1814.1366999999998,148.888,200.7146,143.5194,577.5172,106.9867,414.5374,190.1099,1782.2731999999999,95.9925,278.3964,252.5492,375.6257,206.0841,465.9215,375.1691,2049.7385
다사615480,17.9816,176.7763,258.638,156.6456,448.6188,205.5742,494.2822,1758.5167000000001,10.2596,165.0387,268.1142,99.9271,398.9288,158.4517,726.6103,1827.3304,17.4562,190.7187,281.1864,194.6022,282.2491,110.7862,677.0942,1754.093
다사615481,311.9384,9.6838,130.6706,308.3718,430.6172,245.61,421.7989,1858.6907000000003,201.613,4.8738,76.7178,277.7609,415.9453,247.7894,307.2116,1531.9117999999999,214.5175,7.5273,85.3913,411.7059,432.6228,366.6339,419.1659,1937.5646
다사615482,183.8716,238.3234,186.302,110.1721,480.2788,183.4513,19.5029,1401.9020999999998,242.469,191.1514,201.3636,98.471,636.6109,150.9421,22.417,1543.425,196.3293,299.6411,118.9094,139.6239,546.5633,95.4156,24.4329,1420.9155
다사615483,247.742,443.8137,167.5257,441.5557,11.4749,266.1308,23.1856,1601.4284,283.5897,226.7403,116.8608,479.5695,16.1485,378.0326,30.2857,1531.2270999999998,338.8139,243.3777,112.767,293.6842,8.9209,263.2824,12.4132,1273.2592999999997
다사615484,159.202,117.0369,484.2121,403.083,21.3321,110.0059,75.9247,1370.7967000000003,227.9667,134.5591,323.071,551.4481,16.5794,143.7788,110.706,1508.1091,126.6041,88.4907,426.7763,579.2386,29.388,68.4258,54.5144,1373.4379
다사615485,48.2195,361.7475,36.6371,13.9095,268.4577,326.0822,431.2449,1486.2984,66.1015,470.6644,26.2571,9.4674,149.3633,408.8026,507.3374,1637.9937,50.0132,520.2738,31.7156,18.6539,290.9563,248.108,416.4772,1576.198
다사615486,123.6837,145.135,3.9025,371.887,265.1303,273.4798,281.1023,1464.3206,71.5477,113.7391,4.0542,386.3488,158.5908,204.251,187.2211,1125.7527,83.7124,193.7071,5.7686,277.5917,350.5878,265.559,251.3519,1428.2785
다사615487,98.1883,31.1145,361.1681,111.1383,329.5707,262.1783,131.2006,1324.5587999999998,128.072,43.2949,247.6603,67.9293,453.5426,287.7567,78.0184,1306.2741999999998,62.2093,25.7391,329.1743,164.7032,312.509,163.2348,109.713,1167.2827
다사615488,401.7343,151.6673,268.4263,232.7601,290.7373,195.407,345.9496,1886.6818999999998,387.4002,118.8586,335.6093,237.3426,349.1048,102.6237,423.9805,1954.9197,275.4178,127.8726,366.9857,276.1454,170.4373,170.9676,292.8677,1680.6941
다사615489,92.7496,469.2008,80.3367,370.8926,120.3716,351.9942,202.8619,1688.4074,99.6736,391.0295,63.7961,267.3413,154.9594,283.132,146.0497,1405.9816,71.594,634.4399,50.028,526.007,101.7155,220.3504,298.4677,1902.6024999999997
다사615490,394.2027,406.4428,387.544,420.842,375.3661,179.0878,458.6815,2622.1669,515.8413,510.9192,287.6383,626.6854,477.5107,144.2735,389.2106,2952.079,347.4683,221.1939,375.6568,459.4457,291.41,249.1703,238.0815,2182.4265
다사615491,487.7416,428.4269,183.8404,325.5614,465.4932,409.7122,9.2787,2310.0544,375.9535,589.8409,208.1041,186.2706,527.0057,245.3529,9.9648,2142.4925000000003,699.3186,535.7396,245.7778,179.5348,620.9241,244.3777,7.9998,2533.6724
다사615492,407.3244,301.4777,163.5953,144.283,107.3988,91.4743,335.3037,1550.8572000000001,484.458,279.8592,119.3031,153.4196,138.6422,51.5251,501.1684,1728.3756,438.8126,280.2245,124.4645,177.3936,71.1905,82.8413,175.0745,1350.0015
다사615493,48.3424,217.6042,408.1138,436.2164,27.3197,86.4375,204.5588,1428.5928000000001,41.0597,128.6366,548.202,599.0219,16.597,88.2458,218.6514,1640.4144,56.4695,129.0585,390.7151,307.8357,31.1961,120.4091,196.6272,1232.3111999999999
다사615494,41.6066,322.8264,30.8024,24.655,25.4083,372.2111,123.4223,940.9321,49.2478,182.9522,26.4216,15.8335,25.1712,376.0354,142.4447,818.1064,34.6394,419.9959,25.9538,26.5305,25.0586,438.5663,98.0766,1068.8211000000001
다사616477,455.1087,152.2395,449.4878,67.0634,260.6745,228.145,44.3202,1657.0391,456.0368,108.5817,306.385,62.7104,352.2244,233.38,27.9933,1547.3116,478.4676,202.0546,496.1838,87.6716,287.929,324.9275,64.9242,1942.1582999999998
다사616478,229.3793,60.855,1.3102,23.0533,340.0225,139.9658,473.6741,1268.2602,244.6457,88.0445,1.2346,16.6766,342.4324,83.6307,271.3043,1047.9688,170.2039,48.3124,1.652,14.2349,332.9432,179.5469,660.9023,1407.7956
다사616479,364.1614,418.7304,189.147,68.497,91.0882,376.7929,373.7296,1882.1464999999998,401.6734,262.6476,194.2122,74.4829,96.9881,561.6152,472.7331,2064.3525,379.4077,311.5723,158.3673,96.5121,97.0814,543.9257,519.851,2106.7175
다사616480,316.7811,448.8786,277.5331,253.2605,115.9118,425.4738,446.2135,2284.0524,252.2226,265.3977,338.284,333.2908,167.3279,611.8645,657.113,2625.5005,448.017,383.929,287.0498,232.0009,125.211,404.5931,318.8687,2199.6695
다사616481,278.5925,259.6641,316.2821,319.676,132.3798,61.1991,327.3843,1695.1779,178.0491,224.4306,187.1949,438.8345,132.517,35.3539,220.947,1417.3270000000002,357.7403,332.6253,286.7656,203.025,84.6211,32.1301,171.0519,1467.9593000000002
다사616482,166.0364,499.9565,466.7071,173.5272,236.137,288.455,367.6484,2198.4676,114.5857,461.2876,637.4754,152.256,142.8257,174.7838,217.9499,1901.1641000000002,170.9983,482.2049,584.427,165.7357,276.6454,160.5948,192.8693,2033.4754000000003
다사616483,155.2479,365.7957,382.1925,45.9896,31.5888,51.5337,179.4785,1211.8266999999998,77.6845,218.9954,477.3617,68.4451,38.9905,37.6603,220.2669,1139.4044000000001,88.8268,325.4955,417.8128,41.5945,33.5838,36.0209,240.1048,1183.4391
다사616484,75.983,295.1824,252.0456,167.5688,0.4156,107.1507,426.8949,1325.241,77.3239,309.2548,192.7101,190.1333,0.2171,116.7604,534.1277,1420.5273,48.2078,166.9774,127.7913,228.842,0.233,91.1475,396.2352,1059.4342
다사616485,372.6761,119.0125,251.036,442.2099,239.2895,280.7793,87.1608,1792.1641,388.8176,177.2238,145.0252,259.7196,252.1293,290.2203,75.9164,1589.0522,281.7286,106.69,267.5619,662.5398,189.6713,407.6715,115.5659,2031.4289999999999
다사616486,300.8337,156.6784,274.7938,477.6878,244.6071,202.5427,151.6283,1808.7718,365.302,200.6897,391.2744,363.5232,227.3937,157.3942,140.5176,1846.0947999999999,334.2415,155.9726,368.6585,263.2761,362.2584,132.4731,99.2036,1716.0837999999999
다사616487,32.5357,7.4977,232.8081,364.1719,403.704,466.4951,34.4034,1541.6159,29.0841,8.2039,122.7504,356.9413,253.5177,542.7447,29.1866,1342.4287,33.2352,7.6862,269.9916,516.4675,288.2255,309.2766,26.8891,1451.7717
다사616488,461.3872,222.1925,233.5728,232.4661,307.027,0.1928,361.2669,1818.1053000000002,322.9858,245.7105,274.1606,123.6978,242.7081,0.1773,224.9168,1434.3569,321.8203,141.3692,201.4794,198.6081,417.0123,0.1949,323.4034,1603.8875999999998
다사616489,3.3021,177.801,65.9728,429.7408,243.0762,135.9285,9.3957,1065.2171,3.8522,161.2622,60.1515,446.0141,211.6185,120.6534,13.2947,1016.8466000000001,3.0371,239.4997,39.3511,379.1446,260.6048,190.6325,4.8775,1117.1473
다사616490,58.0491,320.4844,282.0451,411.1061,306.0634,138.8918,78.0509,1594.6908,70.9444,192.6772,156.6289,304.7858,417.1691,191.9948,70.4581,1404.6583,67.9314,461.9193,397.6468,566.2762,372.9821,178.15,66.0981,2111.0039
다사616491,493.4518,59.4879,237.4902,178.9913,199.3833,346.7461,483.8334,1999.384,412.3431,40.0319,145.035,177.0563,110.7716,432.7767,261.5389,1579.5535,348.6397,71.3967,183.1343,150.8707,287.4138,334.8147,531.4072,1907.6771000000003
다사616492,276.3962,392.7228,399.3644,458.6873,141.5234,1.4833,373.4903,2043.6677000000002,195.878,244.9221,571.1347,376.6651,192.1019,1.869,377.2707,1959.8414999999998,168.4348,264.7253,559.392,392.3539,102.2956,1.6639,286.8179,1775.6834000000001
다사616493,52.4418,386.4423,458.234,480.3488,115.5482,401.7209,1.933,1896.6689999999999,28.5857,329.6381,255.1216,254.242,119.8921,375.3729,1.9934,1364.8458,29.6512,430.0294,622.6606,491.3,163.1403,311.2826,1.7197,2049.7838
다사616494,446.4845,69.8873,88.4698,108.9974,41.2325,260.577,60.3357,1075.9841999999999,336.6774,77.946,70.9785,97.542,55.7223,285.7992,89.441,1014.1063999999999,482.3944,80.6033,53.6131,61.2741,58.142,377.944,85.0588,1199.0297
다사616495,154.5958,434.8268,321.5253,347.9481,454.4735,345.8593,185.1921,2244.4209,110.7065,341.0655,276.2805,459.358,323.5956,416.9783,273.1418,2201.1262,125.2991,315.7208,269.93,207.2765,404.1332,332.4163,170.7705,1825.5464000000002
다사616496,184.7812,394.0928,259.1861,134.2563,267.7096,161.054,73.4111,1474.4911000000002,171.0247,247.8385,159.7349,169.8545,270.235,201.1588,109.9805,1329.8269,163.6331,258.329,241.8324,195.0633,254.1513,121.4662,84.6678,1319.1431
다사617478,394.0519,169.8709,228.3997,360.4223,65.8603,404.1193,415.7083,2038.4327,477.9228,192.5778,296.4222,335.6034,90.1523,528.249,346.7695,2267.697,584.7213,178.4126,304.7726,419.7849,66.1596,430.6173,550.6877,2535.156
다사617479,329.3305,403.4516,233.4867,219.9304,457.4947,45.8521,189.039,1878.585,203.424,554.7626,221.4362,250.4996,663.5505,47.2184,164.8634,2105.7547,259.5767,251.8935,116.9596,237.2742,239.343,56.5417,175.2471,1336.8358
다사617480,265.3132,131.4889,11.5806,77.4146,112.6179,275.2155,343.619,1217.2497,365.7998,95.5312,8.5019,61.2355,121.7027,298.0171,358.2011,1308.9893,356.4729,88.4137,14.9032,55.6452,96.8787,230.6167,356.7508,1199.6812
다사617481,93.2351,497.6542,139.3844,381.896,44.9349,261.7831,485.5244,1904.4121000000002,50.5836,466.6304,126.8465,354.7235,37.2604,161.5378,327.325,1524.9072,92.8058,607.9645,194.2581,402.3553,35.6118,263.3992,643.9124,2240.3071
다사617482,470.7454,460.1225,389.9494,258.7837,441.4667,485.7745,214.9521,2721.7943,650.3901,604.0182,574.8831,325.7328,588.5628,304.6934,112.1616,3160.442,499.8598,564.4588,241.3349,132.5741,402.7775,462.7915,120.042,2423.8386
다사617483,446.0747,143.624,262.2039,240.5929,89.926,482.0876,179.6662,1844.1752999999999,464.7552,204.4438,264.0847,330.0206,59.7786,340.4666,268.8123,1932.3618000000001,314.8161,112.6505,281.301,322.9434,101.1427,355.8408,168.4024,1657.0968999999998
다사617484,198.2424,402.1772,397.1035,183.5422,75.4493,449.6164,262.4223,1968.5533000000003,274.0314,524.6425,531.6901,122.7641,90.3539,554.7303,230.5528,2328.7651,220.6116,436.3016,482.513,150.6496,106.8792,377.1088,271.0989,2045.1626999999999
다사617485,89.4761,329.0222,75.0608,313.4949,107.9424,158.5864,454.6958,1528.2785999999999,50.9246,209.3604,75.8047,192.4119,90.8316,182.7276,466.7505,1268.8112999999998,94.7768,483.9301,62.2114,370.223,74.9325,205.4042,530.2556,1821.7336
다사617486,257.4727,202.1207,132.2384,407.7981,22.8731,237.7734,7.6437,1267.9201,348.9428,174.6435,122.6886,591.1091,30.0221,312.5691,5.9697,1585.9449,279.8617,132.3853,97.7042,368.3644,19.2912,301.8441,9.5692,1209.0200999999997
다사617487,82.8155,183.4449,433.2207,94.0458,94.9163,133.6106,255.0275,1277.0812999999998,116.8947,144.2687,418.945,87.0353,111.4249,119.872,363.1536,1361.5942,114.6408,247.1126,610.1419,97.9873,121.655,92.4319,285.1156,1569.0850999999998
다사617488,35.2694,396.9489,479.2384,49.0116,274.3064,77.616,78.6155,1391.0061999999998,48.6906,414.8484,587.5946,49.6616,221.1326,78.5967,81.6828,1482.2073,28.5793,221.4704,424.4638,38.6223,201.7697,99.3413,90.4833,1104.7301000000002
다사617489,232.0283,313.7989,386.7595,15.0918,465.4417,8.079,298.0737,1719.2729,251.1003,429.1939,342.3155,10.4243,605.5861,7.2223,381.3964,2027.2387999999999,309.4788,164.4866,448.5399,11.3962,267.7329,8.2022,289.149,1498.9856
다사617490,369.7734,241.8723,163.027,310.5359,264.4501,99.0081,231.8846,1680.5514000000003,351.394,218.5577,149.6819,454.8109,319.956,118.3986,226.5817,1839.3808000000001,306.7559,156.3095,174.7838,171.1006,293.5285,102.4956,327.0167,1531.9906
다사617491,73.295,367.0263,17.6548,7.3595,97.6758,301.356,344.0384,1208.4058,81.0935,232.8216,11.1945,9.4161,84.6056,183.198,422.5163,1024.8456,78.8726,548.2569,17.2738,4.6709,64.2068,288.7094,360.6352,1362.6256
다사617492,159.0896,404.548,259.3243,38.95,191.5145,186.7665,221.0778,1461.2707,115.6274,590.3562,341.3734,45.5969,256.7028,195.0063,293.2784,1837.9414,103.9349,340.0557,322.495,46.2111,133.1073,112.6952,130.2264,1188.7256
다사617493,313.1092,169.9997,29.7512,109.7793,497.9975,40.1761,144.4294,1305.2423999999999,174.0085,201.826,27.5487,92.5457,533.4888,44.5271,109.9652,1183.91,201.108,210.7942,34.7974,56.955,511.6803,45.3665,133.8616,1194.5629999999999
다사617494,329.9004,415.097,493.9638,81.647,482.3988,375.0121,340.6676,2518.6867,400.9374,280.1293,565.4588,61.612,625.7026,292.9848,447.7326,2674.5575000000003,463.7824,575.7455,702.2665,119.7787,542.7765,375.5231,200.9198,2980.7925
다사617495,45.5746,113.8456,252.4985,192.008,477.3374,297.6285,357.547,1736.4396,47.9218,144.9437,288.3531,176.7361,561.8657,296.9767,194.6645,1711.4616,35.7818,155.6079,235.1276,210.2622,407.1074,219.8984,264.8233,1528.6086
다사617496,269.6888,102.4563,79.2892,406.3516,443.5666,479.509,300.7856,2081.6471,396.8089,124.0839,116.2496,283.8677,314.7662,635.1374,415.951,2286.8647,400.7039,149.2147,109.3916,543.5973,359.6671,463.1347,394.8514,2420.5607
다사617497,236.2392,135.9026,134.9287,353.7118,258.3169,207.671,242.1465,1568.9167,254.0791,138.4563,180.325,253.3998,312.5649,280.6198,296.978,1716.4229,263.0793,144.3561,164.2099,338.7372,321.2322,114.2129,138.1466,1483.9741999999999
다사617498,92.4253,321.3563,441.5023,392.2804,444.4562,485.9819,69.5044,2247.5068,94.0648,202.1121,539.1401,431.5856,233.5943,359.1129,69.6415,1929.2513,49.363,329.5179,621.826,528.6822,623.5722,663.5221,85.0099,2901.4933
