GID,A00,A10,A20,A30,A40,A50,A60,TOTAL,WD_A00,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_TOTAL,HD_A00,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_TOTAL
다사611484,379.4956,46.3991,388.1762,106.7961,364.9008,146.2396,0.8781,1432.8854999999999,363.5855,65.0939,208.6781,141.3604,448.8141,77.3606,0.6453,1305.5379,364.9993,67.6318,510.0691,57.752,219.7977,80.5357,0.5086,1301.2941999999998
다사611485,397.2407,298.2296,412.8663,343.7085,232.6701,395.1513,142.7548,2222.6213000000002,377.9307,202.1303,341.7902,302.24,238.9281,319.2424,208.9763,1991.238,418.5547,173.3317,388.9654,328.1108,214.2997,202.4684,74.8361,1800.5668
다사612480,72.0599,497.5523,419.3016,110.8641,189.253,116.6212,214.037,1619.6891,55.0158,745.9433,419.1407,99.6051,165.9816,84.1937,155.4964,1725.3766,99.0446,719.0916,275.9786,155.4802,118.552,126.9592,235.6655,1730.7716999999998
다사612481,448.7789,17.4973,155.5642,137.3393,436.5664,4.0049,461.6839,1661.4349,377.1931,18.2226,119.242,134.3967,402.2935,2.9099,349.144,1403.4018,520.4534,16.655,185.4652,184.374,377.0097,5.7157,424.8733,1714.5463
다사612482,429.2361,447.0403,177.2194,175.446,155.5449,300.534,101.0393,1786.06,514.8387,478.475,156.514,156.3355,148.0779,338.7831,116.4334,1909.4575999999997,289.3192,597.8334,108.0204,224.8794,120.553,429.886,108.9815,1879.4729
다사612483,186.4553,330.2562,57.6904,487.8971,477.1861,6.008,265.3009,1810.7939999999999,250.2147,399.0366,77.4662,287.2137,333.5768,3.4048,169.6332,1520.546,223.8471,404.6049,64.6082,729.6167,616.8787,3.0895,288.369,2331.0141
다사612484,160.0631,332.6415,203.5035,173.8612,313.351,257.0337,488.9714,1929.4254,99.1841,433.6604,110.4561,166.4173,319.8535,372.7179,258.0829,1760.3721999999998,85.0767,432.0795,215.815,147.2674,239.8753,186.7347,500.2353,1807.0838999999999
다사612485,152.0735,362.9837,300.0203,2.5546,494.7964,14.1081,40.6359,1367.1725,129.2835,287.1179,253.9962,2.7369,344.3442,7.8957,24.9627,1050.3371,202.9214,337.2868,153.6343,3.1992,661.9925,13.591,21.2517,1393.8769
다사612486,424.382,230.1014,90.5026,420.3734,427.7506,50.8279,55.2137,1699.1516000000001,349.4604,212.2706,67.0544,484.6556,234.9078,38.9091,38.9566,1426.2145,595.2169,329.7646,91.4104,232.8425,216.2827,38.1256,29.9282,1533.5709000000002
다사612487,458.1896,264.4063,88.8514,196.0301,143.602,221.535,404.1094,1776.7238000000002,571.4353,231.0955,122.3481,220.0545,98.4786,268.9286,263.2854,1775.626,558.0513,393.6166,68.4576,183.2998,160.9731,241.1276,459.393,2064.919
다사613480,457.6005,275.1437,357.225,148.1787,355.289,110.8896,379.8383,2084.1648,600.9217,332.5717,276.0615,174.2873,297.8176,103.8351,317.8943,2103.3892,471.8628,175.2331,328.9468,183.5715,338.9548,121.8557,334.0432,1954.4679
다사613481,427.4184,424.4129,203.9869,251.5565,59.9234,258.1554,182.6334,1808.0869,225.0565,462.6953,289.6654,190.4505,73.2615,266.0435,130.4432,1637.6159,385.4206,574.2828,174.7225,343.6429,46.2183,380.5216,214.1278,2118.9365000000003
다사613482,498.6728,239.6669,489.0214,8.5046,385.6402,478.9682,72.9319,2173.4060000000004,569.0937,191.04,662.5878,11.2399,268.9136,456.0368,79.6625,2238.5742999999998,519.7485,138.0651,324.9408,10.7371,497.0271,693.2768,87.8394,2271.6348
다사613483,216.2821,487.9096,115.806,89.853,98.8543,487.7208,186.9169,1683.3427,153.8654,456.7751,163.7581,89.5561,127.547,573.2341,232.4743,1797.2101,172.011,619.4894,118.2823,64.3043,76.4666,337.7295,229.4548,1617.7378999999999
다사613484,481.8741,270.8162,344.6422,36.4584,141.0944,424.4265,77.9234,1777.2351999999998,672.6327,233.5273,329.9085,44.375,151.2994,305.0185,45.6423,1782.4036999999998,660.5896,358.5737,468.329,36.218,77.0041,585.9017,70.6182,2257.2342999999996
다사613485,143.3361,308.5365,346.9965,215.2397,63.5142,171.4918,249.1885,1498.3033,214.9241,372.5724,455.9241,251.0197,89.0185,202.676,291.4511,1877.5858999999998,169.661,409.6458,272.8652,208.1236,82.4551,157.4162,127.4578,1427.6246999999996
다사613486,492.8006,185.357,248.0946,57.7617,307.7007,207.734,61.332,1560.7806,476.7479,169.5128,248.8003,46.9039,379.133,112.1584,91.7691,1525.0254,486.5258,164.7064,150.5026,79.8355,296.8228,142.8652,41.631,1362.8893
다사613487,61.1419,298.4781,345.8641,313.6943,479.748,135.2545,449.201,2083.3819000000003,56.4914,159.3029,355.3073,392.6613,547.7301,76.7692,612.3782,2200.6403999999998,49.4813,329.3954,401.552,274.8822,268.6167,67.9135,450.2415,1842.0826000000002
다사613488,17.7283,496.3548,174.3413,411.811,88.0901,366.2575,324.185,1878.7679999999998,11.2397,277.9259,128.341,601.4723,50.0292,452.1381,174.0971,1695.2433,18.272,671.0618,194.1888,590.9029,84.4192,191.6723,461.3319,2211.8489
다사613489,357.5425,299.9178,459.401,467.8459,23.7263,43.2751,195.8913,1847.5999000000002,488.6655,321.2716,539.5056,677.5348,26.5639,50.4961,253.2724,2357.3098999999997,444.7466,273.9894,314.5626,661.2067,25.9536,25.2781,152.1487,1897.8857
다사614474,331.5723,210.701,103.1306,71.9088,352.8515,388.6964,228.2426,1687.1032,307.9004,252.0136,94.8924,36.1223,450.0422,420.099,150.4658,1711.5356999999997,244.0384,252.5316,128.0178,83.1981,230.4512,485.4637,253.4729,1677.1737
다사614475,386.681,434.5859,330.6007,330.5012,124.4821,70.6799,462.9337,2140.4645,436.4026,327.2438,337.2304,214.8487,180.3955,84.5251,527.9144,2108.5605,309.7012,355.77,210.9432,440.2506,91.8704,69.3623,502.2614,1980.1590999999999
다사614479,400.3033,130.7769,319.0656,458.4867,50.4811,254.0489,396.3473,2009.5097999999998,531.7494,106.9435,184.3524,484.9002,75.3968,142.8238,302.6374,1828.8035,540.596,113.7429,313.348,542.2596,67.9952,187.1102,205.0203,1970.0722
다사614480,175.9614,89.5211,13.0814,124.4189,29.85,462.6021,286.9894,1182.4243,131.9767,59.9337,10.7193,62.3032,17.7542,289.8215,174.3813,746.8899,188.4345,65.5731,17.1962,84.6151,26.855,588.592,402.6637,1373.9296
다사614481,182.0958,280.1453,349.8478,337.5841,491.401,64.6223,336.0077,2041.7040000000002,257.5762,352.3111,207.1208,309.065,335.5166,60.5907,407.5834,1929.7638,205.2885,216.1116,475.2975,413.5594,520.4078,74.7299,337.4496,2242.8443
다사614482,316.9344,476.6204,272.8048,401.0401,467.4428,94.0453,238.4796,2267.3674,175.9855,382.6851,172.0233,305.5992,574.9444,78.3191,144.1816,1833.7381999999998,473.2191,532.3275,147.3156,448.8703,405.5322,78.3575,335.0108,2420.6330000000003
다사614483,201.3896,430.7689,487.4595,420.6044,25.1347,237.8746,225.423,2028.6546999999998,128.9489,622.6363,362.5054,605.936,23.6371,336.0563,201.5497,2281.2697000000003,191.6832,432.8149,548.5418,361.9143,20.7086,193.9056,151.9938,1901.5622
다사614484,77.8393,145.4152,5.8495,397.9302,169.9367,96.2309,300.8444,1194.0462,90.7916,74.2717,6.474,551.1608,124.9371,56.4285,398.4065,1302.4702,46.1817,87.7378,5.4204,453.6132,198.6648,117.4478,420.7858,1329.8515
다사614485,251.6916,23.1212,490.0976,50.1452,12.9032,284.0005,307.7702,1419.7295,276.0092,30.9359,528.3251,53.554,9.2511,177.46,359.8764,1435.4117,365.1414,12.466,395.9972,33.9916,15.4507,204.7001,229.8389,1257.5858999999998
다사614486,319.7285,341.2789,332.0979,245.408,333.1071,289.9501,17.9278,1879.4982999999997,317.6172,260.6475,313.599,163.1067,370.2578,250.5025,11.5957,1687.3264000000001,243.9059,453.2512,183.2791,364.3542,212.4612,411.7054,20.0822,1889.0392
다사614487,383.5043,424.3351,398.5044,293.2821,148.6262,291.1162,305.9848,2245.3531,460.6316,400.238,324.3421,242.3056,217.2956,168.9647,399.2618,2213.0393999999997,352.1379,344.8727,269.4728,251.3539,131.2188,194.3615,355.9586,1899.3762000000002
다사614488,346.2577,222.7119,38.3205,118.7657,446.5147,45.3519,23.7227,1241.6451,185.479,145.1647,19.9198,75.4714,620.1754,50.7556,29.9722,1126.9380999999998,469.5718,179.3674,29.5845,158.7942,621.0964,33.5948,18.8843,1510.8934
다사614489,162.5126,118.1429,302.1708,464.7656,204.5588,16.3669,272.7692,1541.2867999999999,146.524,130.4141,170.082,514.2334,282.0413,17.8899,185.6692,1446.8538999999998,234.0628,141.4885,225.769,667.2352,150.8072,8.3372,221.5617,1649.2615999999998
다사614490,137.8288,127.8793,439.9616,268.5408,474.6094,267.3638,290.2588,2006.4425,112.0859,130.4625,288.4341,319.18,364.4453,204.6212,298.5658,1717.7948000000004,122.4157,143.5538,602.9821,363.6375,351.6611,144.8873,427.8193,2156.9568
다사614491,498.9598,215.9094,113.6402,208.8912,77.2387,11.9964,323.6391,1450.2747999999997,342.4792,238.484,134.0822,308.776,104.5842,12.3804,205.2137,1345.9997,586.3445,124.3491,159.7629,130.645,88.8206,7.3111,247.4561,1344.6893
다사615474,80.9672,249.2641,164.8579,411.7745,48.6065,390.0995,191.4163,1536.986,119.7915,167.4453,229.0272,567.063,49.6483,498.7595,176.3094,1808.0442000000003,86.1513,321.6879,97.4159,280.9477,43.7143,221.001,134.6934,1185.6115
다사615475,84.1406,10.7564,113.937,486.5454,307.4476,325.4471,55.6902,1383.9643,85.9284,9.5438,157.4016,404.249,196.0785,398.1526,47.8556,1299.2095000000002,59.2383,7.8846,92.647,449.4865,208.1192,189.0188,57.077,1063.4714
다사615476,1.504,145.7351,184.4477,429.587,400.86,215.3911,344.795,1722.3199000000002,0.7814,112.771,246.4908,480.0589,421.7638,168.0855,464.7899,1894.7413,2.0862,209.2491,106.572,525.1003,236.229,140.6992,275.7423,1495.6781
다사615477,284.0806,243.515,172.9775,408.408,334.8479,276.2068,44.7139,1764.7496999999998,317.4378,263.9589,144.1789,489.0441,340.3539,141.946,32.2352,1729.1548,320.9987,224.5118,89.7827,336.8979,341.6652,244.977,35.4253,1594.2586000000001
다사615479,93.6132,336.6529,352.8255,238.0647,69.9107,53.8349,437.2663,1582.1682,125.14,395.5744,259.9501,122.7599,100.0875,65.9295,381.2172,1450.6586000000002,56.6852,464.6056,427.5452,225.1019,74.6676,52.0431,301.2141,1601.8627
다사615480,451.5765,171.4812,212.5071,378.3033,340.7062,478.3934,29.0957,2062.0634,613.3018,183.6602,185.9847,300.8266,332.2968,473.5871,26.9442,2116.6014,402.821,201.4929,232.4147,467.2328,340.6182,571.257,43.3756,2259.2122
다사615481,274.5058,379.3821,127.2273,455.5447,484.6345,44.9054,1.2003,1767.4000999999998,377.4979,384.1768,141.0691,308.4485,631.3239,60.3202,1.4051,1904.2415,312.2282,254.918,171.4242,374.0243,639.1277,60.1535,1.6871,1813.563
다사615482,12.6876,241.2733,369.8983,56.7643,234.7053,489.0648,230.9181,1635.3117,13.4836,246.7038,356.4716,65.1128,264.1806,356.9763,338.1896,1641.1183,7.4092,199.6112,204.1661,46.9265,312.1673,251.5078,291.8375,1313.6255999999998
다사615483,271.8802,436.4078,385.4938,21.2085,52.0359,471.9052,24.1641,1663.0955,384.5359,602.1853,262.3514,23.4563,56.6917,582.3791,23.2694,1934.8691000000001,276.7674,350.0779,358.9465,31.7811,77.0571,446.8616,29.7617,1571.2533
다사615484,7.2929,24.4376,278.0911,183.0148,389.5889,382.3042,150.3537,1415.0832,8.4369,30.5882,364.3256,152.4721,470.9655,490.1764,105.9017,1622.8664000000003,9.246,27.4282,367.1771,274.4832,512.1212,245.8201,209.0249,1645.3006999999998
다사615485,315.2003,86.534,11.9921,134.7172,227.4653,97.5982,269.8487,1143.3558000000003,386.9769,123.897,14.71,73.8741,145.8727,126.4304,294.2974,1166.0584999999999,408.333,83.0888,11.1404,120.7365,293.5898,104.6453,181.5804,1203.1142
다사615486,393.8914,357.6908,437.8974,403.5136,280.2406,134.1646,104.6639,2112.0623,315.2882,456.0842,640.0944,292.9731,188.4405,137.7516,59.133,2089.765,327.4916,464.3016,627.1954,363.4766,403.6173,190.1455,140.6326,2516.8606
다사615487,191.7056,161.6742,268.0481,495.0453,333.5576,78.6324,46.8293,1575.4925,168.9361,228.836,304.2797,538.2498,349.7986,73.4145,34.4479,1697.9626,229.9513,102.0408,309.5578,455.9533,299.1567,102.6614,61.2137,1560.535
다사615488,445.6885,367.773,244.2759,431.9988,145.7305,84.7339,141.9106,1862.1111999999998,649.5137,324.5013,352.5206,336.622,109.5379,48.0387,128.9369,1949.6711,476.9518,521.1392,218.4695,264.842,141.657,112.246,183.3432,1918.6486999999997
다사615489,462.0734,210.0898,330.458,292.6839,10.7167,375.5481,239.8826,1921.4524999999999,462.6095,259.0886,217.1856,273.1348,8.1398,281.6412,342.2717,1844.0712,319.8486,175.3054,250.3814,342.893,6.3901,194.0357,336.0881,1624.9423
다사615490,231.0691,126.0787,239.8727,410.6488,211.9119,402.4011,359.0025,1980.9848000000002,196.0557,115.8167,194.5571,485.2535,296.4234,310.3472,452.022,2050.4756,286.4378,182.0148,302.0625,333.8343,176.3677,602.9546,373.8556,2257.5273
다사615491,492.6835,322.7814,453.8606,300.8867,437.4297,50.4573,367.3469,2425.4461,670.9139,269.3526,513.173,416.9445,476.9456,44.3862,542.7728,2934.4885999999997,449.9739,443.2008,555.5063,331.7964,348.2226,45.8298,279.4039,2453.9336999999996
다사615492,256.7057,367.8382,196.9924,124.9778,183.7023,483.565,353.4928,1967.2741999999998,183.5248,311.6056,219.9312,123.1059,111.2441,672.1097,209.5971,1831.1183999999998,212.4604,406.3675,229.7562,120.1128,169.1878,555.0095,451.3481,2144.2423000000003
다사615493,334.7601,417.9946,173.6359,466.4259,391.2386,277.297,417.5706,2478.9227,301.1067,376.8504,180.474,684.8721,256.3489,226.5703,543.9987,2570.2211,243.5346,376.7787,175.7409,652.0514,470.1674,165.6584,544.9884,2628.9197999999997
다사615494,37.8604,101.7332,265.8823,374.5838,72.2579,397.0734,187.2092,1436.6002,20.2268,92.2416,258.0776,525.9539,85.6993,501.9213,192.1458,1676.2663,36.9597,62.9191,383.2631,209.881,46.8916,592.0288,176.8234,1508.7667000000001
다사616477,173.1256,474.4123,419.9251,342.843,5.4676,2.8371,331.3112,1749.9218999999998,148.1233,475.5823,350.4129,451.7828,6.4333,2.4254,238.0716,1672.8316,192.9409,667.8092,585.7049,218.8585,6.1788,3.2522,228.839,1903.5834999999997
다사616478,315.9908,385.3796,153.9198,109.8269,4.6524,391.508,159.914,1521.1915000000001,201.8842,493.1046,82.7724,104.452,4.0295,268.0167,93.836,1248.0954,389.7522,431.6472,167.5278,140.6667,6.5214,413.7813,236.6232,1786.5198
다사616479,218.737,232.2118,136.9243,112.513,198.4511,189.6312,103.1526,1191.621,152.3436,186.5215,108.1201,104.749,234.1167,172.2945,71.4596,1029.605,168.3971,176.2364,196.9277,134.7267,105.5581,136.7849,52.7148,971.3457
다사616480,427.7881,417.9329,385.6983,10.0011,388.996,403.86,479.9805,2514.2569000000003,379.3071,259.788,437.5806,13.5102,424.6862,354.9654,640.3987,2510.2362000000003,288.0582,492.0855,209.1388,14.9688,269.6217,217.1498,508.7271,1999.7499
다사616481,267.7021,456.0715,152.6783,467.4729,341.1771,345.7348,456.0013,2486.838,259.1032,325.7502,191.3735,671.7513,252.4351,456.1274,338.0683,2494.609,259.7858,482.9883,109.8803,605.1945,409.116,240.0406,571.6373,2678.6427999999996
다사616482,335.5919,381.6618,71.2544,483.666,169.6416,145.0522,234.5452,1821.4131,479.0814,470.0279,87.4445,649.5183,188.1,118.4298,244.7753,2237.3771999999994,291.144,520.6181,36.7653,412.0796,240.3356,195.3321,181.4935,1877.7682
다사616483,214.9922,270.5072,87.84,63.0574,10.4649,417.6825,121.6311,1186.1753000000003,294.9302,194.4966,64.1599,51.8696,7.8991,327.6863,72.4775,1013.5192,206.9865,370.7736,115.2644,40.8755,10.4102,457.0162,174.9657,1376.2921
다사616484,87.3872,347.4246,141.5563,144.4006,352.8155,464.8635,472.712,2011.1597,113.012,454.4927,101.2596,79.9447,356.7943,301.4537,579.791,1986.748,56.5068,341.6133,155.464,174.1674,363.7916,396.8096,659.2273,2147.58
다사616485,494.6621,355.7178,241.9355,312.3449,494.6674,407.6541,19.4345,2326.4163,532.4545,261.8443,144.2658,283.4016,698.7824,279.395,15.2873,2215.4309000000003,408.1682,281.5062,312.2641,330.9097,685.1124,594.6994,18.0557,2630.7156999999997
다사616486,230.7372,415.4759,469.7262,115.4839,401.689,50.4433,194.4196,1877.9750999999999,190.7431,380.6634,319.4162,141.1903,211.9532,63.1438,281.762,1588.872,345.8601,435.4356,419.166,73.9674,428.7038,32.3423,187.3271,1922.8023
다사616487,376.6049,389.6726,449.369,415.0407,301.2821,10.8044,468.3055,2411.0791999999997,510.933,365.6489,483.1505,233.8129,302.9671,7.596,307.7808,2211.8892000000005,435.5793,197.0883,414.5425,533.3835,343.538,9.3357,474.5363,2408.0036
다사616488,425.5617,220.0798,189.0462,154.1821,349.5182,288.7532,425.3494,2052.4906,615.2698,233.7498,108.1181,86.3514,352.0444,252.6852,570.4995,2218.7182,589.0126,168.1691,209.2069,177.5389,504.5409,227.1325,213.2857,2088.8866
다사616489,129.8886,353.3996,75.1196,17.6222,251.8626,282.7575,472.1227,1582.7728000000002,172.796,322.3135,39.8179,16.2138,214.5186,408.2543,445.0741,1618.9882,110.9904,188.2288,49.4692,25.4989,137.8572,329.7441,664.5953,1506.3838999999998
다사616490,31.3741,312.2833,167.6976,415.9192,181.853,352.3036,212.0143,1673.4451000000001,40.577,448.9049,135.421,246.0141,136.8918,523.4421,268.9196,1800.1705,16.9602,412.0685,118.4698,274.0163,144.3775,277.7457,158.5141,1402.1521
다사616491,129.1972,61.0612,302.5225,409.6767,434.6109,242.1514,391.2593,1970.4791999999998,136.8874,47.7005,153.6162,551.7668,544.9064,192.9626,202.3919,1830.2318000000002,159.1257,77.475,442.9387,376.7471,479.1601,290.1005,240.4205,2065.9676
다사616492,296.4993,108.5367,99.177,151.283,306.5371,276.0291,1.3529,1239.4151000000002,321.9584,82.0229,93.072,167.798,283.3754,330.948,0.9678,1280.1425,395.9876,150.2486,141.7904,201.5464,181.9331,181.8214,0.7018,1254.0293000000001
다사616493,235.8398,66.949,403.3108,96.0843,35.5976,479.7459,496.2084,1813.7358,157.6149,64.9544,539.4738,89.0208,47.0877,471.2725,451.5359,1820.96,323.0028,88.9754,509.584,142.0375,30.8854,436.9939,704.5501,2236.0290999999997
다사616494,499.5347,119.2082,416.9294,316.2974,158.1055,295.4498,348.7665,2154.2915,520.098,125.1696,488.8804,316.673,111.9553,299.4727,358.7429,2220.9919,399.0767,141.2872,208.5156,273.4832,129.6139,224.2721,247.8958,1624.1444999999999
다사616495,256.1596,136.9091,235.1511,227.6633,413.4735,251.72,181.6524,1702.729,217.2171,190.4977,181.4382,132.0413,544.7562,163.9567,158.4415,1588.3486999999998,346.7396,133.5036,165.2397,234.7836,332.4483,300.584,212.391,1725.6898
다사616496,257.9041,131.4373,407.543,24.3563,7.5141,312.4777,179.1719,1320.4044000000001,182.3145,109.7952,508.5065,24.7372,4.2691,278.9983,141.3496,1249.9704,132.5078,84.1872,553.7943,12.7711,6.6803,240.3787,127.2835,1157.6029
다사617478,27.6982,320.8534,152.5691,493.0876,158.3724,323.4222,181.8022,1657.8051,15.1829,211.0158,218.1349,731.3399,207.776,454.0787,147.4834,1985.0116,15.9545,339.788,171.6618,583.5096,142.1496,436.7684,262.5599,1952.3917999999999
다사617479,237.6027,323.0612,37.8999,29.6953,495.8027,5.3376,118.7039,1248.1033,253.0228,410.8136,47.3141,31.1302,292.8871,5.5994,157.5708,1198.338,277.3622,461.5982,32.8167,29.0305,402.6582,7.9978,109.9386,1321.4022
다사617480,108.7356,360.8532,191.5022,369.9877,52.9872,388.8555,118.8092,1591.7306,126.5768,251.2822,136.9467,254.6319,53.6006,439.2617,131.1415,1393.4414,90.7451,395.1369,223.5159,487.3872,56.7544,444.7866,161.6067,1859.9328000000003
다사617481,90.2359,384.0147,267.5111,125.3044,467.7915,398.521,317.758,2051.1366,90.426,554.1214,308.5161,163.6212,537.3566,433.6258,435.683,2523.3500999999997,81.2581,423.6421,393.3321,138.1369,403.9226,522.639,286.9842,2249.915
다사617482,293.8733,458.0074,383.1278,279.2296,361.3788,87.6164,408.5787,2271.812,241.0699,269.3262,428.6765,195.855,401.5146,130.3563,267.9793,1934.7777999999998,176.4103,449.1314,292.6712,271.3566,225.2922,95.3721,413.2041,1923.4379000000001
다사617483,112.4346,212.9932,447.4816,464.6445,292.3688,164.7462,352.6805,2047.3493999999998,167.2908,207.0051,543.1498,469.6096,359.6831,99.771,521.1236,2367.633,164.7374,255.9884,574.951,442.2708,390.8863,246.4428,483.7878,2559.0645
다사617484,407.4877,485.591,47.5919,161.0601,284.1841,497.5591,185.5336,2069.0075,591.8907,515.2084,61.6933,193.6768,369.4129,390.4347,135.4361,2257.7528999999995,362.6144,668.0624,60.3431,116.7256,287.6575,303.5102,140.6376,1939.5508
다사617485,226.4022,475.875,263.0445,164.9507,340.2145,228.4405,443.7853,2142.7127,188.157,427.7022,338.104,148.462,211.6642,265.7836,436.6615,2016.5344999999998,238.0603,697.8006,377.3361,218.138,421.6945,198.4542,348.5229,2500.0066
다사617486,160.4977,262.0699,297.6106,291.1335,134.2982,434.6949,254.83,1835.1348,212.9865,330.2671,388.5058,389.0107,180.6017,430.0896,196.6859,2128.1473,80.4212,329.6081,427.5972,190.3854,200.3655,400.9286,161.5403,1790.8462999999997
다사617487,150.9167,26.4208,79.5511,166.5413,87.0259,293.9604,207.6493,1012.0654999999999,191.8861,22.8299,55.1166,219.9452,65.2224,157.1862,202.7181,914.9044999999999,147.6411,16.6449,85.0612,102.6153,46.313,291.4538,279.2674,968.9966999999999
다사617488,196.7753,87.8296,221.6907,16.3266,404.5821,151.0425,243.4793,1321.7261,281.3354,92.1614,174.0096,9.9674,457.3583,184.3474,339.0255,1538.205,141.7299,55.8873,255.3344,9.2408,214.135,220.929,156.7484,1054.0048
다사617489,488.6562,311.8961,239.897,227.0004,478.8381,138.3348,341.7339,2226.3565000000003,728.8189,455.7256,151.8858,124.7861,573.443,120.1356,271.0023,2425.7973,596.1368,192.3785,256.5554,167.8083,352.7525,73.6092,363.8084,2003.0491000000002
다사617490,27.1694,399.3123,416.4861,213.4001,297.2679,194.8836,379.2968,1927.8162000000002,18.1051,264.2553,351.5021,297.8904,395.4022,108.2863,272.7132,1708.1545999999998,34.6497,308.5968,243.2599,178.1984,228.1259,274.5229,555.4232,1822.7767999999999
다사617491,83.6702,346.2866,82.1769,243.4385,20.8669,415.9586,136.8211,1329.2188,112.7136,253.9808,71.6912,320.5309,25.9582,326.1033,130.1885,1241.1665,44.631,258.1791,101.5995,221.4776,18.1583,383.2251,196.9437,1224.2143000000003
다사617492,466.0166,427.0301,252.6872,217.2628,281.3505,369.9725,457.6743,2471.994,286.3817,619.9299,364.0938,275.302,196.519,387.7477,264.2933,2394.2674,537.0796,486.7932,211.6325,134.9121,192.5517,270.7839,242.1139,2075.8669
다사617493,365.6969,321.0019,499.2007,79.6869,300.1024,279.3054,106.0742,1951.0683999999999,352.0827,465.4009,370.2099,69.6521,387.0035,348.4403,98.5859,2091.3753,459.0218,369.9363,392.3511,57.6083,259.2193,168.0807,150.0393,1856.2568
다사617494,459.1576,287.8334,107.1034,39.1567,314.7161,482.4918,43.254,1733.713,400.0375,339.5759,151.2488,44.3653,445.3876,475.5051,32.1619,1888.2821000000001,375.3401,429.1344,95.213,45.5775,345.1292,650.5243,59.2151,2000.1336
다사617495,77.0308,348.4247,271.1315,198.9682,362.32,109.7882,414.9867,1782.6500999999998,93.7939,206.5908,202.2659,190.4082,429.9203,132.6019,611.3173,1866.8983000000003,86.3863,345.1232,314.6236,196.0332,467.8146,128.9422,268.2442,1807.1673
다사617496,375.2707,175.4726,244.5698,306.9092,236.6293,420.5444,205.8149,1965.2109,310.9662,170.0588,218.0421,425.942,153.5539,259.388,247.4706,1785.4216000000001,279.5293,222.5378,213.9321,204.6293,127.9699,601.2464,155.9801,1805.8249
다사617497,375.6895,178.7639,217.9459,310.7394,114.7573,157.4103,227.7626,1583.0689,432.8269,99.8864,248.5087,442.2819,151.4777,212.8099,229.8112,1817.6027,232.4591,225.9347,259.8926,253.1295,124.968,168.5765,249.4897,1514.4501
다사617498,465.2005,378.3592,180.5213,283.5528,232.5619,441.8364,195.4338,2177.4658999999997,247.7002,227.255,229.7505,277.3297,127.5086,457.9685,195.4008,1762.9132999999997,400.4699,259.3879,248.8794,376.5771,198.3534,532.8245,161.2212,2177.7134
